PageNo,Text
1,"['UTLÄGGNINGSSKRIFT nr', '331 320', 'Int', 'CI H 01 m 1/08 Kl. 21 k9 1/08', 'P.ans. nr', '11850/65', 'Inkom den', '10 IX 1965', 'Giltighetsdag den', '10 IX 1965', 'PATENT- - OCH', 'Ans. allmänt tillgänglig den', '1 VII 1968', 'REGISTRERINGSVERKET', 'Ans. utlagd och utläggnings-', 'skriften publicerad den', '21 XII 1970', 'Prioritet begärd frân den 11 IX 1964', '(USA, 395 681)', 'DOUGLAS AIRCRAFT COMPANY, INC., SANTA MONICA, CAL. USA', 'Uppfinnare: C Berger', 'Ombud: L Brann', 'Ackumulator med vilken är kombinerad en bränslecell', 'Föreliggande uppfinning avser ackumulatorer, särskilt sádana med hög', 'energitäthet, och närmare bestämt eliminering av riskabla tryck, som', 'uppbygges i sãdana ackumulatorer vid laddningen.', 'Ackumulatorer är en viktig energilagringskälla för energi-', 'alstring vid luftburna system. En viktig ackumulatortyp,som är särskilt', 'lämpad för sádana tillämpningar är de alkaliska elektrolytiska cellerna', 'med hög energitäthet, vid vilka sãdana elektrodkombinationer som', 'silverzink, silver-kadmium och nickel-kadmium, användes. Ackumulatorer', 'med hög energitäthet är i allmänhet ackumulatorer, som har avsevärt', 'högre energi per viktsenhet än konventionella, exempelvis blyackumula-', 'torer. Förutom att sádana ackumulatorer med hög energitäthet är av stor', 'betydelse vid flygburna anordningar, användes de ocksà exempelvis vid', 'transportabla verktyg och anläggningar, för televisions- radio- och in-', 'spelningsapparatur, motorstartenheter och transportabla röntgenanlägg-', 'ningar och liknande.', 'De flesta ackumulatorer med hög energitäthet av ovannämnda', 'typ alstrar gas under laddningen. Om ett slutet system användes kan', 'riskabln tryck utvecklas. Uppkomsten av gastryck i ackumulatorer av', 'ovunnämeda typ är välkänt och flera olika metoder och anordningar har', 'Dupl.kl. 21 K9:27/14; 21 x9:43/00']"
2,"['2', 'tidigare föresligits för ntt lösa detta problem. Vid vissa tidigare', 'kända anordningar uppvärmes ett värmeelement när gas alstras i ackumu-', 'latorn. När gastrycket i ackunulatorn när en pa förhand bestämd niva,', 'är elementet tillräckligt upphettat för att förorsaka en kemisk kombina-', 'tion av väte och syre, sã att vatten bildas. Vid en annan tidigare', 'känd apparattyp är en reaktionskammare anordnad, som innehäller en', 'kvantitet katalytiskt material. De av ackumulatorn under laddningen', 'alstrade väte- och syrgaserna fär passera in i kammaren, där de i när-', 'varo av det katalytiska materialet kombineras kemiskt till vatten, som', 'sedan droppar tillbaka in i ackmulatorn. Det är ocksà tidigare känt att', 'använda hjälpelektroder, som är belagda med platina och vilka är elekt-', 'riskt kopplade till ackumulatorns anslutningar. Hjälpelektroderna ab-', '-', 'sorberar och joniserar de frán ackumulatorn gaserna och bildar', 'en jonöverföringsbana för ackumulatorns elektrolyt. Om sã önskas kan en', 'delad negativ elektrod användas för en sluten alkalisk ackumulator av', 'gastyp. Emellertid har alla dessa tidigare kända anordningar för eli-', 'minering av i en ackumulator alstrade gaser vissa nackdelar. Salunda är', 'exempelvis mánga av dessa anordningar relativt komplicerade och dyrbara,', 'och mánga är relativt ineffektiva.', 'Föreliggande uppfinning syftar till effektiv eliminering av', 'gastryck under laddningen av en ackumulator, särskilt en ackumulator', 'med hög energitäthet. Anordningen skall vara enkel och kunna användas', 'vid varje ackumulator med hög energitäthet för eliminering av gastryck', 'i denna under laddningen och skall samtidigt medge ackumulatorns till-', 'slutning.', 'Anordningen enligt uppfinningen skall kunna anbringas i gas-', 'öppningarna hos en konventionell ackumulator med hög energitäthet,', 'särskilt en silver-zinkackumulator, för bortförande av gas, exempelvis', 'syre och/eller väte, som frigöres under ackumulatorns laddning för att', 'därigenom minska gastrycket i ackumulatorn. Lämpligen anordnes även or-', 'gan för dstadkommande av en synlig eller hörbar signal, som anger att', 'gas alstras och att denna avlägsnas frân ackumulatorn. Da under ladd-', 'ningen vätgasen kombineras med syrgasen, sû att vatten bildas elektro-', 'kemiskt, minskas ackumulatortrycket, och organ kan anordnas för áter-', 'föring av det sãlunda bildade vattnet till ackumulatorn.', 'Ovannämnda syften och fördelar uppnãs vid en ackumulator enligt', 'patentkraven.', 'Enligt uppfinningen användes en till dimensionerna jämförelse-', 'vis liten bränslecell, exempelvis en väte-syrebränslecell, i kombina-']"
3,"['3', 'tion med en sluten ackumulator, lämpligen en ackumulator med hög energi-', 'täthet, sãsom en slver-zinkackumulator, under ackumulatorns laddning', 'för eliminering av uppbyggandet av höga gastryck i nckumulitorn, vilka', 'förorsakas 2V att gas, sãsom väte eller syre olstras under luddnings-', 'cykeln. Bränslecellen är försedd med ledningar och anslutningsdon,', 'som kan inpassas i ackumulatorns gasöppningar eller gasuppsamlingskam-', 'rar. Under laddningen av exempelvis en silver-zinkackumulntor passerar', 'en del av det alstrade vätet fràn ackumulatorns gasuppsimlingsöppning', 'till bränslecellens vätgaskammare, och denna vätgas bringns att rengera', 'med syret i bränslecellens motsatta kammare för alstrande av elektrici-', 'tet. Vid denna reaktion bildas vatten och detta vatten kan antingen eli-', 'mineras frán bränslecellen eller aterföras till ackumulatorn varigenom ris-', 'ken med de höga gastryck, speciellt pa grund av vätgas, som bygges upp i', 'sádana ackumulatorer, minskas. De gaser, som alstras genom icke önskade', 'sidoreaktioner under ackumulatorns laddning, omvandlas till en vätska,', 'varigenom trycket i ackumulatorn elimineras, och uppfinningen erbjuder', 'även en anordning, d.v.s. en bränslecell, som i kombinition med acku-', 'mulatorn verkar, sà, att den tillsluter ackumulatorn.', 'Bränslecellen innefattar ett jonledande material av vilken som', 'helst typ. Det kan utgöras av ett organiskt eller oorguniskt jonbytes-', 'membran, ett kapillärer innehällande material, som innehäller en elekt-', 'rolyt med jonledande egenskaper eller en vätskeformig elektrolyt. hata-', 'lysitorerna eller elektroderna pù ömse sidor om de jonledande materia-', 'let kan vara vilken som helst typ av katalysator, som konventionellt', 'användes vid bränsleceller exempelvis innehällande platina, som lämp-', 'ligen användes som en katalysator för väte-syrebränsleceller.', 'Da den gas, som alstras under ackumulatorns laddning, i huvudsak', 'utgöres av syre, behöver endast bränslecellens syrg2skammare förbindas', 'med ackumulatorns syrgasuppsamlingsöppning, och bränslecellens vätgas-', 'kammare kan vara tillsluten och innehâlla vätgas eller tillföras vät-', 'gas för att reagera med syret. Da à andra sidan i första hand vätgas', 'alstras under nekumulatorns laddning, kan bränslecellens syrgaskommare', 'vara sluten och innehâlla syrgis eller tillföras syre för ntt reagera', 'med det alstrade vätet.', 'Da bränslecellens vätgas- - eller syrgaskammare är sluten, sãsom', 'ovan angivits, kan ett vätgas- eller syrgus alstrande materinl ingd i', 'den slutna vätgis resp. syrgnskommunen. Brünslecellen kan sûlunda vorn', 'försedd med en sluten som innehüller en palladium-silver-', 'legering med ett palladium/silverförhällande av ungefär 80 till 20']"
4,"['4', 'eller mer än 80 till 20. Denna legering frigör vätgas i för', 'bildande av den erforderliga vätgasmängden. Andra material kan ocksà', 'användas för detta ändamäl, exempelvis alkalimetallborhydrider, sãsom', 'kalium, natrium eller litiumborhydrid, som frigör vätgas i närvaro', '3V vattendnga. Alternativt kan bränslecellen vara försedd med en slu-', 'ten syrgaskammore, som innehäller sãdana material som alkalimetall-', 'klorat, exempelvis natrium- eller kaliumklorat, eller alkalimetall-', 'peroxider, sásom natrium- eller kaliumperoxid, som frigör eller alstar', 'den erforderliga vätgasen.', 'I stället för att använda en sluten vätgas- eller syrgaskam-', 'mare, som innehäller gasalstrande material, kan vätgas eller syrges', 'tillföras resp. kamrar frän en yttre källa.', 'Uppfinningen förklaras närmare i det följande med hänvisning', 'till bifogad ritning.', 'Fig. 1 visar schematiskt en bränslecell, som kan begagnas vid', 'anordningen enligt uppfinningen,', 'fig. 2 är ett tvärsnitt genom en bränslecel] i kombination med', 'en ackumulator med hög energitäthet för minskning av gastryck i detta', 'enligt uppfinningen,', 'fig. 3 är en sidovy av bränslecellen enligt fig. 2 med vissa', 'delar bortbrutna,', 'fig. 4 visar en modifierad utföringsform av anordningen enligt', 'fig. 2 och visar vätgaskammaren sluten och ett däri befintligt material', 'för tillförsel av vätgas,', 'fig. 5 visar ännu en modifikation av anordningen enligt fig.', '2,', 'där bränslecellens ena kammare är förbunden med en yttre gaskälla,', 'fig. 6 visar ytterligare en modifikation av anordningen enligt', 'fig. 2, där syrgaskammaren är sluten och innehäller ett material för', 'tillförsel 3V syre, och', 'fig. 7 visar ytterligare en modifikation av anordningen enligt', 'fig. 2, där bränslecellens ena elektrod är öppen mot atmosfären.', 'Den i fig. 1 schematiskt visade bränslecellen bestär väsent-', 'ligen av ett hölje 10, som innehäller ett jonledande membran 12, vilket', 'är placerat centralt i höljet. En katalysatorelektrod 14 är placerad', 'i kontakt med membranets ena sida, och en andra katalysatorelektrod 16', 'är placerad mot membranets andra sida. Membranet 12 delar sálunda höl-', 'jet 10 i tvà gaskamrar 18 och 20 intill respektive katalysatorelektro-', 'der 14 och 16. En ledning 22 star i förbindelse med kammaren 18 och en', 'andra ledning 24 star i förbindelse med kammaren 20. Ledningar 26 och']"
5,"['5', '28 är anslutna till katalysatorelektroderna 14 resp. 16 i och för an-', 'slutning till en yttre krets.', 'Exempelvis vätgas kan införas i kammaren 18 via ledningen 22,', 'och syre kan införas i kammaren 20 genom ledningen 24, varvid bränsle-', 'cellen exempelvis är en väte-syrebränslecell, som knan användas till-', 'sammans med en ackumulator med hög energitäthet sãsom en silver-zink,', 'silver-kadmium-, eller lickel-kadmiumackumulator för avlastning enligt', 'uppfinningen av däri under laddningen alstrat vätgas - och/eller syr-', 'gastryck. Sálunda reagerar vätgasen i kammaren 18 vid katolysatorelekt-', 'roden eller anoden 14 och oxideras, sà att vätejoner bildas, som vand-', 'rar genom det jonledande membranet 12 och reagerar med hydroxyljoner', 'vid katalysatorelektroden eller katoden 16, vilka hydroxyljoner bildas', 'vid syrets reduktion i kammaren 20 vid katalysatorelektroden eller', 'katoden och bildar vatten. Det sálunda bildade vattnet vid katalysator-', 'elektroden 16 i kammaren 20 elimineras lämpligen fran bränslecellen', 'för att undvika att elektroden 16 dränkes, exempelvis genom anordnandet', '3.V en veke 30, som är placerad i huvudsak i kontakt med elektrodkata-', 'lysatorn 16 och som sträcker sig ut fran cellen. Veken kan utgöras av', 'vilket som helst poröst material, som medger att gas passerar och som', 'kan absorbera vatten och överföra detta genom kapillärverkan till den', 'yttre atmosfären. Vekens material kan exempelvis vara poröst duk- eller', 'filtliknande material av Orlon', 'R', 'Dacron', 'R', 'glasull, cellulosaace-', 'tat och liknande. Sálunda absorberas det vatten, som bildas intill', 'elektroden 16 av elementet 30 och drages genom kapillärverkan till', ""membranets 30 yttre parti 30' utanför bränslecellen."", 'Alternativt kan en med streckad linje visad veke 30a användas', 'placerad mot bränslecellkammarens 20 vägg 31 mittemot katoden 16, och', ""denna veke sträcker sig ut fràn cellen vid 30'a. Vid denna modifikation"", 'kondenseras den i kammaren 20 bildade vattenangan mot den yttre väggen', '31 i kammaren, och vattnet indrages i veken 30a och bortföres till', ""atmosfären genom kapillärverkan via den yttre delen 30'a av veken."", 'I fig. 2 visas en bränslecell 32 enligt uppfinningen i kom-', 'bination med en silver-zinkackumulator 33 med hög energitäthet. Acku-', 'mulatorn 33 bestàr av ett plasthölje 34, utformad som tvà symmetriska', 'halvor 36 och 38 av exempelvis Teflon', 'R', 'vilka. är hopskruvade vid 40.', 'Höljets avdelningar 36 och 38 har urtag 42 för mottagande av zink- och', 'silverelektroderna 44 resp. 46. En oorganisk skiljevägg 48 av exempel-', 'vis aluminiumsilikat är placerad i huvudsak mellan öljesavdelningarna', '36 och 38, sà att elektroderna 44 och 46 är placerade mot motsatta ytor']"
6,"['6', 'hos skiljeväggen. Distanselement 50 och 52 av Teflon', 'R', 'är anordnade', 'omkring sk filjeviggens 48 periferi, sù att en läcktät förslutning er-', 'hällits. Wickelskärmar 53 och 55 är placerade mot elektroderna 44 och', '46 och bildar anslutningar för elektriska trador (icke visade), som är', 'förbundna med skärmarna. Avdelningar 58 och 59 är anordnade i den övre', 'delen av respektive elektronavdelningar 36 och 38, som star i för-', 'bindelse med zink-och silverelektroderna 44 resp. 46 och bildar gas-', 'uppsamlingsavdelningar eller öppningar ovanför elektroderna.', 'Den bränslecell 32, som användes tillsammans med ackumulatorn 33', 'och som visas i fig. 2 och 3, innefattar ett par underlagsplattor 60', 'av fiberglas, som efter montering häller samman ett par intillvarande', 'packningar 62 och 63 av ""Neopren"", varvid ett centralt membran 64 är', 'placerat mellan packningarna 62 och 63. Vid denna utföringsform ut-', 'göres det jonledande membranet 64 av en organisk katjonbytare i form', 'av en bryggbildande polystyrenplast i ett polypropen- eller polyeten-', 'medium. Aggregatet av element 60, 62, 63 och 64 kan àstadkommas med', 'användning av ett lämpligt bindmedel eller lim.', 'Det jonledande membranets 64 mittparti är pa bâda sidor vid', '70 och 71 täckt eller belagt med en latinasvartkatalysator Innan', 'elementen 60, 62, 63 och 64 sättes semman, placeras platinabelagda', 'skärmar 68 och 69 i packningarnas 62 resp. 63 centrum. Vid hopsätt-', 'ningen av ovannämnda delar bildas slutna kamrar 66 och 67 pa ömse si-', 'dor om det jonledende membranet 64, varvid kammaren 66 innehäller', 'skärmen 68 och katelysatorelektroden 70 och kammaren 67 innehäller', 'skärmen 69 och katalysatorelektroden 71. Skärmarna 68 och 69 är av', 'korrugerat material eller nätmaterial, sã att dá enheten sättes samman', 'respektive underlagsplattor 60 tvingar skärmarna 68 och 69 i kontakt', 'med respektive katalysatorelektrod 70 och 71.', 'Bränslecellen 32 är försedd med en första ledning 72, som gûr', 'genom pnckningen 62 och stûr i förbindelse med kammaren 66, samt en', 'andra ledning 73, som passerar genom packningen 63 och star i för-', 'bindelse med den motsatta gaskammaren 67. Ledningarna 72 och 73 an-', ""slutes medelst anslutningsdon 73' till gasavdelningarna 59 respektive"", '58 hos ackumulatorn 33. Anslutningarna 74 och 75 förbindes med de med', 'platina belagda skärmarna 68 resp. 69, och dessa anslutningar sträcker', 'sig ut frün bränslecellen. Anslutningarn3 74 och 75 är inkopplade i en', 'inre krets, som innefatter ledningarna 76 och 77 och en belastning 78', 'i form av en elektrisk lampa.', 'Vid den i fig. 2 visade utföringsformen alstris under ackumu-']"
7,"['7', 'latorns 33 leddning syrgas vid silveranoden 42 och i avdel-', 'ningen 59, och vätgas alstras vid zinkkatoden 44 och insomlas i nvdel-', 'ningen 58. Den sälund? uppsomande syrgisen gur via ledningir 72 till', 'bränslecellens syrgask ummare 66, och den sálunda ansamlade vätgisen', 'ledes via ledningen 73 till bränslecellens vätgnskammure 67. Vätgus-', 'joner, som bildas vid katalysntorelektroden 71, passerar membranet 64', 'och förenar sig med de hydroxyljoner som bildas vid kontakten mellan', 'syrgasen i kammaren 66 och katalysatorelektroden 70, sã att vatten', 'bildas vid elektroden 70 pa välkänt sätt. Vattnet droppar ned i avdel-', 'ningens 66 botten och kan âterföras till ackumulatorn via ledningen 72.', 'Den sãlunda alstrade strömmen i bränslecellen gar genom den yttre krets,', 'som. innefattar trâdurna 76 och 77 och den elektrisk: lampan 78 bringar', 'lampon att lysa och avge en synlig signal, som anger att gaser ilstris', 'i ackumulatorn och att dessa elimineras i bränslecellen.', 'Lämpligen äterföres det i kammaren 66 bildade vottent till', 'ackumulatorn via en separit returbana, exempelvis pa sû sätt som be-', 'skrives för utföringsformen enligt fig. 4 nedan och sûsom vishs vid', '82 i denno figur. Alternativt kan en porös veke 30 eller 30-9 plecerus', 'not syrgaskammarens 66 katalysatorelektrod 70 eller intill denno kam-', 'mares vägg 703, vervid detta element sträcker sig ut frin kammaren 66', 'sãsom visas i fig. 1 i och för avlägsnandet av det i kammaren bildade', 'vattnet. Da i huvudsak endast vätgas avgives under det ntt nckumulatorn', '33 laddas kan ledningen 72 fungera i huvudsak som vattenreturbana till', 'ackumulatorn och i huvudsak utan att störas av att syrgas pisserar led-', 'ningen 72.', ""Vid den i fig. 4 visade modifikationen är bränslecellen 32'"", 'a.V. i huvudsak somma konstruktion som bränslecellen 32 i fig. 2 och 3', 'sù när som pa att bränslecellen enligt fig. 4 har en sluten vätgis-', 'kammare 67, vilken kammere vid sin ena vägg mitt för membranet 64 ür', 'försedd med en beläggning 80 av en palladium-silverlegering. En retur-', 'ledning 82 är ocksà anordnad och stür i förbindelse ned', '66 vid en punkt nära dess hatulysatorelektrod 70 och unsluten vid Jen', 'nedre ünden medelst ett anslutningsdon 83 till ackwnulatorns 33 avdel-', 'ning 58. När modifikationen enligt fig. 4 är i urbete frigores en till-', 'rücklig mängd vätgas fràn palladium-silverbeläggninge: 80 i vätgis-', 'lammeren 67 för att reagera med syrgasen i kammuren 66, som tillföres', 'frün nckumulatorns syrgasuppsomlande avdelning 59 sisom beshrivits ovan,', 'sû Itt vatten bildas, vilket uppsamlas nedtill i 66 intill']"
8,"['8', 'kotalysatorelektroden 70 och uttömmes därifrän via ledningen 82,son:', 'leder tillbaka till achumulatorns avdelning 58.', 'Vid den i fig. 5 visade nodifikationen har bränslecellen 32', 'och ackumulatorn 33 i huvudsak samma construktion som den i fig. 2 och', '3 visade bränslecellen med undantag för att vid denna modifierade ut-', 'föringsform den ledning 73, som star i förbindelse med vätgaskammare:', '67, är förbunden med den yttre vätgaskälla, sãsom angives vid 84 för', 'tillförende av den nödvändiga vätgasmängden till kommaren 67 för att', 'reagera med syrgasen i kammaren 66. Syrgasen ledes till denna kammare', 'frän ackumulatorns 33 gasuppsamlingsavdelning 59 under det att ackumula-', 'torn laddas. Modifikationen enligt fig. 5 arbeter pa i huvudsak semma', 'sätt som modifikationen enligt fig. 2 och 3, sã när som pã att under', 'det att ackumulatorn 33 enligt fig. 5 laddas i huvudsak endast syrgis', 'olstres, vilket kräver att vätgnskommeren förbindes med den yttre käl-', 'lan. En vel:e 85 av den ovan beskrivna typen är anordnad mot syrgas-', ""kammarens vägg 70a och sträcker sig ut frän kammaren vid 85' i och för"", 'avlägsnande av det i kammaren bildade vattnet.', 'Vid de modifierade utföringsformern enligt fig. 4 och 5 kan,', 'om den under ackumulatorns 33 arbete alstrade gasen i huvudsak endast', 'utgöras av vätgas, den ledning 72, som förbinder syrgaskammaren 66 med', 'ackumulatorns gasivdelning 59, utlämnas och i stället en ledning 73,', 'fig. 2, användas, vilken förbinder vätgaskammaren 67 med ackumulatorns', 'avdelning 58. I detta fall erfordras tillförsel av syrgas till syrgas-', 'kammeren 66 för att reagera med den alstrade vätgasen i och för driv-', 'ning av bränslecellen, och denna syrgas kan exempelvis tillföras frân', 'en yttre källa pa liknande sätt som vätgasen tillföres frän en yttre', 'källa till vätgaskammaren 67 vid modifikationen enligt fig. 5.', 'Fig. 6 visar en modifikation, där ackumulatorn alstrar i huvuc-', 'sak endest vätgas vid laddningen. I detta fall förbinder ledningen 73', 'vätgaskammoren 67 hos bränslecellen med ackumulatorns gasavdelning 58,', 'och en beläggning 86 av ett syrgasalstrande material, exempelvis kalium-', 'klorat, är anordnat pa syrgnsavdelningens 66 vägg 70a i bränslecellen', 'för tillförsel av det nödvändiga syret. En veke 87 är anordnad mot', 'katelysatorelektroden 70 för avlägsnande av vattnet till vekens yttre', ""parti 87' och till t mosfären."", 'Uppfinningens principer har ovan beskrivits i huvudsak med', 'avseende pà en vätgis- och syrgasbränslecell för användning tillscmens', 'med nckumulatorer med hög energitäthet, sãsom de ovan angivna silver-']"
9,"['9', 'zink-, silver-kadmium- och nickel-kadmiumackumulatorerna, men givet-', 'vis kan principerna för uppfinningen likaväl tillämpis pa bränsleceller,', 'som arbetar med exempelvis klorväte- och syre-kolväte- exempelvis syre-', 'metanbränsleceller.', 'Sasom tidigare angivits kan bränslecellens jonledande material', 'vara vilket som helst av de kända typer av material, som användes för', 'detta ändamal. Sálunda kan membranet bestà av ett orgniskt jonledande', 'material, exempelvis det jonbytesmembran av polystyrentyp, som ovan', 'beskrivits i samband med de i fig. 2 och 3 visade anordningirna. Dess-', 'utom kan man begagna jonledande membran i form av oorginiska jonbytes-', 'membran sãsom vattenhaltiga oxider a.v zirkoniun, titan eller vismut', 'samt zirkoniumfosfat liksom membran av kapillärt material innehâllande', 'en elektrolyt med jonledande egenskaper sãsom KOH-asbest- och H3P04-', 'asbestmembran. Vidare kan man använda vätskeformiga material sãsim 21-', 'keliska material, exempelvis kaliumhydroxid, eller sura material, exem-', 'pelvis svavelsyra eller fosforsyra sãsom elektrolyt eller jonledande', 'material. Uttrycket ""jonledande material"" skall sálunda här avse vilket', 'som helst av de ovan nämnda materialen och även fasta jonledande membran', 'och vätskeformiga elektrolyter.', 'Den elektrodkatalysator, som är placerad pa ömse sidor om', 'bränslecellens membran kan bestà av vilket som helst konventionellt', 'katalysatormaterial för detta ändamal. Exempel pa sãdana katalysator-', 'material är platina, iridium, nickel-nickeloxid i en starkt alkalisk', 'miljo och liknande.', 'De spänningar, som alstras av bränslecellen, varierar i all-', 'mänhet frân omkring 0,5 till ungefär 1 volt med strömtätheter av fran', 'ungefär 0, till ungefär 50 milliamper per kvadratcentimeter beroende', 'pa typ av bränslecell.', 'Sâsom tidigare angivits innefattar de ackumulatorer med hög', 'energitäthet, pa vilka uppfinningens principer är särskilt tillämpliga,', 'silver-zink- silver-kadmium- och hickel-kadmiumackumulatorer. De mem-', 'bran eller skiljeväggar, som är anordnade mellan elektroderna TV motsatt', 'polaritet i sádana ackumulatorer kan vara porösa oorganiska eller porösa', 'organiska. Dessa innefattar oorganiska skiljeväggar i form av olös-', 'liga vattenhaltiga metalloxider, exempelvis vattenhaltig zirkonium-', 'oxid eller andra vattenhaltign oxider, exempelvis av titan, antimon,', 'volfram, vismut och liknande i form a.v. sintrade keramiska material', 'sãsom sintrade aluminiumsilikat och även sintrade aluminiumoxider', 'eller sintrade kiseldioxider.']"
10,"['10', 'Organiska skiljeväggar, som kan användas för sádana ackumulo-', 'torer innefattar mikroporös? plaster sãsom ""Nylon"", lorvskinn (filtad,', 'regenererdi cellulos?) och likmande.', 'Ackumulatorns skiljevägg tjänar att kvarhâlla elektrolyten, alt', 'âtskilja elektroderna och ocksà att medge jonöverging men att förhindra', 'övergang av elektrodjoner.', 'Den i fig. 2 visade anordningen har använts under laddningen av', 'en silverzinkackumulotor 3V den i fig. 2 visade typen. När väte och', 'syre tillfördes cellen fran ackumulatorn, steg spänningen till 0,9 volt,', 'och strömstyrkan inställes genom användning av ett variabelt motstind', 'pá 5 milliamper. Efter 5 minuter sjönk spänningen till ungefär 0, 8.2 volt', 'och förblev konstont under ungefär 10 minuter. Därefter började den', 'gradvis sjunka. Cellen avstängdes efter ungefär en halvtimme, vid', 'vilken tidpunkt spänningen hade sjunkit till ungefär 0,73 volt.', 'Samme bränslecell som i fig. 2 framställdes sã när som pá att', 'en mycket fin beläggning av Teflon', 'R sprutades pa membranets 64 bâda', 'med plating belegda ytor innan cellen sattes samman. Detta skedde för', 'att göra elektrodkonstruktionen vattentät och för att bidraga till att', 'elektroderna inte översvämmades. Efter en timme höll cellen en konstant', 'spänning av ungefär 0,87 volt med en strömstyrka a.v 5 milliamper.', 'I fig. 7 visns ännu en modifikation som är likartad med den,', 'som visas i fig. 6, varvid dock vid anordningen enligt fig. 7 den ene', '?V underlogsplattorna 60 intill katalysatorelektroden 70 avlägsnats,', 'sû', 'ett denna katalysatorelektrod nu är öppen mot den omgivande atmos-', 'fären. Vidnre är veken 87 utlämnad. Vid denna utföringsform inkommer', 'den av ackumulatorn alstrade vätgasen i vätgaskamma.ren 67 för reaktion', 'vid katalysatorelektroden 71, och den för reaktionen vid katalysator-', 'elektroden 70 erforderliga syrgasen tillföres frân den omgivande atmos-', 'fären, och lämpligen genom att luft fâr svepa över denna elektrod.', 'Veken 87 enligt fig. 6 erfordras icke vid denna modifikition, efter-', 'som luften över den fria elektroden 70 i allmänhet bringer det vid', 'denna elektrod bildade vattnet att avdunsta.', 'Uppfinningen möjliggör sulunda eliminering av gastryck, sär-', 'skilt vätgas- och syrg2stryck, som uppkommer vid laddning av ackumula', 'torer med hög energitäthet, sãsom silverzinkackumulatorer. Detta âsted-', 'kommes genom den enkla ütgärden att förbinda en bränslecell med acku-', 'mulatorn, sã att den alstrade gnsen, syre och/eller väte, ledes frân', 'nekumulatorn, och genom att bring: gasen att reagera i bränslecellen,']"
