PageNo,Text
1,"['UTLÄGGNINGSSKRIFT nr', '310 545', 'Int CI E 04 C 2/22 Kl. 37 b 1/66', 'P.ans. nr 16220/65', 'Inkom den 14 XII 1965', 'Giltighetsdag den 14 XII 1965', 'PATENT- OCH', 'Ans. alimant tillgänglig den', '1 VII 1968', 'REGISTRERINGSVERKET', 'Ans. utlagd och utläggnings-', 'skriften publicerad den', '5 V 1969', 'Prioritet ej begärd', 'J A NICOSIA, RIVER FOREST, ILL., USA', 'Ombud: S Boman', 'Byggnadsplatta av armerad skumplast', 'o', 'Föreliggande uppfinning hänför sig till en byggnadsplatta av skumplast.', 'Syntetiska skumplaster sãsom polyuretan äro kända för att ha utmärkta', 'isolerande egenskaper liksom förträffligt motständ mot nötning och förslitning.', 'Dylika skummaterial ha därför i första hand använts inom byggnadsbranscher', 'som fyllnader för byggnadsmaterial. Vanligtvis har by ggnadsmaterialet, t.ex.', 'plywood, anbragts pâ bâda sidor om skumpolyuretanplasten. Härvid utnyttjas', 'polyuretanskumplastens förträffliga isolerande egenskaper. Plywood har emeller-', 'tid varit nödvändig eftersom skumpolyuretanen icke har den strukturella styrka,', 'som erfordras för att tala de pafrestningar den skulle utsättas för om den en-', 'sam bildar byggnadsmaterialet. Därför har man hittills inom byggnadsbransche:', 'endast använt plywood eller annat liknande material för att de formade skum-', 'plastprodukterna bibringas erforderlig konstruktionshällfasthet.', 'Syntetiska skumplaster av polyuretan och liknande ha tidigare gjutits i', 'form av väggplattor. Dessa skumprodukter äro emellertid spröda och som redan', 'angivits sakna de varje grad av strukturell hällfasthet. Dessa plattor utnyttjas', 'för att taga ett exempel, icke som hjärtmur eller bärande vägg utan användas', 'huvudsakligen da hallfastheten och sprödheten icke utgöra bestämmande faktorer', 'som väggbeklädnad, t.ex. pã samma sätt som gipsplattor.']"
2,"['310545', 'Enligt föreliggande uppfinningen föreslãs en byggnadsplatta av skum-', 'plast, som har erforderliga egenskaper mot nötning och förslitning ävensom', 'de syntetiska skumplasternas isoleringsförmäga samt även erforderlig hällfast-', 'het och styvhet för att motst& de pakänningar, som maste upptagas av belast-', 'ningsbärande byggnadsplattor, t.ex. för hjärtmurar.', 'Ett ändamäl med uppfinningen är därför att &stadkomma en förstärkt bygg-', 'nadsplatta av syntetisk skumplast, som företrädesvis kan användas som hjärt-', 'mur i ett hus eller annan liknande byggnad.', 'Uppfinningen skall närmare beskrivas i anslutning till bifogade ritningar,', 'där fig. 1 framifrän visar installerade byggnadsplattor enligt uppfinningen;', 'fig. 2 är ett snitt taget efter linjen II - II i fig. 1; fig. 3 visar ett per-', 'spektiv av en byggnadspanel enligt uppfinningen med vissa delar borttagna för', 'att visa underliggande delar; fig. 4 är ett tvärdelsnitt av en byggnadsplatta', 'enligt uppfinningen; fig. 5 visar uppifrân en byggnadsplatta enligt en annan', 'utföringsform av uppfinningen; fig. 6 visar en sektion av fig. 5 med delarna', 'isärförda; fig. 7 är en perspektivisk vy uppifrân av en byggnadsplatta enligt', 'en annan utföringsform av uppfinningen; fig. 8 - 10 likna fig- 1- 3, men visa', 'en ändrad utföringsform av uppfinningen; fig. 11 visar frän sidan en nätformig', 'utformning; och fig. 12 och 13 äro planvyer av ytterligare utföringsformer.', 'Byggnadsplattorna eller panelerna enligt föreliggande uppfinning kunna', 'framställas av vilken som helst lämplig syntetisk skumplast, t.ex. skumformade', 'lister av polystyren sâsom Pelaspan 8 och Pelaspan 18 (báda varumärken), poly-', 'styrenflingor, epoxiplast eller polyuretan av polyester- eller polyuretan', 'av', 'polyetertyp. De belastningen uppbärande plattorna enligt uppfinningen utformas', 'pã samma sätt som användes för formning, gjutning eller pressning av synte-', 'tiska plaster. Dessa plattor lâta sig framställas genom antingen satsgjutet', 'skum, mekaniskt blandat skum eller uppbläst skum, varefter de härdas vid rums-', 'temperatur eller vid stegrad temperatur. För härdning vid högre temperaturer', 'kunna sãdana inre upphettningsmedel som anga, oljeupphettning eller elektriska', 'organ användas inuti gjutformen eller ocksã utvändiga förfaranden, t.ex. genom', 'användning av en ugn med fack- eller satskonstruktion. Den specifika vikten av', 'den syntetiska plastplattan med inbäddad förstärkning ligger mellan 0,027 och', '0,24 g/cm³.', 'En föredragen syntetisk plast för byggplattan enligt föreliggande upp-', 'finning utgör polyuretan. Plattan framställes genom att man bereder en i huvud-', 'sak homogen skumningsbar blandning av polyisocyanat, ett organiskt ämne inne-', 'hällande aktivt väte i stand att bilda polyuretanstruktur tillsammans med poly-', 'isocyanatet och ett skumbildande uppblasningsmedel. Därefter hälles denna bland-', 'ning i formen, och denna blandning är sã avpassad, att den astadkommer en skum-']"
3,"['310545', 'produkt som utövar ett övertryck mot formens yta. Sedan far skumbildning och', 'härdning av satsen äga rum i formen, varvid trycket astadkommer ett alster', 'med slät yta. Slutligen kan ur formen uttagas ett alster med slät form och en', 'skumformig kärnstruktur,', 'För uppskumning och härdning av produkten har det visat sig vara för-', 'delaktigt att använda en sluten form försedd med förstärkningsorgan anbragta', 'pã sin plats 1 formen ach att i formen införa överskott av blandningen, d.v.s.', 'att mera blandning hälles i formen än vad som erfordras för att precis fylla', 'formens hela tomrum med skum. överskottet av blandningen resulterar i ett skum,', 'som utövar ett tryck, nämligen ca 0,14 - 1,4 kg/cm 2 utefter formens alla ytor,', 'vilket hjälper till att utbilda ett skinn pa det gjutna alstret och förbättrar', 'dess slutliga utseende som ovan beskrivits. En läckningsanordning kan komma', 'till användning för att reglera trycket i formen.', 'Plattan kan även framställas genom att tillämpa skumbildning i form av', 'fradga, varvid en sprutpistol användes, försedd med blandningsmunstycke, sã', 'att materialet tillblandas och utmatas i formen för plattan.', 'En platta enligt uppfinningen kan framställas genom att man utgar ifrân', 'en skumbildande blandning av 100 viktsdelar konstharts och 87 viktsdelar för-', 'polymer, vilken blandning kraftigt omröres vid 25, 6° C. Blandningen hälles', 'sedan i en form, som stänges med ett lock och förslutes. När skumbildningen', 'avslutats och skummet stelnat, öppnas formen och dess proppar avlägsnas, var-', 'efter den erhâllna släta hjärtmurplattan är färdig att installeras.', 'Saväl halvförpolymerförfarandet som metoden att i en dos utföra till-', 'sättningen äro tillfredsställande för att bereda den skumbildande polyuretan-', 'blandningen (polyester eller polyeter) för användning enligt uppfinningen. En-', 'ligt halvförpolymerförfarandet tillblandas det totalt erforderliga polyisocya-', 'natet med mindre än hela mängden av den aktivt väte innehallande föreningen i', 'slutprodukten, och reaktionen far ske mellan dessa bada komponenter. Den upp-', 'komna halvförpolymeren blandas sedan under kraftig omröring med de aterstäende', 'bestândsdelarna enligt receptet jämte aterstoden av den aktivt väte innehal-', 'lande föreningen, sã att en skumbildande blandning uppstär.', 'Enligt metoden med tillsättning i en enda dos blandas alla de ingaende', 'ingredienserna intensivt, sã att omvandlingen av râbestândsdelarna till en', 'skumbildande blandning äger rum i ett enda steg. Enligt vilket som helst av', 'dessa förfaranden kan en homogen blandning av skumbildande beständsdelar erhäl-', 'las. Vid bãda förfarandena kunna färgämnen eller pigment tillsättas under be-', 'handlingen av ramaterialen. Efter den kraftiga omröringen kan den erhâllna', 'blandningen färgas pã ett enhetligt sätt i motsvarighet till respektive färg-', 'ämnen, betser, pigment eller blandningar av dylika. Följaktligen kunna de']"
4,"['310545', 'skumbildande blandningarna ges en färg alltefter de tillförda ingredienserna', 'eller kulören av tillsatsen av pigment eller färgämne.', 'Vilken som helst typ av polyuretanskum är lämplig för framställning av', 'en platta enligt uppfinningen, d.v.s. styv, halvstyv eller böjlig. I samband', 'med detta kan nämnas att de organiska föreningar, som innehâlla aktivt väte,', 'inkludera sãdana, i vilka halten väte är ringa, vilket leder till minimal', 'polymerisk bryggbildning, men även större halt aktivt väte kan ifrâgakomma.', 'De förstnämnda föreningarna alstra böjliga skum, under det att de sistnämnda', 'föreningarna ge upphov till längkedjiga bryggbildningar och kunna bidraga till', 'att halvstyva eller styva skum alstras. Dessutom kunna kombinationer av uretan-', 'grupper med reaktivt väte och isocy anat med fördel utnyttjas för att astad-', 'komma polymer bryggbildning och som resultat skumstyvhet. Sma mängder vatten', 'kunna tillfogas för att förenas med isocyanatgruppen sã att en amin bildas.', 'Aminen reagerar med isocyanatet för att bilda en karbamid, vilken sedan rea-', 'gerar pã ett polymert bryggbildande sätt med ytterligare isocyanat för att', 'bilda biuretbryggor. Biuretbryggorna ge skummet ytterligare styrka.', 'Den skumbildande reaktionen kan styras medelst gängse katalysatorer,', 'och cellstorlekarna i skummet kunna kontrolleras genom tillsats av lämpliga', 'ytaktiva medel, t.ex. konventionell silikonolja eller polyglykol-silikonpolymer.', 'Exempel pa reaktionskatalysatorer inkludera n-metylmorfolin, tetrametylbutan-', 'diamin, trietylendiamin, tennoktoat och bibutyl-tenn-dilaurat.', 'Skumningen av reaktionsmedlen sker pã vanligt sätt genom att antingen', 'ett uppblasningsmedel löses i den skumbara blandningen eller genom att vatten', 'tillsättes en dylik blandning. Vid vattentillsättning alstras koldioxiden för', 'skumbildningen antingen genom reaktionen mellan ett isocyanat och vatten för', 'bildning av en amin eller ocksà alstras den när vatten reagerar med uretan-', 'bindningen i en halvförpolymerblandning. Om icke metoden med vattentillsättning', 'användes kunna lämpliga gängse halogenerade drivmedel sãsom diklordifluormetan', 'triklormonofluormetan, trifluormonoklormetan och blandningar av dessa sättas', 'till blandningen för skumbildning.', 'Genom uppfinningen erhäller byggnadsindustrien en platta eller panel', 'med ringa vikt som later sig användas vid uppförande av ett smahus, ett bostads-', 'hus, motell och liknande konstruktioner. Plattorna och panelerna enligt uppfin-', 'ningen äro lätta att handhava och kunna snabbt installeras av relativt fã', 'arbetare. Som resultat minskas totalkostnaden för byggnaden i hög grad. Kost-', 'nadsminskningen är naturligtvis av största vikt inom den intensivt konkurre-', 'rande byggnadsindustrien.', 'Byggnadsplattorna enligt uppfinningen utföras av förstärkt skumbildad', 'syntetisk plast och minska icke blott kostnaderna för en byggnad av jämförlig']"
5,"['310545', 'storlek utan &stadkomma dessutom att byggnaderna erhâlla längre livstid. Den', 'förstärkta skumbildade syntetiska plastplattan har utomordentlig styrka för', 'att kunna motsta de konstruktionspäkänningar, som kunna uppstã. Den har ut-', 'märkta isolationsegenskaper sã att kostnaden för uppvärmning eller kylning av', 'byggnaden minskas; den har utmärkt motständskraft mot nötning, förslitning och', 'väderlekspäkänningar; och den lâter sig lätt förses med tillsatsmaterial för', 'att ge den vilka som helst onskade fördelaktiga egenskaper.', 'Även om ritningarna illustrera paneler och plattor enligt uppfinningen', 'använda som en hjärtmur, är det givetvis underförstätt att dessa olika utfö-', 'ringsformer endast avse att exemplifiera uppfinningen och äro pã intet sätt', 'avsedda att begränsa plattorna till användning som hjärtmurar. Plattorna en-', 'ligt uppfinningen kunna med fördel användas som innertak, golvläggning, ytter-', 'väggar och pã vilket som helst för byggnadsplattor och paneler vanliger. använt', 'sätt.', 'Fig. 1 visar en hjärtvägg 10 bestäende av ett flertal förstärkta, av', 'skummaterial framställda väggpaneler 11 av syntetisk plast framställda enligt', 'uppfinningen. Panelerna 11 äro fästa vid en takstötta 12 och en golvstötta 13', 'medelst raka U-balkar 14, som äro fästa vid golv- och takstöttorna medelst', 'skruvar eller andra lämpliga fästorgan.', 'Panelens 11 topp- och bottenändar äro försedda med avsatser 16 respek-', 'tive 17, som äro sã utformade att panelen kan bringas i jämn kontakt med U-bal-', 'karna sãsom visas i fig. 2 och sã att de bilda en relativt slät yta med dessa.', 'Sasom framgar av fig. 2 och 3 bildar panelen 11 tre kanaler 18, 19 och', '21', 'med identiska trapetsformiga tvärsnitt. Antalet och utformningen av kanaler-', 'na kan variera enligt byggarens egna önskemäl. Kanalerna bibringa panelen en', 'ökad ljuddämpande effekt och förse pã förmänligt sätt panelen med rörledningar,', 'som kunna användas för ledning av varm eller kylande luft till huset. Kanalerna', 'bilda ocksã en anordning för att astadkomma erforderlig ledningsdragning för', 'vatten och elektricitet och liknande installationer.', 'Panelen är försedd med förstärkningsnät 22, 23 och 24 inbäddade i en', 'syntetisk skumplastkropp 20. Näten sträcka sig utmed panelens hela längd.', 'Nätet 22 är rektangulärt och sträcker sig runt panelens hela omkrets och är', 'beläget pã ungefär samma avstand in frân panelens alla sidor; nätet 23 omger', 'den trapetsformade kanalens 21 tre sidor, är fäst vid nätet 22 vid 26 och 27', 'och bildar tillsammans med nätet 22 en trapezoid, som omger kanalen 21 koncen-', 'triskt med denna. Nätet 24 omger den trapetsformade kanalens 18 tre sidor, är', 'fäst vid nätet 22 vid 28 och 29 och bildar tillsammans med detta en trapezoid,', 'som omger kanalen 18 koncentriskt med denna. Näten 22, 23 och 24 bilda en', 'trapezoid, som omger kanalen 19 koncentriskt med denna.']"
6,"['31054;', 'Ett typiskt förstärkningsnät utgöres av svetsade stalstavar 6,35 mm', 'med maskor av storleken nr 3 - 7. Det inses givetvis att trädnät icke är den', 'enda typ av förstärkningselement som kan användas. Inbäddade stavar, expanderat', 'spjälverk av metall och liknande element kunna användas för att bilda den av', 'förstärkt syntetisk skumplast enligt uppfinningen bestäende panelen eller', 'plattan för byggnadskonstruktion', 'Den i fig. 1 - 3 visade väggpanelen har ett tunt asbestskikt 29 pã sina', 'sidor och ett tunt asbestskikt 31 runt kanalernas 18, 19 och 21 hela omkrets.', 'Denna asbestbeläggning bidrager till att göra väggpanelen eldsäker och mot-', 'ständskraftig mot värme. Den fästes pã väggpanelen pã vilket lämpligt sätt som', 'helst, t.ex. bunden vid panelen med ett bindemedel, som kan págjutas under', 'väggpanelens gjutning eller genom nâgot slags lämpliga mekaniska fästorgan.', 'Det inses att asbestbeläggningen icke är nödvändig. Plattans ytteryta', 'kan bilda väggsidan. Syntetiska konsthartser kunna lätt färgas före formgiv-', 'ningen och kunna därför âstadkomma en färgad vägg, som icke erfordrar nãgon', 'extra rappning eller malning. Om emellertid mälning eller rappning önskas, har', 'den syntetiska skumkonsthartsen en yta som är lätt användbar för dylik färdig-', 'bearbetning.', 'Panelerna förenas med varandra medelst en spont- och notförbindning,', 'Varje panel 11 har en spont 32 och en not 33 utbildad pã densamma. Sponten och', 'noten sträcker sig utefter panelens hela längd. Det inses givetvis att varje', 'lämplig typ av förbindelseorgan kan utnyttjas för att bringa plattorna i linje', 'med varandra.', 'Det är icke nödvändigt att ha kanaler utformade igenom panelen. Paneler', 'med kanaler föredragas dock eftersom dessa icke endast minska panelens vikt', 'och förbättra ljuddämpningen utan ocksâ minska naterialätgängen, Sãsom emeller-', 'tid visas i fig. 4 kunna, - om en massiv panel och en massiv platta önskas -', 'kanalerna utelämnas och en massiv panel 11 âstadkommas. Den massiva panelen har', 'en kropp 36 av syntetiskt konsthartsskum med däri inbäddade förstärkningssta-', 'var 37. Det är givetvis underförstatt att vilka som helst tidigare nämnda för-', 'stärkningsorgan kunna användas i stället för stavarna 37.', 'En annan fördelaktig utföringsform av uppfinning : visas i fig. 5 och', '5.', 'De belastningsupptagande plattorna eller panelerna 11 ha här en beklädnad 38', 'av faner fäst pã framsidan. Denna fanering kan vara utförd av trä, tegel, marmor,', 'kakel och liknande material.', 'Fanerbeklädnaden visas anbragt endast pa panelens ena sida och fäst pã', 'asbestskiktet 29. Detta visas blott i illustrerande syfte i det att faneret', 'kan fästas pa panelens bâda sidor och asbestskiktet kan utelämnas. En byggare,', 'som använder paneler enligt uppfinningen för en hjärtvägg, kan förse väggar för']"
7,"['310545', 'ett rum med en färdig yta av trä, under det att de väggar som bildas av samma', 'paneler i ett angränsande rum kunna ha ett annat slag av färdig yta. Detta kan', 'ocksã tillämpas när panelerna enligt uppfinningen användas för byggnadens ytter-', 'väggar. Ytterytan kan förses med en tegelbeklädnad och den inre ytan med en', 'annan beklädnad sãsom trä.', 'Denna typ av fanerbeklädnad medger byggaren att förse en vägg med billig', 'träyta eller dyrbar marmoryta till endast en bräkdel av kostnaden av att använda', 'materialet i ofanerat utförande. Fanerbeklädnaden fästes pã panelen pã lämpligt', 'sätt, t.ex. bunden vid denna medelst ett bindemedel, som gjutes pa denna under', 'färdiggjutningen av väggpanelen, eller med varje slag av lämpliga mekaniska', 'fästorgan. Faneret astadkommer icke nãgon konstruktiv hallfasthet för plattan', 'enligt uppfinningen, men utnyttjas endast för att ge plattan ett vackrare', 'yttre utseende. Sãsom inses ökar faneringen nâgot plattans vikt, men plattan', 'är fortfarande avsevärt lättare än hittills använda byggnadsplattor.', 'Fig. 6 visar ett ytterligare särdrag hos uppfinningen. En rörledning 40', 'av metall eller papper kan insättas i kanalerna av skäl som ovan angivits.', 'Denna rörledning kan vara ihâlig eller fylld med polyuretan, da rörledningarna', 'eller rören eller pelarna äro avsedda att bilda konstruktiva bärande element.', 'I dylika fall kunna utmärkta resultat uppnas genom att rören ger cirkulär form', 'med hänsyn till att en i tvärsektion cirkulär pelare har avsevärd hallfasthet.', 'Om sã önskas kunna rörledningarna, pelarna eller rören 40 fästas vid plattans', 'ena sida i stället för att inbäddas i plattan. Genom att utnyttja rören 40', 'pã detta sätt kan plattans tjocklek minskas för vissa användningsändamãl, vari-', 'genom mängden polyuretan som erfordras för att forma plattan kan minskas liksom', 'kostnaden för enheten.', 'Fig. 7 visar en utföringsform av uppfinningen, vid vilken en gjuten panel', '41 av syntetiskt konsthartsskum har en enda rektangulär kanal 42. Runt omkret-', 'sen av kanalen och koncentrisk med denna är ett trädnät 43 anordnat. Panelens', 'sidor och kanalens inre ytor ha asbetsskikt 44 respektive 46.', 'I fig. 8 visas en hjärtvägg allmänt betecknad med 110. Väggen 110 bestar', 'av ett flertal förstärkta väggpaneler 111 av syntetiskt konsthartsskum utförda', 'enligt uppfinningen. Panelerna 111 äro fästa vid en takstötta 112 och en golv-', 'stötta 113 medelst raka U-balkar. U-balkarna 114 äro fästa vid golvet och ta-', 'ket medelst vilka som helst lämpliga organ, t.ex. skruvar 115 (fig. 9). Pane-', 'len 111 har i sidled förlöpande avtrappade topp- och bottenändar med avsatser', '116 respektive 117. Avsatserna 116 och 117 äro utformade sã att panelen kan an-', 'passa sig i jämn kontakt med U-balkarna 114 och uppvisa en relativt slät yta', 'med dessa.']"
8,"['310545', 'Den i fig. 9 och 10 visade panelen är massiv i stället för att vara ihâ-', 'lig. Panelen har ett nätverk eller hylsa bestäende av ett förstärkande nät 122', 'inbäddat i kroppen 120 av syntetiskt konsthartsskum, Nätet sträcker sig utefter', 'panelens hela längd. Nätet 122 är huvudsakligen rektangulärt och sträcker sig', 'utefter panelens hela omkrets samt är anbragt pã ungefär samma avständ inät', 'frän panelens längsgäende ytor.', 'Nätet 122 är i enlighet med uppfinningen utformat med ett flertal utât-', 'riktade flikar 128. Dessa flikar formas genom att en i huvudsak U-formig skãra', 'skäres i nätet och fliken böjes utât. Flikarna ligga lämpligen i den belast-', 'ningsbärande riktningen och äro böjda sã att de normalt ligga mot nätets 122', 'plan. Sãsom bäst framgar av fig. 11 äro flikarna 128 utformade utefter hela', 'nätets 122 yta och ha sádan storlek, att de sträcka sig ut mot de yttre pane-', 'lernas 111 sidoytor men icke sã att de nã fram till eller ga genom ytorna 129.', 'Flikarna 128 äro böjda i bãda riktningarna för att astadkomma en bättre bind-', 'ning mellan kroppen 120 och nätet 122. Genom att fliken 128 är böjd utat bildas', 'en kanal 131, vilken möjliggör att en bättre förbindelse bildas mellan kroppens', '120 bâda hälfter i vardera sidan av nätet 122 för att hindra sidoriktad upp-', 'skärning av panelen 111 utefter nätets 122 plan. En dylik uppskärning kunde', 'annars ske om belastningen av panelen mellan balkarna 116 och 117 vore en', 'aning förskjuten i förhällande till linjen mellan dessa balkar.', 'Den väggpanel som visas i fig. 8 - 10 har en tunn beklädnad av asbest', '129 pã sina sidor.', 'Panelerna förbindas med varandra medelst en enkel trappfog. Varje panel', '111 har en avtrappad längsgäende kant utbildad pa panelen t.ex. vid 133. Det', 'inses givetvis att vilken som helst lämplig förbindning kan användas för att', 'bringa plattorna 111 i linje med varandra.', 'Panelen 111 kan bildas genom att ett antal U-formade skäror skäras i', 'en lagom stor del nät. Dessa skãror bilda flikar, som böjas utät i bada rikt-', 'ningar ett stycke mindre än halva tjockleken av den vägg, som skall formas.', 'Detta nät anbringas sedan i en form och en syntetisk skumplast av den stela', 'typen anbringas i formen för att omge nätet. Sedan skummet härdats, kan pane-', 'len uttagas.', 'I fig. 12 visas en annan panel utförd enligt uppfinningen och allmänt be-', 'tecknad med 144. I detta fall äro ett flertal längsgäende rörformiga kanaler 145', 'utformade under utnyttjande av ett flertal rörformiga nät 146. Nätrören 146', 'bestã av tvã (i tvärsnitt) halvcirkulära delar försedda med längsgäende läppar', '147 för att bilda rörformen.', 'Fig. 13 visar en modifikation av väggen 144 i fig. 12 sãsom framgär av', ""panelen 144'. I detta fall ha rören 146' frän början rund utformning i stället""]"
9,"['310545', 'för att bildas av tva sektioner. Figuren visar även ett organ för att bilda', 'kanalen 145. Detta bestär av ett pappersrör 149, som är inpassat i röret 146', ""innan formningsförloppet för att forma kroppen 120 av panelen 144' börjar."", 'Detta pappersrör 149 är lämpligen vattentätt och har en mindre diameter än nät-', ""röret 146' för att lâta skummet delvis inträda i passagen 145 och stelna pã"", ""bãda sidor om nätet 146'"", 'Det här använda uttrycket platta är avsett att ocksã omfatta en tak-', 'platta, eftersom fyrkantigt formade plattor kunna framställas frän polyuretan', 'och förstärkas med trádar som ovan beskrivits, om sã önskas.']"
10,"['310545', 'P a t e n t k r a v.', '1. Byggnadsplatta av armerad skumplast, k à n n e t e c k', '-', 'nad därav, att armeringen utgöres av ett innanför plattans samt-', 'liga sidoväggar och pá nágot avstand frán dessa inbäddat första me-', 'talliskt nätverk (22) samt ett flertal andra metalliska, mellan', 'nämnda första nätverk (22) anordnade nätverk (23,24).', '2. Eyggnadsplatta enligt krav 1, k ä n n e t e c k n a di uär-', 'av, att plattan bestär av stel skumpolyuretan, epoxiharts och/eller', 'polytetrafluoretylen.', '3. Byggnadsplatta enligt krav 1, k ä n n e t e c k n a d uär-', 'av, att plattan är försedd med ätminstone en inre kanal (18,19,21),', 'som förlöper utmed plattans hela längd.', '4. Byggnadsplatta enligt krav 3, k ä n n e t e c k n a d uär-', 'av, att kanalen (18,19,21) är försedd med en asbestbeklädnad.', '5. Byggnadsplatta enligt krav 1, k à n n e t e C k n a a där-', 'av, att nätverken bestà av en serie av sinsemellar förbundna metall-', 'stavar.', '6. Byggnadsplatta enligt nágot av kraven 1 - 5, k à n n e', '-', 't e c k n a d därav, att plattans kanaler (18,19,21) är omgivna av', 'nämnda nätverk (22,23,24).', '7. Byggnadsplatta enligt nágot av kraven 1 - 6, k ä n n e -', 't', 'e c k n a d därav, att den är försedd med ett flertal trapetsfor-', 'miga kanaler (18,19,21), och att det första trädnätet (22) sträcker', 'sig koncentriskt med plattans omkrets och är beläget pá ett visst', 'avständ inát frân omkretsen, samt att ett flertal andra trädnät (23,', '24) är förbundna med det första nätet (22) och bilda nätorgan, som', 'omgiva varje trapetsformig kanal koncentriskt med denna, och att en', 'asbestbeklädnad är förbunden med plattans ytor och längs kanalernas', 'innerytor, varigenom en belastningsbärande platta bildas med tillräck-', 'lig hällfasthet för att kunna fungera som en vägg i en byggnad.', 'ANFÖRDA PUBLIKATIONER:', 'Frankrike 1 352 493', 'Norge 103 545 (37 b:2/02), 107 983 (37 b:6)', 'USA 2 138 683 (52=310), 3 082. 486 (18-59)']"
