PageNo,Text
1,"['UTLÄGGNINGSSKRIFT nr 338 922', 'Int CI G 03 g 17/00 Kl. 57 e 17/00', 'P.ans. nr', '4101/68', 'Inkom den', '27 III 1968', 'Giltighetsdag den', '27 III 1968', 'PATENT- OCH', 'Ans. allmänt tillgänglig den', '29 IX 1968', 'REGISTRERINGSVERKET', 'Ans. utlagd och utläggnings-', 'skriften publicerad den', '20 IX 1971', 'Prioritet', 'begärd frân den 28 III 1967', '(USA, 626 917)', 'XEROX CORPORATION, ROCHESTER, N.Y. USA', 'Uppfinnare: R N Ciccarelli, Rochester, N.Y.', 'Ombud: 0 Grahn', 'Elektroforetiskt reproduktionsförfarande samt apparat för genomförande av', 'förfarandet', 'Uppfinningen hänför sig helt allmänt till reproduktions-', 'system och närmare bestämt till ett förbättrat fotografiskt', 'elektroforessystem. Man har nyligen utvecklat ett elektrofores-', 'system, varmed man kan framställa färgbilder med hjälp av', '5. elektriskt ljuskänsliga partiklar. Detta system beskrives i de-', 'tali i den franska patentskriften 1 450 843. I ett sãdant system', 'är ljusabsorberande artiklar med inbördes olika färg uppslamma-', 'de i en elektriskt icke-ledande vätska. Uppslamningen är an-', 'bragt mellan tvã elektroder, av vilka den ena är elektriskt', '10. ledande och betecknas som infallselektroden och den andra är', 'isolerande och betecknas som spärrelektroden. En av dessa', 'elektroder är atminstone delvis transparent. En potential-', 'skillnad upprättas mellan elektroderna genom uppslamningen och', 'denna exponeras för en bild av aktiverande, elektromagnetisk', '15. strälning genom den transparenta elektroden. Härvid äger selek-', 'tiv och bildenlig partikelmigration rum och man erhäller en syn-']"
2,"['2', 'lig bild pa den ena eller pa bãda elektroderna. En väsentlig', 'komponent i systemet är de uppslammade partiklarna, som maste', 'vara ""elektriskt ljuskänsliga"" och vilkas laddningspolaritet', 'pa grund av växelverkan med en av elektroderna uppenbarligen', '5. undergär en nettoförändring under exponeringen för den aktive-', 'rande, elektromagnetiska strälningen. I ett monokromatiskt', 'system användes partiklar av en enda färg och man erhäller en', 'enfärgad reproduktion av typen svartvitt fotografi. I ett fler-', 'färgssystem erhâlles reproduktioner i naturlig färg, emedan', '10. blandningar av partiklar av tvà eller flera, inbördes olika', 'färger användes, vilka var för sig är känsliga för ljus med', 'en bestämd väglängd eller inom ett bestämt, smalt väglängdsom-', 'râde.', 'Med detta system, i vilket man använder en elektriskt le-', '15. dande infallselektrod, en i huvudsak elektriskt isolerande spärr-', 'elektrod och ljuskänsliga partiklar mellan dessa i en elektriskt', 'isolerande bärvätska, har det visat sig, att man kan framstäla', 'reproduktioner av utomordentligt hög kvalitet. Det har emeller-', 'tid ocksà visat sig, att bildkvaliteten försämras, när spärr-', '20. elektrodens yta bestär av ett material med specifikt motständ', '107 ohm-centimeter eller mer. A andra sidan erhâlles i allmän-', 'het sämre bildkvalitet, även om det specifika motständet i nämnda', 'material är 107 ohm-centimeter eller mindre. Aven när ett fler-', 'tal reproduktioner i snabb följd framställes med användning av', '25. samma elektroder har det visat sig, att bildkvaliteten i hög', 'grad försämras. Ehuru ett stort antal i huvudsak isolerande ma-', 'terial med tillfredsställande resultat kan användas som ytmateri-', 'al pã spärrelektroden, har det visat sig, att man med mycket fà', 'material reproducerbart erhäller bilder med hög kvalitet. Manga', '30. av de fysikaliska egenskaperna hos de material, varmed man kan', 'framställa utmärkta bilder, är icke ideala. Sãlunda erhälles', 'exempelvis med spärrelektroder omfattande ett överdrag av Baryt-', 'papper bilder med utomordentligt hög kvalitet, men Baryt-pappe-', 'rets yta är fuktkänslig och kan icke lätt rengöras mellan re-', '35. produktionscyklerna. Det begränsade antalet kända, användbara', 'material, har icke sã hög fuktbeständighet, lätthanterlighet,', 'ytjämnhet och nötningshällfasthet, är icke sã lätta att rengöra', 'och sã prisbilliga, som vore önskvärt. Sälunda föreligger det', 'ett konstant behov av förbättrade spärrelektrodmaterial och för-', '40. bättrade förfaranden att anyända sãdana material.']"
3,"['3', 'Det är följaktligen ett ändamäl med uppfinningen att', 'âstadkomma ett elektroforetiskt reproduktionsförfarande, i', 'vilket de ovan anförda nackdelarna elimineras. Dessutom avses', 'enligt uppfinningen ett elektroforetiskt reproduktionsförfaran-', '5. de, varmed man i snabb följd kan framställa ett flertal bilder', 'med likformigt hög kvalitet. Vidare avses användning av ett allt-', 'igenom högisolerande material som beläggning pã spärrelektroden.', 'Ovanstäende ochi andra ändamäl förverkligas enligt uppfin-', 'ningen med hjälp av ett elektroforetiskt reproduktionssystem,', '10. i vilket icke-önskad ackumulering av elektrostatisk laddning pã', 'spärrelektroden elimineras. Det har visat sig, att tidigare', 'spärrelektroder med ytbeläggning av högisolerande material ar-', 'betar pa ett icke optimalt sätt till följd av att icke-önskad', 'elektrostatisk laddning ackumuleras pa spärrelektrodens yta.', '15. Detta är särskilt besvärande, när man önskar i snabb följd fram-', 'ställa flera reproduktioner, ty da fortsätter ackumuleringen', 'av icke-önskad laddning pa spärrelektrodens yta och orsakar', 'fortgäende försämring av reproduktionerna. Sãsom närmare skall', 'förklaras här nedan kan icke-önskad laddningsackumulering pa en', '20. spärrelektrods yta elimineras pa flera olika sätt. I typiska', 'fall kan elektrodens yta borstas med en jordad, elektriskt ledan-', 'de borste mellan reproduktionscyklerna eller ocksà kan elektrod-', 'ytan bringas i kontakt med ett organ, i vilket man upprätthäller', 'en motsatt polaritet med önskad potential. Vilket som helst', '25. lämpligt förfarande kan tillämpas för eliminering av icke-', 'önskad laddning pa spärrelektrodens yta. Bland typiska förfaran-', 'den kan nämnas koronaurladdning (sâväl växelspänning som lik-', 'spänning) pa sätt som angives i de amerikanska patentskrifterna', '2 588 699 och 2 777 957; triboelektrisk uppladdning pa sätt', '30. som angives i den amerikanska patentskriften 2 297 691, ladd-', 'ningsöverföring frân en elektriskt ledande vals pa sätt som an-', 'gives i den amerikanska patentskriften 2 980 834 och laddnings-', 'överföring frân en elektriskt ledande vätska pa sätt som angives', 'i den amerikanska patentskriften 2 987 660. Dessutom kan man', '35. tillämpa vilken som helst önskad kombination av dessa förfaranden.', 'Uppfinningen skall i närmare detali beskrivas under', 'hänvisning till de bifogade ritningarna. I fig. 1 visas schema-', 'tiskt ett enkelt elektroforetiskt reproduktionssystem. I fig. 2', 'visas en spärrelektrod omedelbart efter det att en reproduktions-', '40. cykel genomförts. I fig. 3 visas en utföringsform av systemet']"
4,"['4', 'enligt uppfinningen enligt vilken spärrelektrodens yta jordas', 'mellan reproduktionscyklerna. I fig. 4 slutligen visas en al-', 'ternativ utföringsform för sättet enligt uppfinningen att eli-', 'minera statisk laddning pa spärrelektrodens yta.', '5.', 'En transparent elektrod 1 i fig. 1 bestär i det exempli-', 'fierade fallet av ett optiskt transparent glas 2 belagt med ett', 'tunt, optiskt transparent skikt 3 av tennoxid. En sãdan elektrod', 'saluföres under det registrerade varumärket ""NESA-glas"". Denna', 'elektrod betecknas i fortsättningen som infallselektroden. Pã', '10. infallselektrodens 1 yta finns ett tunt skikt 4 av sma, ljus-', 'känsliga partiklar, som är dispergerade i en elektriskt isole-', 'rande bärvätska. Med ""ljuskänslig"" avses i förevarande samman-', 'hang att partikeln ifrâga, när den en gang attraheras till in-', 'fallselektroden, migrerar bort frân denna under inflytande av', '15. ett pâtryckt, elektriskt fält, da den utsättes för aktiverande,', 'elektromagnetisk strälning. För en detaljerad, teoretisk för-', 'klaring av processens mekanism hänvisas till den ovannämnda', 'franska patentskriften 1 450 843. Intill den vätskeformiga', 'suspensionen 4 är anordnad en andra elektrod 5, nämligen spärr-', '20. elektroden, som via en strömställare 7 är ansluten till den ena', 'polen pa en potentialkälla. Potentialkällans 6 andra pol är an-', 'sluten till infallselektroden 2. När strömställaren 7 slutes', 'pâtryckes följaktligen ett elektriskt fält över den vätskefor-', 'miga suspensionen 4 mellan elektroderna 1 och 5. Med hjälp av', '25. en projektor omfattande en ljuskälla 8, ett diapositiv 9 och', 'ett, objektiv 10 exponeras dispersionen 4 för en bild av det', 'diapositiv 9, som skall reproduceras. Elektroden 5 har formen av', 'en rulle med en ledande kärna 11, som är ansluten till potential-', 'källan 6. Kärnan är ytbelagd med ett skikt av ett spärrelektrod-', '30. material 12, som kan vara vilket som helst lämpligt, isolerande', 'material, vilket i närmare detali skall diskuteras här nedan.', 'Partikelsuspensionen exponeras för den bild, som skall reprodu-', 'ceras, medan en potential hälles patryckt över spärr- och in-', 'fallselektroderna genom att strömställaren 7 hâlles sluten. Rul-', '35. len 5 bringas att under exponeringsperioden avrulla pa infalls-', 'elektrodens 1 övre yta medan strömställaren 7 är sluten. Genom', 'denna exponering kommer pigmentpartiklarna, som ursprungligen', 'attraherades av elektroden 1, att migrera genom vätskan och', 'häfta vid spärrelektrodens yta. De efterlämnar därvid en bild', '40. pã infaliselektrodens yta, vilken bild är ett duplikat av']"
5,"['5', 'den ursprungliga bilden pa diapositivet 9. Efter exponeringen', 'indunstas bärvätskan, som är relativt flyktig. Bilden kan där-', 'efter fixeras, exempelvis genom att man pa bilden applicerar', 'en beläggning. Man kan emellertid ocksà âstadkomma fixering', '5. genom att i bärvätskan lösa ett bindemedel, exempelvis paraffin,', 'vax eller dylikt, som vid lösningsmedlets avdrivning kvarstan-', 'nar pa ytan och binder partiklarna vid denna. Alternativt kan', 'bilden pa Lnfallselektrodens yta överföras till en annan yta', 'och fixeras pa denna. Med detta system kan man framställa en-', '10. färgade eller flerfärgade bilder alltefter pigmentens antal och', 'typ och alltefter det ljus, för vilket suspensionen exponeras.', 'När ovannämnda steg, dvs. reproduktionscykel upprepas', 'efter rengöring av spärrelektroden och förnyad päläggning av', 'partikelsuspension pa infallselektroden har det visat sig, att', '15. kopiorna far allt sämre bildkvalitet. Det har nu visat sig, att', 'detta beror pa att en icke-önskad elektrostatisk uppladdning pa', 'spärrelektrodens yta ackumuleras. I fig. 2 visas spärrelektroden', 'omedelbart efter reproduktionscykelns genomförande, när spärr-', 'elektrodytan 12 bestär av ett högisolerande material. Vid detta', '20. förfarande upprätthölls en negativ potential pa spärrelektrodens', 'kärna 11. När rullen fördes över infallselektroden ackumulerades', 'en', 'positiv laddning pa spärrelektrodens yta. Aven sedan ström-', 'ställaren 7 öppnats, kvarläg sãlunda en potential pa spärr-', 'elektroden. Spärrelektrodens material är âtminstone nágot le-', '25. dande och följaktligenkan denna potential langsamt elimineras.', 'Sedan potentialen eliminerats kan en godtagbar bild äterigen', 'framställas. I en snabbt arbetande, automatisk apparat finns', 'det emellertid icke tid för urladdning mellan reproduktions-', 'cyklerna. Dessutom har de flesta material, som för övrigt har', '30. sãdana fysikaliska egenskaper, att de lämpar sig som ytbelägg-', 'ning pa spärrelektroden, icke sãdan elektrisk ledningsförmäga,', 'att den ackumulerade laddningen hinner avledas pa godtagbar tid.', 'En utföringsform av systemet enligt uppfinningen för av-', 'lägsnande av icke-önskad ytladdning frän spärrelektroden visas', '35. schematiskt i fig. 3. I detta bringas omedelbart sedan re-', 'produktionscykelr fullbordats en jordad, elektriskt) ledande', 'borste 13 i kontakt med spärrelektrodens yta och spärrelektroden', 'roteras mot denna. Om sã önskas kan borsten ha tvâ funktioner,', 'nämligen dels avlägsna den statiska elektriciteten pa spärr-', '40. elektrodens yta och dels borstar bort icke-önskade partiklar fran']"
6,"['6', 'spärrelektrodens yta, varigenom spärrelektroden iordningställes', 'för en ny reproduktionscykel. Strömställaren 7 är öppen under un-', 'laddningen, ehuru rullens 5 kärna 11 fortfarande är ansluten till', 'jord via spänningskällan 6. Da rullen 5 och den jordade, elektriskt', '5.', 'ledande borsten 13 roteras mot varandra, avlägsnas pa spärr-', 'elektrodens yta befintliga partiklar, som härrör frân suspensio-', 'nen 4. Om sã önskas kan man i borsten upprätthâlla vilken som', 'helst lämplig potential, varigenom det pa spärrelektrodens yta', 'kvarstar en liten ytladdning efter den ovan beskrivna rengöringen.', '10.', 'I fig. 4 visas en alternativ utföringsform av anordningen', 'för eliminering av ytladdning pa spärrelektrodens yta efter bild-', 'framställningen. Sãsom framgar av denna figur kan den ytladdning,', 'som föreligger pa spärrelektrodens 12 yta elimineras efter bild-', 'framställningen genom att man vrider rullen 5 intill en potential-', '15. källa 15 med polaritet motsatt polariteten hos den icke-önskade', 'laddningen pa spärrelektrodens 12 yta. Alternativt kan man använ-', 'da en enhet för koronaurladdning med växelspänning, varigenom', 'spärrelektrodens potential i huvudsak nollställes. Vilken som', 'helst lämplig koronaurladdningsenhet kan användas, exempelvis', '20.', 'en av de, som beskrives i de amerikanska patentskrifterna', '2 588 699 och 2 777 957. Ytladdningen pa spärrelektroder 12 kan', 'alternativt elimineras med hjälp av en laddning, som pâtryckts', 'med andra konventionella medel. Salunda kan exempelvis en ladd-', 'ning av en potential motsatt den icke önskade ytladdningen till-', '25. föras i form av flexionselektricitet genom att man gnider spärr-', 'elektrodens yta med lämpligt material, exempelvis pa sätt som an-', 'gives i den amerikanska patentskriften 2 297 691. Den motsatta', 'potentialen kan ocksã tillföras genom att man bringar spärr-', 'elektrodens yta i kontakt med en ledande rulle eller en ledande', '30. vätska, i vilken den önskade potentialen upprätthälles. Detta', 'beskrives i närmare detalj i de amerikanska patentskrifterna', '2 980 834 och 2 987 660.', 'I stället för den pa ritningen âskädliggjorda spärr-', 'elektroden i form av en rulle kan man givetvis ocksà använda', '35. andra utföringsformer. Som exempel kan nämnas en rörligt eller', 'fast anordnad, plan skiva eller ett över valsar lopande band.', 'Spärrelektrodens yta kan bestà av vilket som helst lämpligt', 'material med ett specifikt motständ av atminstone 106 ohm-centi-', 'meter. Om resistiviteten hos spärrelektrodmaterialet är lägre', 'än']"
7,"['7', '10 6 ohm-centimeter föreligger tendens att icke-önskat pigment,', 'som borde migrera till spärrelektrodens yta och häfta vid den-', 'na, reflekteras tillbaka till infallselektroden, varigenom', 'bildkvaliteten försämras. För att erhâlla bilder av god', '5. kvalitet är det därför lämpligt att spärrelektroden har ett', '10', 'specifikt motstand av atminstone 10', 'ohm-centimeter. Om det', 'specifika motständet är 10 10 1016 - ohm-centimeter kan', 'ytladd-', 'ningen elimineras endast genom lämplig fördröjning mellan re-', 'produktionscyklerna. Det föredrages emellertid att anordna ett', '10. organ för eliminering av icke-önskad ytladdning, ty i en snabbt', 'arbetande, automatisk apparat ür det önskvärt att kunna framstäl-', 'la bilderna i snabb följd utan den ovan patalade fördröjningen.', 'När det specifika motständet hos spärrelektrodmaterialet är stör-', 're', 'än 10 15 ohm-centimeter är den tid, som erfordras för avledning', '15. av ytladdningen sã lang, att det erfordras extra anordningar för', 'att avlägsna densamma. De flesta polymermaterial med lämpliga', 'fysikaliska egenskaper har ocksà specifikt motständ större än', '1015 ohm-centimeter. Man kan sãlunda välja bland ett mycket stort', 'antal möjliga spärrmaterial, da en yttre anordning användes för', '20. avlägsnandeau icke-önskad laddning mellan varje reproduktions-', 'cykel. Sasom ovan anförts kan vilket som helst lämpligt material', 'med önskad resistivitet användas. Bland användbara material kan', 'nämnas vinylpolymerer, polyolefiner, sãsom polyeten, polypropen,', 'polyisobuten; polyaromatiska föreningar, sãsom polystyren,', '25. polyalkyder, polyvinyltoluen, polyfenylenoxider, polysulfon,', 'polyxylener; polyakrylsyror och estrar därav; polyhalogenkol-', 'väten, sãsom polyvinyl- och polyvinylidenklorid och -fluorid;', 'polyperfluorerade halogenkolväten, sãsom polytetrafluoreten;', 'polyvinyletrar, sãsom polyvinylacetat; polyvinylacetal och ketal,', '30. exempelvis polyvinylbutyral, fenoplaster, polyestrar; polyetrar;', 'kiselplaster, polykarbonat; epoxiplaster; polyamider; polyimider;', 'polykarbamider; polysulfider och sampolymerisat och blandningar', 'av dessa. Spärrelektrodmateriale kan innehâlla tillsatser för', 'modifiering av resistiviteten och andra fysikaliska egenskaper.', '35. Sälunda kan resistiviteten exempelvis modifieras genom tillsats', 'av kolsvart, elektriskt ledande pigment och färgämnen, metall-', 'pulver, oorganiska salter etc.', 'Vilken som helst lämplig, isolerande vätska kan användas', 'som bärare för pigmentpartiklarna. Som typiska vätskor kan näm-', '40. nas dekan, dodekan, N-tetradekan, paraffin, bivax eller andra']"
8,"['8', 'termoplastiska material, en fotogenfraktion, som tillverkas', 'av Standard Oil Company of Ohio och saluföres under det registre-', 'rade varumärket Sohio Odorless Solvent 3440, ett längkedjigt,', 'mättat, alifatiskt kolväte, som tillverkas av Humble Oil Company', '5. of New Jersey och som saluföres under det registrerade varumär-', 'ket Isopar-G, liksom även blandningar av dessa vätskor. Bilder', 'med god kvalitet har kunnat framställas med spänningar mellan', 'ungefär 300 och ungefär 5000 volt med antingen negativ eller', 'positiv polaritet pã spärrelektrodkärnan.', '10.', 'Vilka som helst lämpliga, ljuskänsliga partiklar eller', 'blandningar av sãdana partiklar kan användas vid sättet enligt', 'uppfinningen. Sâlunda kan man använda partiklar av saväl orga-', 'niska som oorganiska material och partiklarna kan bestà av en', 'eller flera komponenter i fast lösning eller den ena dispergerad', '15. i den andra och partiklarna kan dessutom bestà av flera skikt av', 'olika material. Som exempel pa typiska ämnen, varav partiklarna', 'kan bestà, kan nämnas 8,13-dioxodinafto-(1,2,27,37)-furan-6- -', ""-karbox-p-metoxianilid; Locarno Red, C.I. Nr 15865, dvs. 1-(4'-"", 'nety1-5^-kloroazobensen-2^-sulfonsyra)-2-hydroxi-3-naftenkarbon', ""20. syra; Watchung Red B, dvs. bariumsaltet av -(4'-metyl-5-kloro-"", 'azobensen-2*-sulfonsyra)-2-hydroxi-3-naftenkarbonsyra,C.I.Nr', '15865; Naphthol Red B, dvs. 1-(2*-metoxi-5/-nitrofenylazo)-2', '-hydroxi-3""-nitro-3-naftalenkarbonsyraanilid med C.I. Nr 12355;', 'Duol Carmine, dvs. kalciumsubstratpigmentet av 1-(4°-metylazo-', ' 25.bensen-2*-sulfonsyra)-2-hydroxi-3-naftalenkarbonsyra, :.I. No.', ""15850; Calcium-Lithol-Red dvs. kalciumsubstratpigmentet av 1-(2'-"", ""azonaftalen-l'-sulfonsyra)-2-naftol med C.I. Nr 15630; kinakridon"", 'och substituerade kinakridoner, sãsom 2, ,9-dimetylkinakridon;', 'pyrantroner; Indofast Brilliant Scarlet Toner, dvs. ,9,10-bis-', '30. - -(N,N°-(p-metoxifenyl)-imido)-perylen med C.I. Nr 71140; dikloro-', 'tioindigo; Pyrazolone Red B Toner med C.I. Nr 21120; ftalo-', 'cyaniner, bl.a. substituerade och osubstituerade metallftalo-', 'cyaniner och metallfria ftalocyaniner, exempelvis kopparftalo-', 'cyanin, magnesiumftalocyanin, metallfri ftalocyanin, polyklor-', '35. substituerade ftalocyaniner etc.; Methyl Violet, som är ett', 'substratpigment (fosfovolframmolybdensyra) av ett trifenylmetan-', 'färgämne med C.I. Nr 42535; Indofast Violet Lake, nämligen', 'dikloro-9, 18-isoviolantron med C.I. Nr 60010; Diane Blue, som', 'är 3,3-metoxi-4,4-difenyl-bis(1""-azo-2""-hydroxi-3""-naftanilid', '40. med C.I. Nr 21180; Indanthrene Brilliant Orange R.K., . som är']"
9,"['9', ',10-dibromo-6,12-antantron med C.I. No. 59300; Algol Yellow', ""G.C.; 1,2,5,6-di(c,C'-difenyl)-tiazolantrakino med C.I. Nr"", '67300; flavantron; Indofast Orange Toner med C.I. Nr 71105;', '1-cyano-2,3-ftaloyl-7,8-bensopyrrokolin och manga andra tioin-', '5. digofärgämen, acetoättiksyraarylider, antrakinoner, periononer,', 'perylener, dioxaziner, kinakridoner, azofärgämnen, diazofärgämnen,', 'tioaziner, aziner och liknande; oorganiska färgämnen, sãsom', 'kadmiumsulfid, kadmiumsulfoselenid, zinkoxid, zinksulfid, svavel-', 'selen, kvicksilver (II) sulfid, blyoxid, blysulfid, kadmiumselenid,', '10. titandioxid, indiumtrioxid, och liknande. Förutom ovannämnda', 'pigment kan man använda andra organiska material, bl.a. poly-', 'vinylkarbazol; 2,4-bis(4,4-dietylaminofenyl)-1,3,4-oxidiazol;', 'N-isopropylkarbazol; polyvinylantracen, trifenylpyrrol; 4,5-di-', 'fenylimidazolidinon; ,5-difenylimidazolidinon; 4, 5difenylimida-', ""15. zolidinetion; 4, 5-bis-(4'-aminofenyl)-imidazolidinon;1,2,5,6- -"", 'tetraazacyklooktatetraen-(2,4,6,8);3,4-di(4-metoxifeny1)-7,8-', ""difenyl-1,2,5,6-tetraazacyklooktatetraen-(2,4,6,8 3,4-di(4'-"", '-fenoxifenyl)-7,8-difeny1-1,2,5,6-tetraazacyklooktatetr;aen-(2,4,', '6,8); 3,4,7,8-tetrametoxi-1,2,5,6-tetraazacyklooktatetraen-', '20. - (2,4,6,8); 2-merkaptobenstiazol; 2-fenyl-4-alfa-naftyliden-', 'oxazolon; 2-fenyl-4-difenylidenoxazolon; 2-fenyl-4-p-metoxibens-', 'ylidenoxazolon; 6-hydroxi-2-fenyl(p-dimetylaminofenyl)-bensofuran;', '6-hydroxi-2,3-di(p-metoxifenyl)-bensofuran;2,3,5,6-tetra(p-met-', 'oxifenyl)-furo(3,2f)-bensofuran; 4-dimetylaminobensylidenbens- -', '25. hydrazid;  -dimetylaminobensylidenisonikotinsyrahydrazid;fur-', 'furyliden-(2)-4°-dimetylaminobenshydrazid;5-bensilidenamino-', 'acenaften-3-bensylidenaminokarbazol; (4-N,N-dimetylaminobensyli-', 'len)-p-N,N-dimetylaminoanilin; (2-nitro-bensyliden)-p-bromoanilin;', ',N-dimetyl-N°-(2-nitro-4-cyanobensyliden)-p-fenylendiamin; 2,4-', ""30. -difenylkinazolin; -(4'-aminofenyl)-4-fenylkinazolin; 2-fenyl-"", '4-(4-dimetylaminofenyl)-7-metoxikinazolin; 1,3-difenyltetra-', 'hy droimidazol; 1,3-di-(4-klorfenyl)-tetrahydroimidazol; 1,3-', 'difenyl-2,4-dimetylaminofenyl)-tetrahydroimidazol; 1,3-di-(p-', ""tolyl)-2-/kinolyl-(2-)/-tetrahydroimidazol; 3-(4'-dimetylamino-"", '35. fenyl)-5-(4""-metoxifenyl)-6-feny1-1,2,4-triazin; 3-pyridyl-(47)-', '5-(4""-dimetylaminofenyl)-6-fenyl-1, 1,4-triazin; 3-(4\'-amino-', 'fenyl)-5,6-difeny1-1,2,4-triazin;2,5-bis/4-aminofeny1-(1)7-', '1,3,3-triazol; 22,5-bis/4-(N-etyl-N-acetylamino)fenyl-(17)/-1,3,4-', '-triazol; 1,5-difenyl-3-metylpyrazolin;1,3,4,5-tetrafenylpyrazol-']"
10,"['10', 'in; 1-fenyl-3-(p-metoxistyryl)-5-(p-metoxifenyl)-pyrazolin;', ""1-metyl-2-(37,4-dihydroximetylenfenyl)-bensimidazol; 2-(4'-"", 'limetylaminofenyl)-bensoxazol; 2-(4-metoxifeny1)-benstiazol;', '2,5-bis/p-aminofeny1-(1)/-1,3,4-oxidiazo1; 4, 5-difenylimida-', '5. zolon; 3-aminokarbazol; sampolymerisat och blandningar av des-', 'sa föreningar.', 'Bland andra material kan nämnas organiska donator-acceptor-', 'material (Lewis-syror - Lewis-baser), dvs. komplex, som överför', 'laddningar och som är uppbyggda av sãdana donatorer som fenol-', '10. aldehydhartser, fenoxider, epoxider, polykarbonat, karbamider,', 'styren e.d. i komplexbildning med elektronacceptorer, sãsom', '2,4,7-trinitro-g-fluorenon ,5,7-tetranitro-9-fluorenon;', 'pikrinsyra; 5-trinitrobensen; kloranil; 2, 5-diklorobenso-', 'kinon; antrakinon-2-karbonsyra; Bromal, 4-nitrofenol; malein-', '15. syraanhydrid; halogenider av metaller och metalloider i grupper-', 'na I-B och II-VIII i det periodiska systemet, bl.a. aluminium-', 'klorid, zinkklorid, järn(III)klorid, magnesiumklorid, kalcium-', 'jodid, strontiumbromid, kromsyrabromid, arseniktrijodid,', 'magnesiumbromid, tenn(II)klorid etc.; borhalogenider, sãsom bor-', '20. trifluorid; ketoner, sãsom bensofenon och anisil; mineralsyror,', 'sãsom svavelsyra; organiska karbonsyror, sãsom ättiksyra,', 'maleinsyra, bärnstenssyra, citrakonsyra; sulfonsyror, sãsom 4-', 'toluensulfonsyra och blandningar därav. Förutom de laddnings-', 'överförande komplexen kan manga andra av de ovan angivna materi-', '25. alen ytterligare sensibiliseras genom komplexbildning med ladd-', 'ningsöverförande beständsdelar och mânga av dessa material kan', 'färgsensibiliseras för begränsning, utvidgning eller förstärk-', 'ning av deras spektralband.', 'Sãsom ovan papekats kan man använda vilken som helst', '30. partikelstruktur. Bland typiska partiklar kan nämnas sãdana,', 'som framställts av ett enda, rent, ljuskänsligt material eller', 'en sensibiliserad form därav, fasta lösningar eller dispersioner', 'av ljuskänsligt material i en grundmassa av exempelvis termo-', 'plast eller härdplast, sampolymerisat av ljuskänsliga pigment', '35. och organiska monomerer, flerskiktspartiklar, i vilka det ljus-', 'känsliga materialet ingär i ett av. skikten och där yttre', 'skikt fungerar som ljusfilter eller partiklar med en smältbar', 'eller med hjälp av lösningsmedel mjukbar kärna av plast eller', 'en vätskekärna, exempelvis ett färgämne eller annat märknings-']"
