PageNo,Text
1,"['UTLÄGGNINGSSKRIFT nr 323 808', 'Int CI C 08 f 13/00 Kl; 39 b4 13/00', 'P.ans. nr 12048/64', 'Inkom den 7 X 1964', 'Giltighetsdag den', '7 X 1964', 'PATENT- - OCH', 'Ans. allmänt tillgänglig den', '1 VII 1968', 'REGISTRERINGSVERKET', 'Ans. utlagd och utläggnings-', 'skriften publicerad den', '11 V 1970', 'Prioritet begärd frin den 9 X 1963', '(USA, 314 856)', 'GENERAL ELECTRIC COMPANY, SCHENECTADY, N.Y. USA', 'Uppfinnare: W F H Borman', 'Ombud: L Brann', 'Format alster med antistatisk ytbeläggning av ett jonaktivt derivat av en polyfenyl-', 'eneter', 'Föreliggande uppfinning avser formade alster, som bestär', 'av ett substrat med hög elektrisk ytresistivitet försett med en yt-', 'beläggning av ett jonaktivt derivat av en polyfenyleneter', 'En uppbyggnad av höga elektrostatiska laddningar pa ytor', '10', 'med hög ytresistivitet, t ex 10', 'ohm per kvadrat eller mer, kan ha', 'manga icke önskvärda verkningar. Kontakt med syntetiska material i', 'bilsätesöverdrag, golvmattor, kläder, letc kan alstra en hög statisk', 'laddning hos en person, som, när den utladdas genom kontakt med ett', 'jordat föremal, kan orsaka en oangenäm chocksensation Den därvid', 'bildade gnistan är visserligen liten men astadkommer en allvarlig risk', 'i explosiva atmosfärer, sãsom exempelvis i operationsrum pã sjukhus.', 'Hanterandet av syntetiska fibrer och filmer kompliceras', 'ofta genom bildning av höga elektrostatiska laddningar, vilka orsakar', 'att materialen beter sig pa ett icke önskvärt sätt, exempelvis genom', 'att häfta fast vid omgivande ytor, uppsamla damm och tradar, etc. Ett', 'specialfall av detta slag uppstar vid operationer med: hög hastighet', 'vid fotografiska filmer eller magnetiska tejper, vid vilka de elektris-', 'ka laddningarna pá olägligt och allvarligt sätt kan störa uppspolning', 'och avspolning av filmen eller tejpen Dessutom kan den gnistbildning', 'som orsakas geniom urladdningen av höga elektrostatiska laddningar', 'Dupl. kl. 8 k:1/40; 39 b7:1/42']"
2,"['2', 'allvarligt och beständigt skada fotografisk film När höggenomsynliga', 'syntetiska material användes sãsom fönster, minskas deras användbarhet', 'ofta av den hastigt uppkommande ansamlingen av damm genom uppkomsten', 'av de höga elektrostatiska laddningarna pá materialens yta.', 'En av lösningarna till problemet med uppbyggnad av elektro-', 'statiska laddningar är att belägga det material som visat sig ansamla', 'elektrostatiska laddningar med ett tunt ytskikt av ett material med', 'tillräcklig elektrisk ledningsförmäga, vilket ytskikt tjänar sãsom ur-', 'laddningsväg för urladdning av elektrostatiska laddningar, innan', 'de', 'har haft en möjlighet att uppbyggas 1 nágon väsentlig grad.', 'I enlighet därmed avser föreliggande uppfinning formade', 'alster bestäende av ett substrat med hög elektrisk ytresistivitet', 'försett med en ytbeläggning av antistatiskt material med hög värme-', 'stabilitet, draghällfasthet och elektrisk ledningsförmäga och som bi-', 'behäller sin elektriska ledningsförmäga efter lagring vid lag fuktighet', 'och som undergar endast en mycket ringa förändring vad avser lednings-', 'förmägan inom ett stort intervall vad avser den relativa fuktigheten', 'Uppfinningen utmärkes av att man sãsom antistatiskt mate-', 'rial använder ett 1 och för sig förut känt jonaktivt derivat av en', 'polyfenyleneter, som bestär av aterlommande strukturenhe.ter med den', 'allmänna formeln', 'Q.""', 'Q', ""Q'"", 'n', ""Q'"", 'n', 'vari syreatomen i en enhet är bunden vid bensenkärnan i den angrän-', 'sande enheten, n utgör ett positivt helt tal, som uppgar till minst', '100, Q betecknar en envärd substituent, som utgöres av väte, en ali-', 'fatisk kolväteradikal, som är fri frän en tertiär -kolatom, en ali-', 'fatisk halogenkolväteradikal, som är fri frän en tertiär a-kolatom,', 'eller en sâdan alifatisk kolväteradikal, i vilken en eller flera väte-', ""atomer har ersatts med en eller flera jonaktiva grupper, Q' är lika"", 'med Q eller betecknar en halogen, en arylkolväteradikal, en halogen-', 'arylkolväteradikal, en kolväteoxigrupp, som innehäller minst 2 kol-', 'atomer och är fri frän en alifatisk tertiär a-kolatom, eller en halo-', 'genkolväteoxigrupp, som innehäller minst 2 kolatomer och är fri frân', 'en alifatisk, tertiär a-kolatom, och vari Q"" utgör en envärd substi-', 'tuent, som utgöres av väte, en alifatisk kolväteradikal, som är fri', 'fran en tertiär a-kolatom, en alifatisk halogenkolväteradikal, som']"
3,"['3', 'är fri frân en tertiär a-kolatom, halogen, en arylkolväteradikal, en', 'halogenarylkolväteradikal, en kolväteoxigrupp, som innehäller minst', '2 kolatomer och är fri frân en alifatisk tertiär a-kolatom, eller en', 'halogenkolväteoxigrupp, som innehäller minst 2 kolatomer och är fri', 'fran en alifatisk tertiär a-kolatom, varvid de jonaktiva substituen-', 'terna är nitro-, amino-, diazonium-, nitril-, karboxyl-, kvaternära', 'ammonium-, PX2-, AsX2-, vari X är halogen, sidokedjesubstituerade', 'SO3H-, P03H2-, AsO2H2- eller As0, 312 H. -grupper', 'Det antistatiska materialet, som användes enligt föreliggan-', 'de uppfinning, utgöres sãsom nämnts av ett jonaktivt derivat av en', 'polyfenylenoxid eller -eter, sãsom de polyfenylenoxider (icke modi-', 'fierade) som beskrives i den brittiska patentskriften 990.993 och den', 'franska patentskriften 1.234.336.', 'Dessa polyfenylenetrar framställes genom omsättning av', 'syre 1 närvaro av en amin och ett kuprosalt, som är lösligt i aminen', 'och har förmaga att existera i kuprivalensstadium, med en fenol, som', 'har den allmänna formeln', 'OH', 'R', 'X', ""R'"", '""', ""R'"", 'R I', 'vari X betecknar väte, klor, brom eller jod, R betecknar en envärd', 'substituent och utgöres av väte, en kolväteradikal eller en halogen-', 'kolväteradikal, som innehäller minst 2 kolatomer, en kolväteoxigrupp', ""eller en halogenkolväteoxigrupp med minst 2 kolatomer, och vari R' och"", 'R"" har samma betydelse som R eller betecknar halogen. De ovan beskrivna', 'polyfenylenetrarna har sãdana intressanta egenskaper som hög värme- -', 'stabilitet, hög draghällfasthet och utmärkta elektriska egenskaper.', 'Av speciellt intresse är den polymer som erhâlles av 2,6-dimetylfenol.', 'En annan intressant polymer är den som erhalles av 2-metyl-6-etylfenol.', 'Dessutom är polymeren av o-kresol av intresse.', 'Jonaktiva derivat av polyfenylenoxider eller -etrar kan', 'framställas pa olika sätt, sãsom beskrives i de franska patentskrifterna', '1.361.067 och 1.361.068 eller i de brittiska patentskrifterna 1.038.181,', '1.048.274 och 1.041.024. Nämnda franska patent beskriver jonaktiva', 'derivat av polyfenylenoxider och -etrar, vilka erhälles genom nukleär', 'substitution med sádana grupper som SO2H-, nitro-, amino-, diazonium-,', 'nitril-, karboxi-, kvaternära ammonium-, PX2-, AsX2-grupper, vari X', 'utgör halogen, P03H2-> PO2H2-, AsO2H2- och As0,H_-grupper. I den', '1']"
4,"['4', 'franska tentskriften 1.361.067 beskrives framställning av ett aryl-', 'sulfonsyraderivat av polyfenylenoxid genom omsättning av polyfenylen-', 'oxid med antingen klorsulfonsyra eller so3 (sulfan). I den franska', 'patentskriften 1.361.068 beskrives framställning av arylsubstituerade', 'polyfenylenoxider genom en serie steg, som börjar med nitrering, t ex', 'med salpetersyra, för bildning av en nitrerad polymer, reduktion av', 'den nitrerade polymeren för bildning av nitroso-, hydroxylamino- eller', 'aminogrupper och eventuellt ytterligare steg. De bildade polymererna', 'kan användas i den erhállna formen eller kan underkastas ytterligare', 'kemiska reaktioner. Salunda kan exempelvis väteatomerna 1 aminogrup-', 'pen ersättas med en eller tvã alkylgrupper för bildning av en polymer,', 'som uppvisar svaga anjonbytaregenskaper. Fullständig alkylering ger', 'den kvaternära föreningen, som har bättre jonbytaregenskaper.', 'Aminosubstituerade polyfenylenoxider eller -etrar kan även', 'erhâllas genom aminering av polyfenylenoxider, som innehäller klor,', 'brom eller jod, vilka är bundna vid den aromatiska kärnan.', 'minoföreningarna kan diazoteras för bildning av diazonium-', 'salter, och diazoniumgrupperna kan ersättas med andra funktionella', 'grupper, sãsom halogener, CN, CNO, CNS, PC12, AsCl2, etc, vilka 1 sin', 'tur kan överföras till andra grupper, sãsom CN till COOH, CN till', 'CH,NH2, PC12 till PO,H, 2212 och PO3H2, AsCl2 till AsO2H2 och As03H2-', 'I den brittiska patentskriften 1.038.181 beskrives fram-', 'ställning av halogenmetylderivat av polyfenylenoxid genom omsättning', 'med en fri halogen eller ett halogeneringsmedel, sãsom sulfurylklorid', 'eller sulfurylbromid och bromsuccinimid. Halogenmetylgrupperna i poly-', 'fenylenoxiderna är mycket reaktionsbenägna. I den brittiska patent-', 'skriften 1.048.274 beskrives omsättning av halogenmetylpolymerer med', 'alkalimetallsalter, varvid halogengruppen ersättes med saltets anjon.', 'Katjonbytarhartser kan framställas genom omsättning av halogenmetyl-', 'polymeren med sádana föreningar som alkalimetallcyanider, alkalimetall-', 'malonsyraestrar eller med alkalimetallmerkaptaner, varvid man erhäller', 'förstadier till sura grupper. Sálunda kan exempelvis nitrilgruppen', 'hydrolyseras direkt till en karboxigrupp, malonsyraestersubstituenten', 'kan hydrolyseras till motsvarande malonsyrasubstituent, vilken lätt', 'dekarboxyleras under bildning av en sur substituent, och merkapto-', 'gruppen kan oxideras till en sulfonsyra.', 'Omsättning av halogenmetylpolymeren med trialkylfosfit och', 'efterföljande hydrolys ger de polymera fosfonsyrorna.', 'I den brittiska patentskriften 1.041.024 beskrives omvand-', 'ling av halogenmetylgrupper i polyfenylenoxider till basiska grupper,', 'sãsom aminogrupper, kvaternära ammoniumgrupper, ternära sulfoniumgrupper']"
5,"['5', 'eller kvaternära Cosfoniumgrupper.', 'Enligt föreliggande uppfinning har det visat sig att de', 'jonaktiva derivaten av de ovan beskrivna polyfenylenoxiderna är ut-', 'märkta sãsom antistatiska medel tillsammans med ett substrat, som har', 'hög elektrisk ytresistivitet och som kan föreligga i form av en film,', 'en enfiberträd eller ha annan yta. Förutom hög temperaturstabilitet', 'och beständighet mot tvättning har det visat sig att förvaring av mate-', 'rial, som uppvisar en ytbeläggning av de antistatiska materialen enligt', 'uppfinningen, under laga fuktighetsbetingelser helt oväntat icke har', 'nágon markerad inverkan pa ledningsförmägan Dessutom har det visat', 'sig, att endast en ringa förändring av Ledningsförmägan uppkommer inom', 'ett stort intervall vad avser den relativa fuktigheten.', 'Det antistatiska jonaktiva derivatet löses vanligen i ett', 'lösningsmedel och pâföres sedan substratmaterialet i denna form genom', 'exempelvis doppning, bestrykning eller besprutning. Lösningens halt', 'ligger vanligen inom intervallet 0,01-20 % beroende pa den typ av', 'yta, som skall beläggas, och pa beläggningsmetoden. Genom att poly-', 'mererna är högresistenta mot manga lösningsmedel är ett flertal lös-', 'ningsmedelssystem tillgängliga. Sâlunda löser exempelvis en blandning', 'av tetrahydrofuran och metanol upp till 20 % ay polymeren. Halten', 'tetrahydrofuran i detta system ligger mellan 30 och 70 % med en optimal', 'tetrahydrofuranhalt av 50 % Billiga lösningsmedelssystem som kan', 'användas, utgöres av keton-alkoholblandningar (varvid ketonerna utgöres', 'av alifatiska ketoner med kort kedja och ingär i en halt av 30 till', '70 % och företrädesvis 50 %) och ketonvattenblandningar (vari keton-', 'halten ligger inom intervallet 50 till 80 % och företrädesvis vid', '60%). De jonaktiva polymererna enligt uppfinningen är van-', 'ligen icke lösliga i vatten, men lösningar av dessa polymerer i med', 'vatten kombinerbara lösningsmedel kan utspädas obegränsat med vatten.', 'Av detta följer att billiga lösningar kan beredas och är tillgängliga', 'för det avsedda användningsändamälet.', 'Uppfinningen äskädliggöres närmare medelst följande exempel,', 'vari temperaturerna avser Celsiusgrader och vari delar och procent be-', 'tecknar viktdelar resp viktprocent, om icke annat anges.', 'Exempel 1', 'En tunn film av sulfonerad ppoly-2,6-dimetyl-1,4-fenylenoxid', 'päfördes pã en polystyrendragstäng genom neddoppning av stangen i en', '1 %-ig alkohollösning av det sulfonerade hartset, varefter den belagda', 'stangen torkades. Ytan av det belagda polystyrenet visade sig ha en', 'resistivitet av 5 x 105 ohm per kvadrat i jämförelse med 2 x 1012 ohm']"
6,"['6', 'per kvadrat hos det icke belagda polystyrenet. Prov av det belagda', 'och icke belagda polystyrenet laddades med statisk elektricitet (ko-', 'rona-urladdning), varvid det visade sig att ytresistiviteten hos det', 'belagda polystyrenet var tillräckligt lág för att hela laddningen', 'skulle bortledas pá mindre än 30 sekunder, medan däremot ytresisti-', 'viteten hos det obelagda polystyrenet var tillräckligt hög för att', 'bibehálla en laddning av upp till 6 volt efter 5 minuter.', 'Exempel 2-18', 'Försöket 1 exempel 1 upprepades med användning av ett antal', 'andrasubstratmaterial, varvid de erhálina resultaten anges i tabell I.', 'Vid de i tabell I angivna försöken förvarades de med den', 'Jonaktiva polymeren belagda proverna 1 en atmosfär,som hade den angivna', 'relativa fuktigheten, under en tidrymd av 32 dygn. De obelagda proverna', 'förvarades i samma atmosfär under 13 dygn. Resultaten varierade nágot', 'beroende pá att resistansen varierade med beläggningens tjocklek. Vid', 'de pa angivet sätt uförda provningarna bestämdes icke beläggnings- -', 'tjockleken.']"
7,"['Ytresistivitet (ohm per kvadrat)', 'Fuktighetsbetingelser', 'Exempel Substrat', 'Jonaktivt', 'Torratm. 90 % rel.fukt. 50 % rel.fukt. Obelagt substrat', 'derivat', '90 % rel.fukt.', '2', 'Polypropen', '1 x', '108', '4 x 107', '3 X 10°', '1 X 10 15 >', '3', 'Polykarbonatharts', '4 x 107', '1 x 107', '6 x 109', '""', '4', 'Polymetylmetakryla', '2 x 10 7', '4 x 107', '8 x 108', '""', '5', 'Polystyren', '8 X 10', '7', '3 X 107', '1 x 109', '11', '6', 'Polyformaldehyd', 'Filmbrott', '1 x 109', '7 X 10', '11', '7', 'Polyfenylenoxid', '8', '1 X 10', '2 x 107', '1 x 109', 'It', '8', 'Polyetentereftalat', '1 x 108', '2 X 107', '1 X 109', '""', '9', 'Postpapper', '1 x 1011', '1 X', '106', '1 X 108', '5', 'x 109 (50 % rel.', '10', 'Polypropen', '1 X 107', '1 X 107', '5 x 107', '1 X 1015 > fukt. )', '11', 'Polykarbonatharts', '2 x 107', '4 x 10', '6', '5 x 107', '""', '12', 'Polymetylmetakrylat', '2 X 107', '6 x 10', '6', '4 x 10 7', '11', '13', 'Polystyren', '2 x 107', '6', '6 X 10', '4 x 107', '""', '14', 'Polyformaldehyd', '1 x 107', '4 x 10', '6', '5 x 107', '11', '15', 'Polyfenylenoxid', '2 X 10', '7', '6', '5 X 10', '2 X 107', ""'!"", '16', 'Polyetentereftala', '2 x 10 7', '6', '7 X 10', '2 x 107', '""', '17', 'Postpapper', '1 x 109', '6', '1 X 10', '2 X 10 7', '5', 'X 109 (50 % rel.', '18', 'Polypropen', 'Natrium-fosfone- -', '4 X 10 7', '1 X 1015>', 'fukt. )', 'rad poly-2,6-di-', 'metyl-1,4-fenylen-', 'oxid (5,7 P03Na2-', 'grupper per 10', 'arylenheter)']"
8,"['8', 'För att man skall erhálla starka böjliga filmer är det', 'önskvärt, att molekylvikten av det polymera materialet är sã hög som', 'möjligt. Polymerisationsgraden av polyfenylenoxiderna bör vara minst', '100 och företrädesvis mellan 150 och 600, för att man lätt skall kunna', 'utföra beläggningen av substraten. En av de mest lättillgängliga poly-', 'fenylenoxiderna, nämligen poly (2,6-dimetylfenylenoxid), med en poly-', 'merisationsgrad av 1000 kan modifieras med var och en av de i det före-', 'gande beskrivna jonaktiva grupperna och är fortfarande fullständigt', 'löslig samt har förmaga att ge tillfredsställande antistatiska be-', 'läggningar efter sãdan modifiering.', 'De starkt katjonaktiva och anjonaktiva derivaten är mest', 'lämpliga att använda, eftersom de är mest aktiva. Dessa derivat inne-', 'häller lämpligen mellan 1 och 6 jonaktiva grupper per 10 arylenheter', 'i polymeren.', 'Sãsom redan papekats har omfattande arbete utförts med', 'poly(2,6-dimetyl-1,4-fenylenoxid) pá grund av dess lättillgänglighet.', 'Det är emellertid uppenbart att närvaron av metylgrupper i molekylen', 'icke är väsentlig, om denaromatiska kärnan substitueras med de jon-', 'aktiva grupperna. Sálunda kan netylgruppen ersättas med väte, andra', 'alkylgrupper, halogenatomer eller andra inerta substituenter utan att', 'materialets användbarhet pâverkas.', 'Vid de i sidokedjan substituerade materialen, sásom de', 'kvaternära ammoniumhartserna och natriumfosfonathartserna, erfordras', 'nágra alkylsidokedjor i baspolymeren, men dessa alkylsidokedjor kan', 'utgöras av andra alkylgrupper än metylgrupper, och därvid kan mellan', '1 och 4 alkylgrupper per monomerenhet vara närvarande i molekylen.', 'Sampolymerer av fenol och olika substituerade fenoler kan användas', 'sásom utgängsmaterial för införing av jonaktiva grupper, men man kan', 'även använda sampolymerer, som bestär av kemiskt bundna, modifierade', 'oolyfenylenoxidpolymerkedjo och polymerkedjor av annan kemisk natur,', 'sãsom polyestrar, polyamider, polyetrar, polyvinyler, polyuretaner', 'och polykarbonat. Det är icke väsentligt, att alkylgrupperna är bund-', 'na vid kedjan i 2- eller 6-ställning, eftersom 2-, 3-, 5- och 6-ställ-', 'ningarna är ekvivalenta i polymermolekylen, varför mellan 1 och 4 al-', 'kylgrupper i varje kombination av nämnda ställningar är lika till-', 'fredsställande.', 'Förutom de jonaktiva grupper som införts för framkallande', 'av den önskade elektriska ledningsförmägan kan andra jonaktiva eller', 'icke jonaktiva grupper införas för modifiering av de fysikaliska egen-', 'skaperna hos materialet eller för att befrämja uppkomst av bättre vid-', 'häftning till den yta som skall beläggas. Sálunda kan man exempelvis']"
9,"['9', 'ha logenera eller nitrera polymeren före eller efter införingen av de', 'jonaktiva substituenterna, eller ocksà kan sádana substituenter vara', 'närvarande i den monomer eller sammonomer som användes för framställ -', 'ning av polymeren, vilken ger det slutliga antistatiska materialet.', 'Salunda kan man polymerisera 3-nitro-2,6-dimetylfenol enbart eller', 'tillsammans med andra substituerade fenoler för erhällande av en par-', 'tiellt nitrerad polymer, som sedan kan ytterligare modifieras för', 'framställning av antistatiska material.', 'Ett viktigt särdrag vid föreliggande uppfinning är löslig-', 'heten av de jonaktiva derivaten av polyfenylenoxiderna i billiga lös-', 'ningsmedel. öösningsmedelsblandningar med en löslighetsparameter av', '10,0 till 11,0 och med hög vätebindningskoefficient är mest effektiva', 'för upplösning av dessa jonaktiva polymerer. Laga polymerkoncentra-', 'tioner erhälles givetvis lättast, men i allmänhet kan polymererna 1ö-', 'sas till en polymerhalt av mellan 5 och 10 %, varvid de mer lättlösliga', 'polymererna kan lösas till en polymerhalt av 20 %. Ett utmärkt lös-', 'ningsmedel är en blandning av aceton och vatten i förhällandet 1:1.', 'När polymeren en gang lösts i en sàdan lösningsmedelsblandning, är', 'lösningen obegränsat utspädningsbar med vatten. Nâgra av polymererna', 'är lösliga 1 sádana alkoholer som etanol, metanol, propanol och buta-', 'nol. Lösningsmedelsblandningar är speciellt effektiva. Sãsom exempel', 'pa sãdana blandningar kan nämnas metyletylketon-etanol metyletyl-', 'keton-metanol, metyletylketon-isopropanol och tetrahydrofuran-vatten', 'Lösningsmedlen användes normalt i. form av en ungefär 50:50-blandning,', 'men det är uppenbart att tillfredsställande resultat kan uppnãs inom', 'ett stort sammansättningsintervall vad beträffar de olika komponenterna', '1 lösningsmedelsblandningen.', 'Vid högre jonbytarförmäga (över 4 jonaktiva grupper per 10', 'arylenheter) blir polymererna mer lättlösliga i vatten. Detta är van-', 'ligen icke önskvärt, eftersom det sänker beständigheten mot tvättning.', 'Lösligheten beror pã koncentrationen av jonaktiva grupper i polymeren.', 'ytresistiviteten hos de jonaktiva polymererna enligt före-', 'liggande uppfinning stär i direkt relation till tjockleken av polymer-', 'skiktet. Skikt, som har en tjocklek av 0,00254 mm, har visat sig', 'uppvisa en ytresistivitet av 107 ohm per kvadrat. Samma polymerer med', 'en tjocklek av 0,051 mm har visat sig uppvisa en ytresistivitet av', '105 ohm per kvadrat.', 'De jonaktiva polymererna enligt uppfinningen har provats be-', 'träffande de antistatiska egenskaperna pã textilmaterial och beträffan-', 'de deras förmâga att motverka nedsmutsning av textilmaterial och andra']"
10,"['10', 'ytor.', 'Det kvaternära ammoniumderivatet visade sig ha en bestämd', 'antistatisk verkan pã nylon- och glasfibrer i sã lâg mängd som 0,01 %', 'Vid sã hög mängd som 1 % var den antistatiska verkan tydlig till och', 'med under extremt lága fuktighetsbetingelser. Vid bruksprovningar med', 'hylontrikãöverdragsplagg för damer behandlades den ena hälften med', 'en mängd av 0,01 % medan den andra hälften lämnades obehandlad. Den', ""antistatiska verkan fanns kvar till och med efter f'em tvättningar och"", ""vid särskilda provningar efter det att plaggen tvättats kemiskt f'em"", 'gänger. I nágra fall ökade i själva verket ledningsförmägan hos det', 'antistatiska medlet vid vattentvättning eller kemisk tvättning.', 'Verkan mot nedsmutsning mättes genom bruksprovningar med', 'damblusar och pá mattor. Avsevärt mindre nedsmutsning av bluskragarna', 'sâväl som av den behandlade delen av mattorna kunde tydligt pávisas.', 'Det är troligt att den elektriska ledningsförmägan hos', 'polyfenylenoxider, som modifierats med jonaktiva grupper, orsakas av', 'förmägan hos de jonaktiva grupperna att dissociera till joner med mot-', 'satt laddning, av vilka minst ett slags joner relativt fritt kan röra', 'sig genom polymermatrisen och transportera elektricitet. Sálunda synes', 'den elektriska ledningsförmágan bero pá joniseringsgraden och pã na-', 'turen av den frigjorda, motsatt laddade jonen. Detta exemplifieras av', 'det följande:', '(1)', 'RS02H', 'RS03-++++', '(2)', 'RSO2Na', 'RSO +Na+', '(3) RP03H2', '(4) RPO3Na2', 'varvid R betecknar polymerkedjan', 'Vid en sulfonsyrasubstitueradpolyfenylenoxid har syran', 'högre ledningsförmäga än natriumsaltet. I bâda fallen (formlerna 1 och', '2)', 'är joniseringen verkligen fullständig, men natriumjonen rör sig pã', 'grund av sin större volym mycket längsammare genom polymermatrisen', 'än den mindre H+-jonen. När man substituerar med en svagare syragrupp,', 'sãsom med fosfonsyra, har natriumsaltet den högre ledningsförmägan pá', 'grund av den högre joniseringsgraden av natriumsaltet i jämförelse', 'med syrans joniseringsgrad.', 'Dessutom absorberar den modifierade polymeren en viss mängd', 'fuktighet beroende pã den relativa fuktigheten i den omgivande atmos-', 'fären och pa naturen av de jonaktiva grupperna. Detta absorberade vat-', 'ten ökar ytterligare rörligheten av den motsatt laddade jonen och bi-']"
