PageNo,Text
1,"['UTLÄGGNINGSSKRIFT nr 314 233', 'Int', 'CI G 06 f 7/52 Kl. 42 m 3 7/52', 'P.ans. nr 8596/65', 'Inkom den 29 VI 1965', 'Giltighetsdag den 29 VI 1965', 'PATENT- OCH', 'Ans. allmänt tillgänglig den 1 VII 1968', 'REGISTRERINGSVERKET', 'Ans. utlagd och utläggnings-', 'skriften publicerad den', '1 IX 1969', 'Prioritet styrkt frân den 30 VI 1964', '(Frankrike, 980 102)', 'COMPAGNIE DES COMPTEURS, PARIS, FRANKRIKE', 'Uppfinnare: P Dunou', 'Ombud: N Larfeldt', 'Elektronisk anordning för multiplikation medelst parallellt kopplade impulsummerings-', 'räknare och förväljarräknare', 'O', 'Föreliggande uppfinning avser en elektronisk multiplikations -', 'anordning av det slag, som angives i ingressen till patentkravet 1.', 'Anordningen enligt uppfinningen arbetar enligt principen för', 'elektronisk multiplikation medelst pã varandra följande additioner, vil-', '5', 'ken princip allmänt utnyttjas i moderna beräkningsmaskiner.', 'Sãdana anordningar uträkna produkten av en storhet, kallad mul-', 'tiplikand, lagrad i ett register, som styres av en manuell decimalvälja-', 're, försedd med en visuell decimalindikator, medelst ett antal impulser,', 'som ankomma i successiv tidsföljd, varvid nämnda antal impulser represen-', '10', 'terar storleken av nämnda multiplikator.', 'Produkten av multiplikanden och multiplikatorn erhalles genom', 'pã varandra följande additioner av multiplikanden i ett ackumulatorre-', 'gister vid varje multiplikatorimpuls frân multiplikatorn, medan en vi-', 'suell indikator angiver denna produkt.', '15', 'De kända anordningarna bestã väsentligen av:', '- En manuell decimalväljare, som tillâter valet a.v ett multiplikand-', 'värde,', '-', 'En visuell decimalindikator, som angiver detta värde,', '-', 'En elektronisk räknare, som pa sina dekader summerar de impulser,', '20', 'som representera produkten av operationen,']"
2,"['2', '- En visuell decimalindikator, som angiver den erhâllna produkten,', '- En hjälpimpulsgenerator,', '- En örväljarräknare, som pã sina dekader summerar de impulser, som', 'utsänts av impulsgeneratorn mellan tvã multiplikatorimpulser, till an-', '5', 'talet lika med multiplikandens värde.', 'Sãdana anordningar innehâlla dessutom enkla logiska kretsar, som', 'utföra funktionerna OCH, ELLER, ICKE, FÖRDRÖJNING, etc., och i vissa', 'fall kodomvandlare.', 'Uppfinningens ändamal är att âstadkomma en ny kombination av', '10', 'dessa olika element, som tillâter utnyttjandet av en förväljarräknare,', 'bestäende av en serie dekader, varav var och en har sin egen förutbe-', 'stämda funktion pa sã sätt, att antalet impulser, som utsänts medelst', 'jälpimpulsgeneratorn mellan tvá pa varandra följande multiplikator-', 'impulser, skall vara lika med summan av multiplikandens signifikanta', '15', 'siffror. Detta uppnas genom att anordningen enligt uppfinningen erhäl-', '1er de i patentkravet 1 angivna kännetecknen.', ""'örväljarräknaren kan innehâlla lika mânga dekader, som multipli-"", 'kanden har signifikanta siffror. Den kan dock i stället ha blott en enda', 'dekad, som successivt bringas att samverka med summeringsräknarens de-', '20', 'kader medelst en omkopplare genom en förväljare, som säkerställer den', 'förutbestämning, som motsvarar ""rangen"" hos multiplikandens signifika-', 'tiva siffra.', 'Uppfinningen beskrives närmare pedan under hänvisning till de a', 'ritningen visade utföringsexemplen.', '25', 'Fig. 1 visar i förenklad form, ett beräkningsblock.', 'Fig. 2 visar ett principschema över multiplikationsanordningen', 'enligt en utföringsform av uppfinningen.', 'Fig. 3 visar principschemat för en anordning enligt en annan', 'utföringsform a.v uppfinningen.', 'a', '30', 'Pã fig. 1 visas den manuella decimalväljarer 1 av känd typ, som', 'tilläter valet av multiplikandens värde före operationens pabörjande,', 'vilket värde är konstant under operationens varaktighet. Detta värde vi-', 'sas vid 2 pã en visuell decimalindikator. De impulser, som utgöra mul-', 'tiplikatorn, inkomma i beräkningsblocket vid 3. En visuell decimalin-', '35', 'dikator 4 angiver produkten. Indikatorerna 2 och 4 kunna vara av viliten', 'typ som helst.', 'I fig. 2 visas de olika element, som utgöra multiplikationsan-', 'ordningen enligt uppfinningen i en första uföringsform.', 'Den manuella decimalväljaren 1 för multiplikanden bestär exem-', '40 pelvis av en enhet av N omkopplare med en tiolägeskrets, varvid N är']"
3,"['314233', 'antalet signifikativa siffror i multiplikanden, nämligen tre i exemp-', 'let enligt figuren. Nämnda väljare 1 tilläter passagen av en signal', 'genom den klämma, som motsvarar dess läge. Alla utklämmor hos väljaren', '1 äro förbundna individuellt med motsvarande klämmor hos kodomvandla-', '5', 'ren 6 hos förväljarräknaren 5.', 'Den visuella decimalindikatorn 2, som angiver iägena hos välja-', 'ren 1, bestär exempelvis av de tecken, som äro graverade pa panelen för', 'fastsättning av väljaren 1 i form av siffror fran noll till nio, mar-', 'kerande de hos varje omkopplare möjliga tio lägena.', '10', 'Förväljarräknaren 5 kan best av en serie av N oberoende elektro-', 'niska dekader, varvid var och en av dem innehäller fyra vippor, som ut-', 'nyttja binär-decimalsystemet med vilken som helst kod. Aterställningen', 'till noll av räknaren 5 sker medelst förbindelsen 16. Kodomvandlaren', '6 omvandlar de binära tillständen hos de fyra vipporna i var och en av', '15', 'dekaderna i räknaren 5 till tio pa varandra följande tillständ för räk-', 'ningen av ett antal impulser, liggande mellan noll och nio. Dessa tio', 'tillständ äro tillgängliga vid var och en av de tio utgangarna hos kod-', 'omvandlaren 6, som alla äro kopplade till motsvarande klämmor hos den', 'manuella decimalväljarer 1.', '20', 'Den elektroniska summeringsräknaren 7 innefattar (N+q) dekader,', 'varvid värdet q väsentligen beror av multiplikatorns (fyra i utförings-', 'formen enligt figuren). Dekaderna i räknaren 7 kunna vara identiskt li-', 'ka med räknarens 5 dekader. De N första dekaderna i räknaren 7 ha sina', 'ingangar förbundna en och en efter varandra med impulsgeneratorn 14, ge-', '25', 'nom', 'den elektroniska omkopplarens 9 omkopplingsförlopp och OCH-grindar-', 'na 12. Kodomvandlaren 8 kan bestã av element, som äro identiskt lika med', 'kodomvandlarens 6 element.', 'Den visuella decimalindikatorn 4, exciterad av kodomvandlaren 8,', 'bestâr av en anordning av en känd typ för decimalindikering försedd med', '30', 'sitt kommandosystem.', 'Den elektroniska omkopplaren 9 är en räknare med (N+1) steg, som', 'pã sina (N+1) utklämmor avgiver en spänning, som motsvarar dess steg.', 'Omkopplaren 9 kan vara sammansatt av de för en dekad nödvändiga delarna', 'och av sin kodomvandlare. I detta fall kallas steget (N+1) för läget', '35', 'noll, med hänsyn till dess speciella roll. En ELLER-grind 10 är kopp-', 'lad genom sin utgäng till en monostabil generator 11, som avgiver en', 'signal sã snart som antalet impulser, räknat medelst räknarens 5 dekad,', 'mousvarande steget hos omkopplaren 9, är lika med antalet impulser,', 'angivet vid väljarens 1 dekad, motsvarande nämnda steg hos omkopplaren', '40', '9. En OCH-grind 12 styr genom multiplikandräknaren de impulser, som av-']"
4,"['4', 'givas av generatorn 14, mot en dekad hos räknaren 7. En OCH-grind 23 styr', 'genom multiplikanddekaden de impulser, som avgivas av generatorn 14, mot', 'en dekad i räknaren 5. En OCH-grind 13 avgiver genom dekaden vid sin ut-', 'gang en koincidenssignal, styrd mot ELLER-grinden 10 sã snart som till-', 'standet i dekaden hos räknaren 5, motsvarande läget hos omkopplaren 9,', '5', 'sammanfaller med tillständet i dekaden hos väljaren 1, motsvarande nämnda', 'läge i omkopplaren 9.', 'Blockeringen av impulsgeneratorn 14, med fast frekvens, säker-', 'ställes genom pätryckningen av en spänning pã förbindningen 17 genom', 'ELLER-grinden 15.', 'lultiplikationsanordningens funktion är följande:', '10', 'I nitialtillstândet stà räknarna 5 och 7 pã noll, och den elekt-', 'roniska omkopplaren 9 star i steget noll. En spänning är da tillgänglig', 'vid omkopplarens 9 nollklämma. Denna spänning som är pâtryckt vã gene-', 'ratorn 14 genom förbindningarna 17 och 18 över ELLER-grinden 1;; säker-', 'ställer blockeringen av generatorn 14.', '15', 'När en impuls fran multiplikatorn inkommer vid 3 till omkoppla-', 'ren 9, bringar den amkopplaren 9 att överga fran steget noll till t.ex.', 'steget a. OCH-grinden 12 a, motsvarande steget a, tillâter passagen av', 'fran generatorn 14 utsända impulser, varvid generatorn dã, är frigjord', 'genom undertryckningen av spänningen vid 18. Dessa impulser ankomma da', '20', 'samtidigt, dels till dekaden a vid räknaren 7 genom förbindningarna 22', 'och 19 och OCH-grinden 12 a, dels till dekaden a hos räknaren 5 genom', 'förbindningarna 22 och 20 och OCH-grinden 23 a.', 'Öppnandet av OCH-grinden 13 a mctsvarande steget a hos omkoppla-', 'ren 9, lâter den koincidenssignal passera, som uppträder sã snart som', '25', 'det genom dekaden a hos väljaren 1 angivna talet och innchället i de-', 'kaden a hos räknaren 5 bliva identiskt lika. De av generatorn 14 utsän-', 'da impulserna räknas ända tills denna koincidens inträffar. I detta', 'ögonblick uppträder en spänning vid utgängen hos OCH-grinden 13a; denna', 'ankommer till ELLER-grinden 10, sedan till den monostabila generatorn', '30', '11, och säkerställer blockeringen av generatorn 14 genom förbindningen', '17, äterställningen till noll av dekaden i räknaren 5 medelst förbind-', 'ningen 16, och genom förbindningen 21 frammatningen med ett steg hoc om-', 'kopplaren 9, som övergär fran steg a till steg b.', 'Samma cykel börjar pã nytt ända tills att omkopplaren 9 âter ür', '35', 'i nollsteget, och vid detta ögonblick inregistrerar räknaren 7 ett Sal', 'lika med multiplikanden. Den följande impulsen fran multiplikatorn ger', 'produkten av multiplikanden och tvã.', 'I fig. 3 visas de olika elementen hos en multiplika! ionsanord-', 'ning enligt en annan utföringsform av uppfinningen, enligt vilken für-', '40', 'väljarräknaren 5 blott innefattar en enda dekad.']"
5,"['314233', 'Den manuella decimalväljaren 1 för multiplikanden bestär t.ex.', 'av en enhet av N omkopplare med en krets av tio lägen N, som är anta-', 'let av signifikanta siffror i multiplikanden, nämligen tre i fallet', 'enligt figuren. Nämnda väljare 1 tillater passagen av en signal genom', '5', 'den klämma, som motsvarar dess läge. Alla motsvarande utklämmor hos', 'väljaren 1 äro förbundna sinsemellan, samt med tio motsvarande utgäng-', 'ar hos kodomvandlaren 6 hos förväljarräknaren.5.', 'Den visuella decimalindikatorn 2, som angiver väljarens 1 lägen,', 'bestâr t.ex. av de indikeringar, som äro graverade pã panelen för fast-', '10', 'sättning av väljaren 1 i form av siffror fran noll till nio, markerande', 'de tio för varje omkopplare möjliga lägena.', 'Förväljarräknaren 5 med en enda dekad kan vara sammansatt av', 'en elektronisk räknare med fyra vippor. utnyttjande det binär-decimala', 'systemet med vilken som helst kod. Aterställningen till noll av räkna-', '15', 'ren 5 sker medelst förbindningen 16. Kodomvandlaren 6 omvandlar de bi-', 'nära tillständen hos de fyra vipporna i den enda dekaden i räknaren 5', 'till tio pa varandra följande tillstand, erhâllna frân räkningen av', 'ett antal impulser emellan noll och nio. Dessa tio tillstand äro till-', 'gängliga pa var och en av de tio utgangarna hos kodomvandlaren 6, som', '20', 'alla äro kopplade till motsvarande klämmor hos den manuella decimalväl-', 'jaren 1.', 'Den elektroniska summeringsräknaren 7 innefattar (N+q) dekader,', 'varvid värdet av q väsentligen beror av värdet av multiplikatorn (fyra', 'i fallet med figuren). Dekaderna hos räknaren 7 kunna vara identiskt', '25', 'lika med räknarens 5 dekader. De N första dekaderna i räknaren 7 ha si-', 'na ingângar förbundna en och en efter varandra med impulsgeneratorn 14,', 'genom den elektroniska omkopplarens 9 funktion och OCH-grindarna 12.', 'Kodomvandlaren 8 kan bestã av element, identiskt lika kodomvandlarens', '6 element. Den visuella decimalindikatorn 4, som exciteras av kodom-', '30', 'vandlaren 8, bestär av en decimal-indikeringsanordning av känd typ,', 'försedd med sitt kommandosystem.', 'Den elektroniska omkopplaren 9 är en räknare med (N+1) steg, som', 'avgiver en spänning vid sina (N+1) utklämmor, som motsvara dess steg.', 'Omkopplaren 9 kan bestà av de för en dekad nödvändiga delarna och av', '35', 'sin kodomvandlare. I detta fall kallas steget (N+1) för läget noll med', 'hänsyn till dess speciella roll.', 'En ELLER-grind 10 är kopplad med sin utgang till en monostabil', 'generator 11, som avgiver en signel sã snart som antalet impulser, räk-', 'nat av dekaden i räknaren 5, är lika med antalet impulser, som angivits', '40', 'av dekaden i väljaren 1, svarande mot steget i omkopplaren 9. En OCH-']"
6,"['6', 'grind 12 styr genom multiplikandens dekad de impulser, som utsändas av', 'impulsgeneratorn 14, mot en dekad i räknaren 7. En OCH-grind 13 avgiver', 'genom dekaden vid sin utgang en koincidenssignal, styrd mot ELLER-grin-', 'den 10, sã snart som tillständet i räknarens 5 dekad sammanfaller med', '5', 'tillständet i väljarens 1 dekad, svarande mot läget hos omkopplaren 9.', 'Blockeringen av generatorn 14, med fast frekvens, säkerställes', 'av pätryckningen av en spänning pa förbindningen 17 genom ELLER-grinden', '15.', 'fultiplikationsanordningens funktion är följande:', '10', 'I initialtillstândet stâ räknarna 5 och 7 pa noll, och den elekt-', 'roniska strömställaren 9 star i steget noll. En spänning är da till-', 'gänglig vió omkopplarens 9 nollklämma. Denna pã generatorn 14 genom', 'förbindningarna 17 och 18 över ELLER-grinden 15 pâtryckta spänning', 'säkerställer blockeringen av generatorn 14. När en impuls frän multi-', '15', 'plikatorn inträder vid 3 i omkopplaren 9, bringar den omkopplaren 9', 'att överga frän steget noll till t.ex. steget a. OCH-grinden 12 a,', 'motsvarande steget a, tillâter passagen av medelst generatorn 14 utsän-', 'da impulser, varvid denna därefter frigöres av undertryckning av spän-', 'ningen vid 18. Dessa impulser gã dã samtidigt dels till dekaden a i räk-', '20', 'naren 7 genom förbindningarna 22 och 19 och OCH-grinden 12 a, dels till', 'dekaden i räknaren 5 genom förbindingarna 22 och 20.', 'Exciteringen av OCH-grinden 13 a motsvarande steget a hos omkopp-', 'laren 9, lâter koincidenssignalen passera, sã snart som det genom deka-', 'den a angivna talet hos väljaren 1 och innehället i räknarens 5 dekad', '25', 'bliva identiskt lika. De av generatorn 14 utsända impulserna räknas', 'ända tills denna koincidens inträffar.', 'Vid detta ögonblick uppträder en signal vid OCH-grindens 13 ut-', 'gang; den gar till ELLER-grinden 10, sedan till den monostabila genera-', 'torn 11 och säkerställer blockeringen av generatorn 14 genom förbind-', '30', 'ningen 17, äterställningen till noll av dekaden i räknaren 5 genom för-', 'bindningen 16 och genom förbindningen 21 frammatningen med ett steg av', 'omkopplaren 9, som övergar frân steg a till steg b. Samma cykel börjar', 'pã- nytt ända till att omkopplaren 9 äter befinner sig i steget noll, och', 'i detta ögonblick inregistrerar räknaren 7 ett tal, lika med multipli-', '35 kanden. Den följande impulsen, frän multiplikatorn, ger produkten at', 'multiplikanden och tvã.', 'Den Cöregãende beskrivningen bevisar fördelarna med multiplika-', 'tionsanordningen enligt uppfinningen.', 'En fördel med multiplikati,onsanordningen enligt uppfinningen lig-', '40 ger i den lugna takten hos den utförda räkningen, i förhällande till an-']"
7,"['314233', 'ordningar för direkt räkning utan omkoppling, i vilka antalet av frân', 'generatorn 14 utsända impulser mellan ankomsttiderna för tvã pa varand-', 'ra följande impulser fran multiplikatorn, är lika med värdet av multi-', 'plikanien. I fallet med anordningen enligt uppfinningen är antalet av', '5', 'frân generatorn 14 avsända impulser i samma tidintervall lika med sum-', 'man av multiplikandens signifikanta siffror. Generatorns 14 frekvens är', 'da lägre. När antalet N av dekaderna ökar, växer generatorns 14 frek-', 'vens proportionellt med talet N, under det att i system för direkt', 'räkning frekvensvariationen hos generatorn 14 som funktion av N följer', '10', 'en exponentiell lag.', 'Anordningen enligt uppfinningen utmärkes likaledes av sin enkel-', 'het, som beror av det ringa antalet element, som den bestâr av. ökning-', 'en av dekadernas antal pâverkar icke dess enkelhet utom vad beträffar', 'omkopplaren 9, medan förväljarräknaren 5 kan förbliva identiskt lika', '15', 'enligt en utföringsform av uppfinningen. Ett likaledes betecknande sär-', 'drag hos multiplikationsanordningen enligt uppfinningen är att omkopp-', 'lingen kan verkställas i vilken ordning som helst. Varje dekad i räkna-', 'ren 7 bör inregistrera ett antal impulser, som motsvarar en signifikant', 'siffra i multiplikanden, oberoende av ankomstordningen för impulserna', '20', 'till lessa dekader.', 'Det torde bliva möjligt att fördelaktigt utnyttja detta särskilda', 'kännetecken hos omkopplaren 9.', 'Anordningen enligt uppfinningen är särskilt tillämpbar pâ beräk-', 'ningsindikatorer, som t.ex. uträkna volym-pris-produkten, för utportio-', '25', 'nerare av smörjmedel, varvid den storhet, som är konstant under opera-', 'tionen, men reglerbar enligt val före operationen, är priset per enhet,', 'och den storhet, som är variabel under operationen, är volymen av den', 'vätska som debiteras genom en räknare, som avgiver impulser, vilkas an-', 'tal är proportionellt mot volymen.', '30', 'Om man antager, att den vätska som distribueras, har ett grund-', 'pris av T = 1,15 kr/dm³, 3 och att den distribuerade kvantiteten är', 'V = 18,24 dm³ är det pris-, som skall betalas, i princip P = T V,', 'varvid P = 20,9760 kr.', 'Med hänsyn till den precision, som kräves för priset och det', '35', 'tillätliga volymsfelet, bör varje impuls frän multiplikatorn represen-', 'tera en volym av 10 cm³. Om grundpriset är T, uttryckt i kr./dm2, bör', 'det numeriska resultatet multipliceras med 100. A andra sidan är angi-', 'velse av priset icke nödvändigt pa alla dekader om den for Trade preci-', 'sionen är 0,01 kr. Man angiver sãlunda icke de tvã första dekaderna,', '40 och det pris, som visas pâ indikatorn 4, skall vara P = 20,97 kr.']"
8,"['314233', 'I fallet med det föregäende exemplet, skall multiplikationsan-', 'ordningen innehâlla en väljare 1 och en indikator 2 med tre dekader', '(a, b och c), en omkopplare 9 med fyra steg (a, b, c, noll), en räkna-', 're 7 med sju dekader (a, b, c, a, e, f, g, ) om den maximala debiterade', '5', 'kvantiteten är lägre än 1000 m³, en visuell decimalindikator 4 med fem', 'dekader (c, d, e, f, g).', 'Fig. 1, 2 och 3 hänföra sig till fallet med det föregaende exemp-', 'let.', 'Anordningen enligt uppfinningen är allmännare tillämpbar i alla', '10', 'fall, där multiplikatorn är antingen ett antal föremäl, eller ett an-', 'tal enheter i vilken storhet som helst (volym av vätska, kvantitet', 'elektricitet, elektrisk energi, etc.), medan multiplikanden är ett vär-', 'de (massa, pris, täthet, förhällande etc ) förbundet antingen med', '-', 'föremälet eller med enheten av storheten.', '15', 'Oavsett tillämpningen, är multiplikatorn ett antal impulser, av', 'vilka var och en representerar enheten för en variabel storhet med en', 'potens av nära 10.', ""'l"", 'I', 'I']"
9,"['314233', 'Patentkrav', '1. Elektronisk anordning för multiplikation genom pã var-', 'andra följande additioner i och för uträknande av produkten av tva', 'storheter, nämligen en multiplikator, som ändras under räkneopera-', 'tionen och bestar av en serie räkneimpulser, som ankomma efter var-', 'andra i tidsföljd, och en multiplikand, som är konstant under räkne-', 'operationen och före räkneoperationen inställes till önskat värde,', 'vilken anordning innefattar en hjälpimpulsgenerator (14), förbunden', 'genom logiska kretsar (23,12) dels via en ""örväljarräknare (5), med', 'en pá multiplikandens värde inställd förväljare (1), dels med en', 'impulssummeringsräknare (7), varvid nämnda räknare (5,7) äro parallell-', 'kopplade och anordnade att synkront framstegas av de av nämnda hjälp-', 'impulsgenerator (14) alstrade hjälpimpulserna, k ä n n e t e c k n a d', 'därav, att förväljaren (1) innefattar ett antal dekader (a-c) anordnade', 'att successivt samverka med respektive steg (a-c) hos en av nämnda', 'räkneimpulser aktiverad omkopplare (9), i vilken varje steg (t.ex. a)', 'är anordnat att anslutas till en motsvarande dekad (t.ex. a) hos', 'impulssummeringsräknaren (7), och att örväljarräknaren (5) inne-', 'fattar en dekad (fig. 3) - eller flera inbördes oberoende dekader', '(fig. 2) - anordnad resp. anordnade att successivt anslutas till de', 'successiva dekaderna (a-c) resp. till motsvarande dekad (t.ex. a) i', 'förväljaren (1), samt att omkopplaren (9) är anordnad att, när det i', 'förväljarräknarens (5) dekad resp. motsvarande dekad t.ex. a) uppnadda', 'värdet blir lika med det i förväljarens (1) motsvarande dekad (t.ex.', 'a) inställda värdet, framstegas till närmast högre steg t.ex. b) och', 'att inkoppla förväljarräknarens (5) dekad resp. närmast högre dekad', 'till närmast högre dekad (t.ex. b) hos förväljaren (1).', '2. Anordning enligt krav 1, k ä n n e t e c k n a d därav,', 'att förväljarräknaren (5) innefattar lika mânga dekader som multi-', 'plikanden har signifikanta siffror (fig. 2).', '3. Anordning enligt krav 1, k à n n e t e c k n a d därav,', 'att', 'det i omkopplaren (9) finnes anordnat ett nolläge, i vilket', 'den avgiver dels en blockeringssignal till jälpimpulsgeneratorn (14),', ',', ""dels en nollâterställningssignal till 'örväljarräknaren (5)."", '4. Anordning enligt krav 1, k ä n n e t e c k n a d därav,', 'att signalen frân en deka"" i förväljaren (1) är anordnad att över en', 'ELLER-grind (10) pâtryckas pã en monostabil generator (11), vars', 'utimpuls ästadkommer den momentana blockeringen av hjälpimpuls-', 'generatorn (14), omkopplarens (9) framstegning och äterställningen']"
10,"['lo', 'till noll av dekaden (motsvarande dekad) i förväljarräknaren (5)', '5. Anordning enligt krav 4, k ä n n e t e c k n a d därav,', 'att varje steg hos omkopplaren (9) är förbundet dels med en dekad i', 'summeringsräknaren (7) genom en OCH-grind (12) vars andra ingang är', 'förbunden med hjälpimpulsgeneratorn (14), dels med nämnda monostabila', 'generator (11) genom en OCH-grind (13), vars andra ingäng är förbunden', 'med förväljarens (1) motsvarande dekad.', '6. Anordning enligt krav 2, k ä n n e t e c k n a d därav, att', ""ingangarna hos var och en av 'örväljarräknarens (5) dekader äro för-"", 'bundna med hjälpimpulsgeneratorn (14) genom en OCH-grind (23), vars', 'andra ingâng är förbunden med omkopplarens (9) motsvarande steg.', '7. Anordning enligt krav 1, varvid förväljarräknaren innehäller', 'en enda dekad, k ä n n e t e e k n a d därav, att förväljarens (1)', 'dekader för resp. signifikanta siffror hos multiplikanden, äro för-', 'bundna sinsemellan samt med utgängen frân den enda dekaden i för-', 'väljarräknaren (5).', 'ANFÖRDA PUBLIKATIONER:', 'Tyskland Utläggningsskriften 1 020 200 (-42 p:3)', 'USA 2 963 222 (235-151.33), 2 997 234 (235-160), 3 120 604 (235-159)']"
