PageNo,Text
1,"['UTLÄGGNINGSSKRIFT nr 311 225', 'Int', 'CI B 29 h 17/20 Kl. 39 a6 17/20', 'a', 'P.ans. nr', '15639/64', 'Inkom den 23 XII 1964', 'Giltighetsdag den', '23 XII 1964', 'PATENT- - OCH', 'Ans. allmänt tillgänglig. den', '1 VII 1968', 'REGISTRERINGSVERKET', 'Ans. utlagd och utläggnings-', 'skriften publicerad den', '2 VI 1969', 'Prioritet', 'begärd frân den 25 XII 1963', '(Frankrike, 958 570)', 'PREUMATIQUES, CAOUTCHOUC MANUFACTURE ET PLASTIQUES KLEBER COLOMBES,', 'COLOMBES, FRANKRIKE', 'Uppfinmare: J Pouilloux', 'Ominad: J-A Delmar', 'Materialframmatningaanordning för däcktillverkningemaskiner', 'o', 'Uppfinningen avser en frammatningsanordning, anordnad att', 'till en däcktillverkningsmaskin frammata de kordvävs- eller gummi.', ""band, som 'skall rullas upp pá trumman i maskinen."", 'Det förekommer redan ett flertal sãdana frammatningsanord-', 'ningar, vilka i allmänhet bestär av ett fundament, uppbärande ett an-', 'tal horisontella valsspindlar, pâ vilka rullarna med kordvävs- eller', 'gummibanden placeras och som därefter avrullas av mackinens handhavaré', 'allt efter behov vid tillverkningen. Detta fundament kan antingen vara', 'fast eller förskjutbart eller anordnat roterbart omkring en vertikal', 'eller horisontell axel för att successivt kunne framföra rullarna till', 'trumman med rätt inriktning.', 'Dâ en däcktillverkningsmaskin allmänt är avsedd för tillverk-', 'ning av däck av olika typer och dimensioner med ett varierande antel', 'kordlager, är det nödvändigt, att i varje maskin kunna montera det maxi-', 'mala antal rullar, som krävs för tillverkning av de mest complicerade', 'typer av däck. Detta medför att frammatningsanordningarna blir tunga', 'och skrymmande.', 'Uppfinningen har till andamâl att astadkomma en frammatnings- -', 'anordning, vars konstruktion medger en lutt omändring, sé att anord-', 'ningen kan anpassas för tillverkning av olixa typer av däck i maskinen']"
2,"['311225', 'Denna frammatningsanordning är dessutom mycket enkel och föga skrym-', 'mande och kan anpassas efter förekommande behov.', 'Enligt uppfinningen utmärker sig frammatningsanordningen 1', 'huvudsak därigenom, att den bestär av ett flertal, ovanpa varandra', 'belägna kammare, (A.B.C) var och en innefettande en parallellepipedisk', 'st omme eller ram och en självständigt arbetande avrullningsmekanism,', 'son drivs elektriskt eller medelst ett tryckmedel, sâväl som anslutnings', 'organ mellain angränsande kammares strömkretsar, varvid kamrarna Ex', 'demonterbart plecerade pá varandra för att medge omändring av fram-', 'matningsanordningen genom tillsättning eller avlägsnande av kammare', '(A,B,C) för att anpassa frammatningsanordningen till varje typ av däck,', 'som kan tillverkas 1 maskinen.', 'Företrädesvis är den yttre delen av frammatningsmekanismen i', 'varje avrullningskcammare placerad i sidled mot en vertikal yta pã', 'kammarens stativ och den motstäende vertikala ytan är fri.', 'Uppfinningen beskrivs i det följande med hänvisning till bi-', 'fogade ritningar, pa vilke fig. 1 och 2 visar en vy frân sidan resp.', ""uppifrän DV en frammatningsanordning belägen vid sidan av en d'äcktill-"", 'erkningsmaskin, fig. 3 och 4 är vyer, sedda frân sidan resp. ovani-', 'frân, av en avrullningskammare för vulst-banden, och fig. 5 samt 6', 'är vyer sedda frin sidan resp. ovanifrán av en avrullningskammare för', 'ett kordvävslager. Fig. 7, 8, 9 och 10 ar schematiska vyer av ett', 'flertal andra utföringsforme: av frammatning sanordningen och fig. 11', 'är en detaljvy i sektion, som visar sättet för montering av valsspind-', 'larna', 'De materialframmatningsanordningar, som visas pâ bifogade rit-', 'ning, är avsedda att placcras i närheten av en däcktilterkningsmaskin', 'eller en liknande maskin för att tillföra denna de kordvävs- eller gum-', 'miband, som erfordras för tillverkningen. Figurerna 1 och 2 visar', 'schematiskt att exempel pa den inbördés placeringen av en frammat-', 'ningsanordning eller fördelare 10 och en tillverkningsmaskin 11.', 'I fig. 1 och 2 ar frammatningsanordningen särskilt anordnad', 'for tillverkning pi en trumma 12 i maskinen av däck med ett enda kord-', 'lager, d.v.s. vers stomme endast innehäller ett enda skikt av armerings-', 'vav. Frammatningsanordninger innefattar tre ovanpa varandra belägna', 'kammare A, B och c, och bela enheten vilar p& en sockel D. Var och en', 'av dessa kammare bildar en stomme 13, 14, 15 1 form av en parallell-', 'epiped av t.ex. svetsad stälplat, och en separat frammatningsanordning', 'är anordnad i varje kammare, sãsom beskrivs i det följande. Sockeh D']"
3,"['311225', 'innefattar även en rektangulär stomme 16, förenad med tvâ fotplattor', '17, vilka sträcker sig i sidled för att öka stödytan. Sockel- och', 'xammarstommarna har samma bredd och djup. Endast höjden kan variera', 'frân den ena till den andra, vilket är fallet beträffande kamrarna A', 'och B. Sockeln D är fixerad pa golvet sá, att de större vertikala', 'ytorna pà kammarstommen i vertikelplanet gar i rät vinkel mot trum-', 'axeln 12.', ""Kammaren A bildar avrullnings'sammaren för bandelsment med liton"", 'bredd, vilka i regel används parvis, t.ex. Vävbanden 18, vilka tjänar', 'till att förstärka däckets sid ovulster eller sidoband. Denna kammare', 'visas mera i detalj pâ fig. 3 och 4. Avrullningemekanismen innefattar', 'en horisontell axel 19, som är fixerad 1 stommen 13 och skjuter ut i', ""rät vinkel mot den vertikala ytan 20. Denna axel uppbär vid'sin ande"", 'en vágarm 21, som i sin tur pá vardera sidan uppbär en axel 22 för', 'upptagning av bandrullarna samt motsvarande styrrullar 23. Andarna pa', 'bandet 18 vilar pâ ett fremmatningsbord 24, vilket 3.r svängbart lagrat', 'pã en axel monterad i ett bärande lager 25, som är reglerbart fixorat', 'i höjdled pâ den främre, vertikala yban pa stommen 13 medelst ett. an-', 'tal häl, som ar upptagna i dennas väge. Detta stödlager 25 3.r vidare', 'styrt i vertikal riktning i ett spar, upptaget i den frärme yton pà', 'stommen. Alla dessa axlar och stödspindlar är parallella med trummans', '12 rotationsaxel. Avrullningskammaren A är icke försedd med nâgon driv-', 'motor pà grund av att avrullningen av banden 18 &stadkommes av maskinens', 'handhavare genom att denna drar i bandändarna för att tillförg banden', 'till trumman 12. Genom att bandtrumman därefter vrides upplandas ban-', 'den plu trumman samtidigt som de avlindas frán bandspolarne.', 'Avrullningskammaren B, belägen omedelbart ovanför, är en av-', 'rullningskammare för ett stomlager 26, d.v.s. ett gummiimpregnerat', ""band, som eventuellt är profilerat. Insidan av stommen 1' till denna"", 'kammare är vid vardera änden försedd med tvärgäende stödfötter 27 (fig.', '5 och 6), motsvarande med centreringstapper 29 försedds stödfötter', '28 i stommen 13 i kammaren A. Bultar är införds genom hal i stod-', 'fötterna 27 och 28 och medger fixering av stommarna till kamrarna A', 'och B vid varandra i vertikalt inriktat läge. S&dàna fixeringssnord-', 'ningar for vertikal inriktning av kamrarna förefinnes-wid varje kam-', 'mare, vilket medger. att de kan"" staplas och sommanfogas pa vilket som', 'helst önskvärt sutt.']"
4,"['311225', 'Avrullningsmekanismen i denna kammare B innefattar ett fler -', 'tal axlar eller rullar, lagrade 1 rät vinkel mot en vertikal sido-', 'yta 30 is tommen 14. En spindel 31 tjänar till att uppbära en vävrulle', '32, och en spindel 33, samt en rulle 34 med mellanläggsväv. Det väv- -', 'band som avrullas frän rullen 32 passerar dessut om över en vals 35 i', 'en anordning 36. Vid detta ställe avskiljs nellanläggsveven 38 fran', 'den gummiimpregnerade väven 26, som frammatas av en vals 37 i anord-', 'ningen 36. Det gummiimpregnerade vävbandet 26 bildar sedan en 8819', 'omkring en styrvals 41 och dess ända kommer att vila pãett frammat-', 'ningsbor. 42, under det att mellanläggsväven 38 passerar omkring en', 'atergängsvals 40. Frammatningsbordet är svängbart lagrat pa en axel', 'monterad i ett stödlager 13, som ür reglerbart beträffande höjdläget', 'pá den frimre ytan av stormen 14 i likhet ne3 lagret 25. Avrullnings -', 'mekanismen är av känd konstruktion och försedd med en motordriven re-', 'duktionsväxel 43 (av remskivetyp), som tillförsäkrar en självständig', 'funktion hos denne mekeniom, Reduktionsväxeln 43 är fixerad vid ytan', '30 och driver avrullningsvalsor 34 via en transmission belägen i den in-', 'rs delen av stommen 14. Drivningen sker da motorn startas medelst en', 'strömstallare 44, som páverkas av en kam, fastkilad pa wridningsaxeln', 'för en arm till styrvalsen 41.', 'Öppningar är anordnade i en vertikal yta:52 och pà en motsatt', 'yta för att lämna tillträde till strömställaren 44 och motvikter till', 'styrvalsen 41. Motorns elektriska strömkrets visas i fig. 1 och det', 'framgar särskilt, att denna strömkrets avslutas vid varje unde med an-', 'slutningsorgan, sãsom han- och honstickkkontekter 45, 46. Hanstick-', 'kontakten 45 medger koppling CV motorns strömkrets till den angränsande,', 'nedre kammaren under det att honkontakten 1.5 medger inkoppling av', 'den elektriska strömmen till en angränsande, ovanförliggande kammare,', 'om denna innehäller en elektrisk motor.', 'Den bakre väggen 1 kammarens stomme är tillsluten med en lucka', '55, som gör den elektriska anstallationen tillgänglig.', 'Avrullningskammaren G, belägen ovanför kammaren B, är ett', 'exempel pa en kammere för tillförsel av slitbaneband 50 till trumman', '12 i maskinen. Denna kammare innefattar en stomme 15, identisk ned', 'stommen 14, vilket lätt medger en ändring av denne kammare for den', 'händelse slitbanebandet skall pâläggas med andra organ. avrullnings -', 'mekanismen för denns kammare C innefattar ett valsstöd 51, placerat i', 'sidled 1 förhallame till en vertikal yta 52 pá stommen 15, varvid']"
5,"['311225', 'längdaxeln till detta stöd Ex belägen i linje med trummans medianplan', '(fig 2). I förhallande till det lega som visas i fig- 1, bon stödot', 'dras tillbaka längs ytan 11 under paverkan av en pneumatisk cylinder', '58, vars kolvstäng är förbunden mcd en hávarm 59, som är fixerad vid', 'axeln 54. Cylindern är monterad i ett stöd 60, fixerat vld den främre', 'ytan pa stommen 15. Stommen 15 är fäst vid stommen 1/1 i den undre', 'kammaren C pa samma sätt som stommen 14 pa stommen 13 i kammaron A.', 'Med den utforda framnmatningsanordning enligt uppfinningen inne-', 'fattande over varandra belägna kommare med sjulvständigt arbotande', 'frammatningsmekanismer kan man litt anpassa frammatningsanordningen', 'till den typ av däck, som skall tillverkas i maskinen 11. Om man 1', 'stallet för Gtt t.ex. framställa däck med ett kordlager, som sker 1', 'rammatningsanordning 1 fig. 1, vill tillverka JHok med tvi eller tre', 'olika kordlager, placerar man mellan kamrarna B och C en eller tva', 'kammare av typ B. Fig. 7 visar t.ex. en frammatningsantardning som idke', 'har nâgon kammare is för smala band men med tvá B och', ""B' samt en litbanebandkammare C. Soin tidigore nämnts hopkopplas ström-"", ""kretserna för motorerha i kamrarna B och B' 1 samma ögonblick, som"", 'dessa tv& kammare placeras pa varandra.', 'Dâ antalet kordlager är mycket viktigt, t.ox. vid tillverkning', ""av d'äck för fordon med tunga laster, kan de ovre kamrarna komma att"", 'ligga för högt i förhallande till 12. I detts', 'fall används enligt uppfinningen för de längst bort belagna kamrarna', 'tillförselbord 42, vilka Er olik l&nga och anordnade p& samma stöd-', 'lager 13. I praktiken är det tillräckligt med tVE längder pá tillför-', 'selbord för de flesta förekommande fallen. Enligt uppfinningen används', '&ven i vissa fall en sockelE, vars ovre yts lutar mot trumman 12, sã', 'att de övre kamrarna kommer närmare trumman 12 (fig. 8). Vid en séden', 'frammatningsanordning kan kammaren A för sinala lordvävsband utbytas', 'mot en kammare F med mycket mindre ti mensioner, som placeras ovanför', 'kordlagcrkamarna B.', 'Uppfinningen är icke begränsad till materielframmatningsanord-', 'ningar för däcktillv er kningsmaskiner utan liknande frammatningsanord-', 'ningar eller samma kammare B kan anvandas vid matning till andra maski-', 'ner at liknande typ, t.ex. för uppläggning av protektorn vid vissa dick-', 'typer, Vid dessa speciella fall, dà relativt smala gummlimpreguerede', 'band fördelas omkring gördeln 60 (fig. 9), kan stöd- och valsezlaros', 'bytas ut mot kortare sãdana. Denna frammatoingsanadning innefattar']"
6,"['311225', 'även en sockel G for maskinen i fraga. I syfte att ästadkomma en enkel', 'demontering av spindlar och axlar för att underlätta ändringen av', 'kamrarna alltefter deras användningsändamal, kan monteringen vara ut-', 'förd i enlighet med vad som visas i fig. 11. Spindeln 61 avslutas', 'med en konisk del, 62, som är införd i en hylsa 63 med en dubbelkonisk', 'borrning. En skruv 54 är införd genom en kil 65, som haller spindeln', 'i lige. Hylsan 63 uppbärs av kullager, monterade i de vertikale,', 'motstâende viggaras i kammarons stomme, och den umbär eventuellt', 'en remsliva 66 för drivningen. Det bör observeras, att denna anord-', 'ning medger placering av spindeln 61 pã den ena eller andra sidan', 'av kammarstommen, vilket kan utnyttjas pã följande sätt.', 'Materinlframmatningsanodningen enligt fig. 10 är en dubbel', ""anordning, innefattande tvi grupper av kammere A, B, 3 resp. A', B',"", ""B', vilka Ur vända frân varandra och monterade pâ en gemensam sockel"", 'H, vilken Mr rörlig i borisontell rikthing och prallellt med trum-', 'axeln 12.', 'Denna sockel kan t.ex. vara monterad pà styrskenor. Denna', 'gruppering möjliggörs därigenom, att kamrarna är utforda mod den', 'yttre delen av sin ipprullningsmekanism utskjutande i förhállande', 'till enenda vertikal sidoyts, sè att den motstäende sidoytan kan', 'vändas emot och lixeras vid den motstäende sidoytan pâ en symmetrisk', 'kammare. En sãdan frammatnin gsanordning kan betjäna en enda trumma', 'genom parallellförskjutning i förhällande till tillverkningsmaskinen', 'för att förskjuta den ena eller andra av tammargrupperna i linje', 'med trummans medianplan.', 'Uppfinningen begränsas icke av de ovan beskrivna utförings -', 'formerna, vilka ksn varieras beträffande konstruktionen. De olike', 'beskrivne materialframmatningsanordningarnt i fig. 1 till 9 kan t.ex.', 'monteras pä parallellt med eller 1 rät vinkel mot maskinens trum-', 'axcl rörligg socklar för stt medge en tillbake-dragning av frammat-', 'ningsanordningen och underlätta utförandet av vissa tillverknings- -', 'operationer.']"
7,"['311225', 'Patentkrav', '1.', 'Materialframmatningsanordning för däcktillverkningsmaskiner,', 'k', 'à n n  tecknad att den innefattar ett flertal direkt', 'ovanpá varandra belagna kammare (A,B,0), var och en innefattande en', 'parallellepipedisk stomme eller ram (13,14,15), en sjerstEndigt ar-', 'betande avrullningsmokanism, driven medelst elektricitet eller tryck-', 'medel och anslutningsorgan (45-46) mellan angränsende kammares driv-', 'kretsar, varvid kamrarna är demonterbart placerade pá varandra för', 'att medge ändring Gvframmatningsanordningengenom tillsättning eller', 'borttagning av kammare (4,B,0) for att anpasse frammatningsanord-', 'ningen till varje typ av däck, som skall tillverkas.', '2.', 'Anordning enligt patentkrav 1, innefattande minst en avrull-', 'ningskammare (B) för ett vävband eller kordlager (18), vars mekanism', 'uppvisar horisontella avrullningsaxlar (31,33,35,37), en motor (14)', 'och en transmission mellan motorn och minst en av axlarna, k E n n e-', 't e c k*n a d a V att axlarna (31,33,35,37) och motorn (14) Er', 'monterade framskjutha i sidlei i förhallande till en vertikal sido-', 'yta (30) p& stommen (14) till nãmnda kammore (B) med transmissionen', 'mellan motorn (14) och avrullningsaxoln (33) belägon inuti stommen', '(fig. 5 och 6).', '3.', 'Anordning enligt patentkrav 1, med en kammare (c) för till-', 'forsel av ett slitbaneband (50), vars mekanism innehäller ett rörligt', 'valsstöd (51) och en manövertryckkolv (58) för att förskjute vals-', 'stödet, k ä n n e t e c k n a d a V att valsstödet (51) är pla- -', 'cerat i sidled i förhällande till kammarens (c) stomme (15) men', 'endast anordnat pè des. ens sida.', '4.', 'Anordning enligt nágot av patentkraven 1-3, k à n n e t e C k -', 'nad', 'a', 'V', 'att rammatningsanordningens over varandra belägna kram-', '-', 'rar (A,B,C) vilar pâ en sockel (D,E,g), vars Ovro bäryta lutar mot', 'maskinens trumma (12).', 'ANFÖRDA PUBLIKATIONER:', 'Sverige 163 485 (39 a 26: : 17/20)', 'USA 2 346 439 (156-405)']"
8,"['O)', '10', '60.', '58', 'Fig. 1', '50', 'C', 'f1', '51', '15', 'O', '46', '14', '35', '36', 't', '37', 'O', '59', '°', '26', '11', '1', '12', 'M', 'B', '0', 'K', '42', '44', '*38', '34', '32', '41', '45', '0', '40', '24', '13.', 'B', 'A', '22', '18', '21', '23', 'é', 'D', '16', '17', '17', '11', 'Fig. 2', 'C', '52', '17', '54', '17', '12', '51']"
9,"['Fig. 3', '28', '13', '29', '19', '24', '4', 'J.', 'o', 'o', 'o', 'O', 'O', '23', '23', '25', '21', 'CO', 'o', '22', 'o', 'o', '28', '25', 'o', 'o', '20', '19', 'OF', '23', '24', '23', 'c', 'e', 'a', '22', '22', 'Fig. 4']"
10,"['36', 'B', '35', '37', '=', 'a', '31', 'O', 'C', 'M', '0', '44', '(S', '41', '(O))', '40', '42', '55', '00', 'Q', '7', '27', '33', 'Fig. 5', 'O', 'o', '43', 'o', '1', '30', '36', 'M', '31', '35', '42', '37', '41', '33', 'E', 'Fig. 6']"
11,"['Fig. 7', 'Fig. 8', 'F', 'B', 'C', '12', 'B', 'o', 'of', '12', ""B'-"", '08', '+', 'B', 'I', 'o', '+', 'B-', 'E', 'D', 'Fig. 9', 'Fig. 10', 'B', 'IT', '60', 'B', ""B'"", 'B', ':-', 'B-', ""B'"", 'G', 'A', ""A'"", 'H', 'U', 'Fig. 11', '66', '63', 'H', '61', '64', '}', '65', '62']"
