PageNo,Text
1,"['UTLÄGGNINGSSKRIFT nr', '348 143', 'Int CI', 'B 29 d 27/06', 'P.ans. nr 17573/68', 'Inkom den', '20 XII 1968', 'Giltighetsdag den', '20 XII 1968', 'PATENT- - OCH', 'Ans. allmänt tillgänglig den', '29 VI 1969', 'REGISTRERINGSVERKET', 'Ans. utlagd och utläggnings-', 'skriften publicerad den', '28 VIII 1972', 'Prioritet styrkt frân den 28 XII 1967 och', '21 VI 1968', '(Frankrike, 134 015, 155 969)', 'SOCIETE NOVACEL sa, PARIS, FRANKRIKE', 'Uppfinnare: J H Lachiche, Rouen', 'Ombud: N Larfeldt', 'Förfarande och anordning för kontinuerlig framställning av konstgjord svamp', 'Uppfinningen hänför sig till framställning av konstgjord svamp,', 'särskilt cellulosasvamp, framställd genom koagulering av en massa be-', 'stande av viskosmassa, armeringsmaterial och poralstrande material samt', 'avser särskilt ett förfarande och en anordning för framställning av sã-', '5', 'dan svamp.', 'Anordningar för kontinuerlig framställning av cellulosasvamp genom', 'elektrisk koagulering är kända. Vissa av dessa anordningar utnyttjar en', 'sâsom elektrod tjänstgörande, vertikal hylsa, genom vilken den förut for', 'made massan strömmar. Sedan massan framkommit ur elektroden föres massan', '10', 'genom ett bad av natriumsulfat för att koaguleringen skall fullbordas.', 'Denna anordning nödvändiggör dubbel koagulering och dessutom blir svam-', 'pens ytteryta oregelbunden, beroende pa massans friktion utefter elek-', 'troderna under koaguleringen.', 'Andra anordningar där elektroder eller formar utgörande elektroder', '15', 'användas förflyttar sig tillsammans med massan under koaguleringen. Vid', 'dessa anordningar användas komplicerade mekaniska organ, vilka kräver', 'avsevärt underhäll. Desammma möjliggör ej heller enkel omställning frân', 'framställning av en svamp med en viss form till framställning av en', 'svamp med annan form.', '20', 'Uppfinningens syfte är ett förfarande och en anordning genom vilka']"
2,"['2', 'ovannämnda nackdelar undgäs, vilket enligt uppfinningen uppnãs genom', 'att den elektriska koaguleringen astadkommes genom att man bringar mas-', 'san att passera in i en fast form, varvid massan rör sig inuti formen', 'pá kontinuerligt sätt, med ett permeabelt hölje, vilket omsluter och', '5', 'följer densamma och vilket anbringas mot formens innervägg.', 'Under hela varaktigheten för koaguleringen omslutes massan i for-', 'men helt genom höljet, vilket skyddar massans ytteryta mot friktion pa', 'grund av rörelsen utefter formen, och möjliggör pa sã sätt astadkommande', 'av en koagulerad sträng, vilken har slät och sammanhängande yta. Den', '10', 'lösa massa, som pa sã sätt genom höljet kvarhâlles under sin passage', 'genom formens inre, bibehaller den struktur som den bibringats vid in-', 'loppet i formen, särskilt beträffande den icke-orientering som givits', 'armeringsfibrerna.', 'Förfarandet enligt uppfinningen kan utföras med enkla mekaniska', '15 medel, vilka är enkla att framställa.', 'I en utföringsform innefattar anordningen enligt uppfinningen hu-', 'vudsakligen en fast, rörformig form, utförd av metallelement, en massa-', 'tillförselanordning vid formens ena sida, organ för att i formen införa', 'det permeabla hölje, som omger formen, en mottagande behállare för koa-', '20', 'guleringssaltlösningen, anordnad under formen, varvid formen ytterligare', 'är sâ anordnad, att den innefattar multipla upphettningsorgan, enstaka', 'eller i kombination, sãsom genom Joule-effekt, högfrekvens, fluidcirku-', 'lation eller liknande.', 'Beträffande den upphettning som avses för astadkommande av massans', '25', 'koagulering kan denna i det första fallet astadkommas genom Joule-effekt', 'genom förmedling av de metalliska formelementen, vilka utgör elektroder,', 'varvid dessa element âtskiljas genom elektriskt isolerande element och', 'nämnda elektroder anslutas till en växelströmskälla.', 'Andra medel innefattar upphettning av formen genom en het fluid.', '30', 'Denna fluid kan utgöras av ânga, överhettad eller ej, vatten under', 'tryck, olja eller heta gaser. Fluiden, vilken givits en temperatur av', '120-300°C, beroende pã egenskaperna hos den massa som skall behandlas,', ""bringas' företrädesvis att cirkulera inuti ett dubbelt hölje, vilken ut-"", 'gör formen.', '35', 'Denna upphettning genom en het fluid kan vara kombinerad med upp-', 'hettning genom Joule-effekt. I detta fall är lämpligt att utföra formen', 'med dubbla väggar i tva höljen, vilka är elektriskt isolerade frän var-', 'andra och utgör elektroder.', 'I en annan utföringsform utgöres formen av i linje anordnade sek-', '40', 'tioner, med elektriskt isolerande skarvar, varvid en eller flera av sek-', 'tionerna har dubbla väggar för cirkulering av upphettningsmedium, och']"
3,"['348143', 'den andra eller de andra sektionerna bestâr av väggar, vilka utgör elek-', 'troder.', 'Ytterligare ett medel för astadkommande av koaguleringen är genom', 'upphettning med högfrekvens.', '5', 'Denna apphettningsmetod har den fördelen genom att massans inre upp-', 'hettas, att mycket snabbt ett slags skelett ästadkommes hos massan, pã', 'vilket koaguleringen börjar och därefter fortsätter fran centrum i rikt-', 'ning utât.', 'Genom denna upphettningsmetod blir koaguleringen mycket snabb.', '10', 'För underlättande av regleringen är det fördelaktigt att kombinera', 'högfrekvensupphettning med upphettning genom Joule-effekt, särskilt gen-', 'om att börja med högfrekvensupphettning och fullfölja genom Joule-effekt.', 'I detta fall är formen utförd i tvã elektriskt isolerade delar, varvid', 'varje del innefattar tva höljen vilka utgör elektroderna.', '15', 'Denna kombinerade elektriska upphettning genom Joule-effekt och hög-', 'frekvens kan givetvis kombineras med upphettning genom ett medium.', 'Den koaguleringsform, som bestämmer tvärsnittet pa den framställda', 'svampen är lätt utbytbar. Denna anordning möjliggör framställning av', 'svamp med varje önskad form; dessutom blir omställning av fabrikationen', '20', 'enkel och snabb.', 'Det permeabla hölje, vilket omsluter massan under koaguleringen,', 'kan utgöras av ett ändlöst band, vilket när det införes i formen erhâl-', '1er dennas form genom att detsamma själv lägger sig mot den inre väggen.', 'Detta ändlösa band tvättas och rengöres innan det âter passerar in i', '25', 'formen, varvid bandet utför en kontinuerlig rörelse.', 'Det är emellertid även möjligt att använda ett band av lätt texti-', 'lier, vilket efter att ha utgjort en del av ett hölje inuti formen för-', 'blir fastsittande pa svampen och bildar ett förstärkande hölje.', 'Andra fördelar och särdrag hos uppfinningen framgar genom nedan-.', '30', 'stâende beskrivning i samband med bifogade ritningar, vilka sãsom ex-', 'empel visar tillämpningsformer av uppfinningen.', 'Fig. 1 visar ett vertikalsnitt genom anordningen enligt uppfinning-', 'en, anordnad med ett ändlöst transportband.', 'Fig. 2 visar anordningen schematiskt uppifrän.', '35', 'Fig. 3 visar tillförselanordningen schematiskt uppifrän.', 'Fig. 4 visar ett tvärsnitt genom formen.', 'Fig. 5 visar en perspektivvy för förklaring av arbetssättet vid', 'nivan för massans införande.', 'Fig. 6 visar schematiskt ett tvärsnitt genom formen under arbete.', '40', 'Fig. 7 visar schematiskt framifran en alternativ utföringsform av', 'uppfinningen.']"
4,"['4', 'Fig. 8 visar ett längdsnitt genom en koaguleringsform, anordnad', 'för upphettning genom cirkulation av ett medium.', 'Fig. 9 visar ett snitt efter linjen IX-IX i fig. 8.', 'Fig. 10 visar ett tvärsnitt genom en form med kombinerad upphett-', '5', 'ning genom Joule-effekt och genom cirkulation av ett medium.', 'Fig. 11 visar ett längdsnitt genom en form med kombinerad upphett-', 'ning genom högfrekvens och genom Joule-effekt.', 'I den utföringsform som visas i fig. 1-4 innefattar anordningen', 'enligt uppfinningen ett ändlöst transportband 1, bestande av ett per-', '10', 'meabelt band av vävd textilier, exempelvis av polyestertextiler med en', 'vikt', 'av 230 gr/m° 2 Detta band 1 uppbäres genom fritt roterande cylindrar', '3 och 4, samt genom en cylinder 2, vilken är positivt driven. En cylin-', 'der 5 trycker transportbandet 1 mot cylindern 2 samt underlättar bandets', 'drivning.', '15', 'Bandets 1 övre part passerar in i den cylindriska koaguleringsfor-', 'men, vilken är anordnad horisontellt och sãsom helhet betecknas 6. For-', 'mens nederdel är belägen nágot nedanför de horisontella plan, som tan-', 'gerar cylindrarnas 2 och 3 överdelar. Transportbandet 1 följer koagu-', 'leringsformens 6 form när detsamma passerar in i formen, samt täcker', '20', 'helt dennas inre yta. Transportbandets 1 nedre part transporteras genom', 'returvalsen 7 till organ för rengöring av bandet, bestäende av ett', 'tvättkärl 8, en ledcylinder 9 och roterande borstar 10 intill cylindern', '9; en vals 11 aterför transportbandet 1 till cylindern 4.', 'Ett spritsorgan 13 bringas att rotera i cylinderns 2 närhet och', '25', 'ovanför den övre delen av transportbandets 1 nedätgäende bana. Ett âter-', 'vinningskärl 12 för koaguleringssaltlösningen är anbragt under transport-', 'bandets 1 övre part, och ett âtervinningskärl 14 är anbragt under cy-', 'lindern 2.', 'Tillförselorganen (se särskilt fig. 2 och 3) utgöras av en tratt', '30', '30, vilken mynnar i ett med en transportskruv 31 försett rör, vilket är', 'utdraget att bilda en rörkrök 32, pa vilken är fastsatt en gummihylsa', '33, vilken vilar pã transportbandet, och vilkens ände 34 är införd nãg-', 'ra centimeter i formen 6, vilken därefter invändigt beklädes genom trans.', 'portbandet 1.', '35', 'Koaguleringsforme: 6 (se särskilt fig. 2 och 4) är utförd av tva', 'halvcylindriska höljedelar 21 och 22 av metall, vilka vid ändarna är', 'försedda med kragar 23 och 24. Höljedelarna är hopsatta genom fluidtäta', 'isoleringsskarvar 25, vilka kvarhãllas i sitt läge genom en styv ram 26', 'av isolerande material, vilken lösgörbart är fastsatta pa ett stativ', '40', '(ej visat). Vardera av höljedelarna, utgörande en elektrod, är genom', 'änduttag 27 och 28 ansluten till en växelströmskälla (ej visad).']"
5,"['348143', 'Arbetssättet för ovan beskrivna anordning är följande:', 'När transportbandet 1, vilket drives genom cylindern 2, lämnar den', 'uppbärande cylindern 3 och rör sig i riktning mot formen 6 strävar dess', 'kanter att sammanföras genom att följa en böjande rörelse uppât, sã att', '5', 'de sammanföras vid formens inlopp. Denna operation underlättas genom', 'det fördragna läget hos formen, vilket är under de horisontella plan, som', 'tangerar cylindrarnas 2 och 3 överdelar. Transportbandet bildar därefter', 'ett fodor, vilket förflyttar sig inuti formen, sãsom visas i fig. 5 och', '6. Lämpliga anordningar kan användas för att underlätta bandets formning.', '10', 'Massan, bestäende av viskos, armeringsfibrer och porbildande mate-', 'rial tillföres med konstant strömningshastighet till tratten 30 och där-', 'efter under förmedling av skruven 31 och hylsorna 32 och 33 in i formen', '6, pá vilkens innersida fodret bildas genom transportbandet. Massan, som', 'inkommer i koaguleringsformen 6 under tryck, tvingar fodret 1. mot for-', '15', 'mens 6 väggar, vilka pa sã sätt helt infodras genom transportbandet 1', '( se fig. 6). Fodret transporterar därvid en sträng av massa 35, vilken', 'har samma form som formen.', 'Den massa, som förflyttar sig genom formen 6, genomflödas av den', 'elektriska ström, som överföres genom de höljedelar som bildar formen', '20', 'och tjänstgör sãsom elektroder, astadkommande successiv koagulering av', 'massan. Under hela koaguleringsperioden skyddar transportbandet 1, vil-', 'ket omger massasträngen 35, denna mot friktion mot formen 6. Under den', 'sammandragning, som sker när massan koagulerar, bibehälles massasträngen;', 'densamma skyddas pa sã sätt mot tvärledsförskjutning och följaktligen', '25', 'mot deformationer pa ytan.', 'Vid formens 6 utlopp är massasträngen 35 helt koagulerad; transport-', 'bandets 1 kanter âtskiljas, bandet öppnas och strävar att âterta sin', 'flata form innan det när den drivande cylindern 2. Den saltlösning, som', 'bildas under koaguleringens gang och bortgar fran formen, ledes genom', '30', 'kragarna 23 och 24 till âtervinningskärlet 12. Den koagulerade strängen', 'transporteras, sedan den lämnat transportbandet 1, pa kontinuerligt', 'sätt till de vanliga behandlingsbaden, genom ej visade medel,', 'Transportbandet 1 gar, sedan det befriats frän strängen av koagu-', 'lerad massa, över till cylindern 2, där den underkastas en första tvätt-', '35', 'ning genom spritsanordningen 13. Tvättvattnet uppsamlas i kärlet 14.', 'Transportbandet 1 gar därefter över cylindern 5, varefter detsamma genom', 'returvalsen 7 ledes till tvättkärlet 8, i vilket detsamma neddrages gen-', 'om ledcylindern 9.', 'De roterande borstarna 10 intill valsen 9 underlättar rengöringen', '40', 'av transportbandet 1. Vid tvättkärlets 8 utlopp aterföres transport-', 'bandet 1 via valsen 11 till cylindrarna 4 och 3.']"
6,"['6', 'Ovanstaede exempel är givetvis ej begränsande för uppfinningen,', 'och manga andra utföringsformer ligger inom uppfinningens ram.', 'Särskilt kan formens tvärsnitt ha vilken som helst profil, vilket', 'möjliggör astadkommande av svamp med önskad form. Formen kan vara samman-', '5', 'satt av ett flertal elektroder utgörande metallelement, âtskilda genom', 'isolerande element. Formen kan även vara nâgot sluttande.', 'Transportbandet 1 kan vara utfört av varje material, vilket är icke-', 'ledande för elektricitet och som är inert mot massan och koagulerings-', 'saltlösningen; densamma maste vara permeabel gentemot saltlösningen och', '10', 'kan speciellt vara utfört av naturligt, artificiellt eller syntetiskt', 'textilmaterial, eller av poröst plastmaterial.', 'Transportbandet 1 kan vara anordnat med reliefmönster, utförda med', 'ytterligare tjocklek relativt massasträngens periferi och möjliggörande', 'framställning av en svamp med fördjupningar i relief pa ytan.', '15', 'Pà formens 6 uppströmssida kan transportbandet 1 vara anordnat med', 'styrningar, vilka underlättar &stadkommandet av det beklädande höljet', 'pã strängen 35. Transportbandet 1 kan vara multipelt; särskilt kan det', 'samma vara dubbelt, ett ändlöst band som bildar beklädnadens nederdel', 'och ett andra ändlöst band som bildar beklädnadens överdel, varvid det', '20', 'hela bildar höljet för strängen 35 under koaguleringen.', 'Tillförseln av massan kan &stadkommas genom nâgot medel, vilket', 'âstadkommer en strömningshastighet vilken är konstant, under tryck.', 'I en alternativ utföringsform (fig. 7) är det transportband 1, vil-', 'ket bildar ett hölje under strängens 35 koagulering, ersatt genom ett', '25', 'band av lätt textilie sãsom ostduk eller textilnät 36, vilket tillföres', 'frân en rulle 37. Detta band 36, vilket drives genom den massasträng', 'som genom anordningen 32, 33 tillföres formen 6, indrages i formen 6', 'och appliceras mot formens innervägg.', 'Under passagen in i formen 6 har denna textilie rollen av höljet 1', '30', 'i fig. 6 och isolerar massasträngen 35 fran formens 6 vägg, samtidigt', 'som den tillâter avlopp för koaguleringssaltlösningen.', 'I denna utföringsform förblir textilien 36 fixerad vid svampen 38', 'vid utloppet av formen 6 och utgör en förstärkande beklädnad för svam-', 'pen.', '35', 'Vid denna tillämpningsform av uppfinningen, där höljet förblir in-', 'förlivat med den slutliga svampen, är det givetvis ej längre nödvändigt', 'att anordna tvättorganen enligt fig. 1.', 'Under hänvisning särskilt till fig. 8-11 askädliggöres där olika', 'alternativa former av upphettning av formen för koagulering av massan', '40', 'under dess rörelse.', 'I dessa figurer betecknar 1 det permeabla, böjliga hölje, vilket']"
7,"['348143', 'mottar massan som tillföres genom anordningen 33, och där strängen 35', 'av artificiell svamp framställes. Det böjliga höljet erhäller formen av', 'den form, vilken upphettas, och genom denna upphettning astadkommes', 'koaguleringen av massan och formningen av strängen 35.', '5', 'I fig. 8 och 9 har formen 40 antagits vara av fyrkantig tvärsektion', 'och densamma är anordnad med dubbel vägg 41, 42.', 'I utrymmet 43 mellan väggarna 41 och 42 cirkuleras ett varmt medium:', 'Anga, vatten, olja eller liknande, vilket införes vid 44 och passerar', 'ut vid 45.', '10', 'Den pa sà sätt bildade formen 40 kan ersätta den form 6 med elek-', 'trisk upphettning som visas i fig. 1-4.', 'Upphettning genom ett medium kan emellertid kombineras med elek-', 'trisk upphettning, sâsom visas i fig. 10. I denna figur visas en form', 'med cirkulärt tvärsnitt, anordnad med det böjliga höljet 1, och bestäen-', '15', 'de av tvã höljehalvor 46,47, vardera med dubbel vägg, varvid vardera', 'höljehalvan innefattar ett inlopp 48 och ett utlopp 49 för upphettnings- -', 'mediet. Dessa bâda höljehalvor 46 och 47 är inbördes förenade med mel-', 'lanlägg av block 50 elektriskt isolerande material.', 'löljedelarna 46 och 47 är elektriskt ledande och de tjänstgör sã-', '20', 'som', 'elektroder för den upphettnings-växelströr som gar mellan änduttag-', 'en 27 och 28 och som visats i samband med fig. 1,2 och 4.', 'Vid ovan beskrivna anordningar kan formen vara uppdelad i längdled', 'sã att den bildar successiva, olika upphettningszoner, vilket underlät-', 'tar reglering.', '25', 'Fig. 11 visar en kombinerad upphettningsanordning, vilken verkar', 'samtidigt genom Joule-effekt och genom högfrekvensupphettning.', 'Formen, vilken mottar det böjliga höljet 1 för framställning av', 'strängen 35, är i detta fall sammansatt av tva sektioner 51 och 52, an-', 'ordnade inbördes i linje men âtskilda genom en elektriskt isolerande', '30', 'skarv 53. Vardera sektionen är utförd av tva varandra kompletterande', 'höljedelar med en isolerande skarv, pa liknande sätt som enligt fig. 4', 'och 6.', 'Sektionen 51 mottar högfrekvensströmmen genom änduttagen 54 och 55.', 'Sektionen 52 mottar den vanliga växelströmmen för upphettning genom', '35', 'Joule-effekt genom änduttagen 27 och 28.', 'Genom denna form upphettas den massa, vilken framkommer frän anord-', 'ningen 34 och omhöljes av höljet 1, omedelbart i mitten genom högfre-', 'kvensströmmen i sektionen 51. Ett koagulerat, inre skelett âstadkommes', 'först och främst, och kring detta ursprungliga skelett fortsätter koagu-', '40', 'leringen samt fullbordas i sektionen 52.', 'Det bör framhallas, att formen i sin helhet kan upphettas genom']"
8,"['8', 'högfrekvenstillförsel, elektrisk upphettning, i kombination eller ej i', 'kombination, och om sã önskas i kombination med upphettning genom ett', 'medium.', 'Uppfinningen begränsas givetvis ej till ovan beskrivna utförings-', '5', 'former, utan mângahanda modifikationer kan vidtagas däri utan att upp-', 'finningens ram frângâs.']"
9,"['348143 1', 'Patentkrav:', '1. Förfarande för kontinuerlig framstZillning av artificiell', 'svamp genon att bringa en massa bestäende av en blandning av viskos,', 'armeringsmaterial och porbildande ämnen att koagulera, k à n n e t e c k-', 'n a t av att man bringar massan att förflytta sie genom ett upphettat,', 'väsentligen rörformigt formorgan genom att man anbringar massan pa ett', 'permeabelt, väsentligt formförändringsbart, ändlöst band, vilket an-', 'passar sig efter organets innerväge sã att bandet temporärt bildar ett', 'upptill slitsat rör, vilket omger massan under dennas koagulering.', '2. Anordning för utförande av förfarandet enligt krav 1 för kon-', 'tinuerlig franställning a.v. artificiell svamp genom att bringa en massa', 'bestäende av en blandning av viskos, armeringsmaterial och porbildande', 'ämnen att koagulera, k ä n n e t e c k n a d av ett väsentligen rör-', 'formigt formorgan (6) med upphettningsbar vägg samt ett ändlöst, per-', 'meabelt, formförändringsbart band (1), vilket är anordnat att passera', 'genom formorganet pa sadant sätt att bandet anpassar sig efter form-', 'organets innerväge och därvid temporärt bildar ett upptill slitsat rör,', 'vilket omger massan under dennas *koagulering,', '3. Anordning enligt krav 2, k ä n n e t e c k n a d av organ för', 'upphettning av formorganet och/eller massan genom elektrisk motstands-', 'uppvärmning, elektrisk högfrekvens, varmvatten eller anga, utnyttjade', 'encart eller i kombination.', '4. Anordning enligt krav 2 eller 3, k ä n n e t e c 1: n a d av', 'att formorganet har inbördes elektriskt isolerade element vilka är för-', 'sedda med anslutningsorgan för anslutning till en elektrisk strömkälla.', '5. Anordning enligt nãgot av kraven 2-4, k ä n n e t e c k n a d', 'av att formorganet är utfört i tva delar, mellan vilka finnas elektriskt', 'isolerande förbindningsorgan, vilka delar är förbundna med itminstone', 'en styv och isolerande ram, varvid nämnda delar i sina ändar har rännor', 'för avlopp för saltlösning för koaguleringen.', '6. Anordning enligt krav 5, k a n in e t e e k n a d av att för', 'blandad upphettning av formorganet genom vätska eller gas och genom', 'elektriskt motständsvärme, formorganet är delat i längdled och inne-', 'fattar en mängfald väggelement, vilka är reciprokt elektriskt isolera-', 'de och hos vilka en del har dubbelvägg och den andra delen har enkel-', 'väge.', '7. Anordning enligt nãgot av kraven 2-5, K à n n e t e c k n a d', 'av att för upphettning av formen genom ânga, vatten under tryck, olja,', 'gas etc. har vilggelementen dubbelvags för att möjlipgöra cirkulation', 'av upphettningsmediet sant för eventuell anslutning i och för elektrisk', 'upphettning.']"
10,"['10', '8. Anordning enligt nãgot av kraven 2-7, k & n n e t e c k n a d', 'av att för upphettning av formorganet genom elektriskt motständsvärme', 'och genom högfrekvens är formen delad i längdled samt innefattar en', 'mangfald väggelement, vilka reciprokt är elektriskt isolerade, varvid', 'vart och ett matas med ström.', '9. Anordning enligt krav 8, k ä n n e t e c k n a d av att det', 'väggelement som är förbundet med högfrekvens först passeras av den', 'massa som skall koagulera.', '10. Anordning enligt nãgot av kraven 2-9, k ä n n e t e c k n a d', 'av att det ändlösa bandet bestär av ett poröst material vilket är per-', 'meabelt och icke ledande, och vilket under sin passage genom formorga-', 'net bildar blandningens temporära hölje och vilket atertar sin ur-', 'sprungliga form när det lämnar formorganet, varvid för rengöring av', 'bandet finnes en spritsanordning varefter bandet nedföres i ett tvätt-', 'ningskärl, försett med roterande borstar.', '11. Anordning enligt nâgot av kraven .2-10, k ä n n e t e c k -', 'n a d av att bandet innefattar en lätt textilie sisom silduk eller', 'nät, vilket när det omger massan tryckes mot formorganets väge och för-', 'blir fastsatt pã den bildade svampen och därvid bildar en förstärkande', 'beklädnad pã denna.', 'ANFÖRDA PUBLIKÁTIONER:', ""Sverige 146 431 (39 171 095 (39 a3:27/00) 308 398 (39 23 '27/00)"", 'Frankrike 1 458 720', 'Storbritannien 707 818, 965 185, 1 075 605', 'USA 2 712 154 (18-15)']"
