PageNo,Text
1,"['UTLÄGGNINGSSKRIFT nr 314 143', 'Int', 'CI A 61: n 1/02 Ki.21. g 24/02', 'P.ans. nr 6093/63', 'Inkom den', '31 V 1963', 'Giltighetsdag den 31 V 1963', 'PATENT- - OCH', 'Ans. allmänt tillgänglig den 1 VII 1968', 'REGISTRERINGSVERKET', 'Ans. utlagd och utläggnings-', 'skriften publicerad den', '1 IX 1969', 'Prioritet begärd fran den 1 VI 1962', '(Frankrike, 899 414)', 'A PRIORE, GIRONDE, FRANKRIKE', 'Ombud: G Ernerot', 'Sätt och anordning för alstring av för terapeutiska ändamäl lämplig strälning', 'o', 'Föreliggande uppfinning avser allmänt strälning avsedd', 'att intränga i materia. Den avser i synnerhet ett sätt och', 'en anordning för alstring av en strälning, som kan intränga', 'i', 'materia och i synnerhet i levande organiska väynader för', 'att astadkomma vissa effekter, särskilt i mänskliga vävna-', 'der för terapeutiska ändamal, och utan att förstöra viktiga', 'element sãsom t.ex. enzymer.', 'Förfaringssättet och anordningen enligt uppfinningen', 'har därvid fâtt de i patentanspräket 1 resp. 14 angivna', 'kännetecknen.']"
2,"['- 2 -', 'Det synes som om det resultat, som erhälles genom', 'uppfinningen vid behandlandet av sjukdomar hos levande', 'celler (vegetabiliska eller animaliska) bero pa vissa fe-', 'nomen, som redan äro kända och skola diskuteras närmare', 'nedan. Denna diskussion är naturligtvis ej avsedd att be-', 'gränsa uppfinningen.', 'I beroende av sin elektriska, fysikaliska och kemis-', 'ka beskaffenhet är cellens kärnprotoplasma utrustad med', 'elektrisk ledningsförmâ.ga härrörande sig direkt frân de', 'joniska utbytesrörelser, som förorsakas av metaboliska', 'fenomen. Man har i vävnaderna upptäckt förekomsten av en', 'ackumulering av elektricitet av olika potentialer, som', 'skilja sig i beroende av olika celltätheter i dessa vävna-', 'der.', 'Genom arbeten utforda av Renshaw, Forbes, Morison,', 'Amassian, De Vito, Buser, Albe-Fessard, Tauc, Adrian, m.fl.', 'med hjälp av sondelektroder har förekomsten av elektrisk', 'aktivitet i form av langsamma oscillationer i cellernas', 'inre pavisats, vilka oscillationer anses härröra frân det', 'elektromagnetiskt oscillerande system, som bildas av kärnan', 'i cellen. Denna kärna bestär i själva verket i huvudsak', 'av fina rörformade tradar av ett isolerande ämme (fram-', 'trädande i kitinet) inuti innehallande en salthaltig,', 'ledande vätska. Dessa tradar, som sno sig om varandra,', 'kunna betraktas som bestiende av verkliga sma oscilleran-', 'de kretsar.', 'Senare arbeten av Warson i Amerika, liksom av', 'MM.Polonsky, Douzou et Sadron presenterat den 16 maj 1960']"
3,"['- 3 -', ""i l'Académie des Sciences av Professor Francis PERRIN"", '(Recueil des comptes-rendus hebdomadaires, tome 250, N° 20,', 'pages 3414 a 3416) ha klargjort hur experimentprover av', 'fasta D N A ha liknande egenskaper som kända celler i', 'ferroelektriska kroppar, vilket gör det mycket sannolikt', 'att det kan existera en potentialskillnad mellan kärnan och', 'periferin hos cellerna. Vissa teorier ga .0.m. längre och', 'jämföra cellen med en elektrisk mottagar- och sändaranord-', 'ning, i normalt tillstand arbetande med en frekvens avstämd', 'till omgivningarna. Cellkärnan bildar enligt dessa teorier', 'ett med dämpade va.gor oscillerande system, vilket lyder', 'under de lagar, som gälla för halvledarkroppar.', 'Troligen har cellkärnan i normalt elektrofysikaliskt', 'jämviktstillstand en positiv laddning, men kan uppladdas', 'negativt till följd av fenomen, som äro analoga med en pola-', 'risation.', 'Det anses att de resultat som erhällits genom upp-', 'finningen vid dess tillämpning för behandling av levande', 'celler beror pl att strälningen äterställer en riktig', 'elektrisk potential i cellkärnan.', 'Uppfinningen beskrives närmare nedan med hänvisning', 'till bifogade ritningar, pa vilka i fig. 1 visas ett sche-', 'matiskt snitt genom en anordning för alstring och utsänd-', 'ning av ett elektromagnetiskt fält enligt uppfinningen, i', 'fig. 2 visas en vy framifrán av katoden i fig. 1, i fig. 3', 'visas ett snitt utefter linjen III-III i fig. 1 och i fig. 4', 'visas ett översiktsschema av det elektriska matningssystemet.']"
4,"['- 4 -', 'I fig. 5 visas en vy analog med den i fig. 1, men framstäl-', 'lande en annan utföringsform, i fig. 6 visas ett snitt ut-', 'efter linjen VI-VI i fig. 5, i fig. 7 visas schematiskt', 'en', 'anordning för pulsering av den elektriska strömmen, i fig.8', 'visas ett schema över en förstärkare, som medger drift av', 'anordningen i fig. 7 efter hjärtats rytm samt i fig. 9 visas', 'ett schema över en oscillator, som medger modulering av', 'den elektriska strömmen med en vaglängd, som ligger mellan', '1 m och 18 m.', 'I', 'Anordningen i fig. 1 innefattar en anordning för', 'utsändning av elektriskt laddade partiklar 2 i ett rum 3,', 'en cyklotron 4 för accelerering av partiklarna 2 i', 'en', 'kanalliknande hilighet 5, vilken kommunicerar med en annan', 'kanal 6 bildande en vagledare för elektromagnetisk stral-', 'ning av centimeterfrekvens frân en magnetron 7. En halighet', '8, som bildas där ledaren 5 och vägledaren 6 möta varandra,', 'leder till ett rör 9 där den resulterande terapeutiskt an-', 'vändbara strälningen alstras. Utrymmet i elementen 1,3,5,6,', '8 och 9 innehäller argon under ett tryck av 2 mm kvicksilver,', 'som medverkar vid alstringen av den resulterande strälningen', 'i röret 9.', 'Partikelutsändaren 1 bestär av en elektronkanon inne-', 'fattande en anod 10 och en katod 11.', 'Katoden 11 är av molybden och av den särskilda form', 'som visas i fig. 1 och 2. Den innefattar en ring 11a med', 'tvs i linje liggande ekrar 11b och ett nav 11c genomborrat', ""a.v ett hal 11d pa axeln XX' Ringen 11a är utförd i tvá"", 'delar sammanfogade med skruvar och innefattar en utefter', 'periferin liggande hâlighet 11e, genomdragen av ett flertal']"
5,"['- 5 -', ""hal 11f, som äro parallella med axeln XX' och regelbundet"", 'fördelade utefter periferin. I det inre av häligheten 11e', 'befinner sig en glödtrad 12, ansluten till strömtillednings-', 'tradar 12a.', 'Bästa resultat erhâlles med en katod 11 av molybden.', 'Tillfredsställande men nãgot sämre resultat ha erh^llits', 'med katoder av volfram. Det visar sig att molybden, och', 'till en mindre grad volfram, äro de metaller, vilkas valen-', 'ser ligga närmast medelvalensen hos de kemiska molekyler,', 'som bilda levande vävnader och i synnerhet mänskliga väv-', 'nader. Man skulle kunna försöka att vetenskapligt förklara', 'de framlagda fenomen med utgängspunkt frûn detta konsta-', 'terande, vilket emellertid ej behöver ske här, eftersom upp-', 'finningen ej begränsas av nãgon sidan vetenskaplig för-', 'klaring. För den gas av lägt tryck som finnes i anordningen,', 'ha de bästa resultaten erhällits med argon. Tillfredsstäl-', 'lande resultat ha även erhällits med de andra gaserna', 'i', 'serien av ädelgaser.', 'Omkring det rör, som bildar den elektromagnetiska', 'kammaren, äro anordnade en elektromagnet 13, placerad i', 'niva med katoden med sin spole 13a, samt lindningar 14 och', '15. Andra lindningar 14,15 och 16 äro likaledes placerade', 'runt häligheterna 3,5 och 8.', 'Tva halvcirkelformade boxar 4a hos cyklotronen 4', 'äro pa vanligt sätt placerade mellan polerna hos en kärna', 'och den senare är omgiven av lindningar 4b och 4c.', 'Magnetronen 7 är av vanlig typ och bör i hâligheten 3']"
6,"['- 6 -', 'kunna utsända en stralning av centimetervaglängder, varier-', 'bara mellan 3 cm och 80 cm.', 'Röret 9 har i sin lägre del en katod 17, liknande', 'katoden 11, med en glödtrad 17a. Denna katod 17 stodes', 'av', 'en ihälig bas 18, genomborrad av hal 18a i närheten av dess', 'förbindelse med botten pã röret 9. Denna bas 18 star i för-', 'bindelse med ett rör 18b, mynnande pa axeln till en roteran-', 'de anordning 19, innefattande tvà kronor med grafitskivor 19a,', 'lutande 45° mot vertikala axeln. Axeln 19b hos den roterande', 'anordningen är monterad för rotation i ett fast stöd 20', '1', 'röret 9 och uppbär i sin övre del magnethuvuden 19c, genom', 'vilka den kan sättas i rotation i samverkan med magnethuvu-', 'den 21a, fästade vid en axel 21b hos en motor 21. Den nedre', 'delen av den roterande anordningen 19 bestar av ett molybden- el', '1er volframstycke 19d i form av en pyramid, vars spets befin-', 'ner sig mitt för öppningen till röret 18b. Den nedre delen av', 'stödet 20 utgör en anod 22 i röret 9.', 'Den iháliga basen 18 och röret 18b kunna vara av', 'ett borosilikatglas med ringa utvidgningskoefficient. De', 'kunna även vara av kvarts. Röret 9 självt kan vara av ett', 'glas som ovan, eller av ett annat glas a.v. en kvalitet,', 'som vanligen användes vid tillverkning av elektronrör, men', 'dess botten 9a, vilken genomtränges av den resulterande sträl-', 'ningen, är företrädesvis av kvarts.', 'Ledaren 8 mynnar i röret 9 med ett flertal tunna rör,', 'sãsom vid 8a och 8b, vilka äro riktade mot skivorna 19a']"
7,"['- 7 -', 'under en viss vinkel. Runt katoden 17 är en elektromagnet 23', 'placerad pa samma sätt som elektromagneten 13. runt röret 1.', 'Runt röret 9 äro likaledes lindningar 24 placerade. Detta', 'rör har även tre elektroder 25, 25a och 25b omgivna av', 'resp. lindningar 26, 26a och 26b. Med dessa elektroders hjälp', 'alstras ett oscillerande elektromagnetiskt fält i röret 9,', 'sasom skall beskrivas närmare nedan. Växelverkan mellan de', 'frân häligheten 8 inmatade strãlningskomponenterna och detta', 'fält ger upphov till den resulterande terapeutiskt verksamma', 'strälningen. Elektroderna 17 och 22 ge upphov till en ur-', 'laddning i röret 9 pâ grund av den däri befintliga gasen,', 'som likaledes medverkar till alstringen av den resulterande', 'strälningen. I ritningen visas matningsledare 176,17c för', 'katoden och dess glödtrad och vid 22a för anoden,', 'Principschemat för det elektriska matnimgesystemet', 'visas i fig. 4. En huvudledning 27 matar med en växelström', 'av lag spänning en första delning, innefattande en likrikta-', 're 28 där strömmen likriktas och därpa moduleras med en', 'reglerbar rytm mellan 30 och 120 pulser per minut medelst', 'en resistans 29, vars styranordning beskrives närmare nedan', 'i samband med fig. 7 och 8. Den silunda modulerade strömmen', 'ledes genom elektromagneterna 13 och 23, sã att dessa vinkel-', 'rätt mot katoderna 11 och 17 alstra ett modulerat enkelriktat', 'fält pa 10 000 till 20 000 Gauss.', 'Ledningen 27 matar även en variometer 30, som module-', 'rar strömmen i denna sektor med en frekvens p8 30 till 120', 'pulser per minut, varvid denna saledes pulserade ström matar', 'resten av anläggningen, som av :']"
8,"['- 8 -', '- magnetronen 7,', '- en omvandlare 31 för modulering med en reglerbar frekvens', 'pa mellan 300 och 900 p/s. Man erhäller sãlunda en likström,', 'som är dubbelt modulerad (först med 30 till 120 pulser', 'per min., sedan med 300 till 900 p/s), vilken matar spolan-', 'ordningarna 15,16 och 26,', '- en annan onvandlare 32, som alstrar likström vid lâg spän-', 'ning, vilken moduleras med 30 til 120 pulser i min.', 'p', 'grund av variometern 30. Denna ström matar motorn 21, liksom', 'de motorer, som driva variometern 30 och anordningen för', 'styrning av resistansen 29.', 'Den ström som alstras av omvandlaren 32 matar även', 'en anordning 33 för höjning av spänningen, innefattande en', 'vibrator följd av en transformator och en likriktare, vilken', 'anordning alstrar en likström, vars spänning varierar med en', 'rytm av 30 till 120 pulser i min. pa grund av variometern 30.', 'Det maximala värdet hos denna spänning, som alstras av an-', 'ordningen 33, är t.ex. 300 000 volt, men detta värde kan', 'variera mer eller mindre i beroende av denna effekt man', 'önskar.', 'Den ström, som alstras av anordningen 33, matar spo-', 'larna 4b hos cyklotronen och 24 hos röret 9, liksom en', 'reostat 34 för reglering av spänningen mellan 5000 och', '70 000 volt. Denna spänning pitryckes en svängningskrets 35,', 'vilken alstrar svängningar vid en frekvens, som är regler-', 'bar efter behov mellan väglängderna 1 m och 18m; Strömmen', 'frún utgängsklämmorna 35a,35b frin denna svängningskrets 35', 'är sálunda en högspänd ström, modulerad en första gang med', '30 á 120 pulser i min. (pa grund av variometern 30) och en']"
9,"['- 9 -', 'andra gang med en vaglängd pû 1 m till 18 m. Denna ström', 'matar lindningar 4c och 14. Elektroderna 25a och 25b äro an-', 'slutna till resp. klämmor 35a och 35b och elektroden 25 till', 'mittpunkten 35c. Elektroderna 25,25a och 25b ge súlunda upp-', 'hov till ett elektromagnetiskt fält i röret 9 oscillerande', 'med en frekvens, som motsvarar en vglängd av mellan 1 m och', '18 m, vilket fält även pulseras med mellan 30 och 120 pulser', 'i minuten.', 'Katoderna 11 och 17, boxarna 4a hos cyklotronen och', 'anoderna 10 och 22, vilka ej finnas med i schemat i fig. 4,', 'äro anslutna till utgängen hos anordningen 33, medan glöd-', 'strömmen till tradarna 11e och 17a matas frán resistansen 29.', 'Vid användning av anordningen reglerar man styranord-', 'ningen för resistansen 29 och variometern efter den önskade', 'rytmen, vilken vid medicinska tillämpningar är rytmen hos', 'hjärtat: denna rytm pälägges sálunda hela anläggningen. Kato-', 'den 11 utsänder at vänster en strilning av positivt laddade', 'partiklar 2, vilken koncentreras av elektromagneten 13,', 'fokuseras av lindningarna 14,15 och 16 samt accelereras av', 'cyklotronen 4. P& denna partikelstrãlning överlagras i leda-', 'ren 8 den elektromagnetiska strilning fran magnetronen 7,', 'vilken strilning regleras till den vâglängd, som erfarenhets-', 'mässigt har bestämts som den mest fördelaktiga för de celler', 'som skola genomträngas, t.ex. 14 cm för levern och 1912 cm', 'för mjälten. Den resulterande strälningen i röret 9 riktas', 'genom botten hos detta rör mot det mal, som skall genomträngas.', 'Det bör anmärkas att det enkelriktade magnetiska fäl-']"
10,"['- 10 -', 'tet i spolarna 15,16 och 26 moduleras medelst onvandlaren 31', 'med en frekvens som kan regleras mellan 300 och 900 p/s.', 'Denna modulation medför en koncentration av partiklarna,', 'dvs. de frigöras frân väggarna i ledarna, och medger dess-', 'I', 'utom en lägre vikt ps järnkärnorna i spolarna.', 'De enkelriktade magnetiska fälten i spolarna 4c hos', 'magnetronen och spolarna 14, liksom det élektromagnetiska', 'fältet vid elektroderna 25, 25a, 25b äro modulerade av sväng-', 'ningskretsen 35 med en vêglängd, som är vald mellan 1 m och', '18 m. I synnerhet vid medicinska tillämphingar väljer man', 'den viglängd, som bäst passar för det organ, som skall be--', 'handlas eller för närliggande partier, .ex. muskler. Sasom', 'redan har nämnts, har genom erfarenheterna frán diatermin de', 'lämpligaste väglängderna kunnat bestämmas.', 'I fig. 5 och 6 visas ett annat sätt att utföra anord-', 'ningen enligt uppfinningen, varvid de element, som spela', 'samma roll som i anordningen i fig. 1 och 3, ha försetts med', 'primtecken.', 'Placeringen av ledningarna i fig. 5, med avseende pa', ""rören 1° och 91, pa magnetronen 7' och pã cyklotronen 4',"", 'skiljer sig frân den i fig. 1 och har med fördel använts.', ""Vagledaren 61 hos magnetronen 7' mynnar i ändan av röret 1',"", ""och ledningen 3', som för den resulterande strilningen, delar"", 'sig i tva grenar: grenen 36, som leder denna strilning direkt', ""till röret 9', och grenen 37, som leder den till cyklotronen"", ""4'. Den senare accelererar partikelstralningen, som ledes"", ""till röret 9' av ledningen 38.""]"
