PageNo,Text
1,"['UTLÄGGNINGSSKRIFT nr 325 063', 'Int', 'CI H 02 i 7/00 Kl. 21 a4 35/01', 'P.ans. nr 13793/66', 'Inkom den 12 X 1966', 'Giltighetsdag den', '12 X 1966', 'PATENT- - OCH', 'Ans. allmänt tillgänglig den', '1 VII 1968', 'REGISTRERINGSVERKET', 'Ans. utlagd och utläggnings-', 'skriften publicerad den', '22 VI 1970', 'Prioritet', 'ej begärd', 'GENERAL ELECTRIC COMPANY, SCHENECTADY, N.Y. USA', 'Uppfinnare: T C Hovious', 'Ombud: L Brann', 'Anläggning för generering och ackumulering av elektrisk energi', 'Föreliggande uppfinning avser en ny<kombination för förening', 'av ett bränslecellbatteri och en omladdbar ackumulator eller konden-', 'sator som gör det möjligt att pã ett effektivt sätt leverera elektrisk', 'ström vid varierande effektkrav.', 'Anordningar till vilka anodiska och katodiska reaktionskompo-', 'nenter tillföras fran en yttre källa kontinuerligt eller vid behov be-', 'nämnas bränslecellbatterier. Sêdana batterier har väckt ett avsevärt', 'intresse eftersom de icke urladdas och erfordra periodisk uppladdning', 'pa samma sätt som sekundärbatterier eller erfordra periodiskt utbyte,', 'sãsom primärbatterier.', 'Bränslecellbatterier kunna dimensioneras sã att de motsvara', 'godtyckliga önskade krav pâ elektrisk effekt. En betydelsefull ekono-', 'misk faktor är emellertid att änslecellbatterier innehâlla avsevärda', 'mängder dyrbara ädelmetaller. Det medför sãlunda avsevärda kostnader', 'att dimensionera Lränslecelltatterier sã att de kunna möta övergäende', 'eller periodiska coppbelastningar, som äro avsevärt större än den nor-', 'mala driftbelastningen.', 'Föreliggande uppfinning avser ett arrangemang, som gör det möj-', 'ligt att pa ett effektivt sätt möta sâväl kravet pâ baseffekt som kra-', 'vet pa toppeffekt hos en yttre elektrisk belastning.', 'Uppfinningen avser även ett arrangemang för att kontinuerligt', 'Dapl, kl. 21 0:51/02', 'POOR QUALIZY']"
2,"['2', 'tillföra elektrisk energi till en enhet med lägt effektbehov och att', 'periodiskt avge elektrisk energi till en annan enhet med högt effekt-', 'behov.', 'Anläggningen för ackumulering och regenerering av elektrisk', 'energi enligt uppfinningen kännctecknas av att den omfattar:', 'a)', 'Ett ränslecellbatteri med negativa och positiva änduttag,', 'b)', 'en laddningsbar ackumulator eller kondensator med positiva och', 'negativa änduttag,', 'c)', 'organ, som sammankoppla änduttag av samma polaritet hos bräns-', 'lecellbatteriet och ackumulatorn eller kondensatorn till en elektrisk', 'krets,', 'd)', 'ett spänningspäverkat strümregleringsorgan med variabel impe-', 'dans, som är anordnat i denna krets, och', 'e)', 'en kontrollenhet, som är shuntkopplad till ackumulatorns eller', 'kondensatorns änduttag och kan ge strömregleringsorganet hög impedans', 'när potentialen mellan ackumulatorns eller kondensatorns änduttag', 'överstiger en viss referenspotential.', 'Den pâ detta sätt erhällna kretsen är sâlunda försedd med', 'spänningspäverkade strömregleringsorgan med lâg impedans samt organ', 'vilka shuntkoppla kretsen och kunna ge strömregleringsorganen hög', 'impedans om potentialen over ackumulatorn överstiger en referenspoten-', 'tial. Elektricitet kan avges till en yttre krets över änduttag samt', 'genom avtappning frän änslecellbatterict över dettas mellanuttag.', 'Uppfinningen tydliggöres närmare under hänvisning till bifoga-', 'de ritning.', 'Fig. 1 är ett kopplingsschema för en utföringsform av en', 'andrining erligt uppfinningen.', 'Figl 2 är ett opplingsschema för en alternativ utföringsform', 'av en anordning enligt uppfinningen.', 'Uppfinningen beskrives i det följande i samband med använd-', 'ning av en ackumulator, men man Iran likaväl använda en kondensator för', 'samma ändamâl.', 'Pã fig. 1 visas schematiskt en elektrisk krets 100 omfattande', 'ett +ränslecellbatteri 101 och en laddningsbar ackumulator 102. And-', 'uttagen 103 och 104 hos bränslccellbatterict resp. hos ackumulatorn', 'ha saiema polaritet och äro sammankopplade med en första ledare 105.', 'Anduttagen 106 och 107 hos ünslecellbatteriet resp. ackumulatorn ha', 'pê likrande sätt sampa polaritet ccl: äro förenade med en. andra ledare', '103. Ett strümregleringsorgar 109, som uppvisar ett högimpedanstill-', 'st&nd och ett lâginpedanstillstând samt normalt är inkopplat i lâgimpe-']"
3,"['3', 'danstillständet utgör en del av den andra ledaren.', 'En kontrollenhet 110 är kopplad till den första ledaren', 'och den andra ledaren mellan strömregleringsorganet och änduttaget', '107. Denna enhet omfattar ett manövreringsorgan 111 som är kopplat i', 'serie med ett referenselement 112. Sâsom schematiskt visas med en', 'streckad linje 111a är manövreringsorganet förenat med strömreg-', 'leringsorganet för omställning av detta frän lâgimpedanstillstandet', 'till högimpedanstillstândet.', 'För att visa användningen av kopplingen enligt föreliggande', 'uppfinning är ett tredje ledande organ 113 anslutet till bränslecell-', 'batteriet via ett u tag 114. Den första, andra och tredje ledaren äro', 'anslutna till kopplingar 115, 116, resp. 117. En elektrisk anordning', '118 med varierande effektbehov är ansluten till opplingsorganet 115', 'med en ledning 119 samt till kopplingsorganet 117 med en ledning 120.', 'Anordningen är genom en ledning 121 och en strömställare 122 ahsluten', 'elektriskt till kopplingsorganet 116.', 'Pã fig. 2 visas en elektrisk krets 200 omfattande ett bränsle-', 'oellbatteri 201 och en laddningsbar ackumulator 202. Anduttagen 203', 'och 204 hos bränslecellbatteriet resp. ackumulatorn ha samma polari-', 'tet och äro förenade med en första ledare 205. Änduttagen 206 och', '207 hos bränslecellbatteriet och ackumulatorn ha pa liknande sätt', 'samma polaritet och äro förenade med ett andra ledande organ 208. Ett', 'förinställt strömregleringsorgan 209 med normalt lâg impedans liknan-', 'de strömregleringsorganet 109 bildar en del av den andra ledaren. Ett', 'strömbegränsningsorgan 225, som kan begränsasströmstyrkan utgör lika-', 'ledes en del av den andra ledaren.', 'En regleringsenhet 210 är ansluten till den första ledaren', 'och den andra ledaren mellan strömregleringsorganet och änduttaget 207.', 'Regleringsenheten omfattar ett manövreringsorgan 211, ett referensele-', 'ment 212 och en förstärkare 213. En streckad linje 211a visar en ope-', 'rativ sammankoppling mellan strömregleringsorganet och manövrerings-', 'organet sã att trömregleringsorganet kan omställas frân lâgimpedans-', 'tillständet till högimpedanstillstândet', 'För att visa användningen av kretsen enligt uppfinningen är', 'en tredje ledare 214 visat anslutet till änduttagen 206 hos bränsle-', 'cellbatteriet. En första, andra och tredje ledare äro anslutna till', 'kopplingsorganet 215,216 resp. 217. En elektrisk anordning 218 med', 'lâgt effektbehov är ansluten till kopplingsorganen 215 och 217 med', 'ledningar 219 och 220. En elektrisk anordning 221 med']"
4,"['4', 'högt effektbehov är ansluten till', 'kopplingsorgan 215 och 216 med ledningar 222 och 223. Ett strömställar-', 'organ 224 är kopplat i serie med anordningen med högt effektbehov.', 'Föreliggarde uppfinning förutsätter icke användning av organ,', 'som sig själva äro nya, utan avser i första hand en ny kombination', 'av konventionella organ. Föreliggande uppfinning kan tillämpas med', 'godtycklig typ av bränslecellbatteri. Om man önskar âstadkomma ett', 'uttag frân batteriet mellan änduttagen kan man âstadkomma elektrisk', 'kontakt med en elektrod, strömkollektor eller nágon annan del av', 'ränslecellbatteriet, vars potential ligger mellan potentialerna för', 'änduttagen, Det är betydelselöst om detta mellanuttag i batteriet är', 'anordnat vid en anod eller en katod. Förhällandet mellan potential-', 'skillnaden mellan änduttagen och mellanuttaget beror pâ det antal cel-', 'ler, som skiljer varje mellanuttag och änduttagen. Antalet använda cel-', '1er och läget aV mellanuttaget varierar givetvis beroende pa den spän-', 'ning och den effekt, som erfordras för varje särskilt användningsända-', 'mãl.', 'De laddningsLara ackumulatorer, som användas vid genomförandet', 'av föreliggande uppfinning, kunna utgöras av i och för sig kända', 'anordningar, som kunna upplagra en avsevärd elektrisk energimängd samt', 'avge en likström eller puls. Sãsom exempel pâ typiska laddbara ackumu-', 'latorer kan nämn-as sekundärceller och sekundärbatterier. Icke âterupp-', 'laddningsbara primärceller eller primärbatterier äro icke Tämpade för', 'genomförande av förfarandet enligt uppfinningen.', 'Kretsens kontrollorgan kunna väljas bland en mângfald konven-', 'tionella sâdana organ. Sâsom exempel pã lämpliga referensorgan kan', 'nämnas sâdana nied lâg ledningsförmäga under en viss bestämd potential', 'eller referenspotential, samt en tydligt ökad ledningsförmäga vid högre', 'potential än referenspotentialen. Ett flertal referensorgan av denna', 'typ äro välkända, exempelvis stabilisatorer, sãsom Zener-dioder, icke-', '-linjära resistorer, gasfyllda referensrör, sãsom neonrör och xenonrör', 'O.S.V. Zener-dioder med en zener-spänning motsvarande referenspotentia-', 'len äro i allmänhet mest lämpliga. Det använda lâgimpedansförinställda', 'strömregleringsorganet kan väljas bland en mângfald konventionella ström-', 'regleringsorgan. anövreringsorganet kan vara sammanbyggt med ström-', 'regleringsorganet eller utgöras av en separat enhet. Strömreglerings-', 'organet kan exempelvis utgöras av en strömbrytare eller strömomkopplare,', 'och lanövreringsorganet kan utgöras av en solenoid, som verkar mot en', 'fjäderkraft, tyngdkraften eller dylikt och omställer strömbrytaren eller']"
5,"['5', 'omkopplaren frân dess förinställda slutna tillstand eller lägimpedans-', 'tillständ till brutet tillstand eller högimpedans-tillstând. Enligt', 'en annan tföringsform kan strömregleringsorganet omfatta pã avstand', 'frän varandra anordnade elektroder i en elektronurladdningsanordning,', 'i vilken manövreringsorganet selektivt reglerar ett Förspänningsgaller,', 'vilket är inkopplat for reglering av ledningsförmägan mellan elektroder.', 'na. Enligt ytterligare en utföringsfomm kan nanövreringsorganet ut-', 'göras av en separat enhet, som är ansluten till strömregleringsorganet', 'med en elektrisk krets, med vilken manövreringen av strömreglerings-', 'organet regleras. Förstärkaren utgöres lämpligen av en halvledaranord-', 'ning exempelvis en transistor eller tunneldiod, men även förstärkaren', 'med gasfyllda rör och vakuumrör äro lämpade for detta ändamäl. Ström-', 'regleringsorganet kan utgöras av en resistor, reostat, basströmregu-', 'lator eller nâgot annat konventionellt strömbegränsande regleringsor-', 'gan. Strömregleringsorganet bör lämpligen vara justerbart för inställ-', 'ning av varierande gränsströmstyrka.', 'Sãsom exempel pâ en utföringsform kan antagas att en anordning', '118 med baseffektbehov och toppeffektbehov är ansluten till den pá', 'fig. 1 visade kretsen. Ett bränslecellbatteri användes, vars potential-', 'skillnad mellan änduttaget 103 och mellanuttaget 114 motsvarar den', 'önskade potentialskillnaden över anordningen 118. Ett ackumulatorbat-', 'teri 102 med en potentialskillnad mellan änduttagen 104 och 107 motsva-', 'rande botentialskillnaden mellan änduttaget 103 och mellanuttaget', '114 är inkopplat i kretsen. Antalet celler, som användes i bränsle-', 'cellbatteriet, väljes sã att potentialskillnader mellan änduttagen 106', 'och 103 överstiger potentialen mellan änduttaget 107 och 104 med en', 'spänningsskillnad, som är tillräcklig för att möjliggöra âterupp-', 'laddning av sekundärbatteriet.', 'När anordningen 118 drives med baseffektbehovet hälles det', 'lagimpedansförinställda strömregleringsorganet 109 och strömbrytaren', '122 öppna. Effekt tillföres till anordningen med önskad spänning frän', 'änduttaget 103 och mellanuttaget 114 hos bränslecellbatteriet När', 'toppeffekt erfordras hos anordningen slutes strömbrytaren 122 sã', 'att anordningen dessutom mottager effekt frân sekundärbatteriet. Sedan', 'toppeffektbehovet upphört öppnas strömbrytaren 122 och bränslecell', 'batteriet fortsätter att uppfylla baseffektbehovet.', 'Om sekundärbatteriet har blivit avsevärt urladdat under av-', 'g ivande av effekt motsvarande toppeffektbehovet kommer detta att fast-', 'ställas med referenselement 112. Om sekundärbatteriet är sã urladdat,', 'att potentialskillnaden mellan änduttagen 104 och 107 ligger under']"
6,"['6', 'en förutbestämd referensspänning, kommer ledningsförmägan hos refe-', 'renselementet att sjunka sã att strömstyrkan genom referenselementet', 'och  manövreringsorganet 111 blir betydelselöst. När nágon ström icke', 'passerar kommer manövreringsorganet att bli inaktivt och tillata att', 'strömställarorganet 109 âtergâr till sitt normala lägimpedansläge.', 'Härigenom slutes en elektrisk krets 100, som förenar bränslecellbatte-', 'riet och sekundärbatteriet. ränslecellbatteriet kan därefter pã nytt', 'uppladda sekundärbatteriet och samtidigt uppfylla baseffektbehovet hos', 'anordningen 118.', 'När sekundärbatteriet uppladdats helt kommer potentialskillna-', 'den mellan änduttagen 104 och 107 att pâ nytt överstiga referens-', 'potentialen, och referenselementet kommer att uppvisa ökad lednings-', 'förmäga i sã hög grad, att en ström av avsevärd styrka kan passera ge-', 'nom referenselementet Genom inverkan av denna ström bringas manövrer', 'ringsorganet att överföra strömregleringsorganet 109 till högimpedans-', 'tillstand. Driftscykeln hos anordningen enligt uppfinningen är sãlunda', 'fullbordad och anordningen är färdig attipa nytt uppfylla. toppeffekt-', 'behovet.', 'En annan speciell tillämpning av föreliggande uppfinning be-', 'skrives under hänvisning till fig. 2. En anordning 218 med lâgt effekt-', 'behov är inkopplad i den visade kombinationen med en anordning 221,', 'som har ett icke-kontinuerligt högt effektbehov. Anordningen 221 kan', 'utgöras av en anordning som är avsedd att arbeta vid en spänning, som', 'avsevärt understiger spänningen hos anordningen 218. För detta ändamäl', 'väljes ett bränslecellbatteri 201, vars potential mellan änduttagen', '203 och 206 motsvarar den önskade potentialskillnaden över anordningen', '218. Man använder pã liknande sätt en &teruppladdningsbar ackumulator', '202, som kan ge en potential mellan änduttagen 204 och 207, vilken', 'motsvarar den erforderliga potentialen över anordningen 221.', 'Under drift tillföres elcktrisk energi frân bnänstecellbatte-', 'riet 201 till anordningen 218. Härvid är strömreglerings-organet', '209 och strömbrytaren 224 öppna och ingen effekt tillföres till an-', 'ordningen 221. När man önskar taga anordningen 221 i drift slutes', 'strömställaren 224. Det icke-kontinuerliga höga effektbehovet hos', 'anordningen 221 uppfylles därefter genom utnyttjande av den âterupp-', 'laddningsbara ackumulatorn 202. Sedan effektbehoven hos anordningen', '221 uppfyllts öppnas pâ nytt strömställaren 224. Härvid uppvisar refe-', 'renselementet 212 lag strömledningsförmâga, pâ grund av den minskade', 'potentialskillnaden över änduttagen 204 och 207 hos ackumulatorn. Här-']"
7,"['7', 'igenom förhindras att nâgon ström av avsevärd styrka passerar genom', 'förstärkaren 213, samt förhindras i huvudsak att ström passerar genom', 'manövreringsorganet 211. När manövreringsorganet 211 är inaktivt kom-', 'mer det lâgimpedansförinställd strömregleringsorganet att âterga', 'till lagimpedanstillstândet och kretsen 200 slutes sã att ackumulatorn', 'och ränslecellbatteriet hopkopplas. Härigenom kan ackumulatorn âter-', 'uppladdas. Strömbegränsningsorganet 225 jöjliggör Ateruppladdning av', 'ackumulatorn med godtycklig, önskad iteruppladdningshastighet. Om man', 'kan förutse en avsevärd tidrymd mellan pâ varandra följande använd-', 'ningstillfällen för ackumulatorn, kan uppladdningsströmstyrkan hâllas', 'pã lâg niva om sã önskas. Denna âteruppladdningshastighet kan med', 'särskild fördel användas för ackumulatorer, som visa en benägenhet', 'till självurladdning när de tillatas stâ. Strömbegränsningsorganet', 'kan alternativt väljas eller inställas sã att en hastig &teruppladdning', 'av ackumulatorn möliggöres. När den ursprungliga potentialskillnaden', 'mellan änduttagen 204 och 207 i huvudsak äterställts stiger lednings-', 'förmägan hos referenselementet sã att en ström av avsevärd styrka', 'föres genom förstärkaren och manövreringsorganet. Detta nöjliggör for', 'manövreringsorganet att ge strömregleringsorganet hög impedans, var-', 'efter behandlingscykeln fullbordats.', 'Den i det föregãende angivna beskrivningen av uppfinningen', 'är endast avsedd att exemplifiera vissa lämpliga utföringsformer.', 'Det är uppenbart för fackmannen att dessa utföringsform kunna varie-', 'ras pa en mangfald sätt utan att man avviker frân uppfinningstanken.', 'Salunda kunna exempelvis regleringsenheterna 110 och 210 utbytas', 'mot varandra. egleringsenheten 110 beskrives för att visa att förstär-', 'karen 213 icke är en nödvändig beständsdel av kombinationen. Vid vissa', 'användningsändamál kan det vara lämpligt att endast använda manövre-', 'ringsorganet 111 sãsom regleringsenhet 110. Det är emellertid vanligen', 'lämpligt att använda ett referenselement och en förstärkare i kombina-', 'tion med ett manövreringsorgan. ttrömregleringsorganet 225 kan användas', 'i kopplingsorganet 108 liksom i kopplingsorganet 208. Användningen av', 'kretsen 100 har beskrivits i samband med användning av ett sekundär-', 'batteri. Vid användning av en kordensator, kan det vara lämpligt att', 'ansluta det ledande organet 113 till ränslecellbatteriets änduttag 106', 'i stället for till mellanuttaget 114 eftersom nâgon avsevärd över-', 'spänning icke erfordras för laddning av en kondensator. Om det är', 'önskvärt att driva anordningen 221 vid samma potential som anordningen', '218 och att använda en sekundärcell eller ett sekundärbatteri sãsom', 'ackumulator 202, kan kopplingsorganet 214 lätt anslutas till ett mellan-']"
8,"['8', 'uttag hos bränslecellbatteriet i stället för till änduttaget 206.', 'Det är givet att anordningen 118 kan användas tillsammans med kret-', 'sen 200 och att kretsen 100 kan användas tillsammans med anord-', 'ningarna 218 och 221. Kopplingsorganen äro givetvis av värde om krets-', 'delen till vänster om den är anordnad separat i förhällande till', 'den', 'effektkrävande anordningen och kretsdelen till höger om dessa.', 'P A T E N T K R A V', '1. Anläggning för generering och ackumulering av elektrisk', 'energi, k ä n n e t e C k n a d d as r a V, att den omfattar', 'a)', 'bränslecellbatteri (101,201) med negativa och positiva änd-', 'uttag (103,106,203,206),', 'b)', 'laddningsbar ackumulator eller kondensator (102,202) med', 'positiva och negativa änduttag (104,107,204,207),', 'c)', 'organ (105,108,205,206) som sammankoppla änduttag av samma', 'polaritet hos ränslecellbatteriet och ackumulatorn eller kondensatorn', 'till en elektrisk krets,', 'd)', 'ett spänningspäverkat strömregleringsorgan (109,209) med', 'variabel impedans, som är anordnat i denna krets, och', 'e)', 'en kontrollenhet (110,210) som är shuntkopplad till ackumula-', 'torns eller kondensatorns änduttag och kan ge strömregleringsorganet', 'hög impedans när potentialen mellan ackumulatorns eller kondensatorns', 'änduttag överstiger en viss referenspotential.', '2. Anläggning enligt patentkravet 1, k ä n n e t C k n a Id', 'd', 'à r a V , att den laddningstara ackumulatorn utgöres av en sekundäre', 'cell eller ett sekundärbatteri.', '3. Anläggning enligt patentkravet 1, k à n n e t e C k n a d', 'd', 'ä r a V, att den shuntkopplade kontrollenheten (110,210) omfattar', 'manövreringsorgan (111,211), som kan ge strömregleringsorganet (109,', '209) hög impedans, och ett referensorgan (112,212), som har lâg led-', 'ningsförmäga när potentialen överstiger referenspotentialen.', '4. Anläggning enligt patentkravet 1, k ä n n e t e c k n a d', 'd à r a V, att den shunt/opplade regleringsenheten (110,210) omfat-', 'tar ett manövreringsorgan (211), med vilket strömregleringsorganet', 'kan ges hög impedans samt en Zener-diod vars zener-spänning motsvarar']"
9,"['9', 'referenspotentialen.', '5. Anläggning enligt patentkravet 1, k ä n n e t e C k n a', 'd', 'd à r a V, att den shuntkopplade controllenheten (110,210) omfattar', 'en solenoid, som kan ge strömregleringsorganet hog impedans samt', 'ett referensorgan, som har lâg ledningsförmäga vid lägre potential än', 'referenspotentialen samt högre ledningsförmäga vid högre potential än', 'eferenspotentialen.', '6. Anläggning enligt patentkravet 1, k ä n n e t e C k n a d', 'd ä r a V, att änslecellbatteriet är försett med mellanuttag (114)', 'anordnade mellan änduttagen (103,106).', '7. Anläggning enligt patentkravet 6, k ä n n e t e C k n a', 'd', 'd ä r a V, att den dessutom omfattar', 'a)', 'en elektrisk anordning (118) med baseffektbehov och topp-', 'effektbehov,', 'b)', 'organ (117) för elektrisk sammankoppling av anordningen med', 'ett mellanuttag (114) och ett änduttag (106) hos bränslecellbatteriet', 'samt', 'c)', 'organ omfattande ett strömregleringsorgan (122), med vikket', 'anordningen är elektriskt inkopplad över den uppladdningsbara acku-', 'mulatorns eller kondensatorns änduttag (104,107).', '8. Anläggning enligt patentkravet 1, kännetec k n a d', 'd à r a V, att den dessutom omfattar', 'a)', 'en elektrisk anordning (218) med lâgt effektbehov,', 'b)', 'en elektrisk anordning (221) med ett re-kontinuerligt högt', 'effektbehov,', 'c)', 'organ (215,216) med vilka anordningen med lâgt effektbehov är in-', 'kopplad över änduttagen (203,206) hos änslecellbatteriet (201) samt', 'd)', 'organ omfattande ett strömställarorgan (224), med vilka an-', 'ordningen (221) med högt effektbchov är inkopplad över änduttagen', '(204,207) hos ackumulatorn eller kondensatorn (202).', '9. Anläggning enligt patentkravet 1, k ä n n e t e C k n a', 'd', 'd', 'à r a V, att de shuntkopplade organen omfatta en förstärkare', '(213) med ingängsgren och utgängsgren, manövreringsorgan (211), som', 'äro kopplade till utgängsgrenen och kunna ge sströmregleringsorganet', '(209 )hög impedans, samt ett referensorgan (212) med lâg ledningsför-', 'mâga vid potential under referenspotentialen och hög ledningsförmäga', 'vid potential överstigande referenspotentialen, varvid referensorga-', 'net är inkopplat till förstärkarens ingängsgren.', '10. Anläggning enligt patentkravet 1, k ä n n e tec k n a d']"
10,"['10', 'V, att de organ, som förena de likpoliga änduttagen hos', 'bränslecellbatteriet och ackumulatorn eller kondensatorn omfatta', 'organ (225) för begränsning av strömstyrkan.', '11. Anläggning enligt patentkravet 1, k à n n e t e c k-', 'nad d à r a V, att de organ, som förena änduttag av samma polaritet', 'hos bränslecellbatteriet och ackumulatorn eller kondensatorn', 'omfatta inställbara organ (225) för selektiv begränsning av. ström-', 'styrkan.', 'ANFÖRDA PUBLIKATIONER:', 'Frankrike 1 397 676']"
