PageNo,Text
1,"['UTLÄGGNINGSSKRIFT nr 356 647', 'Int CI', 'H 02 j 9/06', 'P.ans. nr', '5135/71', 'Inkom den', '21 IV 1971', 'Giltighetsdag den', '21 IV 1971', 'PATENT- - OCH', 'Ans. allmänt tillgänglig den', '22 X 1972', 'REGISTRERINGSVERKET', 'Ans. utlagd och utläggnings-', 'skriften publicerad den', '28 V 1973', 'Prioritet', 'ej begärd', 'INTERNATIONAL STANDARD ELECTRIC CORPORATION, NEW YORK, N.Y. USA', 'Uppfinnare: J B Peron, Paris, Frankrike', 'Ombud: S Larsson', 'Matningsapparat för en autonom elektrisk eller radicelektrisk anläggning', 'Föreliggande uppfinning avser matningsapparatur för elektriska', 'eller radioelektriska installationer med lâg effekt och närmare be-', 'stämt matningsapparatur, som hör till autonoma utrustningar vid dy-', 'lika installationer. Belastningen, vilken representeras av den in-', 'stallation, som skall matas, kommer att betecknas med uttrycket ""för-', 'brukningsbelastning"".', 'Realiserandet av en matningsapparat för autonom eller radioelekt-', 'risk installationsutrustning medför i sig självt vikt- och utrymmesbe-', 'gränsningar. Ur elektrisk synpunkt erfordra vissa làgeffektanläggningar,', 't.ex. portabla sändar-mottagarstationer för radioelektriska vãgor, exem-', 'pelvis en matning, vilken tillhandahäller en mycket stabil kontinuerlig', 'spänning, varvid stabilitetens kvalitet bör vara sãdan, att av spännings-', 'variationerna endast sãdana tillatas bliva kvar, vilka ha liten ampli-', 'tud, vilken förblir längsam i j ämförelse med frekvensen hos de signaler,', 'som skola sändas. Olika kända typer av elektriska strömgeneratorer äro', 'autonoma, t.ex. celler, generatorer med vey och andra âter äro en-', 'dast halv-autonoma, t.ex. ackumulatorn. Den med vev försedda generatorn,', 'vilken startas manuellt, lämnar en effekt, som är tillräcklig för att', 'mata en förbrukningsbelastning avseende exempelvis en portabel radio-', 'elektrisk utrustning. Eftersom handveven drives med hastigheter, som i', 'stor utsträckning kunna variera även under ett enda vridningsvarv, läm-']"
2,"['2', 'nar emellertid denna typ av generator, i avsaknad av tröghet, en spän-', 'ning, som är underkastad oväntat stora amplitudvariationer. Den utgör', 'dessutom en källa med alltför stor inre impedans för att den skall va-', 'ra användbar med avseende pà en belastning, som erfordrar en källa med', 'mycket lâg impedans, och detta är exempelvis fallet för en radioelekt-', 'risk tillämpning. A andra sidan lämnar ackumulatorn, vilken icke är be-', 'häftad med nackdelen att ha en alltför hög inre impedans, en spänning,', 'som progressivt minskar med tiden med minskningen av dess laddning.', 'Dess autonoma verkan har alltför kort varaktighet för att ge en accep-', 'tabel lösning. För att erhâlla en tillfredsställande autonom verkan', 'skulle det vara nödvändigt att utnyttja ackumulatorer, vars matt, ut-', 'rymmesbehov och vikt icke skulle stà i proportion till den erforderli-', 'ga lätthanterligheten. Det torde även papekas att endast vissa typer', 'av ackumulatorer, t.ex. kadmium-nickel-ackumulatorer arbeta i ett', 'tillräckligt brett temperaturomrãde för att tillâta utnyttjning under', 'stränga klimatförhâllanden. Vevgeneratorn föredrages ofta framför acku-', 'mulatorerna pà grund av den autonoma verkan, den robusta konstruktionen', 'och enkelheten vid användning. Dess användning blir betingad av kvalite-', 'ten hos den stabilisering, som mâste tillordnas för att upphäva verk-', 'ningarna av dess höga inre impedans och av variationerna i hastighet', 'vid vevpäverkan. Förekommande lösningar ha hittills icke samtidigt löst', 'de svärigheter, vilka à ena sidan äro förknippade med kraven pa autonom', 'verkan och stabiliseringskvalitet och à andra sidan de begränsningar', 'med avseende pá utrymme och vikt, vilka erfordras för denna typ av mat-', 'ning. Huvudändamälet med uppfinningen är därför att âstadkomma en mat-', 'ningsapparatur för portabel utrustning, varvid apparaturen är lämpad', 'för kraven hos autonom utrustning i elektriska làgeffektanläggningar.', 'Apparaturen innefattar enligt uppfinningen:', '- en första generator med elektrisk likström och hög inre impedans;', '- en transistoriserad serieregulator, som matas av den första genera-', 'torn och som, när dess ingängsspänning Ve överstiger ett förutbe-', 'stämt fast värde V0, den .k. tröskelspänningen, lämnar en stabil', 'likspänning Vs, varvid den inre impedansen är lâg;', '- en hjälpkälla, som utgöres av en ackumulator, vilken kännetecknas av', 'att den innefattar:', '- en utlösningsströmkrets, som matas av den första generatorn', 'och som tillhandahäller tröskelvärdesspänninger Vo och inne-', 'fattar:', 'organ för att ämföra ingängsspänningen Ve hos ovannämnda', 'regulator med tröskelvärdet Vo samt', 'o', 'organ för frikoppling av regulatorn för värden pa ingangs-', 'spänningen Ve, vilka atminstone äro lika med tröskelspän-', 'ningen V ;']"
3,"['356647', '- en kopplings- och skyddskrets, vilken är ansluten à ena sidan', 'till förbrukningsbelastningen och till serieregulatorns utgang', 'och à andra sidan till ackumulatorn och som säkerställer acku-', 'mulatorns förbindelse till den ovan angivna förbrukningsbelast-', 'ningen när regulatorn icke är verksam och, när den är verksam,', 'ackumulatorns skydd vid uppladdning.', 'Vid en föredragen utföringsform kan nämnda första generator ut-', 'göras av en med vev försedd växelströms- - eller likströmsgenerator. Dã', 'en vevförsedd generator av växelströmstyp användes efterföljes den pa', 'känt sätt av en likriktare, vilken sãlunda är inkopplad mellan den', 'första generatorn och serieregulatorn. Enligt uppfinningen är ackumu-', 'latorn i stand att astadkomma matning till huvudkällan under en viss', 'tidsperiod och att uppladdas av den ström, som lämnas vid serieregula-', 'torns utgang under en kvasikonstant belastningsspänning. Kadmium-nickel-', '-batteriernas uppladdning är vid slutet av belastningstillstandet under-', 'kastad en begränsning för ett mycket lägt värde pá laddningsströmmen,', 'vilken benämnes underhällsström, eftersom ett samband förekommer mellan', 'den totala elektricitet, som absorberats under den kompletta uppladd-', 'ningen samt batteriets nominella kapacitet. Denna begränsning framtving-', 'as speciellt i samband med användningssäkerheten för det slag av Cd-Ni-', '-batterier, vilka benämnas ""förseglade"". Dessa batterier riskera att', 'förstöras för varje överladdning, som är större än nderhällsströmmen,', 'varför laddningskretsen hos dessa typer av ackumulatorer behöver skydd.', 'Uppfinningen beskrives närmare nedan i form av föredragna utfö-', 'ringsexempel under hänvisning till bifogade ritningar.', 'Fig. 1 visar i blockform ett kopplingsschema enligt uppfinningens', 'principer över matningsapparatur för portabel utrustning.', 'Fig. 2 visar ett elektriskt kopplingsschema över en anslutning', 'vid en fördelaktig, praktisk tillämpning av uppfinningen.', 'I figurerna ange samma hänvisningsbeteckningar samma föremäl.', 'I kopplingsschemat enligt fig. 1 anger änvisningsbeteckningen', '1 den första generatorn. Den matar à ena sidan en serieregulator 3 och', 'à andra sidan ingängen till en krets 4, vilken kallas startkrets och', 'vars utgang är ansluten till styringängen hos serieregulatorn 3. Regu-', 'latorns 3 utgang är ansluten à ena sidan till förbrukningsbelastninger', '7 och à andra sidan, vid 9, till kopplings- - och skyddskretsen 6, vilken', 'själv är ansluten till ackumulatorn 5. Alla de funktioner, vilka âskãd-', 'liggöras med beteckningen 1, 3, 4, 5 och 6 kunna inkluderas i ett enda', 'block 8. Endast förbrukningsbelastningen kvarblir utanför. Kretsen slu-', 'tes genom anslutningen 2 mellan 7, 5, 4 och 1.', 'Driften hos denna matarutrustning framgar av det schematiska kopp-']"
4,"['4', 'lingsschemat i fig. 1. Den första generatorn 1 matar serieregulatorn 3', 'och startkretsen 4 med en ingängsspänning Ve. Nämnda krets 4 tillhanda-', 'häller en spänning med bestämt värde Vo, den s.k. tröskelvärdesspänning-', 'en. Kretsen 4 är även försedd med organ, som äro anordnade att jämföra', 'spänningen Ve vid ingängen till 3 med den sãsom referens valda tröskel-', 'värdesspänningen V0. När ingängsspänningen Ve är större än spänningen', 'V o sänder kretsen 4 en startsignal till regulatorns 3 styringäng och', 'när ingängsspänningen V är lägre än V0 sã startar kretsen 4 icke serie-', 'regulatorn 4, vilken förblir spärrad. Sãlunda framgar att startkretsen', '4', 'styr regulatorn 3. örbrukningsbelastningens matning realiseras i över-', 'ensstämmelse med värdet Ve pa ingängsspänningen hos regulatorn 3, anting-', 'en utgaende frän serieregulatorn 3 eller frän ackumulatorn 5. Vid det', 'första arbetssättet för matarkretsen enligt uppfinningen matar regula-', 'torn 3, vilken har mycket 1âg inre impedans, à ena sidan förbruknings-', 'belastningen 7 med spänningen V5 och uppladdar à andra sidan ackumula-', 'torn 5 kopplings- och skyddsanordningen 6, varvid förbindelsen 3-5 är', 'sluten. Vid det andra driftssättet förblir regulatorn 3 spärrad och om-', 'kopplaren 6 sluter förbindelsen mellan 5 och 7. Matningen av förbruk-', 'ningsbelastningen ästadkommes genom ackumulatorn, vilken verkar sãsom', 'hjälpkälla.', ""Den vid regulatorns 3 utgang förekommande spänningen Vs' vilken"", 'lämnas av regulatorn och uppträder vid punkten 9 i fig. 1 väljes vid', 'det första driftssättet pa sãdant sätt, att den samtidigt satisfierar', 'matningen av förbrukningsbelastningen 7 och uppladdningen av ackumula-', 'torn 5.', 'En fördelaktig konkret form av utformning, vilken äskädliggöres', 'i fig. 2, kommer nu att beskrivas sãsom en icke begränsande tillämpning', 'av uppfinningen. I fig. 2 utgöres nämnda första generator av en vevför-', 'sedd generator 21, vilken lämnar en trefasig växelström till likrikta-', 'ren 22, vars utgangar efter en dubbel filtrering i C1 och L2 samt', 'en spänningsbegränsning över zenerdioden Zz sluta i huvudkretsen 14-15.', 'Till denna huvudkrets äro kopplade:', '1. - vid punkten 14 ett motständ R1, som polariserar basen av den', 'transistor I5, vilken tillsammans med transistorn T6 utgör en kaskad-', 'koppling, varvid emittrarna äro kopplade till jord. Till transistorns', 'I6 bas är kopplad en zenerdiod Zy och ett motstand R2, vars andra ände', 'är kopplad till jord. Diodens Zy katod är kopplad till potentiometern', 'R4, vilken är polariserad vid punkten 14 hos huvudkretsen och vars and-', 'ra ände är kopplad till jord. Till punkten 14 är även den seriekrets', 'kopplad, som utgöres av motständet R8 och zenerdioden Zg, varvid zener-', 'diodens anod är kopplad till jord. Motständets R8 utgang är sãlunda via']"
5,"['356647', 'ett motstand R6 kopplad till zenerdiodens Zg katod, varvid zenerdiodens', 'anod är kopplad till jord. Motständets R8 utgang är även kopplad till', 'basen hos transistorn I3, som tillsammans med transistorn T4 bildar en', 'differentialförstärkare;', '2. - vid punkten 11, motständet Ry vid kollektorn. hos differen-', 'tialförstärkarens transistor I3 och vid basen hos serieregulatorns 3', 'transistor T1;', '3. - vid punkten 12, kollektorn hos transistorn T4 i differential-', 'förstärkaren samt kollektorn hos transistorn T2 i regulatorn 3;', '4. - vid punkten 13, som är belägen vid regulatorns 3 utgang, po-', ""tentiometern R11' vars andra ände är kopplad till jord;"", '5. - vid punkten 9, katoden hos dioden D och den ena änden av', 'skyddsmotständet', 'R 13 varvid motständet, som är kopplat parallellt med', 'dioden D, bildar kopplings- - och skyddsanordningen 6. Diodens D anod är', 'via en säkring F kopplad till ackumulatorn 5. Anslutningarna 9 och 6', 'hos parallellarrangemanget av motständet R13 och dioden D kunna använ-', 'das för anslutning av en mätapparatur, vilken visas vid A, och eventu-', 'ellt skyddas av motständet R14° Skisseringen av denna förbindelse, som', 'icke är absolut nödvändig för driften av anordningen enligt uppfinning-', 'en, visas med streckade linjer; och', '6. - vid punkten 15, huvudmatningskretsen, vilken genom en förbin-', 'delse dirigeras till en ingängsanslutning hos förbrukningsbelastningen', '7 (icke visad). Samtidigt är jordförbindelsen ansluten till en annan', 'klämma hos förbrukningsanslutningen 7. Driften framgar av schemat. Den', 'trefasiga växelström, som kommer frän den första generatorn 21, vilken', 'är en vevförsedd växelströmsgenerator, likriktas i likriktaren 22. Vid', 'likriktarens utgang begränsas den av dubbelfiltreringen vid L1 C1, L2', 'C2 filtrerade spänningen genom dioden Zz till ett värde Ve, som är myc-', 'ket större än den normala förbrukningsspänningen Vs. Spänningen Ve hos', 'ingängen till regulatorn 3, som bildas av transistorerna T1 och T2, in-', 'ställes separat vid 14 för val av den tröskelvärdesspänning som till-', 'delats genom V o hos startkretsen 4. Potentiometern R 4 tilläter en pre-', 'liminär inreglering av värdet Vo hos denna tröskelvärdeskrets, utgae-', 'de frän zenerspänningarna hos de tvà zenerdioderna Z8 och Zg, vilkas', 'värden väljas pâ sãdant sätt, att den ena eller den andra av desamma,', 'exempelvis Z8, tilläter approximativ reglering av värdet, under det', 'att den andra, tillâter den slutliga regleringen. Eftersom detta', 'värde pã tröskelvärdesspänningen är fixcrat under drift bestämmes och', 'injusteras detsamma en gang för alla före inkoppling.', 'Den utgängsspänning Vs, som skall erhãllas vid utgängen hos mat-', 'ningsapparaturen för matning av förbrukningsbelastningen, är föreskri-']"
6,"['6', 'ven. Eftersom regulatorn 3, som är bildad av transistorerna T1 och I2,', 'introducerar ett spänningsgap DV, vilket benämnes ""förslösad spänning""', 'huvudsakligen beroende pã transistorernas mättningsstrommar, varvid re-', 'gulatorns drift inte ger en korrekt reglering av utgängsspänningen, ta-', 'ges hänsyn till detta oanvändbara gap vid val av regulatorns tröskel-', 'värdesspänning. Tröskelspänningens värde väljes genom att till värdet', 'Vs för den utgängsspänning, som skall erhâllas frän regulatorn 3, adde-', 'ras ett värde, vilket är obetydligt högre än eller lika med DV. Om det', 'exempelvis är önskvärt att erhâlla en reglerad utgängsspänning pa 29', 'volt med kännedom om att den förslösade spänningen DV, som beror pa re-', 'gulatorn, exempelvis är 4,2 volt, sã väljes en referensspänning Vo med', 'högre värde eller högst lika med summan V + DV = 33,2 volt. Eftersom', 'S', 'den förslösade spänningen DV är variabel för flera transistorer, t.ex.', 'T1 och T2, är det praktiskt att noggrant kunna inreglera spänningens', 'Vo värde till värdet Vs s pã den reglerade spänning; som skall erhâllas.', 'Detta nöjliggöres tack vare potentiometern R4. När ingängsspänningen', 'V e är lägre än spänningen Vo kortslutes dioden Zg av transistorn I5', 'och regulatorn 3 förblir i spärrat tillständ. När spänningen Ve är hög-', 're än (eller lika med) spänningen V omkopplar transistorn T5, varvid', 'dioden Zg blir ledande och till transistorn T1 matar den referensspän-', 'ning, som är nödvändig för att starta regulatorn 3, som astadkommer', 'j ämförelsen mellan ingängsspänningen V e och referensspänningen V0,', 'som', 'astadkommes i den differentialförstärkare, som bildas av arrangemanget', 'av de tvà transistorerna T3 och T4 enligt känd pâverkan.', 'Man bör lägga märke till möjligheten att inreglera utgängsspän-', 'ningen V5 s med hjälp av potentiometern R11 Denna inreglering möjliggör', 'kopplingen av den matningsapparatur, som skall anpassas till förbruk-', 'ningsbelastningen. Motständet R13 i kopplings- - och skyddsanordningen', 'begränsar laddningsströmmen hos ackumulatorn 5, som är en ""förseglad""', 'kadmium-nickel-ackumulator. Denna ackumulator skyddas av säkringen F.', 'När ingängsspänningen är mindre än röskelvärdesspänningen V0 matas hu-', 'vudkretsen icke vid ingängen 13 frän den spärrade regulatorn 3. Ackumu-', 'latorn 5 matar förbrukningsbelastningen 7 via den kopplingsanordning,', 'som bildas av dioden 5, vilken, förspänd i framriktningen, sluter kret-', 'sen 5-7. När ingängsspänningen Ve är högre än tröskelvärdesspänningen', 'Vo bringas regulatorn till ospärrat tillständ och dess utgäng 13 för-', ""spännes av spänningen Vs' som förspänner dioden i backriktningen. Acku-"", ""mulatorn uppladdas av kretsen 9, R13' F, 5 via skyddsmotständet R13 och"", 'förbrukningsbelastningen 7 matas vid den reglerade spänningen Vs via in-', 'gängsklämman 15.', 'Matningsapparaturen enligt uppfinningen astadkommer en mycket nog-']"
7,"['356647', 'grant reglerad spänning och den är helt autonom, eftersom hjälpgenera-', 'torn uppladdas vid urladdning frân den första generatorn. Den kompakta', 'formen hos apparaturen, vilken i en enda lâda med sma dimensioner och', 'liten vikt innefattar den med vev försedda generatorn, likriktaren och', 'den i form av en tryckt krets utförda matningskretsen, ger ett porta-', 'belt arrangemang.', 'Matningsapparaturen enligt uppfinningen är fördelaktig att använ-', 'da vid matning av en sändare-mottagare med lagfrekventa radiosignaler', 'vid transmission med enkelt sidband.', 'Användningen av en förseglad kadmium-nickel-ackumulator möjliggör', 'användning av ackumulatorn inom ett brett temperaturomrãde frän +40°', 'till - -55°C.', 'Inkopplingen av en mätapparatur till laddningskretsen hos ackumu-', 'latorn gör det möjligt att pa praktiskt sätt visuellt äskädliggöra ladd-', 'ningstillständet genom en indikering, som är proportionell mot laddnings-', 'strömmen. Eftersom ackumulatorns laddning upphör när batterispänningen', 'när', 'värdet hos spänningen Vs vid regulatorns utgang elimineras all fara', 's', 'för överladdning genom ett välbetänkt val av värdet pà denna utgangs-', 'spänning, varvid värdet pã spänningen är sãdant, att det uppfyller det', 'dubbla villkoret att vara mest lika med batteriet maximala spänning och', 'att', 'motsvara den spänning, som palägges genom förbrukningsbelastningen', 'Ehuru uppfinningens principer ha beskrivits ovan i samband med', 'ett speciellt utföringsexempel torde vara uppenbart att beskrivningen', 'endast är avsedd sãsom exempel och icke att begränsa uppfinningens ram.']"
8,"['8', 'PATENTKRAV', '1.', 'Matningsapparat för en autonom elektrisk eller radioelektrisk', 'anläggning, lämpad för urladdning till en belastning, vilken benämnes', '""förbrukningsbelastning"" (7), varvid i apparaten inga en första icke', 'stabiliserad likströmsgenerator (1), en transistoriserad serieregula-', 'tor (3), som matas av nämnda första generator (1), varvid den förblir', 'i', 'spärrat tillständ när ingängsspänningen (V)) är lägre än ett förut-', 'bestämt värde (V)), vilket benämnes röskelvärdesspänningen, och som', 'lämnar en stabil likspänning (Vs), varvid en mycket lâg inre impedans', 'förekommer, när ingängsspänningen (Ve) âtminstone är lika med tröskel-', 'värdesspänningen (Vo), , samt en andra generator (5), som utgöres av en', 'o', 'ackumulator, k ä n n e t e C k n a d därav, att matningsapparaten vi-', 'dare innefattar dels en startkrets (4), som tillhandahäller den av den', 'första generatorn matade tröskelvärdesspänningen (V) och som innefat-', 'tar organ, anordnade att jämföra ingängsspänningen (Ve) hos serieregu-', 'latorn (3) med röskelvärdesspänningen (Vo), samt startorgan för regu-', 'latorn (3), vilka styras av jämförelseorganen för värden pà ingangs-', 'spänningen (Ve), vilka atminstone äro lika med tröskelvärdet, och dels', 'en kopplings- och skyddskrets, som är kopplad dels till förbrukningsbe-', 'lastningen (7) och till serieregulatorns (3) utgäng och dels till acku-', 'mulatorn för att säkerställa inkopplingen av ackumulatorn (5) till be-', 'lastningen (7), när regulatorn befinner sig i spärrat tillständ, och', 'skydd av ackumulatorn i uppladdningsläge, när regulatorn lämnar rätt', 'likspänning (V5).', '2.', 'Apparat enligt kravet 1, k ä n n e t e C k n a d därav, att', 'startkretsens (4) ämförelseorgan innefatta en transistoriserad diffe-', 'rentialförstärkare (I3,I4).', '3.', 'Apparat enligt kravet 1, k ä n n e t e C k n a d därav, att', 'startkretsens (4) startorgan innefatta en vippa av transistorer (I5,', 'If), vilka mata en startsignal till serieregulatorn (3) endast för', 'värden pa ingängsspänningen (Ve), vilka atminstone äro lika med trös-', 'kelvärdesspänningen Vo).', '4.', 'Apparat enligt kraven 2 och 3, k ä n n e t e C k n a d därav,', 'att startkretsen (4) innefattar regleringsorgan (Ly, R4) för tröskel-', 'värdesspänningen (Vo).']"
9,"['356647', '5.', 'Apparat enligt kravet 1, k ä n n e t e c k n a d därav, att', 'kopplings- och skyddsanordningen (6) innefattar en diod (D) och ett', 'motstand (R13), vilka äro parallellkopplade.', '6.', 'Apparat enligt nágot av kraven 1-5, k ä n n e t e C k n a d', 'därav, att den första generatorn (1), startkretsen (4) samt kopplings -', 'och skyddskretsen (6) äro inneslutna i ett enda hölje.', '7.', 'Apparat enligt nâgot av kraven 1-6, k ä n n e t e C k n a', 'd', 'därav, att förbrukningsbelastningen (7) utgöres av en sändare-motta-', 'gare med lâgfrekventa radiosignaler för överföring med enkelt sidband.', 'ANFÖRDA PUBLIKATIONER:']"
10,"['356647', 'L', '8', '6', '9', 'in', 'SA', 'S', 'M', '+', '-', 'N', 'as', '6']"
