PageNo,Text
1,"['SVERIGE', 'Int CI C 08. g 45/00 Kl. 39 C 30', 'P.ans. nr', '9154/66', 'Inkom den 5 VII 1966', 'Giltighetsdag den 5 VII 1966', 'PATENT- OCH', 'Ans. allmänt tillgänglig den', '1 VII 1968', 'REGISTRERINGSVERKET', 'Ans. utlagd och utläggnings-', 'skriften publicerad den', '28 IV 1969', 'Prioritet', 'begärd frän den 6 VII 1965 (USA,', '469 902)', 'MINNESOTA MINING AND MANUFACTURING COMPANY, ST. PAUL, MINN., USA', 'Uppfinnare: M M Olson', 'Ombud: L Brann', 'Hydrofilt substrat, vilket pa ytan har ett skikt av en vatten-löslig, epoxiderad', 'gummiartad polymer', 'Föreliggande uppfinning avser ett hydrofilt substrat och ett', 'medel för framställning därav.', 'Det har länge förelegat ett kommersiellt behov av komposition-', 'er för grundning av normalt hydrofoba ytor och hydrofilering därav.', 'Gummiartade polymerer vidhäfta 1 allmänhet i tillfredsställande grad', 'vid hydrofoba ytor, men även de äro hydrofoba och äro sáledes icke', 'särskilt mottagliga för vattenlösliga eller hydrofila beläggningar.', 'Enligt föreliggande uppfinning tillhandahállas nya hydrofila, gummi-', 'artade polymerer, vilka fast vidhäfta vid bâde hydrofila och hydro-', 'foba ytor. Dessa polymerer, som tillfälligtvis äro vattenlösliga,', 'kunna även blandas med klibbningsmedel och användas vid framställning', 'av vattenlösliga, normalt klibbiga och kontakthäftande bindemedel', 'och andra kompositioner med värdefulla egenskaper.', 'Uppfinningen avser sáledes en hydrofil, vattenlöslig, gummi-', 'artad polymer, som har förmaga att vidhäfta antingen hydrofila eller', 'hydrofoba ytor och är användbar sãsom grundningsmedel eller sásom', 'bindemedel, exempelvis för framställning av %listertejper inkl. kon-', 'takthäftande bindemedelstejper, varvid en vatten-olöslig, gummiartad', 'polymer först epoxideras och därefter omsättes med en vattenlöslig,', 'sckundär amin. Lämpliga cummiartado polymerer omfatta cis-1,4-poly-', 'butadien, butadien/styren-sampolymerer, butadien/akryinitril-sam-', 'Dupl.kl. 22 i:2']"
2,"['310426', 'polymerer och cis-1,4-polyisópropen. Lämpliga aminer omfatta morfolin', 'och dimetylamin. Kompositionerna kunna goras klibbiga och kontakt-', 'häftande genom tillsats av effektiva mängder av organiska klibbnings-', ""medel, sásom N, N, N', -tetrakis -hydroxipropyl)-etylendiamin, och"", 'det bildade bindemedlet kan páföras en arkbärare för tillhandahállan-', 'de av normalt klibbiga och kontakthäftande klisterarksmaterial.', 'De gummiartade polymererna enligt uppfinningen utmärka sig av', 'tertiära aminogrupper och hydroxigrupper. Dessa polymerer äro vatten-', 'lösliga, ha basisk reaktion 1 vattenlösning, äro sega och läderartade', '1 torrt tillstànd och uppvisa ändá en signifikant elasticitetsgrad.', 'Det är intressant att medan de ursprungliga gumniartade polymererna', 'äro lösliga i ett flertal organiska lösningsmedel, sásom metylenklorid,', 'dioxan, toluen, bensen och heptan, är den modifierade, vattenlösliga', 'polymeren i huvudsak olöslig i de flesta organiska lösningsmedel. En', 'särskilt lämplig gummiartad polymer ävsedd för att användas vid fram-', 'ställning av material enligt uppfinningen, är cis-1,4-polybutadien,', 'varvid dubbelbindningarna 1 denna polymer äro särskilt mottagliga för', 'epoxidering.', 'Det är överraskande att organiska lösningsmedelslösliga, vatten-', '-olösliga gummipolymerer kunna göras vattenlösliga och olösliga 1 orga-', 'niska lösningsmedel, utan att den hoga molekylvikten sänkes, medan de', 'fortfarande uppvisa sina gummiegenskaper i signifikant grad. Ehuru', 'naturgummi har epoxiderats fullständigt eller partiellt och därefter', 'tvärförbundits med primära aminer, är sáledes den erhállna produkten', 'gummiartad 1 lägre grad och till och med mera vatten-olöslig än den', 'har varit förut. Sekundära aminer äro givetvis användbara för denna', 'bryggbildningsreaktion. Andra ha även omsatt 2-metyl-2,3-epoxipentan,', 'som utgör en modell för näturgummi-epoxid med báde primära och sekun-', 'dära aminer, men det har icke antagits att reaktionsprodukten skulle', 'kunna vara vattenlöslig, än mindre att gummiprodukten i sig själv', 'skulle kunna göras vattenlöslig genom epoxidering ch-reaktion i lämp-', 'lig omfattning med utvalda sekundära aminer.', 'Man kan helt allmänt säga att desto flera dubbelbindningar som', 'epoxideras, desto större blir förlusten av gummiegenskaper 1 polymeren.', 'Sásom en följd därav är det i allmänhet icke lämpligt att omvandla all', 'omättnad till epoxiringar. Den erforderliga epoxidationsgraden för', 'astadkommande av vattenlösligheten är beroende av bâde den specifika', 'gummipolymeren och den specifika aminen. När den gummiartade poly-', 'meren utgöres av cis-1, 4-polybutadien, varierar den maximala epoxi-', 'ekvivalenten (dvs. molekylvikten per epoxiring) för att ästadkomma']"
3,"['310426', 'vattenlöslighet i en efterföljande reaktion med en sekundär amin, med', 'vattenlösligheten, steriska hinder, etc. hos sádana sekundära aminer.', 'Om exempelvis den gummiartade polymeren utgöres av cis-l, +-polybutadien', 'och den sekundära aminen utgöres av morfolin, har den maximala epoxi-', 'ekvivalenten (gram polymer per epoxigramekvivalent) visat sig vara unge-', 'fär 160. När den sekundära aminen utgöres av dimetylamin, har den maxi-', 'mala epoxiekvivalenten för astadkommande av vattenlöslighet visat sig', 'vara ungefär 210. Det har i stora drag visat sig att samma värden gälla,', 'när man använder butadien/styren-sampolymerer, gummibutadien/akrylnit', 'ril-sampolymerer - eller naturgummi i stället för polybutadien.', 'Ehuru ett stort antal sekundära aminer kunna användas för att', 'göra epoxiderade gummimaterial vattenlösliga, ha flera allmänna urvals-', 'principer visat sig vara signifikanta. Det har exempelvis visat sig', 'att desto större vattenlösligheten av aminen är, desto mera effektiv är', 'den för att göra epoxiderade gummiartade polymerer vattenlösliga; där-', 'för äro oändligt vattenlösliga aminer i allmänhet särskilt lämpliga.', 'Vidare medför en i mindre grad steriskt blockerad aminokväveatom en', 'högre reaktionsbenägenhet med avseende pá en epoxidring. Exempelvis', 'närvaron av sidoked: jor eller ringenheter vid den kolatom, som ligger', 'närmast aminokvävet hämmar reaktionen. T fránvaro av sterisk blockering', 'ha sekundära aminer med lägre molekylvikt benägenhet att befrämja vat-', 'tenlösligheten mera effektivt än sekundära aminer med högre molekyl-', 'vikt, varvid reaktionen med epoxiringarna sker hastigare och behovet', 'av epoxidering av den gummiartade polymeren blir lägre. Ju mera effektiv', 'den sekundära aminen är vad beträffar befrämjandet av vattenlösligheten,', 'desto lägre är den erforderliga epoxideringsgraden.', 'Bland de sekundära aminer som har visat sig vara effektiva vid', 'överföring av epoxiderade gummiartade polymerer till lösliga sádana', 'kunna nämnas dimetylamin, dietylamin, dietanolamin, di-n-propylamin,', 'di-n-pentylamin, metylbensylamin, metyleyklohexylamin, diallylamin,', 'N-metylbensylamin, N-metyleyklohexylamin, 2-etylaminoetanol, morfolin,', '1,6-dimetylmorfolin, piperidin, 1-metylpiperazin och pyrrolidin. Det', 'bör observeras att nämnda uppräkning omfattar bâde mättade och omättade', 'alifatiska föreningar med lang kedja, cykloalifatiska föreningar,', 'heterocykliska 5- och 6-ringföreningar och sekundära aminer, vari tvá', 'olika typer av substituenter äro bundna vid aminokvävet. Blandningar', 'av sekundära aminer :kunna även användas för utnyttjande av dessa indi-', 'viduella egenskaper. Närvaron av vissa grupper i närheten av aminokvä-', 'vet inhiberar eller förhindrar uppenbarligen reaktionen med epoxigrup-', 'perna. Det har exempelvis visat sig att antingen den direkta bindningen', 'av en bensenring vid kväveatomen eller förgreningen av en alifatisk']"
4,"['310426', 'substituent med högst tvá kolatomer synes förhindra reaktionen med', 'en epoxidring. Sáledes äro N-metylanilin, disspropylamin och disso-', 'butylamin sämre för det avsedda ändamálet än vad man kunde förvänta.', 'Det har observerats att när aminokvävet ingär i en heterocyklisk ring,', 'synes det 1 huvudsak icke nágot problem med sterisk blockering.', 'Sásom angivits páverkas vattenlöslighet för slutprodukten báde', 'av karaktären av den sekundära aminen och av den grad 1 vilken den rea-', 'gerar med den epoxiderade gummiartade polymeren. När polymeren utgöres', 'av cis-1, 4-polybutadien och när den sekundära aminen utgöres av morfo-', 'lin, erhälles vattenlöslighet när 1 % kväve eller mera införes i poly-', 'meren. Det är emellertid lämpligt att lägst 2 - 3% kväve införes i po-', 'lymeren, varigenom man erháller en polymer, som är extremt användbar', 'vid framställning av vattenlösliga, normalt klibbiga och kontakthäftan-', 'de bindemedel. Den för uppnéende av vattenlöslighet erforderliga pro-', 'centuella halten kväve varierar med den specifika aminen; sáledes blir', 'den nágot lägre för dimetylamin och nágot högre för di-n-butylamin.', 'Uppfinningen äskädliggöres närmare medelst följande exempel,', 'vari temperaturerna angivas i Celsius-grader.', 'Exempe] 1.', 'Epoxidering av cis-1,4-polybutadien.', 'I en 1-liters trehalsad rundkolv, försedd med omrörare, dropp-', 'tratt, termometer, kvävgasinlopp och âterflödeskylare,nedfördes 540', 'g', '(0,5 mol dubbelbindning) av en 53-ig lösning av 1,4-polybutadien 1', 'toluen. Polybutadienen innehöll ungefär 98 of cis-konfiguration och', 'uppvisade en Mooney-viskositet (ML 4 vid 100°C av ungefär 31. Denna', 'polymer, som tillhandahálles av Goodrich-Gulf Chemicals Incorporated,', 'Cleveland, Ohio, A.f.s., under varubeteckningen ""Ameripol CB-220"",', 'innehäller ungefär 1 of 2,6-ditertiär butyl-p-kresol-stabilisator. I', 'kolven nedfördes även 6,0 g surt kat jonbytareharts (tillhandahälles', 'av Dow Chemical Company under varubeteckningen ""Dowex 50W-X12""), som', 'hade lakats med ättiksyra och torkats under sug pá ett sintrat glas-', 'ilter.Attiksyrahalten i det pá sá sätt torkade hartset utgjorde 17,6 8.', 'Kolven försattes därefter med 15, g isättika, varigenom den totala', 'mängden ättiksyra blev 0,2738 mol. Blandningen omrördes kontinuerligt', 'och upphettades 50 minuter vid 60°, under vilken tidrymd 37,4 g', '(0,55 mol) 503-ig väteperoxid tillsattes längsamt. Upphettningen och', 'omröringen fortsattes ytterligare fem timmar. Vid slutet av denna', 'period utföll gummit. Toluenen avhälides och en tillräcklig mängd ,4-', '-dioxan tillsattes för upplösning av gummit. Detta utfälldes áter genom', 'att man försatte lösningen med metanol, varefter det áter Jöstes i', 'metylenklorid, varvid man erhöll en lösning med en fastsubstanshalt', 'av 8,73 % Epoxiekvivalenten, räknat pá fast substans visade sig vara']"
5,"['310426', '137,6 g per epoxidekvivalent vid bestämning enligt Durbetaki, Analyti-', 'cal Chemistry, 28 (1956), p. 2000.', 'Epoxideringen kan givetvis utföras pá ett flertal olika sätt.', 'Man kan exempelvis ersätta bâde jonbytarhartskatalysatorn och ättik-', 'syran med myrsyra, varvid den erforderliga reaktionstiden reduceras', 'till ungefär 80 minuter och varvid : den erforderliga reaktionstempera-', 'turen utgör 21 - 24°. Pá samma sätt kan man lösa polybutadienen 1', '1, 4-dioxan och ersätta väteperoxiden med perättiksyra, varvid man an-', 'vänder en nágot längre reaktionstid. En mera fullständig epoxidering', 'kan uppnás med användning av perftalsyra, men detta oxidationsmedel', 'är synnerligen dyrbart och är sáledes mindre lämpligt frán ekonomisk', 'synpunkt.', 'Omvandling av epoxiderad gummipolymer till vattenlöslig polymer.', 'I en 500 ml trehalsad rundkolv, försedd med omrörare, äter-', 'flödeskylare och kväveintag nedfördes 248,5 g av en 7,868-ig lösning', 'av epoxiderad cis-1,4-polybutadien 1 1,4-dioxan, varvid epoxiekviva-', 'lenten för gummit utgör 112, 8 g per epoxigrupp (dvs. 56, 4 % av det', 'teoretiska antalet epoxiderade dubbelbindningar). Man tillsatte där-', 'efter 15,2 g (0,174 mol) morfolin och 1,63 g (0,0174 mol) fenol.', 'Blandningen omrördes och upphettades pá ett ángbad under en tidrymd', 'av ungefär 18 timmar. Reaktionsblandningen hälldes därefter langsamt', 'i en stor mängd bensen för utfällning av polymeren. Fällningen renades', 'genom upplösning därav i metylalkohol, aterutfällning i bensen och', 'aterupplösning i metanol. En vattenlösning av polymeren kunde erhállas', 'genom att man satte metanollösningen till vatten och kokade lösningen', 'för eliminering av metanolen och spärmängder av närvarande bensen, var-', 'vid man erhöll en klar vattenlösning. Vid analys av polymeren med av-', 'seende pá närvarande kväve erhöll man ett värde av 2,63 %, räknat pá', 'den fasta polymeren, vilket motsvarande en omsättning av 25, 4 % av de', 'tillgängliga epoxigrupperna med morfolin eller omvandling av 14,1 %', 'av de ursprungliga -CH=CH-bindningarna till', '0', '12°', 'CH2', '1', 'H2C', 'CH2', 'N', 'H', 'C', 'C', 'H', '0', 'H', 'Användning av vattenlüslig gummipolymer sásom grundningsmedel.', 'En konventionell, normalt klibbig och kontakthäftande klister-', 'typ, vari bindemedlet var anbringat pá en ur ánga utfälld aluminium-']"
6,"['6', 'beläggning pá en 0,025 mm polyesterfolie och skyddades med ett avdrag-', 'bart mellanlägg, behandlades pá baksidan med 25 mg (räknat pá fast', '2', 'substans) per cm av en 10 - 12%-ig metylalkohollösning av den vatten-', 'lösliga polymeren, erhállen enligt detta exempel. (Ehuru polymeren är', 'blandbar med vatten i alla proportioner, ha vattenlösningar benägenhet', 'att vara mera viskösa. Mera flyktiga lösningsmedel. mö jliggöra dessutom', 'en hastigare torkning) Efter avdunstning av lösningsmedlet uppvisade', 'den erhâllna tunna beläggningen en utomordentlig vidhäftning vid poly-', 'esterfilmytan 1 markant kontrast till de flesta vattenlösliga material.', 'Denna produkt användes sásom limskarv vid framställning av fotografisk', 'film, varvid den fotografiska vattenemulsioner uppvisade en utomordent-', 'lig vidhäftning vid den pá sá sätt grundade ytan. I fránvaro av en', 'sádan beläggning visade det sig att den fotografiska emulsionen hade', 'benägenhet att avflagna och förorena de omgivande omrádena. Klister-', 'skiktet var i huvudsak klibbfritt, ehuru det uppvisade en viss vidhäft-', 'ning vid ett i ringa grad fuktat finger.', 'Framställning av vattenlösligt, normalt klibbigt och kontakthäftande', 'klister.', 'En 26,9%-ig metanollösning av den 1 detta exempel beskrivna cis-', '-1,4-pol.ybutadien/morfolin-reaktionsprodukten blandades med en lika', ""stor viktmängd (räknat pá fast substans) N,N,N',N'-tetrakis(2-hydroxi-"", 'propyl.)-etylendiamin, som tillhandahãlles i form av ""Quadrol"" av', 'Wyandotte Chemical Company. När denna produkt med kniv hade páförts', 'en 0,075 mm folie av biaxiellt orienterat polyetylentereftalat med', 'användning av en öppning av 0,28 mm över folien och lösningsmedlet', 'hade avdunstats, uppvisade det torkade klistret ett mycket ""vâtt grepp""', 'eller begynnelsevidhäftningsförmága. Vidhäftningsförmâgan vid rumstem-', 'peratur uppmättes även medelst en ""Polyken Probe Tack Tester"" genom att', 'man drog änden av en stav av rostfritt stál, som hade en diameter av', '5 mm med en 0,05 mm krona och en yträhet av 12 mikron, mot klisterytan', 'med en hastighet av 1 cm/sek. under ett tryck av 100 g/cm². Efter', 'en', 'uppehällstid av 1/2 sekund uppmättes den kraft som fordrades för att', 'avlägsna staven med en hastighet av 1 cm/sek. Den visade sig vara', '533 g, vilket värde är ungefär dubbelt sá högt som det vilket erhälles', 'med en konventionell, transparent, kontakthäftande tejp och ungefär', 'fem gänger sá högt som för ett förut känt vattenlösligt, kontakthäftande', 'klister.', 'Den inre hällfastheten hos klistret uppmättes genom att man an-', 'bringade tvá 12,5 mm strimlor av tejpen, vända mot varandra, sà att de', 'överlappa varandra med 12,5 mm, vilket medför en ömsesidig kontaktyta', 'av 12,5 mm x 12,5 mm. De överlappade strimlorna pressades ihop med en']"
7,"['310426', 'vägd vals och spändes genom anbringade av en kraft av 1000 g mellan', 'de fria ändarna av báda strimlorna. Tiden för isärdragning av bind-', 'ningen mellan de mot varandra vända strimlorna visade sig vara 7,3 mi-', 'nuter. En isärdragningstid av fem minuter anses vara tillräcklig för', 'de flesta ändamál till vilka transparenta te eppindemedel användas och', 'även lägre värden kunna vara tillfredsställande, när tejpen icke under-', 'kastas nágon dragning under användningen. När tejpen underkastas drag-', 'spänning, sásom vid packningsförlopp, är det mera betydelsefullt att', 'materialet uppvisar en hög inre hállfasthet och tider om 30 minuter', 'eller däröver före bristning anses vara önskvärda.', 'Dubbelbelagd tejp, framställd genom behandling av báda sidorna', 'av en ""Crystex""-väv (med en vikt av 1,35 mg/om?) med en lösning av', 'föreliggande klister, uppvisade en utomordentlig vidhäftning vid nästan', 'alla ytor. Pã grund av klistrets utomordentliga vidhäftningsförmága', 'och vattenlöslighet, utgöra tejper av denna typ en utomordentlig poten-', 'tial för användning sãsom regenererbart limskarvband i pappersfabriker', 'eventuellt även för ""höghastighetsskarvar"" eller ""flygande"" skarvar.', 'Ett 32 mm kvadratiskt stycke av denna tejp anbringades mellan de över-', 'lappade ändarna av tvá kra ftpappersstrimlor (med en vikt av 6,8 mg/am²)', 'valsades i varje riktning med en 2 kg gummivals och förvarades 5 - 10', 'minuter. När de bâda ändarna av papperet därefter fastspändes 1 de', 'övre resp. lägre klorna av en dragspänningsprovare, uppmättes den för', 'isärdragning erforderliga kraften med en klo-isärdragningshastighet', 'av 30 cm/min. Man erhöll därvid värdet 1, ,45 kg. Vid ökning av kväve-', 'halten i gummipolymeren erhálles en högre klibbighet, men nágon för-', 'höjning av skruvhällfastheten kan icke observeras.', 'Det i den beskrivna kompositioner anvärda materialet ""Quadrol""', 'har funktionen av ett vattenlösligt klibbningsmedel, plasticerings-', 'medel för det vattenlösliga, modifierade gummit. Klibbigheter av klist-', 'ret är allmärt sett direkt beroerde av och den inre hällfastheten om-', 'vänt beroende av mängden närvarande klibbningsmedel. A dra klibbnings-', 'medel, vilka kunna arvändas, omfatta polyoxietylenglyko med en mole-', 'kylvikt av 400, polyoxietylenglykol-monoferyleter, dodecylarilin,', 'p-n-butoxiferol och dodecylfenol. I nágot lägre grad effektiva plasti-', 'ceringsmedel och klibbningsmedel omfatta trietarolamir, glyoxal och', '2,6-di-tert.-amylfenol.', 'De 1 tabellerra sammarställda exemplen askádliggöra inverkan av', 'variation av epoxiekvivalenten av den modifierade gummi-cis-1, I-poly-', 'butadienen, den arvärda sekurdära amiren och de betirgelser under vilka', 'amirer och epoxiderad gummipolymer reagera. Alla polymerer äro vatten-', 'lösliga. Nir normalt klibbiga kontakthäftarde klister framställdes ur', 'polymererna genom blandning av lika viktmärgder vattenlöslig polymer']"
8,"['8', 'och ""Quadrol"", bestämdes klibbighet och den inre hällfastheten för', 'bindemedlen pá det 1 föregaende exempel angivna sättet. . Aven de därvid', 'erhállna värdena äro angivna 1 tabellerna.']"
9,"['Epoxiekvi-', 'Molför-', 'Lös-', 'Molför-', 'Vatten, Temp. Reak- Slut- Klib- Inre', 'pel', 'valent', 'Amin', 'hâllande', 'nings-', 'hällan-', 'vikts', 'oc', 'tions- pro- big- háll-', 'epoxi:amin', 'medel', 'de fe-', '1 lös-', 'tid, dukt, het, fast-', 'nol:amin', 'ning', 'h', '% N 8 het,', '-', 'min.', '2', '110,5', 'Morfolin', '0,67', 'Dioxan', '0,1', '20', '95', '16', '1,18', '120,8', '""', 'n', '3', '1,0', '0,1', '10', '95', '16', '1,37', '""', '""', '1,42', '167', '4', '134,2', '1,0', '0,1', '0,12', '88', '90', '33,6', '""', '""', '134,2', '1,0', '0,1', '10', '95', '26', '.', '5', '.', '6', '134,9', '""', '0,67', '""', '0,1', '10', '95', '16', '2,04', '141', '""', '7', '0,67', 'MEXX)', '0,1', '10', '95', '16', '1,46', '""', '1,0', 'Dioxan', '0,1', '10', '95', '46', '233', '8,6', '8.', '154,8', '.""', '9', '114,7', 'Dimetylamin', '1,0', '0,1', '8,48', '90', '24', '2,01', '625', '5,5', '""', '""', '10', '134,2', '1,0', '0,1', '0,12', '88', '24', '1,54', '130', '3,2', '""', '""', 'il', '1,0', '0,1', '8,48', '90', '24', '1,10', '432', '5,2', '114,7', '11', 'Di-n-propyl- 1,0', '0,1', '10', '88', '40', '212', '2,3', '12', '117,3', 'amin', ':', '""', '120', '1,0', '0,1', '10', '90', '90', '1,27', '662', '1,5', '13', '""', 'Dietanolamin 1,0', '0,1', '10', '90', '90', '2,44', '208', '0,1', '14', '120', '15', '123,5', 'N-me1 ty lbensyl-', '""', '1,0', '0,1', '10', '88', '70', 'o', '0,8', 'amin', '""', '0,1', '10', '80', '20', '3,3', '733', '2,3', '16', '120', '::', 'Piperidin', '1,0', 'x) MEK = metyletylketon']"
10,"['10', 'Exempel 17.', 'En gummiartad butadien/styren-sampolymer (76,5:23,5)', 'med en Mooney-viskositet (ML 4 vid 100°) av 50 - 58, vilken produkt', 'tillhardahálles av Shell Chemical Compary urder varubeteckningen', '""GR-S Type 1011 Synthetic Rubber"", epoxiderades pá i exempel 1 angivet', 'sätt, varvid den slutliga epoxiekvivalenten blev 186,1, motsvarande en', 'omvandling av ungefär 41,5 % av dubbelbindningarna till epoxigrupper.', 'Den orena, gummiartade sampolymeren är nágot svárare att epoxidera till', 'samma grad som s-1,4-polybutadien. Det epoxiderade gummit var, ehuru', 'i lägre grad elastiskt än den ursprungliga polymeren, fortfarande segt', 'och âtertog, när sträcktes, langsamt sin ursprungliga längd. Den epoxi-', 'derade, gummiartade sampolymeren omsattes pá i exempel 1 angivet sätt,', '(med undantag för användning av 10 % vatten i katalysatorsystemet och', 'användning av dimetylamin i stället för morfolin) med dimetylamin i och', 'för bildning av. en vattenlöslig, gummiartad sampolymer. Efter inbland-', 'ning av en lika stor mängd Quadrol uppvisade det erhállna, normalt klib-', 'biga och kontakthäftande klistret ett klibbningsvärde av 158 och eh:', 'inre hállfasthet av 69,9 vid bestämning enligt exempel 1, varför klist-', 'ret är användbart för framställning av förpackningstejp.', 'Exempel 18.', 'En gummiartad butadien/akrylnitril-sampolymer (80:20)', 'illhandahällen av Goodrich Chemical Company under varubeteckningen', '""Hycar 1014"", epoxiderades pá 1 exempel 17 angivet sätt till en epoxi-', 'ekvivalent av 209,1 representerande en omvandling av ungefär 35 % av', 'dubbelbindningarna i den ursprungliga polymeren. Den orena butadien/ak-', 'rylnitril-sampolymeren är svárare att epoxidera än butadien/styren-sam-', 'polymeren. Ehuru mindre elastisk än den omödifierade polymeren var den', 'epoxiderade produkten fortfararde seg och tämligen elastisk. Den epoxi-', 'derade polymeren gjordes därefter vattenlöslig genom omsättning med', 'dimetylamin pá i exempel 2 angivet sätt. Efter inblanding av en lika', 'stor viktmängd Quadrol uppvisade det erhállna, normalt klibbiga och', 'kortakthäftande klistret ett klibbighetsvärde av 1.90 och en irre hâll-', 'fasthet av 33,2 vid bestämning enligt exempel 1. Närvaron av den polära', 'gruppen -CN anses befrämja klistrets affinitet med avseende pá metall-', 'ytor.', 'Exempel 19.', 'Cis-1, ,4-polyisopren (som i huvudsak har samma moleky-', 'Tära struktur som naturgummi), tillhandahället av Goodyear Tire &', 'Rubber Company under varubeteckningen ""Natsyn""-polyisoprengummi, epoxi-', 'derades till en epoxiekvivalent av 180 och gjordes vattenlöslig genom', 'omsättning med dimetylami Den vattenlösliga polymeren kan användas', 'sãsom grundningsmedel för hydrofoba substrat eller inblandas i ett', 'klister, sãsom enligt föregãende exempel.', 'En fackman inser att det icke skulle vara möjligt att häri be-']"
