PageNo,Text
1,"['UTLÄGGNINGSSKRIFT nr', '326 831', 'Int CI', 'C 08 f 47/22', 'Kl.', '39', 'b4 47/22', 'P.ans. nr 15039/68', 'Inkom den 6 XI 1968', 'i', 'Giltighetsdag den', '6 XI 1968', 'PATENT- - OCH', 'Ans. allmänt tillgänglig den', '7 V 1970', 'REGISTRERINGSVERKET', 'Ans. utlagd och utläggnings-', 'skriften publicerad den', '3 VIII 1970', 'Prioritet ej begärd', 'USM CORPORATION, BOSTON, MASS. USA', 'Uppfinnare: R A Bragole, West Peabode, Mass.', 'Ombud: G Ernerot', 'Sätt att behandla hartspolymerytor i syfte att förbättra deras bindningsförmäga', 'Uppfinningen hänför sig till bindningsförfaranden och särskilt', 'förfaranden för förbättring av bindningsförmâgan hos polymera harts-', 'föremel med lag vätningsytspänning samt till sãdana hartsföremäl med', 'förbättrad ytbindningsförmâga.', 'Polyalkylen-plastmaterial, isynnerhet polyeten och polypropen,', 'uppvisa manga önskvärda egenskaper, inklusive inerthet gentemot de', 'flesta kemikalier och lösningsmedel vid vanliga temperaturer, bestän-', 'dighet mot elektricitet, seghet och flexibilitet. Till följd av dessa', 'och andra egenskaper har det blivit önskvärt att använda sãdana mate-', 'rial för manga förhällanden, där en bindning av materialet till sig', 'självteller till andra ytor erfordras.', 'Dessa material uppvisa en vaxliknande, ibland paraffinliknande', 'ytkaraktär, dvs. de ha lag kritisk vätningsytspänning, motverkar', 'vidhäftningen för vanligen använda bindemedel eller beläggningsmedel.', 'Under mânga förhällanden, exempelvis vid användning av arkmaterial av', 'flexibel polyeten eller laminering av polyeten med flexibla arkmaterial', 'kunna högsmältande bindemedel, vilka verka genom nedsmältning och inte-', 'grering med polyetenytan, användas för att binda ytan. Det finns', 'emeltertid manga samband, där pa grund av härdheten hos materialen, som', 'skola kombineras, eller pâ grund av materialens speciella utformning']"
2,"['2', 'eller andra faktorer sãdana högsmältande bindemedelssyste: inte äro', 'användbara.', 'Föreliggande uppfinning avser att ändra ytkaraktären hos dessa', 'ytor med lâg ytspänning mot vätmedel till ett tillständ, i vilket de', 'med lätthet kunna bindas medelst bindemedel.', 'Uppfinningen avser vidare en enkel praktisk process för adhe-', 'siv bindning av ytan hos underlag med lâg ytspänning med användning', 'av bindemedel av solution-typ.', 'Uppfinningen avser även att âstadkomma ett alster med en huvud-', 'del, bestäende av ett polymert hartsmaterial med lâg vätningsytspän-', 'ning och en med huvuddelen adhesivt bindbar ytdel.', 'För uppfyllande av nämnda syften och enligt en utföringsform', 'av uppfinningen underkastas ett alster av polymert hartsmaterial med', 'lag vätningsytspänning ultraviolett besträlning i tillräcklig grad för', '&stadkommande av en reaktiv yta, som kan omfatta hydroxylgrupper och', 'omättade grupper vid ytan, och behandlas därefter med ett polyisocyanat,', 'som förenar sig med hydroxylgrupperna, vilka bildas genom besträlning-', 'en, under bildande av en delyta pã hartsalstret, vilken kan bindas', 'medelst bindemedel. Bindemedel pâföres ytan och med bindemedlet i', 'aktiv form sammanföres alstret yta mot yta med ett andra alster, med', 'vilket det skall förenas.', 'Material, vilka behandlas i. enlighet med sättet enligt uppfin-', 'ningen, äro underlag med lâg vätningsytspänning, vilka pa grund av', 'denna egenskap äro svâra att väta och binda medelst bindemedel. Materi-', 'al, vilka anses ha lâg ytspänning, äro sãdana hos vilka den kritiska', 'vätningsytspänningen är 35 dyn per cm eller mindre enligt bestämning', 'genom contaktvinkelmätningar. (Jämför sidan 20 i ""Contact Angle,', 'and Adhesives"", nr 43 i ""Advances in Chemistry Saries"",', 'publiserad 1964 av American Chemical Society). Material, vilka falla', 'under nämnda kategori, äro polyeten, polypropen, sampolymerer av eten', 'och propen ensamma eller med en mycket lüg procentuell halt av en icke-', '-konjugerad dien, exempelvis den kommersiella terpolymeren EPDM, be-', 'stande av ca 64% eten, ca 34% propen och ca 2% 1,4-hexadien, och', 'fluor-haltiga polymerer, sãsom polyvinylfluorid och polyvinyliden-', 'fluorid. Polymerer, vilka skola behandlas i enlighet med förfarandet', 'enligt uppfinningen, maste uppvisa atminstone nágra väteatomer i en', 'kolvätekedja i en upprepad enhet i polymerkedjan.', 'Första steget i processsen är en behandling av materialets yta', 'medelst ultraviolett besträlning. Den ultravioletta besträlningen med-', 'för ett bombardemang av plastens yta med fotoner, vilka magnetisera']"
3,"['326831', '3', ""molekylerna och förors'aka kemiska och elektroniska förändringar i yt-"", 'molekylerna. Man har funnit att ultraviolett besträlning med en vãg-', 'längd av frân 2000 till 3500 A för ca 0,11 Wattsekund/cm² (100 Watt-', 'sekund/ft² och företrädesvis frän ca 1,08 Wattsekund/cm² till ca 6,5', 'Wattsekund/cm² (ca 1000-6000 Wattsekund/ft² âstadkommer en sádan för-', 'ändring i ytan att en adhesivt bindbar yta erhâlles vid behandling med', 'polyisocyanat. Man har även funnit att en avsättning av ett fotokäns-', 'ligt medel, s&som en keton, ökar den ultravioletta strälningens effek-', 'tivitet sã att kortare strälningsperioder kunna användas. Lämpliga', 'ketoner omfatta bensofenon, acetofenon, bensoin-2-acetonafton med', 'flera. Dessa fotokänsliga medel äro fotoreduktorer och äro effektiva', 'under strâlningspâverkan för att taga en väteatom fran en kolatom i en', 'kedja utan sönderklippning av kedjan. Man förmodar att strälningen för-', 'orsakar bildandet av en hydroperoxid och även en omättnad i polymer-', 'materialets yta och-att hydroperoxiden omvandlas till en hydroxid.', 'Hydroxylgrupperna i ytan reagera därefter med polyisocyanat under', 'bildande av en adhesivt bindbar yta. Denna diskussion avser endast', 'en', 'eventuell hjälp vid förstäelsen av uppfinningen och den eventuella', 'patenterbarheten av vart förfarande skall inte vara beroende av riktig-', 'heten i denna förklaring.', 'Nästa steg innebär en behandling av den ultraviolettbestrâlade', 'ytan med ett polyisocyanat. Föredragna polyisocyanater äro s&dana, vilka', 'ha mer än tva funktionella -NCO-grupper, sãsom trifenylmetan-triiso-', 'cyanat och polyarylen-polyisocyanat (en -NCO-funktionalitet av 2,8).', 'Dessa material kunna användas i lösning i organiska lösningsmedel.', 'Inga speciella betingelser beträffande temperatur eller tiden äro nöd-', 'vändiga för kontakten och man har funnit att de önskade resultaten er-', 'hallas genom att man endast sprutar en lösning över den ultraviolett-', 'bestralade ytan och torkar av överskottet, varvid hela behandlingen', 'utföres vid rumstemperatur. Varje lämpligt lösningsmedel kan användas', 'för isocyanatet. I allmänhet föredrages att använda flyktiga lösnings-', 'medel, vilka förängas snabbt. Lämpliga lösningsmedel omfatta metylen-', 'klorid, metyletylketon och tetrahydrofuran, men andra lösningsmedel', 'kunna användas, vilka inte ogynnsamt pâverka isocyanatets aktivitet.', 'Lösningar, innehallande sã litet som 1 viktprocent isocyanat, kunna', 'användas men man föredrar att använda koncentrationer av atminstone', '10% för erhâllande av större flektivitet. Det kan förmodas att NCO-', 'Frupper hos polyisocyanatet reagera med de bildade hydroxylgrupperna', 'i materialets yta, sãatt ytan efter behandlingen med polyisocyanatet', 'är ett polyuretanskikt, helt och hället förenat med huvuddelen av']"
4,"['4', 'r', 'materialet med lâg ytspänning.', 'Man har funnit att sãdana. bindemedel, vilka lämpa sig för', 'bindning av polyuretaner, âstadkomma starka bindningar med ytan, som', 'besträlats och behandlats med pclyisocyanatet. Bland bindemedel, vilka', 'ha befunnits lämpliga, är en lösning av en linjär polyesterglykoluretan,', 't.ex. en lösning av ""Estane"" R i organiska lösningsmedel. Man har även', 'använt en lösning av en polyeterglykoluretan och en lösning av en', 'hartsliknande polyester, erhällen genom kondensation och polymerisa-', 'tion av atminstone en dibasisk organisk syra med atminstone en glykol.', 'Lämpliga dibasiska syror omfatta aromatiska dibasiska syror, sãsom', 'tereftalsyra, isoftalsyra, fenylindan-dikarbonsyra, hexahydroftalsyra-', 'anhydrid och andra samt alifatiska dibasiska syror, sâsom azelainsyra,', 'korksyra, sebacinsyra och flera. Lämpliga glykoler innefatta 1,4-butan-', 'diol, 1, ,6-hexandiol, etylenglykol med flera. Polyestrarna kunna fram-', 'ställas genom kondensation av en eller flera dibasiska syror och en', 'eller flera glykoler. Polyestrar kunna även framställas genom poly-', 'merisation av laktoner, sãsom kaprolakton.', 'Enligt en modifikation av processen kan det för reaktionen', '-ar', 'med den bestralade ytan erforderliga polyisocyantet inblandas i binde-', 'medlet eller i en utspädd lösning av bindemedlet. Denna modifikation', 'kan eliminera det separata behandlingssteget med polyisocyanat eller', 'kan giva en beläggning, som även efter lâng förvaring med lätthet kan', 'bindas med en ytterligare bindemedelsbeläggning. I en sãdan bindemedels-', 'lösning bör polyisocyanatet föreligga i en mängd av atminstone ca 1%.', 'Da man använder bindemedel av lösningstyp kan bindningen in-', 'nefatta applicering av lösningen, avdunstning av lösningsmedlet och', 'därefter aktivering av det avsatta bindemdelsmaterialet antingen', 'medelst ett lösningsmedel eller medelst värme.', 'Följande exempel avse att underlätta förstäelsen av uppfinning-', 'en och fã inte betraktas som en begränsning av uppfinningen, med av-', 'seende pã speciella använda material eller behandlingsbetingelser.', 'Exempel 1', 'Nedan angivna serie av bindningar framställdes, varvid remsor', 'a.v eten-propen-1,4-hexadien-terpolymer (EPDM), belagda polyesterfiber-', 'tyger (Dacron)', 'R', 'sammanklistrades, varvid belagd yta lades mot belagd', 'yta. De belagda ytorna bestralades med ultraviolett ljus sãsom angivits', 'ovan och gavs därefter -ncO-bestrykning"", dvs. en bestrykning av', 'ytan med en lösning av ett diisocyanat eIler ett polyisocyanat i ett', 'flyktigt lösningsmedel i varierande koncentrationer, varvid överskottet', 'avströks och ytan fick torka, sãsom angivits i följande tabell. De']"
5,"['5', 'behandlade ytorna försãgos därefter med en bindemedelsbeläggning av en', 'lösning med 15% fastsubstans i tetrahydrofuran av en linjär polyuretan,', 'erhällen genom kondensation av en mol polyesterglykol (Niax Polyol', 'D-560) fran polymerisation av en lakton och med en molekylvikt av ca', '2000, med 2 mol metylen-bis-(4-fenylisocyanat) och kedjeförlängning av', 'kondensationsprodukten med 1,4-butandiol. Kedjeförlängningsprodukten', 'har en glasomvandlingstemperatur av -45°C och lösningen med 15% fast', 'substans har en Brookfield-viskositet av ca 2200 cps. Bindemedlet fick', 'vid varje prov torka under 3 timmar och aktiverades därefter genom', 'borstning med tetrahydrofuran och pressades därefter mot en liknande', 'bindemedelsbelagd yta. De adhesiva bindningarna testades efter 3 dagar', 'i en avflagningsdragprovmaskin, som separerade remsorna med en hastig-', 'het av ca 305 mm/minut.', 'Vid sãdana behandlingar, vilka omfattade besträlning, utfördes', 'denna genom att ytan anbragtes pa ett avständ av ca 127 mm frân en', '1500 Watt ultraviolett lampa (huvudsaklig vâglängd 2537 A) under tids-', 'perioder, beräknade för att giva de i tabellen angivna. doseringarna.', 'lotokänslighetsbehandlingen innefattade avtorkning av den exponerade', 'ytan av beläggningen med en lösning, innehallande 32% fast besofenon i', 'toluen och avdrivning av lisningsmedlet innan provet utsattes för ultra-', 'violett besträlning.']"
6,"['6', 'Tabell', 'Avflagnings- -', '-NCO-tork-', 'dragning i', 'Brottets (separeringens)', 'Besträlning', 'ning', 'kp/cm bredd', 'karaktär', 'Ingen besträlning', '70% MDIX', '0,53', 'I gränsytan', '""!', '20% MDI', '0,18', '""', '11', '1% MDI', '0,09', '1:', '""', '70% PAPIXX', '0,89', ""'!"", '#', '20% PAPI', '1,17', 'is', 'in', '1% PAPI', '0,27', '""', '100 Watt-sekunder', '70% MDI', '0.53', 'I gränsytan', 'it', '20% MDI', '0,18', '""', '""', '1% MDI', '0,18', '1!', 'if', '70% PAPI', '1,78', 'Utsträckt delaminering', ':', '20% PAPI', '1,35', 'Huvudsakligen i gränsytan', '1% PAPI', '0.45', 'If', 'il', '""', ':', '1000 Watt-sekunder 70%', 'MDI', '1,07', 'I gränsytan', '11', '20% MDI', '0,35', 'tf', '""', '1% MDI', '0,35', 'if', '""', '70% PAPI', '2,49', 'Utsträckt delaminering', '""', '20% PAPI', '1,78', 'Nãgon delaminering', 'Il', '1% PAPI', '0,71', 'I gränsytan', 'Fotokänslighetsbe-', 'handlad yta', '100 Watt-sekunder -', '70% MDI', '1,43', 'Huvudsakligen i gränsytan', 'if', '20% MDI', '0,71', 'ii', '""', '""', ':', '0,53', '""', '11', '1:', '1% MDI', ':', '70% PAPI', '2,68', 'Fullständig delaminering', '""', '20% PAPI', '2,49', '""', 'il', 'if', '1% PAPI', '0,71', 'Huvudsakligen i gränsytan', 'x', 'Lösning av metylen-bis-(4-fenylisocyanat) i tetrahydrofuran.', 'xx Lösning av polyarylen-polyisocyanat (-NCO-ekvivalent 2,8), i tetra-', 'hydrofuran.']"
7,"['7', 'I tabellen avses med ""I gränsytan"" under rubriken ""Brottets', 'karaktär"" att separeringen var en avskalning av bindemedlet frân eten-', '-propen-dienterpolymeren i gränsytan. Detta är en indikation pã att', 'bindemedlet inte förmär &stadkomma en vätande bindemedelsförening med', 'terpolymerytan. ""Delaminering"" betyder i tabellen en verklig avslit-', 'ning av terpolymermaterial fran tygbasen och betyder att förbindningen', 'mellan bindemedlet och terpolymermaterialet var utmärkt sã att binde-', 'medelsbindningen var starkare än föreningen mellan terpolymeren och', 'tygbasen.', 'De i tabellen angivna resultaten visa att polyisocyanatbestryk-', 'ningen av den bestralade ytan var mycket mer effektiv än diisocyanatet', 'da det gällde att &stadkomma en ytkaraktär, som ger starka bindningar', 'med det applicerade bindemedlet. Hos de starkare bestralade ytorna möj-', 'liggör emellertid diisocyanatet upprättandet av tillräckligt starka', 'bindningar för nágra ändamal. Det bör även observeras att även om en', 'lösning av isocyanat med en fastsubstanshalt a.v 1% ger observerbara', 'resultat, isynnerhet med starkare bestralade ytor, erhâllas tydligt', 'bättre resultat med isocyanatlösningar med högre koncentration.', 'Exempel 2', 'Följande serier av bindningar framställdes, varvid remsor av', 'polyvinylfluoridhartsfilm med en tjocklek av ca 0,05 mm förenades som', 'överlappsförband. Yorna som skulle förbindas hos filmremsorna förbe-', 'handlades enligt vad som framgar av följande tabell och försãgos där-', 'efter med en bindemedelsbeläggning av en lösning i tetrahydrofuran med', 'en fastsubstanshalt av 15% av en linjär polyuretan, erhällen genom kon-', 'densation av 1 mol polyesterglykol (Niax polyol D-560) frân polymerisa-', 'tion av en lakton och med. en molekylvikt av ca 2000 med 2 mol metylen-', 'bis-(4-fenylisocyanat) och edjeförlängning av kondensationsprodukten', 'med 1, ,4-butandiol. Vid varje provning fick bindemedlet torka under 3', 'timmar och aktiverades därefter genom bestrykning med tetrahydrofuran', 'och pressades mot den pã liknande sätt bindemedelsbelagda ytan. Binde-', 'medelsbindningarna testades efter 3 dagar i en avflagningsdragprovappa-', 'rat för att separera remsorna med en hastighet av ca 305 mm/minut.', 'I de behandlingar, vilka omfattade besträlning, utfördes denna', 'genom att anbringaytan pa ett avstand a.v ca 127 mm fran en 1500 Watt', 'ultraviolett lampa (huvudsaklig vaglängd 2537 A). Fotokänslighetsbe-', 'handlingen inbefattade borstning av den exponerade ytan av beläggningen', 'med en 32% fastsubstans innehallande lösning av bensofenon i toluen och', 'avdunstning av lösningsmedlet innan provet underkastades den ultra-', 'violetta besträlningen.']"
8,"['8', ':-', 'Tabell', 'Avflagnings- -', '-NCO-tork-', 'dragning i', 'Brottets (separeringens)', 'Besträlning', 'ning', 'kp/cm bredd karaktär', 'Ingen besträlning', 'Ingen', '0,18', 'I gränsytan', '100 Watt-sekunder', '0,27', 'II', 'Ingen besträlning', ""PAPI'"", '0,18', 'I gränsytan', 'Ingen sensitizer', '100 Watt-sekunder', 'PAPI', '0,35', 'Kohesivt', '300 Watt-sekunder', 'PAPI', '0,35', '""', '500 Watt-sekunder', 'PAPI', '0,53', '""', '1000 Watt-sekunder', 'PAPI', '0,53', 'Kohesivt och materialbrott', '2000 Watt-sekunder', 'PAPI', '0,71', 'Material', '3000 Watt-sekunder', 'PAPI', '0,71', 'Material', 'Sensitizer', '100 Watt-sekunder', 'PAPI', '0,53', 'Huvudsakligen kohesivt', '500 Watt-sekunder', 'PAPI', '0,53', 'Material', '1000 Watt-sekunder', 'PAPI', '0,81', 'Material', 'x', '20% fast substans i form av polyarylen-polyisocyanat (-NCO-ekvivalent', '2,8) i tetrahydrofuran.', 'I ovanstaede tabell menas med uttrycket ""I gränsytan"" i sista', 'kolumnen att brottet eller separeringen förelag i form av avrivning a.v', 'bindemedlet frin eten-propen-dienterpolymeren i gränsytan. Detta är en', 'indikation pa att bindemedlet inte förmädde etablera tillräcklig vät-', 'ning och bindemedelsbindning med terpolymermaterialet. Uttrycket ""ko-', 'hesivt"" avser att separeringen skedde inom bindemedlet och indikerar', 'att även om en viss grad av vätning och bindemedelsgrepp uppkom mellan', 'bindemedlet och terpolymermaterialet detta grepp dock var otillräckligt.', 'Uttrycket ""Material"" indikerar att bindningen mellan bindemedlet och', 'terpolymermaterialet var sã stark att materialet självt, dvs. poly-', 'vinylfluoridfilmen, brast under päkänningen som materialet utsattes för', 'i dragprovapparaten.', 'Sãsom framgar av tabellen är kombinationen av bestrülningsbe-', 'handling och isocyanatbestrykning mycket mer effektiv än antingen iso-', 'cyanatbestrykningen enbart eller besträlningsbehandlingen enbart. I', 'själva verket ger i detta avseende isocyanatbestrykningen utan besträl-', 'ning ingen fördel jämfört med en yta, som inte beströks med isocyanat.', 'I kombination med isocyanatbestrykning framgar det att bindningsstyrkan', 'ökar med ökande besträlning upp till ca 3,2 Natb-sekunder/cm (3000', '2', 'Wettsekunder/ft6). Tabellen visar även att förbehandling av y tan med en']"
9,"['9', 'fotosensitizer reducerar den strâlningsdosering som erfordras för er-', 'hâllande av en given bindningsstyrka.', 'Exempel 3', 'Ett Kackuppbyggnadselement av polyeten beströks med en 30-pro-', 'centig lösning av bensofenon i toluen och torkades. Den belagda ytan', 'anbragtes pa ett avstand av ca 13 cm frân en 1500 Watt ultraviclett-', 'lampa (huvudsaklig väglängd 2537 A) och underkastades besträlning under', '45 sekunder. Den bestralade ytan av klackuppbyggnadselementet beströks', 'med en 70-procentig lösning i metyletylketon av polyarylen-polyisocyanat', '(PAPI) som hade en total isocyanatfunktionalitet av 2,8 NCO-grupper per', 'molekyl och var att betrakta som en blandning av ett diisocyanat, ett', 'triisocyanat och en mindre procentuell halt tetraisocyanat. Lösningen', 'avströks fran ytan genast efter pastrykningen.', 'Ytan hos en gummiklack, som skulle förenas med klackelementet', 'av polyeten, behandlades även med polyisocyanatlösningen och avtorkades.', 'Därefter belades ytorna hos klackelementet av polyeten och gummiklacken,', 'som skulle förenas, med en lösning av 15 viktprocent fast substans,', 'utgörande en linjär polyesterglykoluretan (EstaneR i tetrahydrofuran', 'och beläggningarna fick torka under ca 3 timmar. Ytorna aktiverades', 'sedan genom infrarödvärme under 30 sekunder för astadkommande av en', 'yttemperatur av ca 74°, varefter klacken och polyetenelementet samman-', 'fördes och sammanpressades. Efter avkylning var bindningen mycket stark', 'och klacken och klackelementet kunde inte separeras utan att förstöras.', 'Exempel 4', 'Ett klackelement a.v polyeten beströks med en 30-procentig lös-', 'ning av bensofenon i toluen och torkades. Den belagda ytan anbragtes', 'ca 13 cm frân en 1500 Watt ultraviolett-lampa, (huvudsaklig vâglängd', '2537 A) och underkastades besträlning under 45 sekunder. Den bestrála-', 'de ytah av klackelementet belades med en bindemedelslösning, omfattande', 'en blandning av 10 volymdelar av en 15-viktprocentuell lösning i tetra-', 'hydrofuran av en linjär polyuretan, erhällen genom kondensation av 1', 'mol polyester (Niax polyol D-560) med en molekylvikt av ca 2000 fran', 'polymerisation av en lakton med 2 mol metylen-bis-(4-fenylisocyanat)', 'och kedjeförlängning av kondensationsprodukten med 1-4 butandiol, i', 'vilken lösning man införde 2 volymdelar av en 20-viktprocentuell lös-', 'ning i metylenklorid av trifenylmetan-triisocyanat. Den belagda ytan', 'fick torka under 3 timmar.', 'Ytan hos en gummiklack, som skulle förenas med polyetenelemen-', 'tet, behandlades med en 70-procentuell lösning i metyletylketon av', 'oolyarylen-polyisocyanat (PAPI). Lösningen avströks fran ytan genast']"
10,"['10', 'Fefter pästrykningen. Sedan belades ytorna hos polyetenelementet och', 'gummiklacken, vilka skulle förenas, med en 15-procentig lösning av', 'ovan angivna linjära polyuretan i tetrahydrofuran och beläggningarna', 'fick torka under 3 timmar. Ytorna aktiverades medelst infrarödvärme', 'under 30 sekunder för astadkommande av en yt temperatur av ca 74°, var-', 'efter klacken och polyetenelementet sammanfördes och sammanpressades.', 'Efter kylning var bindningen mycket stark och klacken och klackelemen-', 'tet kunde inte separeras utan förstöring.', 'Exempel 5', 'Dakrontyg, belagt med terpolymer (EPDM) av ca 64% eten, ca 34%', 'propen och ca. 2% ,4-hexadien underkastades besträlning under 10 se-', 'kunder pã ett avstand av ca, 13 cm frän en 1500 Watt ultraviolett-', 'lampa (huvudsaklig väglängd 2537 A). Detta motsvarade en besträlning av', 'ca 1,1 Watt-sekund per cm² (1000 Wattsekund/ft² Efter besträlningen', 'beströks ytan hos den bestralade beläggningen med en 70% fast substans', 'innehallande lösning i form av polyarylen-polyisocyanat (PAPI) i metyl-', 'etylketon, varefter överskottet avtorkades och lösningen fick torka.', 'Den polyisocyant-behandlade ytan belades därefter med en', 'bindemedelslösning, omfattande 25% fast substans i tetrahydrofuran i', 'form av en sampolyester, erhällen genom kondensation av 27 viktdelar', 'tereftalsyra, 6,6 viktdelar hexahydroftalsyraanhydrid och 17,65 vikt-', 'delar sebacinsyra med 15,7 viktdelar cyklohexandimetanol och 26,1 vikt-', 'delar 1,4-butandiol, vilken sampolyester hade en smältpunkt av 120-', '-130°C Bindemedelsbeläggningen fick torka. Sedan beströks bindemedels-', 'beläggningen med tetrahydrofuran och ytorna hos tvã delar av letbelagda', 'tyget pressades ihop. Vid ett dragprov med ca 30 cm (12 tum) per minut', 'erhölls en bindningsstyrka av ca 2,16 kp/cm bredd (12 lbs per inch)', '.', 'Exempel 6', 'Dakron-tyg, belagt med eten-propen-dien-terpolymer (EPDM) ut-', 'sattes för besträlning under 1 sekund pã ett avständ av ca 13 cm frin', 'en 1500 Watt ultraviolett lampa. Detta motsvarade en besträlning a.v ca', '0,11 Watt-sekund/cm² (100 Watt-sekund/ft² . Efter besträlningen be-', 'ströks ytan av den bestrilade beläggningen med en 20% fast substans', 'innehällande lösning av trifenylmetan-triisocyanat i metylenklorid.', 'överskottet avtorkades och lösningen fick torka.', 'Den polyisocyanat-behandlade ytan belades därefter med en', 'bindemedelslösning, omfattande 15 viktprocent i tetrhydrofuran av en', 'linjär polyuretan, erhällen genom kondensation av 1 mol polyester (Niax', 'polyol D-560) med en molekylvikt av ca 2000 frän polymerisation av en', 'lakton med 2 mol metylen-bis-(4-fenylisocyanat) och kedjeförlängning', 'av kondensationsprodukten med 1,4-butandiol. Bindemedelsbeläggningen']"
