PageNo,Text
1,"['UTLÄGGNINGSSKRIFT nr', '305 347', 'Int CI B 23 p 1/10 Kl. 48 a 3/04', 'P.ans. nr 9194/62', 'Inkom den', '24 VIII 1961', 'Giltighetsdag den', '6 VI 1961', 'PATENT- OCH', 'Ans. allmänt tillgänglig den', '1 VII 1968', 'REGISTRERINGSVERKET', 'Ans. utlagd och utläggnings-', 'skriften publicerad den', '21 X 1968', 'Prioritet begärd frân den 6 VI 1960', '(USA, 34 334)', 'GENERAL ELECTRIC COMPANY, SCHENECTADY, N.Y., USA', 'Uppfinnare: R D Halverstadt, D A Stewart och C J Hunt', 'Ombud: L Brann', 'Förfarande för avlägsnande av material fran ett elektriskt ledande', 'arbetsstycke med katodverktyg', 'Tillägg till 209 183', 'Föreliggande uppfinning avser ett förfarande för', 'avlägsnande av material frân ett elektriskt ledande arbets-', 'stycke med ett poröst katodverktyg enligt patentet 209.183,', 'varvid man bringar det por8sa katodverktyget, som kan använ-', 'das för sâväl mekanisk som elektrolytisk avverkning av mate-', 'rialet, att inverka pá arbetsstycket 1 närvaro av en elekt-', 'rolyt mellan arbetsstycket och katodverktyget, samt bringar', 'en elektrisk ström att passera mellan arbetEstycket och ka-', 'toden. Detta förfarande utmärkes särskilt av att elektrolyten', 'ledes in 1 katodverktyget, vars porer äro elektriskt ledande,', 'och pressas genom porerna 1 katodverktyget till den bearbe-', 'tande ytan hos verktyget, samt till omrádet mellan verktyget', 'och arbetsstycket, varvid don elektriska strommen bringas', 'att passera frân arbetsstycket genom verktyget utmed de', 'elektriskt ledande porerna 1 detta.', 'Detaljer av varmhällfasta legeringar, som användas', '1 högeffektmotorer, sãsom gasturbiner, tillverkas för närva-', 'rande av varmhällfasta legeringar genom vanlig slipning med', 'Dupl.kl. 21 h:30/02']"
2,"['305347', 'en slipskiva innehállande förglasad aluminiumoxid. I mânga', 'fall är det icke möjligt att avverka mer än ca 25 u material', 'frän arbetsstyckets yta för varje arbetsslag. Manga bearbet-', 'ningar kräva avverkning av metall frân arbetsstycket till ett', 'djup av 12,7 mm eller mera. Bearbetningen med en vanlig slip-', 'skiva är därför mycket tidsödande och omständlig. Denna', 'slipning kan medföra spänningar och verkliga sprickor 1 ytan', 'eller inuti arbetsstycket, vilka kunna bilda brottanvisningal', '1 detaljen.', 'För undvikande av den lângsamma avverkningen vid', 'användning av slipskivor med förglasad aluminiumoxid har man', 'försökt att använda diamantslipskivor. För enkel, jämn skär-', 'ning kunna diamantslipskivorna användas. Det har emellertid', 'icke visat sig möjligt att använda diamantslipskivor', 'för avverkande slipning av andra material än sintrad kar-', 'bid, keramik och liknande.', 'Även om diamantslipskivorna skulle kunna användas', 'för', 'avverkande slipning, skulle de behöva skärpas efter', 'mycket kort användning, emedan den varmhállfasta legeringen', 'är sá hard och seg, att även diamantslipskivor f& begränsad,', 'nyttig livslängd. Det är vidare praktiskt taget omöjligt att', 'riva en metallbunden diamantslipskiva, da invecklad form', 'erfordras. Invecklad, elektrolytisk slipning med användning', 'av sádana slipskivor är sâlunda praktiskt taget omöjlig.', 'Uppfinningen kommer 1 det följande att beskrivas', 'närmare med hänvisning till bifogade ritningar, vilka som']"
3,"['3', 'exempel visa nagra utföringsformer. Fig. 1 visar schematiskt', 'en slipmaskin enligt uppfinningen. Fig. 2 Ir en partiell vy', 'av en detalj, som har formats genom- slipning enligt förelig-', 'gande uppfinning.Fig. 3 H en perspektivvy av en annan de-', 'tali, som har formats genom slipning enligt föreliggande', 'uppfinning. Fig. 4 är ett tvärsnitt genom en slipskiva med', 'elektrolyttillförsel enligt uppfinningen. Fig. 5 ooh 6 äro', 'schematiska tvärsnitt genom slipskivor och arbetsstycken och', 'belysa tillämpningen av uppfinningen.', 'Enligt föreliggande uppfinning användes en katod', 'sammansatt av ett material, som är oledande för elektricitet', 'och genomsatt av porer, som tillsammans bilda ett kontinuer-', 'ligt system. Denna katods porer äro elektriskt ledande och', 'exempelvis impregnerade med ett material, som utgör en', 'god ledare för elektricitet.', 'Enligt uppfinningen kan man genomföra en', 'slutbearbetning, vid vilken en metallyta, som har modifierats', 'genom elektrolytiskt angrepp, slipas mekaniskt. Man kan', 'Even genomföra grovbearbetning och sedan finbearbething, var-', 'vid den bildade ytan Astadkommes genom elektrolytisk bear-', 'betning under grovbearbetningssteget och mekanisk slipning', 'jämte elektrolytisk bearbetning under slutsteget.', 'Vid elektrolytisk slipning och borrning ledes', 'likstrom genom en elektrolyt anrednad som en film mollan', 'arbetsstycket och en komplementär elektrod, som till sin', 'verkan avarar mot det skärande eller avverkande verktyg,']"
4,"['4.', 'som vanligen användes för att avverka metall frän ett', 'arbetsstycke. Denna elektrod kan eventuellt &stadkomma', 'mekanisk avverkning av metall samtidigt med den elektro-', 'lytiska bearbetningen alltefter elektrodens sammansättning', 'och det sätt, pâ vilket elektroden ausättes mot arbets-', 'stycket. Oberoende av om slipande metallavverknirg äger', 'rum eller icke äger rum ""pussar"" den roterande elektroden', 'den bearbetatie ytan och avlägsnar varje passiverands film,', 'vilken lämnas kvar som en elektrolysprodukt.', 'Liksträm, som ledes genom denna elektrolybfilm', 'frán det som anod kopplade arbetsstyoket till det som katod', 'kopplade ""verktyget"" avlägsnar metali frân anoden och av-', 'sätter den pá katoden. Det kemiska verkningssättet', 'skiljer sig icke frân vanlig galvanisering med undantag', 'för att elektrolyten är sammansatt att utfälla metalljoner,', 'som avlägsnas frán arbetsstycket, sã att de avsättas', 'pâ katoden.']"
5,"['5.', 'Katoden enligt föreliggande uppfinning gör det möjligt', 'att använda hög strömtäthet 1 elektrolytfilmer mellan katoden', 'och arbetsstycket och gör det även möjligt att understödja', 'den elektrolytiska bearbetningen med mekanisk bearbetning av', 'arbetsstycket med katoden som ett skärande eller slipande medel', 'liksom förbättrat putsmedel. Genom lämpligt val av material för', 'den porösa katoden kan den mekaniska verkan växla mellan lutt', 'putaning eller polering och avsevärd slipning eller skärning.', 'Under alla förhällanden uppvisar katoden enligt föreliggande upp-', 'finning en kombination av en icke-metalls önskvärda, fysikaliska', 'egenskaper och en metalls ledningsförmäga.', 'Den elektrolyt, som användes i samband med elektroden en-', 'ligt uppfinningen, kan sprutas till gränsytan mellan katoden', 'och arbetsstycket, ehuru man anser det fördelaktigt att till-', 'föra elektroden genom katodens porsystem för att säkerställa', 'tillräcklig tillförsel av elektrolyt till bearbetningszonen.', 'Denna tillförsel av elektrolyt genom katoden kan páskyndas ge-', ""nom att elektroly'en ledes under tryck till katoden eller genom"", 'centrifugalkraft, om en kratod i form av en roterande skiva an-', 'vändes. Om elektrolytflödet genom katod.en är otillräckligt, kan', 'elektrolyttillförseln förstärkas genom pasprutning,', 'Den föreditagna katoden enligt föreliggonde uppfinning', 'utgöres av en slipskiva med ett slipmedel bestäende av förglasad', 'aluminiumoxid. Denna slipskiva kan vara av standardtyp och är']"
6,"['6', 'Atminstone partiellt impregnerad med ett ""elektriskt lodande', 'material"" eller ""elektriskt ledande tryckfärg"" av den typ, som', 'nu användes vid framställning av tryckta kretsar. En föredragen', 'tryckfärg innehaller finfördelad silveroxid suspenderad 1 en', 'lkmplig vätska. Sedan skivan har impregnerats, reduceras silver-', 'oxiden till metalliskt silver genom varmebehandling vid den', 'temperatur, vid vilken silveroxiden reduceras. ""Elektriskt', 'ledande"" hänför sig till materialets eller tryckfärgens tillständ,', 'dá katoden är redo för användning. Beläggningen av tryckfärg', 'pâ porväggarna 1 skivan bildar en elektrisk förbindelse med', 'relativt lágt motstand mellan skivans nav och dess yta. Elektro-', 'lyten kan ledas till användningsstället genom skivans kontinuer-', 'liga porsystem. En slipakiva av förglasad aluminiumoxid utgör', 'vidaro 1 och för aig ett utomordentligt slipverktyg beträffande', 'avverkningeförmiga och nötningabeständighet. Ehuru här huvudsak-', 'ligen har omnKmnts en slipskiva av förglased aluminiumoxid, kan', 'man Even använda mod glas bundna karbidslipekivor, sã att exempelvis en', 'skiva av kiselkarbid impregnerad nod elektriskt ledande material', '1 nânga fall Er likvMrd med aluminiumozidslipskivan.', ""Föreliggande uppfinning l'impar sig särskilt för avverining"", 'av metall frán arbetsstycken av varmhällfasta legoringar genom', 'slipning. Snitt med ett djup av 6,4 mm oller djupare kunna ut-', 'föras under förslipningen eller grovalipningen, medan toleransen', 'kan hállas vid oa 2,5u under färdigslipningen. Avverkningen av']"
7,"['7.', 'metall under grovslipaingon kan med andra ord vara mánga ganger', 'större än avverkningen av metall för ett enda arbetsslag vid en', 'vanlig slipskiva. En avsevärd besparing av tid och slipnings-', 'kostnader uppnás sálunda genom föreliggande uppfinning.', 'Vid användning av slipskivor av förglasad aluminiumoxid har', 'det visat sig, att den maximala avverkningen icke alltid ger', 'tillátliga dimensionstoleranser. Maximal avverkning uppnás ge-', 'nom användning av relativt hög strömtäthet inom zonen för', 'elektrolytisk bearbetning. Vid sádan strömtäthet avverkas me-', 'tallen nästan helt genom elektrolytisk erosion, medan förslit-', 'ningen av slipskivan är nästan noll. Graden av elektrolytisk be-', 'arbetning är emellertid icke alltid pálitligt exakt 1 önskad grad.', 'Den erhâllna ytan astadkommes sálunda genom elektrolytens', 'elektrokemiska verkan, som kan variera, istället för slipmedlets', 'mekaniska verkan, som är relativt exakt.', 'Enligt ett utförande Astackommer sättet enligt uppfinningen', 'en möjlighet att ástadkomma en färdigslipning, som häller', 'dimensionerna inom de erforderliga, snäva toleranserna. Detta', 'astadkommes genom ökning av hastigheten eller genom minskning', 'av spänningen vid färdigalipningen. Denna verkan minskar ström-', 'tätheten och den resulterande erosionen i sádan grad, att slip-', 'medlet bearbetar arbetsstycket mekaniskt och förlänar arbets-', 'stycket dess slutliga eller färdiga yta.', 'Denna mekaniska slipning sker emellertid icke utan stöd', 'av elektrolytisk bearbetning och aluminiumoxidalipskivan skulle']"
8,"['8', '1 själva verket loke kunna dstadkomma en jämförbar slipverkan', 'pâ den normalt eldfasta ytan pa en varmhällfast legering i frán-', 'varo av den elektrolytiska bearbetningen. Denna överraskande', 'slipverkan föriclaras genom hypotesen, att clektrolytens katjoner', 'angripa och försvaga oller rugga upp eller angripa arbets-', 'styckets yta, sã att slipskivans slipmedel icke arbetar mot den', 'varmhällfasta legeringens intakta och släte yta. Denna eroderande', 'och slipande verkan &stadkommer mindre spänningar 1 arbets-', 'stycket än slipning med andra typer av slipskivor, sã a tt', 'sprickorna bli färre.', '..', 'Förfarandet', 'enligt föreliggande uppfinning', 'kan genomföras med: den anordning,', 'som visas schematiskt 1 fig. 1. En slipskiva 20 är monterad pû', 'nágon lämplig drivmekanism 21. Mekanismen omfattar medel för', 'att föra slipskivan 20 reverserande longitudinellt och trans-', 'versellt i förhällande till arbetsstycket 22. Mekanismen om-', 'fattar Aven medel för att bringa skivan 20 att rotera med ett', 'varvtal, som kan regleras enligt önskan 1 beroende av den slip-', 'ningsoperation, som genomföres.', 'Arbetsstycket 22 är monterat pa en ledande hállare 23,', 'vilken genom en ledning 24 är kopplad son en anod till en lik-', 'strömskällas 25 Lositiva pol. En ledning 26 förbinder strömkäl-', 'lans negativa pol med slipskivan 20, sã att denna bildar en', 'katod 1 den elektrolytiska kretsen.']"
9,"['9', 'En elektrolytbehallare 27 Ir genom ett rör 28 förbunden', 'med ett hálrum 1 skivans 20 centrala del. Röret 28 har en ventil', '29 för reglering av tillförsein av elektrolyt till skivan 20.', 'Ett lämpligt, icke visat trâg för uppfängning av elekt-', 'rolyten Hr anordnat 1 samband med hällaren 23. Ett returrör 30', 'är anordnat för att leda elektrolyt genom ett filter 31 och med', 'en pump 32 tillbaka till behállaren 27.', 'Sásom kommer att diskuteras närmare 1 det foljande Ir', 'det enligt uppfinningen möjligt att variera förhällandet mellan', 'elektrolytisk och mekanisk slipning. För detta andamál finns', 'ett medel för att variera den spänning, som tryckes pá elektro-', 'derna, nämligen arbetsstycket 22 och skivan 20. Detta medel', 'visas schematiskt son en kompensator 33. Medel kunna Aven an-', 'ordnas för att undra slipskivans 20 varytal och visas schema-', 'tiskt som en varvtalsregulator 34.', 'Flüdet av eleistrolyt till slipskivan variorar 1 be-', 'roande av driftsbetinmoleerna, sâsom skivann storlek, arbetshastig+', 'het och förhällandst elektrolytisk slipning till vanlig ytslipning.', 'Skivans föredragna periferihastighet Ir oa 760-1830 m/min. under', 'slipningen. Dâ elektrolyt införes genom skivans nav, kommer', 'skivans rotation att utsutta elektrolyten für en centrifugal-', 'kraft, sá att den drives genom den porösa skivan. Elektrolyten', 'tillföres normalt en hastighet, vilken är 1 huvudsak lika', 'med don hastighet, med vilken elektrolyten avledes frân skivans']"
10,"['10', '305347', 'nay eller centrum genom den roterande skivans centrifuzalverí,', 'Elektrolyten kan emellertid Aven tillföras med hjälp av ett', 'munstyoke, som är placerat pa lämpligt ställe och riktat mot', 'skivans yts.', 'Elektrolyten kan utgöras av nágon lämplig lösning, som', 'möjliggör effektiv elektrolytisk bearbetning av arbetsstycket.', 'Som exempel pá en lämplig elektrolyt kan nämnas en vattenlösning', 'av natriunklorid ooh borsyra. Elektrolyten bör innehálla ett', 'reagens, som reagerar med de metalljoner, som avlägsnas frân', 'arbetsstycket, till bildning av en fällning, sá att metallen', 'icke utfälles pá skivan. Det eller de använda reagensen beror', 'delvis pa bestândsdelarna i den legering, som bearbetas. Om lege-', 'ringen övervägande bestâr av järn, kan natriumformiat med fram-', 'gâng användas son reagens. De avlägsnade metallionerna kunna', 'alternativt avskiljas frán lösningen, genom att elektrolyten', 'ledes genom en utfällningstank eller genom en jonseparator.', 'Elektrolyten kan Aterföras genom filtret 31 av pumpen 32,', 'sá att elektrolytlösningen blir fri frân fasta partiklar, som', 'skulle kunna sätta igen slipskivans hálrum.', 'Det má särskilt framhállas, att den i fig. 1 visade anord-', 'ningen endast utgör en utföringsform. Man kan använda varje', 'lämplig mekanism för uppsättning av slipskivan och arbetsstycket', 'och för att leda elektrolyt till slipskivan och ström mellan', 'denna och arbetsstycket.']"
