PageNo,Text
1,"['UTLÄGGNINGSSKRIFT nr', '326 240', 'Int', 'CI G 21 C 15/24kl. 21 g 21/20', 'P.ans. nr', '12264/67', 'Inkom den 5 IX 1967', 'Giltighetsdag den', '5 IX 1967', 'PATENT- - OCH', 'Ans. allmänt tillgänglig den', '1 VII 1968', 'REGISTRERINGSVERKET', 'Ans. utlagd och utläggnings-', 'skriften publicerad den', '20 VII 1970', 'Prioritet', 'begärd frân den 6 IX 1966', '(USA, 577 316)', 'GULF GENERAL ATOMIC INCORPORATED, SAN DIEGO, CAL. USA', 'Uppfinnare: J S Yampolsky, P Fortescue och ift) R Bell', 'Ombud: N Larfeldt', 'Anordning för att cirkulera kylmedel i en reaktor', 'Föreliggande uppfinning avser anordningar för att cirku-', 'lera fluidum (fluidumcirkulatorer) och närmare bestämt en för-', 'bättrad fluidumcirkulator, som kan användas för att cirkulera', 'kylmedlet i ett kärnreaktorsystem. Uppfinningen har speciellt', '5', 'tillämpning pa kärnreaktorsystem, som innefatta ett reaktorbe-', 'hallarkärl, som innesluter en reaktiv kärna, och varvid kylmedel-', 'cirkulatorn i systemet är innesluten inom reaktorkärlet.', 'En fluidumcirkulator innefattar cfta nágon typ av roterande', 'anordning, som vrides för att upprätta en fluidumström. Cirkulatorn', '10', 'ästadkommer en tillräcklig tryckskillnad mellan tva omrâden i', 'fluidumströmningsvägen för att bibehâlla en önskad fluidumströn-', 'ningshastighet Ett kärnreaktorsystem kan använda en eller flera', 'POOR QUALITY']"
2,"['-2-', 'sãdana cirkulatorer för att bibehalla fluidumkylmedelströmmen', 'i', 'avsikt att överföra värme fran den reaktiva kärnan till en', 'lämplig värmeabsorberande anordning. Den sistnämnda kan vid', 'fallet en kraftreaktor vara en ängalstrande utrustning.', '5', 'Under vissa förhällanden kan det vara önskvärt att placera', 'kylmedelcirkilatorerna för en fluidumkyld kärnreaktor inom', 'reaktorkärlet, som innehäller den reaktiva kärnan. En typ', 'av reaktorsystem, vid villret denna placering är fördelaktig,', 'ar ett gaskylt kärnkraftreaktorsystem, där hela primärdelen av', '10', 'systemet (inkluderande den reaktiva kärnan, primärkylmedel-', 'cirkulatorerna, anggeneratorerna och matningshuvudprimärkyl-', 'ledningar) är innesluten inom ett enda reaktorkärl. Det faktum', 'att yttre huvudprimärkylledningar elimineras genom inneslutning', 'a.v hela primärdelen av systemet i reaktorkärlet undviker möj-', '15', 'ligheten a.v en plötslig förlust av kylmedel. Da reaktorkärlet', 'är konstruerat av förspänd betong, elimineras behovet för ytter-', 'ligare komplicerad biologisk skärmning för att innesluta ang-', 'generatorerna och huvudpri.närkylmedelledningssystemet, eftersom', 'själva reaktorkärlet genomför denna funktion. Da gascirkulatorn', '20', 'eller gascirkulatorerna ärd anbragta inom reaktorkörlet, ä_r', 'det mindre dyrbart och svart att âstadkomma lämplig inneslutning,', 'om inga drivaxlar eller likrande roterande element för cirkula-', 'torerna genomga reaktorkärlets väggar.', 'Det är önskvärt att kylmedelcirkulatorn eller -cirkula-', '25', 'torerna i ett reaktorsystem äro höggradigt tillförlitliga för', 'att säkerställa oavbruten kylmedelströmning. För sâdan tillför-', 'litlighet kan en cirkulato. konstrueras, sã att den kan drivas', 'av endera av tva separata och olika kraftkällor. Dâ en cirkulator', 'är anbragt inom ett reaktorkärl. utan att roterande element passera', 'POOR QUALITY']"
3,"['326240', 'genom reaktorkärlets väggar, kan det vara svârt och dyrbart att göra', 'cirkulatorn sâdan, att den kan drivas av separata kraftkällor. Det är', 'även önskvärt att cirkulatorn uppvisar en möjlighet att pa tillfreds-', 'ställande sätt följa behoven hos reaktorkylsystemet genom att kunna', '5', 'regleras för att pa lämpligt sätt ändra hastigheten, da sã är nödvän-', 'digt. Vidare är önskvärda egenskaper att cirkulatorn är sã konstruerad', 'att den underlättar reparation, undviker inkompatibilitetsproblem mel-', 'lan de separata kraftkällorna och undviker läckning av lagersmörjmede!', 'till bâde primärkylgassystemet och drivsystemet för cirkulatorn. Fastän', '10', 'de göregäende problemen tillhöra kärnreaktorkylsystemen kunna samma', 'problem föréligga för att âstadkomma en tillfredsställande fluidumcir-', 'kulator för andra typer av system.', 'De kända principerna är ej utarbetade för att kunna möta det prob-', 'lem som av säkerhetsskäl finns och krävs vid kärnreaktorer för att', '15', 'astadkomma ett överdimensionerat drivsystem för kärnreaktorernas kyl-', 'ning. Dessutom har dessa kända principer uppvisat konstruktioner som', 'antingen fungerar sã att turbindelar kan drivas i motsatt riktning till', 'varandra, eller sã anordnade att ett ytterligare vridmoment kan &stad-', 'kommas vid laga hastigheter under starten. Man kan saledes icke över-', '20', 'flytta de kända principerna i avsikt att erhâlla en gaskylning i kärn-', 'reaktorer och erhälla en gaskylning som är överdimensionerad beträffan-', 'de sitt drivsystem och sã utformat, att tvã turbindelar kan driva kyl-', 'systemet vid full belastning oberoende av varandra. Uppfinningen har', 'därför erhällit i efterföljande krav angivna kännetecken.', '25', 'Fig. 1 är en sektion av en gascirkulator konstruerad i överens-', 'stämmelse med uppfinningen och visar en del av ett reaktorkärl, där', 'cirkulatorn kan anbringas.', 'Fig. 2 är en förstorad helt sektionerad vy vriden 90° av en del', 'av tho', 'gascirkulatorn enligt fig.', 'POOR']"
4,"['- 4 -', 'Mycket generellt inbegriper uppfinningen en fluidumcirkulator', '21, som innefattar roterande organ 48 för att upprätta en fluidumström,', 'en drivaxel 53 för de roterande organen och turbinorgan för att driva', 'drivaxeln. Alla dessa delar kunna vara. anbragta inom ett behällarkärl,', '5', '- t.ex. ett kärnreaktorkärl. Turbinorganet innefattar en första turbin-', 'del 107, 111, 112, etc. och (kan innefatta en andra eller hjälpturbin-', 'del 142, 147, 148 etc. Organ 116,149. etc. är anordnade för att kóppla', 'den första turbindelen till en källa för tryckdrivfluidum och för att', 'koppla den andra turbindelen til en: annan källa för tryckdrivfluidum.', '10', 'Fluidumkällorna ligga utanför behällarkärlet och är oberoende av var-', 'andra, t.ex. anga och vatten. Den första turbindelen och den andra', 'turbindelen är vardera konstruerade, sã att de kunna driva drivaxeln', 'oberoende av den andra delen. Smörjning för drivaxeln kan astadkommas', 'genom ett fluidum, som är samma ämne som ett drivfluidum eller det', '15', 'cirkulerande fluidet. Da de är anordnade i en behällarkärlöppning är', 'de roterande delarna av cirkulatorerna borttagbara sãsom en enhet i', 'och för underhäll.', ':']"
5,"['-5-', 'Mer detaljerat och s&30m framgar a.v ritningen användes', 'den visade fluidumcirkulatorn 21 enligt uppfinningen för att', 'cirkulera kylmedel i en gaskyld kärnkraftreaktor Reaktorn', 'innefattar ett reaktorkärl 11, som bildar en kammare 12, inom', '5', 'vilken gaskylmedlet är begränsat. Gaskylmedlet kan utgöras av', 'helium, koldioxid eller nãgon annan gas, som ger liten kemisk', 'och nukleär samverkan. med de aterstäende elementen i reaktor-', 'systemet. Reaktorsystemet can vara av nãgot lämpligt material', 'men vid den visade utföringsformen bestär reaktorkärlet av', '10', 'förspänd betong. En sâdan anordning ger bâde biologisk skärmning', 'och bildar en behâllare för reaktorn, som icke är känslig för', 'plötsliga explosionsfel.', 'Reaktorkärlet 11 uppbires genom icke visade organ, sá att', 'en eller flera av reaktorkürlets ytterytor äro tillgängliga.', '15', 'Öppningar kunna da anordna. i sãdana ytor, som kommunicera med', 'kammaren 12, för att upptaga sãdana ting som instrument, kon-', 'trollstavar, bränslefyllningsapparatur, ângalstringsutrustning', 'och gaskylmedelcirkulatorec. En a.v öppningarna visas vid 13.', 'Reaktorkärlet 11 är försett med ett lager av rostfritt stâl 14', '20', 'i kammaren 12. Beklädnaden 14 är förd ut genom öppningan 13', 'och den fria ytan av beklä inaden inom kammaren 12 ¿r täckt', 'med ett lämpligt värmeisolationsmaterial 16. Isolationsmateria-', 'let är format till en ringformig förlängning 17, som gar in i', 'ett upptagningsurtag i beklädnaden 14 vid överänden a.v öppnings-', '25', 'delen 13.']"
6,"['-6-', 'En icke visad reaktiv kärna är anordnad inom kammaren 12.', 'Ett system av ledningar och mellanväggar, som icke heller visas,', 'är anordnat inom kammaren för att dirigera en ström av kylgas', 'över och genom den reaktiva kärnan. Gasen uppvärmes av kärnan', '5', 'och föres genom angalstringsutrustningen, som icke heller visas,', 'för att alstra ânga. Angan kan användas för att driva turbiner', 'eller liknande maskiner för att alstra elektricitet. Av i det', ""följande angivna skäl är de's att föredraga att angalstrings-"", 'utrustningen innefattar en âterupphettningssektion, genom vilken', '10', 'angan i âng-vattensystemet itercirkuleras för aterupphettning', 'efter det att den passerat Jenom ett begynnelseexpansionssteg', ""i en turbin för elektricite'salstrande maskiner."", 'Vid denvisade reaktorn sträcker sig ett golv eller en', 'mellanväse 18 transversellt i kammaren 12 och är förankrad och', '15', 'tätad vid reaktorkärlet 11 för att bilda en kammare 19 mellan', 'det undre golvet och den undre änden av kammaren 12. Den icke', 'visade angalstringsutrustningen avgiver kylgasen in i kammaren', '19, sedan värme avlägsnats frân densamma. Kammaren 19 utgör ett', 'lägtrycksomräde inom kammaren 12, sã att en kontinuerlig ström', '20', 'av kylgas upprättas genom kärnan och angalstringsutrustningen.', 'För att föra kylgaser. genom lämpliga ledningar fran kammaren', '19 till inloppssidan av kärnan för cirkulation därigenom har man', 'en eller flera gascirkulatorer. En av gascirkulatorerna visas', 'och är konstruerad i iverenastämmelse med uppfinningen. Den', '25', 'visade cirkulatorn 21 innehäller ett hus, som är anordnat att', 'anbringas inom kammaren 12. Huset bestâr av en cylindrisk ytter-', 'vägg 22, som har en undre ringformig del 23 av ökad tjocklek', 'med en rundad underkant. Den cylindriska ytterväggen 22 uppbäres', 'pâ fyra likformigt fördelade strävor 24, som sträcka sig fran']"
7,"['-.--', 'beklädnaden 14 i kammaren 12 till den undre delen 23. En ring-', 'formig fläns 26 sträcker sig inât frân överdelen av den cylind-', 'riska ytterväggen 22 och en stympat konisk avgivningsledning 27', 'sträcker sig uppat därifrän för avgivande av kylgas till kammaren', '5', '12 ovanför det undre golvet 18. Fyra likformigt fördelade styr-', 'ribbor 28 sträcka sig uppät och inät fran avgivningsledningen 27', 'av orsaker, som senare komma att förklaras.', 'Gascirkulatorn 21 arbetar sãsom förut nämnts för att upp-', 'samla gasen 1 kammaren 19, som avgives till denna frän ängalst-', '10', 'ringsutrustningen. Gascirkulatorn hoppressar den uppsamlade gasen', 'och avgiver denna genom avgivningsledningen 27 in i kammaren 12', 'ovanför det undre golvet 13. En öppning 29 är anordnad i det', 'undre golvet 18 och den cylindriska ytterväggen 22 av gascirkula-', 'torhuset passerar genom öppningen 29. En ring 31 sträcker sig', '15', 'utat fran den cylindriska ytterväggen 22 just under öppningen 29.', 'Ringen 31 uppbär ett par ringformiga tätningar 32, som skjuta', ""utât för att ingripa med y'an av en elastisk bälganordning 33."", 'Bälganordningen är fäst vid undersidan av det undre golvet 18', 'och sãlunda astadkommes en tätning vid öppningen 29 mellan kamma-', '20', 'ren 19 och aterstoden av kammaren 12.', 'Gascirkulatorhuset bestâr ytterligare av en cylindrisk inner-', 'vägg 34, som är koncentrisk med ytterväggen 22 och som bildar en', 'strömningslednir för mottagande av gas frân kompressorsektionen', 'i cirkulatorn, sãsom förklaras i det följande. överkanten av', '25', ""innerväggen 34 uppbär en ringformig f'läns 36, som sträcker sig"", 'utât för att passa mot undersidan av flänsen 26 pa ytterväggen 22', 'Underkanten av innerväggen 34 är försedd med en ringformig', 'fläns 37, som sträcker sig utât och är förankrad i den vidgade']"
8,"['-8-', 'delen 23 av den yttre väggen 22.', 'Det inre a.v cirkulatorhuset är försett med en central', 'stympat konisk sektion 38, som är upphängd frân den inre cylind-', 'riska väggen 34 med hjälp av fyra radiellt gdende fenor 39.', '5', 'Underänden av mittsektionen 38 är tillsluten genom en platta 41,', ""som har en central öppning 1'ör att uppbära en pneumatisk anord-"", 'ning, som nedan beskrives.', 'Gascirkulatorn 21 innerattar en kompressordel, som upp-', 'samlar kylmedelgasen i karnaaren 19 och komprimerar denna för', '10', 'avgivning till kammaren 12 ovanför det undre golvet 18. Tryck-', 'ökningen pã avgivningssidan hos kompressordelen âstadkommer där-', 'igenom cirkulation av gasen pã förut beskrivet sätt. Kompressor-', 'delen av gascirkulatorn innefattar en statorsektion, som samman-', 'sättes av ett flertal statorblad 42, vilka gà radiellt frân en', '15', 'monteringsskiva 43. Ändarna av statorbladen 42 mitt för skivan', '43 äro fästa vid en statorring 44, som vilar mot innerytan av', 'ytterväggen 22 vid delen 23 av denna. Ett par ringformiga tät-', 'ningar 46 (se fig. 2) äro anordnade mellan ringen 44 och delen', '23. Ringen 44 uppbäres genom fyra likformigt fördelade strävor', '20', '47, som sträcka sig fran etc lagerhus, vilket beskrives i det', 'följande, och är avrundad vid sin underkant för att fortsätta', 'den avrundade ytan av delen 23.', 'Rotorsektionen av korpressordelen av gascirkulatorn 21', 'innefattar en roterande skiva 48, frän vilken ett flertal', '25', 'rotorblad 49 sträcka sig radiellt. Enligt fig. 2 framgär att', 'rotorskivan 48 innefattar en ringformig fläns 51 och en mindre', 'koncentrisk ringformig fläns 52. Ytterflänsen 51 uppbär kompressor-', 'bladen 49 och den mindre flänsen 52 är bultfäst vid änden av en', 'drivaxel 53.']"
9,"['-9-', 'Drivaxeln 53 uppbäres mellan sina ändar av en lageranordning,', 'som innehälles i ett lagerhus. Lagerhuset innefattar en övre', 'cylindrisk sektion 54, frân vilken strävorna 47 sträcka sig för', 'att uppbära statorringen 44. Den övre sektionen av lagerhuset är', '5', 'försedd med en inât böjd ringformig fläns 56. Flänsen 56 är', 'bultfäst vid en ringformig ansats 57, som sträcker sig utât frän', 'en undre cylindrisk sekticn 58 av lagerhuset. Den undre cylind-', 'riska sektionen 58 sträcker sig uppat inom den övre cylindriska', 'sektionen 54 och utryminet däremellen är fyllt med en lämplig', '10', 'ringformig värmeisolationsanordning 59. Detta hjälper till att', 'skydda delager, som innehällas inom lagerhuset, frän den höga', 'temperaturen hos den gas, som strömmar in i kompressordelen av', 'gascirkulatorn 21. Vid den visade cirkulatorn bestär isclations-', 'anordningen av flera skikt av metallplât âtskilda av lämpligt', '15', 'mellanlägg. Andra typer av isolation kunna emellertid användas.', 'Lagren, i vilke drivaxeln 53 är lagrad, innehâllas inom', 'lagerhuset och mellan övre resp. undre tätningslock 61 och 62.', 'Den yttre kanten av tätningslocket 61 passar just inom änden a.V.', 'den övre cylindriska sektionen 54 och är bultfäst vid den övre', '20', 'änden av den undre cylinariska sektionen 58. En värmeisolations-', 'ring 62 är bultfäst vid tätningslocket 61 och en liknande ring', '63 är bultfäst vid statorplattan 43 hos kompressorn. Isolations-', 'ringarna 62 och 63 äro konstruerade pa liknande sätt som isola-', 'tionsanordningen 59 och äro utformade att passa intill rotor-', '25', 'skivan 48 mellan densammas flänsar 51 och 52. Värmeisolations-', 'ringarna hjälpa till att skydda lagren inom lagerhuset frân den', 'höga värmen hos kylmedelgasen inom kompressordeler av gas-', 'cirkulatorn 21.']"
10,"['-10-', 'Lagerhuset uppbäres frân beklädnaden 14 i kammaren 12 inom', 'reaktorkärlet 11 med hjälp av ett stympat koniskt stöd 64. Under-', 'änden av stödet 64 innefattar en ut&tböjd fläns 66, som är bult-', 'fäst vid en in&tböjd fläns 67 hos beklädnaden. Den övre änden av', '5', 'det stympat koniska stödet 64 är bultfäst vid ansatsen 57 pa dan', 'motsatta sidan av den övre cylindriska sektionen 54 hos lager-', 'huset. Lagerhuset uppbäres sãlunda vid överdelen av öppningen', '13 frün beklädnaden eller överdraget 14. Värmeisolationen 16', 'är bringad ut över ytterytan av bäranordningen 64 och längs', '10', 'ytterytan a.v lagerhuset 1ita längt som strävorna 47.', 'Lagren, som uppbära drivaxeln 53 i lagerhuset utgöras av', 'ett första lager 68 nära överänden av drivaxeln. Lagret 68 upp-', 'bäres mellan ett par lagerbärringar 69 och 71, som vardera sträcka', 'sig frân innerytan av den cylindriska sektionen 54 till ytter-', '15', 'periferin av drivaxeln 63. Lagerbärringerna 69 och 71 äro ut-', 'formade med urtag intill lagret 68 för att âstadkomma smörjning', 'für kamrarna 72 och 73. En distansring 74 är förlaga mellan', 'lagerbärringen 71 och ändtiltningslocket 61. Lagerbärringarna 69', 'och 71, lagret 68 och distansringen 74 äro alla bultfästa till-', '20', 'sammans mot tätningslocket 61. För nedan beskrivna ändamäl är', 'distansringen 74 försedd med ett ringformigt urtag bildande en', 'kammare 76 mellan denna ocn lagerbärringen 71. Pã liknande sätt', 'är tätningslocket 61 försett med ett ringformigt urtag bildande', 'en kammare 77 mellan detsanna och distansringen 74. Lämpliga', '25', 'labyrinttypens tätningar 73 äro anordnade mellan distansringen', '74 och drivaxeln 53 och melian tätningslocket 61 och drivaxeln', '53.', 'Ett andra lager 79 och en kombination av glidlager- och']"
