PageNo,Text
1,"['UTLÄGGNINGSSKRIFT nr', '309 798', 'Int', 'CI H 01 m 27/04 Kl. 21 b 14/01', 'P.ans. nr', '6965/64', 'Inkom den 8 VI 1964', 'Giltighetsdag den', '8 VI 1964', 'PATENT- OCH', 'Ans. allmänt tillgänglig den 1 VII 1968', 'REGISTRERINGSVERKET', 'Ans. utlagd och utläggnings-', 'skriften publicerad den', '8 IV 1969', 'Prioritet begärd frân den 7 VI 1963', '(USA, 286 394)', 'UNION CARBIDE CORPORATION, NEW YORK, N.Y., USA', 'Uppfinnare: W G Darland jr, K V Kordesch och J A van Lier', 'Ombud: G Ernerot', 'Bränslecellelektrod samt sätt att framställa densamma', '-', 'Föreliggande uppfinning hänför sig till elektroder för bränslecel-', 'ler.', 'En bränslecell kan betraktas som en primär galvanisk cell, vars', 'grundläggande reaktion är den elektrokemiska oxidationen av ett bräns-', 'le. Bränsleceller skilja sig emellertid frän ordinära, primära celler,', ""exempelvis Le Clanché's torrcell därigenom, att bränslet och oxida-"", 'tionsmedlet vanligtvis införas kontinuerligt i cellelektroderna under', 'alstring av elektricitet. I bränsleceller bibehalla elektroderna och', 'elektrolyten teoretiskt ett konstant värde, därför att bränslet och', 'oxidationsmedlet reagera elektrokemiskt och elektriciteten samt reak-', 'tionsprodukten avlägsnas frân cellen.', 'Manga slag av bränslen och oxidationsmedel ha föreslagits under', 'senare tid, vilka samtliga &tföljas av sina egna, speciella problem.', 'Föreliggande uppfinning berör i huvudsak sãdana celler, som atminstone', 'delvis utnyttja en gas som bränsle och oxidationsmedel. Sãdana celler', 'mâste ha elektroder, som tillhandahälla gas/elektrolyt/elektrod-gräns', 'ytor. I allmänhet ha elektroder, avsedda att tillhandahâlla sãdana y-', 'tor, bestatt av ett poröst material, sãsom poröst nickel eller kol, som', 'verkar som barriär mot elektrolyten pa den ena sidan och tilläter pas-', 'serande av gas in i dess inre frän den andra sidan. Den gemensamma ytan,', 'där gasen, elektrolyten och elektroden mötas utgör reaktionszonen.']"
2,"['2', 'För god cellfunktion bör elektrolyten tränga in tillräckligt i', 'elektroden för att nã de inre elektrodytorna och därigenom komma i be-', 'röring med gasen pa sã manga ställen som möjligt 1 närvaro av elektro-', 'den och eventuell katalysator i denna. A andra sidan maste elektroden', 'vara tillräckligt elektrolytavvisande för att hindra elektrolyten att', 'överflöda elektrodens porer och ""dränka"" elektroden. När sádan dränk-', 'ning inträffar, förflyttas reaktionszonen bort fran elektrodens elek-', 'trolytsida djupare in i elektrodens inre och en jämförelsevis orörlig', 'elektrolyt stannar kvar i elektrodporerna mellan reaktionszonen och', 'huvudförrädet av elektrolyt. Följaktligen kunna de genom cellreaktionen', 'bildade jonerna utan svärighet avga frân reaktionszonen och cellfunk-', 'tionen avtager. Denna anrikning av joner i reaktionszonen och den här-', 'igenom minskade cellfunktionen är känd som ""koncentrationspolarisation"".', 'Redan tidigare ha manga försök gjorts att framställa en bränsle-', 'cellelektrod, som möjliggör god gas/elektrolyt/elektrokontakt utan att', 'dränka eller polarisera elektroden. Sã har man exempelvis föreslagit', 'att göra porerna vid elektrodens elektrolytsidan mindre än porerna pa', 'gassidan, sã att den kombinerade verkan av vätskeelektrolytens ytspän-', 'ning i de sma porerna och gastrycket kommer att hindra elektrolyten', 'att överflöda den del av elektroden, som har de större porerna. Den ex-', 'akta gastrycksreglering, som erfordras vid denna metod, kräver emeller-', 'tid hjälputrustning, som menligt pâverkar cellens användbarhet med tan-', 'ke pa storlek och vikt. Dessutom âtföljes denna metod av ytterligare', 'svärigheter vid elektroder med oregelbunden porstorlek, sãsom är fallet', 'vid konventionella kolelektroder.', 'En ytterligare känd metod, illustrerad av den franska patentskrif-', 'ten 1 287 792, innebär att en porös elektrodkropp bibringas en likfor-', 'mig vätskeavvisningsförmaga. Resultatet blir att stora porer bli starkt', 'vätskeavvisande, medan de sma porerna bli mindre väl vätskeavvisande', 'och sãledes mer eller mindre genomträngliga för vätskeelektrolyt.', 'Likartad känd teknik beskrives i den franska patentskriften', ""1 261 '704, där det även föreslagits att en elektrod för bränsleceller"", 'uppbygges av flera skikt, som innehâlla olika proportioner av synte-', 'tiskt material och/eller uppvisa olika kornstorlekar.', 'Uppfinningens omfattning framgar av de efterföljande patentkraven.', 'Pã bifogade ritning är fig. 1 ett tvärsnitt genom en flerskikts-', 'elektrod enligt uppfinningen och fig. 2 ett kurvdiagram, som visar', 'funktionskarakteristika för elektroden enligt uppfinningen i en väte-', 'syre-bränslecell.', 'Sâväl zonen A som zonen B bör ha hög elektrisk ledningsförmäga', 'för att hâlla elektrodmotstandet vid ett minimum. Följaktligen maste de']"
3,"['309793', 'ledande partiklarna i bâda zonerna ingà i en elektrisk krets med var-', 'andra, exempelvis genom att ha partiklarna i anliggningskontakt med var-', 'andra och/eller genom användning av ett bindemedel med ledningsförmäga.', 'Företrädesvis använda tjocklekar för de tvà zonerna i elektroden', 'enligt uppfinningen beror pa en rad faktorer, sãsom typer av använda', 'material, porstorlekarna och fordringarna beträffande elektrodens stor-', 'lek och hällfasthet. Den nedre tjockleksgränsen för zonen A är den, som', 'medgiver elektrolytens inträngning i elektroden tillräckligt lângt för', 'att nã elektrodens inre ytor, under det att den övre gränsen är den,', 'som förhindrar elektrolyten att tränga in i elektroden i sádan utsträck-', 'ning att elektroden dränkes. Specifika exempel pa lämpliga zontjockle-', 'kar beskrivas nedan, men i allmänhet bör zonens A tjocklek vara ay stor-', 'leksordningen 0,25-1,65 mm. Det enda kravet pa zonens B tjocklek är,', 'att den skall vara tillräcklig för att hindra elektrolyten att tränga', 'genom elektroden. Naturligtvis är det vanligtvis önskvärt att göra zo-', 'nen B sã tunn som möjligt med hänsyn till god vätskeavvisning. Det är', 'uppenbart, att zonen B ej behöver sträcka sig ända fram till elektro-', 'dens gasyta, sã länge zonen är tillräckligt tjock för att förhindra ge-', 'nomträngning av vätskeelektrolyt.', 'I den utföringsform av en flerzonsbränslecellelektrod enligt upp-', 'finningen som visas i fig. 1 har elektroden i överensstämmelse med upp-', 'finningen, ett flertal skikt 11,12,13 och 14, som ge en gradient av', 'elektrolytavvisningsförmaga och övriga egenskaper genom den porösa krop-', 'pen, varvid kroppen är elektrolytgenomtränglig vid den ena änden av', 'gradienten och elektrolytavvisande vid den andra änden av gradienten.', 'Även om zonen A här har visats, som om den omfattade de tre skikten 11,', '12 och 13, och zonen B visats, som om den omfattade skiktet 14, är det', 'uppenbart, att eftersom det föreligger en verklig gradient av egenska-', 'per genom den sammansatta kroppen, existerar ej nágon exakt gräns mel-', 'lan zonerna i denna typ av elektrod. Den i fig. 1 visade elektrodens', 'elektrolytyta är den yttre ytan av skiktet 11, under det att gasytan är', 'den yttre ytan av skiktet 14. De fyra skikten ge en gradation av elek-', 'trolytavvisningsförmaga, elektrokemisk aktivitet och porstorlek frän', 'den ena elektrodytan till den andra. Frän skiktet 11 till skiktet 14', 'ökar följaktligen elektrolytavvisningsförmagan och porstorleken grad-', 'vis, under det att den elektrokemiska aktiviteten avtager. Denna gra-', 'dation av egenskaper kan ernãs medelst ett stort antal olika elektrod-', 'kompositioner, vilka nu komma att beskrivas mer detaljerat i anslut-', 'ning till de företrädesvis använda metoderna vid franställningen av', 'elektroden enligt uppfinningen.', 'En metod för franställning av elektroderna enligt uppfinningen är']"
4,"['309793', ""'bindning med termoplast. Denna metod kan äskädliggöras med följande"", 'exempel av en speciell termoplastbindningsmetod för framställning av', 'den i fig. 1 visade elektroden. Utgängskompositionern för de fyra', 'elektrodskikten äro följande:', '1) Skiktet 11 omfattar finfördelade partiklar av aktiverat kol, som', 'passera en sikt med 0,043 mm maskvidd (Tyler, 325 mesh), blandade', 'i paraffinolja. Skiktets tjocklek är ca 0,03-0,05 mm. Detta skikt', 'innehäller till att börja med ej nâgot termoplastbindemedel men', 'partiklarna bindas samman med varandra och med skiktet 12 under', 'formningsprocessen genom diffusion av en liten mängd termoplast-', 'bindemedel frän skiktet 12.', '2) Skiktet 12 omfattar aktiverade kolpartiklar, som passera en sikt', 'med 0,074 mm maskvidd (Tyler, 200 mesh) men ej en sikt med 0,043', 'mm öppningar (Tyler, 325 mesh) och ca 1-10 volymprocent polyeten', 'som termoplastiskt bindemedel. Detta skikts tjocklek är ca 0,10-', '0,13 mm.', '3) Skiktet 13 omfattar aktiverade kolpartiklar, som passera en sikt', 'med 0,208 mm maskvidd (Tyler, 65 mesh) men ej en sikt med 0,074', 'mm maskvidd (Tyler, 200 mesh) och ca 15-30 volymprocent polyeten.', 'Detta skikts tjocklek är ca 0,28-0,36 mm.', '4 ) Skiktet 14 omfattar grafitpartiklar, som passera en sikt med 0,208', 'mm maskvidd (Tyler, 65 mesh) men ej en sikt med 0,147 mm maskvidd', '(Tyler, 100 mesh) och ca 10-49 volymprocent polyeten eller 30-70', 'volymprocent polytetrafluoreten. Detta skikts tjocklek är 0,381-', '0,457 mm. Detta skikt kan även innefatta ett lämpligt metallnät el-', '1er säll 15 som stödorgan eller strömkollektor.', 'Formningsförfarandet för den ovan beskrivna flerskiktselektroden', 'är konventionellt och kommer här endast att beskrivas kortfattat. For-', 'men är vanligtvis avsedd för formning av en plan elektrod i form av en', 'platta, men uppfinningen är även tillämplig vid varje önskad elektrod-', 'form. Den inre nedre ytan pa formen belägges först med ett tunt skikt', 'av kompositionen för skiktet 11. Formhälighetens djup inställes där-', 'efter pa 0,25 mm och en blandning av kompositionen för skiktet 12 fyl-', 'les och jämnas av i formen utan tryck. Formhälighetens djup ändras nu', 'pa nytt till sammanlagt 1,0 mm och kompositionen för skiktet 13 fylles', 'pa och jämnas av utan tryck och därnäst ändras djupet till 2,3 mm för', 'tillsats av kompositionen för skiktet 14. Formhälighetens djup instäl-', 'les slutligen pa 6,35 mm och metallnätet 15 lägges pa skiktet 14. For-', 'men slutes och upphettas till 232°C i 30 minuter och överföres där-', 'efter snabbt till en hydraulisk press och pressas med ett tryck av 2,81', 'kg/mm2. Formen far delvis kallna i pressen vid väsentligt lägre tryck,']"
5,"['309793', 'exempelvis 0,703 kg/mm².', 'I ovanstäende exempel användes aktiverat kol i skikten 11, 12 och', '13, sã att samtliga dessa skikt bli elektrokemiskt aktiva. Halten plast-', 'bindemedel ökar med ökande partikelstorlek men är alltid tillräckligt', 'liten för att undvika överdragning av de aktiva centra pa kolpartiklar-', 'na. De olika skiktens elektrolytavvisningsförmaga bestämmes i huvudsak', 'av typen av partiklar med Ledningsförmäga och mängd plastbindemedel,', 'som användas. Följaktligen äro skikten 11, 12 och 13 samtliga genomträng-', 'liga för elektrolyten, varvid genomträngligheter avtager nágot fran', 'skiktet 11 till skiktet 13 pa grund av den ökande plasthalten. Skiktet', '14 är kraftigt elektrolytavvisande pa grund av den hoga plasthalten', 'resp. användningen av grafit, som i sig själv är vätskeavvisande. Por-', 'storleken är i huvudsak avhängig av de använda partiklarnas storlek,', 'varför den genomsnittliga porstorleken uppenbart ökar frän skiktet 11', 'till skiktet 14.', 'Skikten 11 och 12 verka i huvudsak som gasbubblingsbarriär, under', 'det att huvudparten av den elektrokemiska aktiviteten äger rum i skik-', 'tet 13. Vid idealbetingelser äro samtliga porer i skiktet 11 fyllda', 'med elektrolyt (fullständigt mättad), under det att endast en del a.V', 'porerna i skikten 12 och 13 äro fyllda med elektrolyt med en utbredning,', 'som paminner om ett träd, som sträcker sig frân marken upp i. luften.', 'Skiktet 14 är ytterst elektrolytavvisand och har som funktion att för-', 'hindra dränkning av elektroden. De stora porerna i skiktet 14 tillhan-', 'dahâlla en obehindrad transportväg för gasens passage till de aktiva', 'skikten 11, 12 och 13 och för avgängen av den under cellreaktionen bil-', 'dade vattenängan.', 'Den ovan beskrivna termoplastbindningsmetoden är av en rad skäl', 'den företrädesvis använda för framställning av elektroden enligt upp-', 'finningen. Som exempel kan nämnas, att de eftersträvade egenskaperna', 'i', 'de olika elektrodzonerna kunna regleras enbart genom att ändra kompo-', 'sitionen av utgängsmaterial utan behov av efterföljande behandling av', 'vätningssäkring eller rengöring. Dessutom medgiver denna metod noggrann', 'reglering av sâväl storlek som egenskaper hos de olika zonerna t.o.m.', 'vid extremt tunna elektroder. Den plastbundna elektroden är likasà syn-', 'nerligen böjlig oavsett tjockleken, vilket gör möjlighet till elek-', 'trodbrott minimal.', 'Det finns även manga möjligheter att variera termoplastbindnings-', 'metoden. Sã kan exempelvis elektroden framställas med valfritt antal', 'skikt, sã länge skikten pa den ena sidan av elektroden bildar en zon,', 'som är elektrokemiskt aktiv och elektrolytgenomtränglig och skikten', 'intill den aktiva zonen bilda en zon, som är kraftigt elektrolytavvisande']"
6,"['6', ':', 'och gasgenomtränglig. Den aktiva zonen kan exempelvis framställas av', 'ett finfördelat metallpulver, exempelvis nickel, som ger en stor spe-', 'cifik yta, under det att den elektrolytavvisande zonen kan framställas', 'av större, icke-aktiva metallpartiklar eller av en sintrad metallplat-', 'ta. Pã likartat sätt kan den aktiva zonen framställas av en blandning', 'av pulvriserad grafit och aluminiumoxid med hög specifik yta och in-', 'nehällande en lämplig katalysator. Om det aktiva skiktet framställes', 'av kol bör det naturligtvis katalyseras med en ädelmetall eller annan', 'lämplig katalysator.', 'Ett stort antal termoplastmaterial äro lämpliga för användning', 'som bindemedel i föreliggande elektrod. Exempel pa lämpliga material', 'äro polyeten, polypropen, polyklorfluoreten, polytetrafluoreten och', 'olika vinylhartser. Eftersom termoplastmaterialens egenförmãga att stö-', 'ta bort vätska varierar nágot, kan exakt nödvändig mängd bindemedel va-', 'riera allt efter det speciella bindemedel, som användes. För att erhâl-', 'la en likformigt blandad utgangskomposition har det visat sig önskvärt', 'att lösa polyetenet i varmt toluen och därefter kyla den för att om-', 'kristallisera konsthartset. Detta tillvägagängssätt ger ett ytterst', 'finkristallint pulver, som kan blandas likformigt med de elektriskt le-', 'dande partiklarna. Det är likasã möjligt att blanda bâde de elektriskt', 'ledande partiklarna och konsthartset i det varma toluenet, sã att poly-', 'etenet fälles ut direkt pa de ledande partiklarnas ytor. Efter form-', 'ningen av elektroden kan den bestrálas för att härda termoplastbinde-', 'medlet.', 'För att belysa funktionskaraktäristika för de termoplastbundna', 'elektroderna enligt föreliggande uppfinning infördes tvá elektroder,', 'som framställts i överensstämmelse med beskrivningen i ovanstäende ex-', 'empel (med skikten 11, 12 och 13 katalyserade), i en konventionell', 'jäte-syre-bränslecell och fick arbeta vid en polspänning av 0,92 volt,', 'en strömtäthet av 538 amp/m² och en temperatur av 50°C. Denna cells', 'kortslutningsspänning var 0,96 volt, vilket visade ett cellmotständ av', '8,6 milliohm/m2 cellyta. Detta motsvarar ungefär motständet hos en', 'cell med 6,3 mm elektroder, samtliga av kol, med en 0, mm elektrolyt-', 'spalt. Följaktligen kan man ernã den termoplastbundna elektrodens för-', 'delar utan att behöva göra avkall pa kravet pa cellmonständ. Ätskil-', 'liga celler av denna typ fingo arbeta under mer än 1000 timmar vid 538', 'amp/m² utan nágon pätaglig förändring av elektroden.', 'Funktionskaraktäristika för den ovan beskrivna bränslecellen vid', 'användning av luft och syre som oxidationsmedel visas i kurvdiagrammet', 'i fig. 2. Sãsom framgar av fig. 2, kunna elktroderna enligt uppfinning-', 'en arbeta vid hoga ströntätheter under utsträckta perioder vid hoga ar-']"
7,"['309793', 'betsspänningar. Likasã arbeta elektroderna mycket bra med luft i jäm-', 'förelse med syre, vilket gör elektroderna synnerligen användbara i', 'celler för en mangfald praktiska tillämpningar.', 'Vid ett annat utföringsexempel försägs en väte-syre-bränslecell', 'med den ovan beskrivna termoplastbundna elektroden som katod samt en', 'zinkanod. Denna cell fick arbeta under 500 timmar med syre vid en', 'strömtäthet av 1.76 amp/m² 2 utan nágon pâtaglig fysikalisk eller elek-', 'trokemish förändring i katoden.', 'En annan metod att framställa elektroden enligt uppfinningen inne-', 'bär, att man förformar den porösa elektroden med de önskade elektro-', 'kemiska egenskaperna, impregnerar elektroden med ett vätningssäkrings-', 'medel och därefter helst avlägsnar vätningssäkringmedlet frän elektro-', 'dens aktiva zon. Vid denna metod kan den förformade elektroden fram-', 'ställas med eller utan ett termoplastiskt bindemedel, därför att den', 'önskade gradienten av elektrolytavvisningsförmaga erhalles genom att', 'reglera vätningssäkringsmedlets läge i elektroden.', 'Elektroden kan först formas medelst en termoplastbindningsmetoc', 'av samma slag, som beskrivits ovan, eller medelst nágon konventionell', 'form- eller strängsprutningsmetod. Elektrolytsidan av elektroden maste', 'naturligtvis framställas av ett aktivt material, sãsom aktiverat kol,', 'och är vanligtvis försedd med en lämplig, anodisk eller katodisk kata-', 'lysator. Sãsom beskrivits ovan, framställes elektroden likasã före-', 'trädesvis med mindre porstorlek pa elektrolytsidan än pa gassidan.', 'Den förformade elektroden kan impregneras med vätningssäkrings-', 'medlet genom neddoppning i ett bad, genom utfällning i angfas, eller', 'medelst annan lämplig teknik. Vid en utföringsform av denna metod', 'stoppas elektroden i ett bad av smält paraffin vid en temperatur gott', 'och väl över paraffinets smältpunkt, exempelvis 150°C Elektroden far', 'stanna kvar i badet, tills den är grundligt indränkt med paraffin, dvs', 'tills elektroden slutar att avge bubblor av desorberad luft. Elektro-', 'den tages därefter upp frän badet och kyles längsamt.', 'Efter det att elektroden har impregnerats grundligt med det ön-', 'skade vätningssäkringsmedlet behandlas den vidare för att avlägsna', 'tillräcklig mängd av vätningssäkringsmedel frän den aktiva zonen pa', 'elektrodens elektrolytsida för att gora denna zon elektrolytgenomträng-', 'lig och höggradigt aktiv. Naturligtvis mâste âterstoden av elektroden', 'förbli lektrolytbortstötande. Detta avlägsnande av wätningssäkrings-', 'medel förbättrar elektrodens elektrokemiska aktivitet i betydande grad.', 'Som exempel kan nämnas, att den impregnerade elektroden vanligtvis ger', 'mindre än 1 milliamp/cm"" 2 i en bränslecell, medan däremot samma elektrod', '2', 'kan ge 100 milliamp/cm', 'efter avlägsnandet av vätningssäkringsmedel.']"
8,"['8', 'Vätningssäkringsmedlet kan avlägsnas frân den aktiva elektrodzonen med-', 'elst flera olika metoder. En sãdan metod är att upphetta elektroden i', 'en ugn vid 200-250°C, samtidigt som man pressar elektrodens aktiva yta', 'mot ett ark absorberande papper för att absorbera smält paraffin frân', 'elektroden. Den indränkta elektrodens ursprungliga paraffinhalt kan va-', 'ra sã hög som 20-30 viktprocent men minskar efter en 30-minuters värme-', 'behandling i kontakt med det absorberande materialet till ca 10 vikt-', 'procent. Elektroden kyles därefter och doppas ned i petroleumeter el-', '1er annat lämpligt lösningsmedel för att laka ut ytterligare mängd vät-', 'ningssäkringsmedel frän elektrodens aktiva zon och därigenom säkerstäl-', 'la, att elektrodmaterialets aktiva centra ej äro täckta av vätnings-', 'säkringsmedel. Alternativt kan elektrodens aktiva zon lakas genom att', 'leda den över ett bad av upphettat, âterflödande lösningsmedel, exem-', 'pelvis petroleumeter, sã att lösningsmedelsangorna verka som laknings-', 'medel. Denna metod har fördelen, att lösningsmedelsangorna alltid äro', 'fria frân vätningssäkringsmedel.', 'En annan metod att avlägsna vätningssäkringsmedlet frän elektro-', 'dens aktiva zon är vakuumdestillation Sã kan exempelvis paraffin av-', 'destilleras i vakuum frân kolelektroder genom att värmebehandla elek-', 'troden vid en temperatur av 180°C under ett vakuum av 10 mikron.', 'Var och en av de ovan beskrivna metoderna för att avlägsna vätnings-', 'säkringsmedel frân elektrodens aktiva zon avlägsnar mer vätningssäk-', 'ringsmedel frän zonens yttre parti än frän det inre partiet. Följaktli-', 'gen föreligger en gradation av egenskaper i den slutliga elektroden pa', 'samma sätt, som beskrivts ovan vid elektroden i fig. 1. Räknat fran', 'elektrodens elektrolytsida till elektrodens gassida, ökar elektrolyt-', 'avvisningsförmagan gradvis, under det att den elektrokemiska aktivite-', 'ten gradvis minskar. Naturligtvis kunna dessa egenskaper regleras ge-', 'nom att modifiera utförandet av tillsatsen och avlägsnandet av vät-', 'hingssäkringsmedlet. Efter det att vätningssäkringsmedlet har avlägs-', 'nats, katalyseras helst den aktiva elektrodzonen, exempelvis genom att', 'impregnera den med en lösning av ett ädelmetallsalt och därefter upp-', 'hetta till saltets sönderdelningstemperatur för att fälla ut ädelme-', 'tallen.', 'Manga modifikationer av den ovan beskrivna vätningssäkringsmeto-', 'den äro möjliga. Sã kan exempelvis den ursprungliga indränkningen av', 'elektroden utföras i koncentrerade lösningar av paraffin i ett lösnings-', 'medel, exempelvis 10-20 viktprocent paraffin i fotogen i stället för', 'i smält paraffin. Alternativt kan elektroden impregneras med vätnings-', 'säkringsmedlet under formningsarbetet, exempelvis gjutningen. Likasã', 'kan ett annat vätningssäkringsmedel, exempelvis polyeten, klornaftalen', 'eller dibensyleter, användas i stället för paraffinet, sávida det kan', 'lakas ut eller vakuumdestilleras frän elektrodens aktiva zon. Denna']"
9,"['309798', 'metod är naturligtvis tillämplig vid sâväl kol- som metallelektroder.', 'När elektroder, som framställts medelst de ovan beskrivna metoder-', 'na, användas i konventionella väte-syre-bränsleceller, kunna de ej en-', 'dast förhindra elektroddränkning under jämförelsevis langa arbetsperi-', 'oder, utan sãdana celler uppvisa även förbättrade funktionskaraktäri-', 'stika. Som exempel kan nämnas att vid användning i en cell, som gav 10', 'amp vid 0,86-0,88 volt med plattformiga kolelektroder, som hade vät-', 'ningssäkra enligt tidigare känd teknik', 'genom att suga in 1,5 %', 'paraffin i petroleumeter, gav cellen 10 amp vid 0,92-0,94 volt med kol-', 'elektroder, som framställts pa föreliggande sätt (avlägsnande av vät-', 'ningssäkringsmedel genom absorption och lakning).', 'Vid ett utföringsexempel pã vakuumdestillationsmetoden dränktes', 'plattformiga kolelektroder i smält paraffin under vakuum, avlägsnades', 'därefter frän paraffinbadet och upphettades vid en temperatur av 180°C', 'under ett vakuum av 10-50 mikron under 16 timmar. De färdiga elektro-', 'derna innehöllo ca 5-7 viktprocent paraffin. Den aktiva zonen pa elek-', 'trodens elektrolytsida var genomtränglig för elektrolytvätska och hade', 'gradvis ökande  elektrolytavvisningsförmaga mot elektrodens gassida.', 'Dessa elektroder fingo arbeta i konventionella väte-syre-bränslecel-', 'm2', '1er vid strömtätheter av ca 538 amp/under perioder av 400 timmar utan', 'tecken pa elektroddränkning. Denna tid skall jämföras med livstider av', '50 timmar vid samma strömtäthet för elektroder, som vätningssäkrats', 'baraffin', 'enligt tidigare känd teknik genom att dränka i 1, %/i petroleumeter.', 'De ovan beskrivna elektroderna paverkades ej heller av gasomkast-', 'ning eller hög arbetstemperatur. Som exempel kan nämnas, att elektroderna', 'upphettades till temperaturer av 130°C under korta tider och underkas-', 'tades gasomkastning flera gänger utan minskad funktionsduglighet', 'Vid andra utföringsexempel pa vakuumdestillationsteknik kunde', 'plattformiga kolkatoder, impregnerade med 5 paraffin, löst i högko-', 'kande fotogen, och därefter underkastade vakuumdestillation, arbeta', 'under 5000 timmar vid 538 amp/m² och likartade anoder, impregnerade med', 'paraffinolja och underkastade akuumdestillation, kunde arbeta under', '2', '3000 timmar vid 538 amp/ m', '.', 'Vid en annan metod för preparering av elektroderna enligt uppfin-', 'ningen genom impregnering av en i förväg formad elektrod med ett vät-', 'ningssäkringsmedel behandlas elektrodens aktiva zon först för att', 'hindra vätningssäkringsmedlet att häfta fast vid denna zon. Som exem-', 'pel kan nämnas, att ett skikt av natrium-karboximetylcellulosa eller an-', 'nat lämpligt elektrolytlösligt material kan fällas ut pa elektrodens', 'aktiva yta före impregneringssteget Detta material tränger in i den ak-', 'tiva zonens porer. Elektroden impregneras därefter med vätningssäkrings-']"
10,"['10', 'medlet pã ovan beskrivet sätt. I detta fall är nágot avlägsnande av', 'vätningssäkringsmedlet frân den aktiva zonen ej nödvändigt, ty när', 'elektroden tages i bruk lösas det elektrolytlösliga materialet i elek-', 'trolyten. Den erhällna elektroden har ett högaktivt skikt pa elektro-', 'lytsidan medan däremot äterstoden av elektroden är höggradigt elektro-', 'lytavvisande.', 'Vid samtliga, ovan beskrivna metoder, som inbegripa impregnering', 'av en i förväg formad elektrod med ett vätningssäkringsmedel, rengör', 'man företrädesvis elektroden med hjälp av värme och vakuum för att av-', 'lägsna flyktiga föroreningar frän denna före impregneringssteget. Det-', 'ta har visat sig underlätta vaximpregneringen och förbättrar den akti-', 'va elektrodzonens elektrokemiska aktivitet. Dessutom har vakuumrening', 'visat sig medgiva användning av ett bredare urval av vätningssäkrings-', 'lösningar. Sã ha exempelvis vakuumrenade kolelektroder vätningssäkrats', 'genom att dränka dem i en lösning av vilka 5 % paraffin, löst i en hög-', 'kokande fotogen (200-240°C). Vakuumreningen avlägsnade spar av flyk-', 'tiga lösningsmedel frän kolet och fick paraffin-fotogenlösningen att', 'stadigt häfta fast vid kolpartiklarnas yta. Efterföljande : vakuumdestil-', 'lation avlägsnade huvudparten av fotogen. Sadana elektroder arbeta un-', '2', 'der perioder av 500 timmar vid 538 mm/m', 'i en konventionell väte-syre-', 'bränslecell. Andra elektroder behandlades pa samma sätt men under an-', 'vändning av paraffinolja som vätningssäkringslösning. Elektroderna ar-', 'betade under 3000 timmar vid en strömtäthet av 538 amp/m² i en väte-', 'syre-bränslecell. Detta utgör en pätaglig kontrast till elektroder, som', 'behandlats med paraffinolja utan nâgon vakuumbehandling. Sádana elek-', 'troder uppvisa dalig elektrokemisk aktivitet och arbeta endast under', 'korta perioder vid laga strömtätheter', 'När elektroderna enligt föreliggande uppfinning skola användas', 'som syreelektroder, använder man företrädesvis icke-oxiderbara vätnings-', 'säkringsmedel, sãsom klorerad paraffin eller polyklorfluoretylenolja.', 'För att ernã god funktionsduglighet för elektroder, vätningssäkrade med', 'polyklorfluoretylenolja, bör den indränkta elektroden underkastas en', 'aakuumdestillationsbehandling vid 180°C och ett vakuum av 50 mikron.', 'Även om olika specifika utföringsformer av. föreliggande uppfinning', 'här ha belysts och beskrivits nagorlunda detaljerat, är det dock up-', 'penbart, att uppfinningen kan modifieras pa en rad olika sätt inom ra-', 'men för föreliggande uppfinning, sãdan den definieras i patentkraven.', 'Sã kan exempelvis uppfinningen trots att den här beskrivits speciellt i', 'anslutning till elektroder, som framställts av finfördelade partiklar', 'eller pulver, likaväl tillämpas vid andra porösa elektroduppbyggnader,', 'exempelvis fibrösa uppbyggnader. Pã samma sätt gäller, att även om']"
