PageNo,Text
1,"['UTLÄGGNINGSSKRIFT nr', '304 971', 'Int CI B 32 b 7/00 Kl. 8 h 8', 'P.ans. nr 16490/66', 'Inkom den 1 XII 1966', 'Giltighetsdag den 1 XII', '1966', 'PATENT- OCH', 'Ans. allmänt tillgänglig den', '1 VII 1968', 'REGISTRERINGSVERKET', 'Ans. utlagd och utläggnings-', 'skriften publicerad den', '14 X 1968', 'Prioritet', 'begärd frân den 23 VI 1966', '(USA, 559 883)', 'BURKART-SCHIER CHEMICAL co., CHATTANOOGA, TENN., USA', 'Uppfinnare: R 3 Goins och R C Britt', 'Ombud: S Hanmar', 'Mot elektrostatisk uppladdning beständigt textilmaterial', 'Föreliggande uppfinning avser en antistatisk matta och närmare be-', 'stämt en antistatisk matta, som har ett fiberskikt, en antistatisk, ledande', 'beläggning och en polymerisk förstärkning.', 'Vanliga mattor kan generera och överföra avsevärda laddningar av', '5', 'statisk elektricitet. Dessa laddningar av statisk elektricitet bildas da', 'personer i kontakt med det dielektriska fiberskiktet pa mattan gar över fi-', 'berskiktet. Laddningen i och för sig skapas genom rörelsen av dielektriska', 'skokomponenter, som är i kontakt med det dielektriska fiberskiktet. Dessa', 'laddningar överföres därpa till bäraren av skorna. Da bäraren därefter kom-', '10', 'mer i kontakt med ledande material, urladdas den ackumulerade laddningen ge-', 'nom den del pa kroppen, som är i kontakt med jorden. Denna urladdning kan', 'medföra avsevärda obehag för personen. Ovan beskrivna problem kan elimineras', 'om laddningarna av statisk energi kan dispergeras inom hela mattan och därpa', 'avgivas till luften.', '15', 'Redan tidigare är ett flertal antistatiska sammansättningar och en', 'antistatisk matta kända. I den i den amerikanska patentskriften 2 302 003', 'beskrivna antistatiska mattan fördelas ackumulerade laddningar över ett fler-', 'tal ledande fibrer, som är anordnade överallt i fiberskiktet. I motsats här-', 'till fördelar föreliggande matta snabbt och noggrant laddningar av statisk', '20', 'elektricitet utan behov av särskilda ledande fibrer. Föreliggande matta av-']"
2,"['2', 'leder laddningar av statisk elektricitet över ett kritiskt ledande skikt.', 'Det kontinuerliga ledande skiktet pa föreliggande matta maste vara s&dant', 'att det kan avleda och fördela laddningar av statisk elektricitet. Emeller-', 'tid behöver det antistatiska skiktet icke ha en sádan tjocklek att det stör', '5', 'mattans estetiska kvaliteter.', 'Föreliggande antistatiska matta är försedd med ett underlag av po-', 'lymermaterial. De allra flesta av redan kända antistatiska föreningar är icke', 'förenliga med polymeriska förstärkningar. Pa grund härav kunde mattor, som', 'behandlats med dessa kända antistatiska sammansättningar, icke utnyttja de', '10', 'flesta polymeriska förstärkningarna och särskilt icke den vanligen använda', 'förstärkningen av naturlatex. I motsats härtill är den antistatiska belägg-', 'ningen av denna sammansättning s&som den användes vid föreliggande matta,', 'förenlig med naturliga latexförstärkmingar och de flesta andra polymeriska', 'beläggningsföreningar. Därför kan föreliggande antistatiska matta utnyttj', '15', 'en latexbotten.', 'Föreliggande antistatiska matta visas i fig. 1. Mattan 2 har ett', 'konventionellt fiberskikt 4, som kan vara vävt, luggat, stickat, flockat', 'eller ha annan struktur, som är vanlig i mattor. Detta fiberskikt kan besta', 'av vilken som helst av de vanliga textilfibrerna eller blandningar därav,', '20', 'som användes vid mattframställning, sãsom ylle, polyamider (t.ex. nylon 66', 'och nylon 6), bomull, polyolefiner (särskilt polypropylen), akrylater, mod-', 'akrylater och polyestrar. Fiberskiktet 4 väves i, föres genom eller fästes', 'p& annat sätt vid ett förstärkningsskikt 5, vanligen en väv av bomull eller', 'jute, ehuru andra fibrer och utföringsformer kan användas för förstärkning', '25', 'därav. Den grundläggande mattan kan utgöras av vilken mattyp som helst sã-', 'som välkända luggförsedda mattor, brysselmattor, wiltonmattor, axminster-', 'mattor, chenillemattor, sammetsmattor, stickade mattor. Enligt föreliggande', 'uppfinning belägges undersidan pa fiber- eller luggskiktet 4 och den primära', 'förstärkningen 5, pa vilken den fiberbildande luggen är fastsatt eller ge-', '30', 'nom vilken den är förd etc. med en antistatisk beläggning 6, som bildar ett', 'likformigt skikt och belägger och &stadkommer en kontakt mellan förstärk-', 'ningen och ändarna pa fibrerna, som bildar luggen i kontakt därmed. Den ma-', 'terialmängd, som anbringas sásom en dylik antistatisk beläggning, bör vara', 'tillräcklig för att avsevärt genomtränga förstärkningen och den del av fib-', '35', 'rerna, som star i kontakt därmed, men bör lämpligen icke anbringas pa ett sã-', 'dant sätt eller i sádan mängd att den när ytan pa fiberskiktet 4 s& att fi-', 'berskiktets estetiska värden försämras. Normalt anbringas 0,34 - 407 g/m²', 'och företrädesvis 17 - 102 g/m² av den antistatiska beläggningen.']"
3,"['3', 'Den antistatiska beläggningssammansättning, som användes för det', 'antistatiska beläggningsskiktet 6, bestär i huvudsak av en blandning av ett', 'textilantistatmedel och en fuktighetsbevarare i proportionerna omkring 4 -', '8 viktdelar antistatiskt medel och 10 - 50 viktdelar fuktighetsbevarare.', '5', 'Företrädesvis inkluderas även omkring 0,1 - 1 viktdel av ett icke joniskt', 'eller katjoniskt vätmedel för att underlätta vid penetreringen av den anti-', 'statiska sammansättningen in i textilunderlaget. Det är lämpligt att till-', 'sätta vätmedlet i en reglerad mängd (bestämd genom förprov) för att därige-', 'nom reglera genomträngningsgraden för sammansättningen in i textilunderlaget', '10', 'sã att den antistatiska beläggningssammansättningen genomtränger förstärk-', 'ningen p& mattan och väter bottnen pa luggen men icke tränger igenom till de', 'yttre spetsarna pa luggen. Det är ocks& lämpligt att i beläggningssammansätt-', 'ningen införa omkring 0,1 - 1 viktdel av en elektrolyt, särskilt om den an-', 'vända fuktighetsbevararen är icke jonisk eller endast är svagt jonisk, d.V.S.', '15', 'har en relativt lâg dissociationskonstant. Den antistatiska beläggningen 6', 'anbringas företrädesvis i form av en vattenlösning eller -dispersion, ehuru', 'andra lösningsmedel eller flytande dispergermedel kan användas vid behov och', 'vid vattenlösningar eller -dispersioner kan flyktiga, vattenlösliga lösnings-', 'medel, sãsom lägre alifatiska alkoholer med 1 - 4 C-atomer, acetoner eller', '20', 'liknande införas för att underlätta torkningen av det antistatiska skiktet', 'efter dess anbringande.', 'Sedan den antistatiska beläggningen 6 anbringats pa baksidan p&', 'mattan, anbringas ett bottenskikt 8 av polymermaterial p& mattan och bildar', 'ett väsentligt element i föreliggande matta. Denna polymerbotten anbringas', '25', 'lämpligen i form av en vattenhaltig dispersion (latex) och utgöres lämpligen', 'av en känd, sammansatt naturgummilatex eller sammansatt karboxylerad buta-', 'dien-styrengummilatex, vanligen använd sãsom latexförstärkning för mattor,', 'ehuru andra polymeriska beläggningar s&som polystyren, vinylidenklorid, po-', 'lyakrylater, butadien-styrengummi eller liknande kan användas. Sasom exempel', '30', 'pa kända naturliga sammansatta gummilatexföreningar, som är kommersiellt', 'tillgängliga, kan nämnas: Lotol GX-3180, U.S. Rubber Company och Burkote', 'R 1732, Burkart-Schier Chemical Company, sammansatta karboxylerade styren-', 'butadiengummilatex sãsom Lotol GX-1314, U.S. Rubber Company och Burkote', 'A 2223, Burkart-Schier Chemical Company, eller sammansatta neoprenlatex, sã-', '35', 'som Lotol GX-1076, U.S. Rubber Company och Burkote R 2285, Burkart-Schier', 'Chemical Company.', 'Ehuru de exakta orsakerna för de antistatiska egenskaperna hos', 'föreliggande matta icke är helt klara, är det sannolikt att polymerbottnen 8', 'tjänar till att hâlla det antistatiska beläggningsskiktet 6 pa plats. Ladd-']"
4,"['4', 'ningar av statisk elektricitet, som byggts upp i luggen 4, dispergeras över', 'hela mattytan genom det antistatiska skiktet 6 och avledes därefter till', 'marken eller atmosfären. För att underlätta ayledningen av dylika laddningar', 'till marken kan polymerbottnen 8 vara försedd med ett material sãsom sot', '5', 'eller vilket medel som helst, som nedsätter de dielektriska egenskaperna', 'hos det polymeriska skiktet.', 'Ett antal föredragna sammansättningar för det antistatiska be-', 'läggningsskiktet 6 pa föreliggande matta angives i den svenska patentansökan', '16 272/66. Särskilt föredrages de antistatiska sammansättningar, som angives', '10', 'i denna patentskrift vari kaliumformat användes sãsom fuktighetsbevarare,', 'da det har visat sig att kaliumformat icke bara är särskilt effektivt sisom', 'en fuktighetsbevarare i dylika beläggningssammansättningar men att samman-', 'sättningar innehallande detta är förenliga med de latexförstärkningar, som', 'vanligen användes pa mattor, och särskilt eliminerar en alltför tidig koa-', '15', 'gulering eller gelbildning hos latexförstärkningar, som grundar sig pa sam-', 'mansatt naturgummi, och sãlunda icke stör en god bindning mellan latexbelägg-', 'ningen och mattförstärkningen. & andra sidan är de antistatiska beläggningar,', 'som innehäller kaliumklorid, oförenliga med vissa kända latexbeläggningar,', 'som har använts sãsom mattförstärkningar, da de förorsakar en alltför tidig', '20', 'koagulering eller gelbildning av latexen med &tföljande dâlig vidhäftning', 'mellan latex och mattförstärkningen sã att vid löst vävda eller luggade mat-', 'tor latexen icke fungerar p& ett tillfredsställande sätt för att hâlla lug-', 'gen pa plats.', 'Medan antistatiska skikt grundade pa de antistatiska sammansätt-', '25', 'ningarna enligt ovan angivna svenska patentansökan 16 272/66 föredrages, är', 'det underförst&tt att man kan använda vilket antistatiskt skikt som helst', 'grundat pa vilket känt antistatiskt material som helst, som är lämpligt för', 'textilier som icke dispergerar laddningar av statisk elektricitet. Sidana', 'medel utgöres normalt av kväve innehallande eller karboxyl innehallande or-', '30', 'ganiska antistatiska medel och som exempel härpa kan följande föreningar an-', 'givas:', 'Burkester R 1499 - laurinsyrapolyetylenglykolester', 'Aminoxider eller kvaternära ammoniumsalter av pyrrolidon-dimetylaminoetyl-', '35', 'metakrylatsampolymerisater', 'inyl-pyrrolidon-akrylaminsampolymerisater - sásom ett polymerisat av 75%', 'vinylpyrrolidon och 25 % akrylamid']"
5,"['304971', 'Zeleo DP - laurylalkoholfosfat', 'Catanac SN - stearylamidopropyldimetyl--hydroxietylammoniumnitrat', 'Ethoquad c/12 - polyoxietylerat kvaternärt ammoniumsalt', '5', 'Fosfonamidsulfonat av ett alkoholetoxylat, d.v.s. en produkt av formeln', 'Il', '- P - NCH', '10', 'vari R betecknar en rak eller grenad alkylradikal med 6 - 22 kolatomer eller', 'en alkylarylradikal med 4 - 18 kolatomer, n betecknar ett heltal fran 1 till', '100.', '15', 'Partiella estrar av sampolymerisatet av vinylmetyleter och maleinsyraanhyd-', 'rid med nonjoniska ytaktiva medel enligt den franska patentskriften 1 360 209.', 'Fosfatestrar av den typ, som beskrives i de amerikanska patentskrifterna', '3 004 056 och 3 004 057 och den belgiska patentskriften 641 097.', '20', 'Triestrar av fosforsyra och etoxylerade alifatiska alkoholer, s&som fosfat-', 'triestern av laurylalkohol kondenserad med 4 mol etylenoxid eller av dode-', 'cylalkohol kondenserad med omkring 2 mol etylenoxid.', 'Polyglykol 4000', '25', 'Sackarosoktaacetat', 'Polyetoxiamider av stearin- och oljesyra', 'Metyldietanolaminetoxylat', 'Etoxylerad 2,3,7,9-tetrametyl-5-decyn-4,7-diol', 'Polyoxietylenmonooleat', '30', 'Lauryltrimetylammoniumklorid', 'Undecylimidazolon', 'Lauryldimetylbensylammoniumklorid', 'Polyoxietylstearylammoniumklorid', 'o', '35', 'CH2-CH2', '1', 'N - C12""25', 'CH2-CH2']"
6,"['6', 'Hydroxibutyramider', 'Kvaterniserade polymerisater av vinylpyridin', 'Kvaterniserade sampolymerisater av vinylpyridin och vinylpyrrolidon.', 'Särskilt föredrages antistatiska skikt grundade p& alkoxylerade,', '5', 'tertiära aminer enligt följande allmänna formel', 'RN', 'H', '10', 'vari R betecknar en alifatisk kolväteradikal med omkring 8 - 22 C-atomer,', 'varje R* betecknar väte eller metyl, och n representerar ett genomsnittligt', 'heltal pa atminstone 1, företrädesvis 1 1 omkring 30, ehuru högre alkoxyle-', 'rade derivater, d.v.s. de produkter, som erhälles genom kondensation av 1', 'molär proportion av en primär, alifatisk (mättad eller omättad) amin med', '15', 'upp till 50 molära proportioner av en alkylenoxid, vanligen etylenoxid, kan', 'användas vid behov. Dylika alkoxylerade aminer är välkända och framställes', 'genom kondensation av den primära mättade eller omättade, alifatiska aminen', 'med 8 - 22 C-atomer, med en alkylenoxid, vanligen etylenoxid, ehuru propy-', 'lenoxid och butylenoxid kan användas vid behov, tills glykolgrupper med öns-', '20', 'kad kedjelängd erhâlles.', 'Sasom en fuktighetsbevarare i föreliggande sammansättning kan an-', 'vändas olika smälta salter av motallerna i grupperna I och II i det perio-', 'diska systemet, särskilt av alkalimetallerna och alkaliska jordartsmetaller-', 'na. Särskilda smälta salter, som föredrages vid användning s&som fuktighets-', '25', 'bevarare inkluderar alkalimetallsalterna av lägre alifatiska karbonsyror sã-', 'som natriumformat, kaliumformat, litiumformat, cesiumformat, natrium- och', 'kaliumacetat, kaliumbutyrat och mineralsyrasalter s&som kalciumklorid. Man', 'kan ocksã använda s&dana organiska fuktighetsbevarare sãsom glycerol, karb-', 'amid, etylenglykol, sorbitol, etoxilerad sorbitol, laurinsyraestrar och', '30', 'blandningar därav.', 'Det är uppenbart att da ett smält salt användes s&som fuktighets-', 'bevarare, kan det ocks& fungera s&som en elektrolyt. Da glycerin eller andra', 'icke joniska fuktighetsbevarare användes, bör de emellertid kombineras med', 'en elektrolyt. Även vid smälta salter sãsom natrium- och kaliumformat, som', '35', 'har en relativt lâg dissociationskonstant, är det ocksã lämpligt att införa', 'en ringa mängd av ett salt av en stark bas och stark syra med en hög dis-', 'sociationskonstant, sãsom natriunklorid, kaliumklorid eller kalciumklorid.', 'Salter, som är icke tillräckligt smälta, s&som natriumklorid, natriumsulfat,', 'kaliumnitrat, sã att de icke fungerar helt tillfredsställande bâde s&som']"
7,"['304971', 'fuktighetsbevarare och elektrolyt, kan användas i kombination med en icke', 'jonisk fuktighetsbevarare, sâsom glycerin eller karbamid eller i kombina-', 'tion med ett mera smält salt s&som kaliumformat eller kalciumklorid. Vid', 'föreliggande sammansättning kan sálunda fuktighetsbevararen och elektroly-', '5', 'ten utgöras av antingen en enda förening eller en blandning av föreningar.', 'Vid behov kan en ytterligare förstärkning s&som en juteförstärk-', 'ning 10 pa ritningarna anbringas över latexbeläggningen, men detta är icke', 'ett väsentligt element i föreliggande matta.', 'Uppfinningen kommer nedan att närmare beskrivas i form av specifi-', '10', 'ka exempel, vari delarna anger viktdelar.', 'Exempel I - XIV', 'I', 'dessa exempel franställdes den antistatiska sammansättningen ge-', 'nom tillsats av basen och organiska syran till vatten för att bilda fuktig-', 'hetsbevararen in situ. Den använda, alkoxilerade aminen utgjordes av stearyl-', '15', 'amin, som hade etoxilerats med 20 moler etylenoxid per mol amin. Vätmedlet', 'utgjordes av tridecylalkohol, som hade etoxilerats med 6 moler etylenoxid', 'per mol alkohol. De använda materialmängderna i varje exempel angives i ne-', 'danstaende tabell I.', 'I samtliga fall anbringades den antistatiska beläggningen pa bak-', '20', 'sidan pa en luggförsett matta med en primär, löst vävd juteförstärkning och', 'den använda fibertypen i luggen angives i tabell I liksom den mängd anti-', 'statisk sammansättning, som anbringades pa baksidan pa mattan. Efter an-', 'bringandet av den antistatiska beläggningen torkades mattan för att avlägsna', 'överskottet pa fuktighet. En latexbeläggning anbringades därpa över den', '25', 'antistatiska beläggningen pa ett sidant sätt att den icke inkapslade den', 'antistatiska beläggningen.', 'Det provningssätt, som användes i dessa exempel, utfördes pa föl-', 'jande sätt: Ett mattprov med en längd p& 270 cm och en bredd pa 60 - 90 cm', 'anbringas p& golvet. Vid ena änden p& mattan anbringas en elektrostatisk', '30', 'voltmeter pa ett bord. Med början vid voltmeteränden pa mattan gar försöks-', 'personen, som bär skor med lädersulor och -klackar, under hasning med fötter-', 'na till den motsatta änden, vänder p& mattan och &tervänder till voltmeter-', 'änden pa mattan, där han omedelbart griper sonden med handen. Den elektriska', 'laddning, som ackumulerats i försökspersonen, överföres till och registreras', '35', 'pa voltmetern. I samtliga exempel genomfördes provtagningen vid 25°C 1,11°C', 'och vid en konstant relativ fuktighet pa 35 - 40 procent.']"
8,"['Fuktighetsbevarare', 'Exempel', 'Basisk', 'Organisk', 'Delar', 'Delar', 'Delar', 'nr', 'förening', 'Delar', 'syra', 'Delar', 'amin', 'vätmedel', 'Elektrolyt', 'Delar', 'vatter', '1', 'NaOII', '40', 'ättiksyra', '60', '20', '2', 'NaC1', '2', '210', '2', 'NaOH', '40', 'ättiksyra', '60', '20', '2', 'NaC1', '2', '210', '3', 'KOH', '56', 'myrsyra', '46', '20', '2', 'NaC1', '2', '180', '4', 'KOH', '56', 'myrsyra', '46', '20', '2', 'NaC1', '2', '180', '5', 'NaOH', '20', 'myrsyra', '23', '10', '1', 'KC1', '1', '150', '6', 'NaOH', '20', 'myrsyra', '23', '10', '1', 'KC1', '1', '150', '00', '7', 'KOII', '56', 'ättiksyra', '60', '20', '2', 'NaCl', '2', '200', '8', 'KOH', '56', 'ättiksyra', '60', '20', '2', 'NaCl', '2', '200', '9', 'KOH', '56', 'ättiksyra', '74', '25', '2', 'NaC1', '3', '500', '10', 'KOH', '56', 'ättiksyra', '74', '25', '2', 'NaC1', '3', '500', '11', 'KOH', '69', 'myrsyra', '56', '25', '3', 'NaC1', '2,5', '245', '12', 'KOH', '69', 'myrsyra', '56', '25', '3', 'NaC1', '2,5 245', '13', 'obehandlat kontrollprov', '14', 'obehandlat kontrollprov']"
9,"['Beläggnings.', 'Laddnings-', 'pH-inställnings-', 'Matt- vikt i', 'sguad', 'syra', 'pII', 'fiber por m²', 'i K.V voli', 'ättiksyra', '6,0', 'nylon', '85', '0 1,0', '- 6,5', 'ättiksyra', '""', 'ylle', '68', '0', '""', 'myrsyra', 'nylon', '68', '0', '11', 'myrsyra', 'ylle', '68', '0', 'myrsyra', '5,5', 'nylon', '153', '1,0 - 1,! 5', '-', '6,0', '11', 'myrsyra', 'ylla', '68', '0,5 - 1,0', 'ättiksyra', '6,1 0', 'nylon', '85', '0 1,0', '- 6,5', 'ättiksyra', '11', 'ylle', '68', '0', '11', 'myrsyra', 'nylon', '170', '0,5 - 1,! 5', 'myrsyra', '""', 'ylle', '68', '0,5 - 1,0', '11', 'myrsyra', 'mylon', '68', '0', '""', 'myrsyra', 'ylle', '68', '0', 'nylon', '8 15', 'ylle', '4 9']"
10,"['10', 'Exempel XV - XXXI', 'I dessa exempel utgjordes de behandlade proven av luggförsedda', 'mattor av nylon ooh ylle. 1 samtliga fall anbringades den antistatiska be-', 'läggningen p& bottnen p& mattfibrerna och primärt jute och torkades. En la-', '5', 'texbeläggning anbringades därpa över den antistatiska beläggningen pa s&dant', 'sätt att den icke inkapslade den antistatiska beläggningen.', 'I dessa exempel bildades fuktighetsbevararen in situ genom reak-', 'tionen mellan en basisk komponent och en sur komponent. Aminen och vätmedlet', 'var desamma sãsom angives i exemplen I - XII.', '10', 'Försöksförfarandet i dessa exempel var följande: Den matta, som', 'skulle provas, utbreddes pa golvet (minst 45 x 45 cm) och försökspersonen,', 'som bär skor med lädersulor och -klackar, star pa mattan med en fot stilla.', 'Medan försökspersonen haller en voltmetersond i ena handen, gnider han den', 'andra foten kraftigt pa mattluggen marimalt 15 gänger eller tills mätaren', '15', 'uppnar jämnvikt. Den genererade laddningen överföres genom personen och re-', 'gistreras p& voltmetern. Detta försök utföres vid 25°c 1,11°C och vid en', 'konstant relativ fuktighet pa 34 - 40 procent.', 'Sammansättningen pa den antistatiska beläggningen liksom försöks-', 'resultaten och annan betydelsefull information för dessa exempel angives i', '20', 'nedanstaede tabell II.']"
