PageNo,Text
1,"['UTLÄGGNINGSSKRIFT nr', '327 027', 'Int', 'CI H 05 b 7/08 Kl. 21 h 16/01', 'P.ans. nr', '13950/65', 'Inkom den 28 X 1965', 'Giltighetsdag den', '28 X 1965', 'PATENT- OCH', 'Ans. allmänt tillgänglig den', '1 VII 1968', 'REGISTRERINGSVERKET', 'Ans. utlagd och utläggnings-', 'skriften publicerad den', '10 VIII 1970', 'Prioritet begärd frân den 29 X 1964', '(USA, 407 332)', 'WESTINGHOUSE ELECTRIC CORPORATION, PITTSBURGH, PENN. USA', 'Uppfinnare: A M Bruning', 'Ombud: O Hermansson', 'Elbagelektrod', 'Uppfinningen avser en elbägelektrod, särskilt avsedd för en', 'elbägugn, och omfattande en invändigt kyld, ringformig, för bâgbild-', 'ningen verksam del bildande en för bägbildningen verksam bâgyta med', 'en cirkulär bana för en elbâge utgaende frän denna, samt organ för', '5', 'att alstra ett magnetfält vinkelrätt mot bagen och dess bana för att', 'bibringa bagen en kontinuerlig rörelse utmed den cirkulära banan genom', 'samverkan mellan bägströmmen och magnetfältet.', 'För närvarande används kol- och grafitelektroder i stor utsträck-', 'ning i elbagugnar av sâväl det slag, i vilka elektroderna är helt ned-', '10', 'sänkta i det material som skall upphettas, i ugnar, i vilka en elbage', 'bildas mellan en elektrod och det material som skall värmas (smältan)', 'och i ugnar med fri bâge d.v.s i vilka det värmda materialet inte', 'bildar en ay elektroderna. Vid ugnar av det förstnämnda slaget, där', 'elektroderna intränger i det material, som skall värmas, sker värme-', '15', 'överföringen till materialet dels genom motstandsuppvärmning av detta,', 'dels medelst ett stort antal smä bâgar mellan en elektrod och materia-', 'let och eventuellt mellan partiklar i materialet.', 'I samtliga dessa fall förbrukas elektrodmaterialet genom oxide-', 'ring, sublimering eller kemisk reaktion med det värmda materialet och', '20', 'även genom brott i elektrodmaterialet. Salunda förbrukas exempelvis']"
2,"['- 2 -', 'vid en smältugn med en bâge mellan tre grafitelektroder och', 'materialet vid smältning av 15 ton stäl per timme mellan 5 och', '10 KG elektrod per ton framställt stäl. Vid en elektrodkostnad', 'pã exempelvis 3 KR/KG blir elektrodkostnaden omkring 250 KR/h.', '5', 'Dessutom maste elektroderna ständigt ersättas allt eftersom de', 'förbrukas. Stillestandstiden för ugnen för skötsel av elektro-', 'derna och rensning av ugnen frän elektrodstycken kan medföra en', 'produktionsminskning motsvarande 2 - 3 % av. drifttiden.', 'Man har tidigare försökt fã fram elektroder, som inte', '10', 'nämnvärt förbrukas vid användningen. Dylika försök har an-', 'setts utsiktslösa pã grund av att det skulle vara omöjligt', 'att âstadkomma en elektrod, som inte mjuknar och slutligen', 'smälter eller förgasas, sã att materialet i elektroden föro-', 'renar smältan i ugnen. Nagra försök att âstadkomma en vid an-', '15', 'vändningen icke förbrukad elektrod har misslyckats av olika or-', 'saker, speciellt pã grund av att vederbörlig hänsyn icke tagits', 'till föreliggande värmeöverföringsproblem. I vissa fall har för', 'mycket värme läckt bort frän bâgen, sã att bägdriften icke bli-', 'vit effektiv. Försök har gjorts att använda vattenkyld elektrod,', '20', 'exempelvis enligt amerikanska patentet 2 871 533, vilka miss-', 'lyckats pã grund av att elektroden bränts sönder eller pã annat', 'sätt förbrukats under inverkan av. bagen pã grund av att den', 'elektroddel frân vilken bagen utgätt icke varit sammansatt av', 'lämpligt material eller kylts tillräckligt. I vissa fall har', '25', 'man inte sörjt för förflyttning av bâgen exempelvis genom att', 'den bringas att rotera, vilket medfört att elektroden förstörts.', 'Uppfinningen avser en elektrod, vid vilken hittills vid', 'dylika elektroder uppträdande svärigheter väsentligen elimineras,']"
3,"['- 3 -', 'och som för detta ändamäl är utförda 1 överensstämmelse med', 'bifogade patentkrav.', 'Vid en anordning med en elektrod enligt uppfinningen före-', 'finns en värmeisolering för att skydda de elektroddelar, som inte', '5', 'bildar den yta frän vilken bagen utgar, frän att förstöras under', 'inverkan av strälning och konvektion av värme frän den smälta', 'metallen och heta gaser i ugnen. Den elektroddel, frän vilken', 'bagen utgar, bestär av ett material med hög termisk och elektrisk', 'ledningsförmäga, exempelvis koppar, silver, aluminium och är', '10', 'vätskekyld, varvid vatten av flera orsaker är lämplig vätska för', 'ändamälet. I en anordning med en elektrod enligt uppfinningen', 'förefinns organ anordnade nära bâgytan för alstring av ett bâgen', 'förflyttande magnetfält. Vidare astadkoms en för en tillfreds-', 'ställande drift avpassad värmeöverföring genom att elektrodytan', '15', 'ges vissa dimensioner och det elektrodytan bildande materialet', 'en bestämd tjocklek. De magnetfältet astadkommande organen är sã', 'anordnade och matade med magnetiseringsström att bagen kan bringas', 'kontinuerligt röra sig med sádan hastighet över den verksamma', 'elektrodytan att ingen punkt pa denna blir sã kraftigt värmd', '20', 'när. bagen med vissa mellanrum äterkommer till densamma att elek-', 'trodytan nämnvärt förstörs genom förängning eller sublimering.', 'Förhällandet mellan den hastighet med vilken bâgen förflyttas', 'och materialet i och dimensionerna hos elektroden framgär när-', 'mare av följande beskrivning.', '25', 'Elektrodytans medeltemperatur halls under materialets', 'smältpunkt genom vattenkylning av innerväggen hos elektrodens', 'verksamma del och ljusbagen bringas att röra sig över denna']"
4,"['-4-', 'del pã grund av elektromagnetiskt inducerade krafter medelst', 'en magnetspole eller ett magnetsspolssystem pã elektrodens', 'insida nära den verksamma ytan, bâgytan. Den av ett material', 'med hög ledningsförmaga för värme och elektricitet utförda', '5', 'verksamma delen kan därvid vara täckt med ett tunt skyddsskikt', 'av stal, exempelvis rostfritt stal, med nágra hundradels milli-', 'meters tjocklek.', 'Uppfinningen beskrivs närmare nedan med hänvisning till', 'bifogade figurer, av vilka fig. 1 är en tvärsektion genom en', '10', 'elektrod enligt uppfinningen, fig. 2 illustrerar funktionen hos', 'en bâge i elektroden, fig. 3 illustrerar rörelsen hos bagen,', 'fig. 4A, 4B och 4C är diagram, som illustrerar verkan hos an-', 'ordningen enligt figurerna 1 - 3, fig. 5 är en ugn enligt upp-', 'finningen med tre elektroder, som matas med trefasström och fig.', '15', '6 är ett diagram avseende rotationshastigheten hos en bâge som', 'funktion av strömmen hos bagen och magnetfältets styrka.', 'De väsentliga delarna av den pa ritningen visade elek-', 'troden är en den verksamma elektrodytan bildande, vätskekyld', 'del, som företrädesvis är ringformad och som bildas av ett icke-', '20', 'magnetiskt material med hög termisk och elektrisk ledningsför-', 'mãga, organ för alstring av ett magnetfält och bestäende av en', 'inom elektrodkonstruktionen som helhet anordnad spole, ett', 'avlängt stöd, som innehäller kanaler för kylvätska till elek-', 'trodens verksamma del och som âtminstone delvis är utfört av', '25', 'elektriskt ledande material, som star i förbindelse med elek-', 'trodens verksamma del och är försedd med anslutningsorgan för']"
5,"['- 5 -', 'anslutning av elektroden till en yttre strönkölla, samt en vär-', 'mesköld, son exempelvis kan bestà av keromiskt naterial och son', 'longer âtminstone en del av stödet för att skydda det not virme,', 'I det i fig. 1 visado utfürandet bildar värneskölden en', '5', 'del av stödet för den verksamna clektrodytan.', 'Stödet, vilket son helhet är betecknat 10, innefattar Oli', 'cylindrisk eller ringformad hällare 11 ned gavlar 19 och 20, vid', 'vilken en avling hylsa är fäst ned lämpliga, i figuren inte vi-', 'sade medel. Hâllaren 11 bestâr länpligen av metall och hylsan 12', '10 av mycket vörnebeständigt material, exenpelvis keraniskt. En vid', '13 pa hylson 12 pâskruvad ring 14 är anordnad för att underlätta', 'hopmonteringen av clektrodens olika delar. I hâllaren 11 före-', 'finns hal 17 och 18 respektive 27 och 28 för rör 21 respektive', '29, vilka bildar inlopp respektive utlopp för kylvätska. Röret', '15', '21 har vidare on anslutning 22 för tillförsel av strön till bäg-', 'en. Vidare förefinns hâl 23 och 24 en ledning 25, 26 för till-', 'försel av strön till en magnetiseringsspole.', 'Den för bâgalstringen verksamma elektroddelen 30, son ür', 'inskruvad i ringen 14 vid gängor 16, är försedd ned en kylspirol', '20', '31, som star i förbindelse med lylnedelledningar 21 och 29 vid', 'ställen son lieger mit emot varandra vid den ringformade delen', '30.', 'Den ringformade delen 30 kan ha en form son i sig är känd', 'exempelvis genon den anerikanska patentskriften 3 097 321. Den', '25', 'inom kylspiralen 31 liggande delen 32 kan vara en a.v. koppar be-', 'stande, utmed den toroidformade kylkanalen krökt stâng,', 'som är', 'ledande förbunden ned den verksamma elcktroddelens', 'yttre del 34 medelst ett inlött material 33.', 'POOR QUALITY']"
6,"['- 6 -', 'Ledningen 21 är inskruvad i den verksanma elektroddelen', 'i förbindelse ned kylkanalen vid 2la och ledningen 29 vid 29a.', 'I drift konmer en elbâge 36 att bildas mellan ytan av', 'elektroddelen 30 och smältan, varvid ström tillförs över ledaren', '5', '22.', 'För att bibringa bâgen en vösentligen kontinuerlic rörel-', 'se i ungefär cirkulär bana bana ned beständ hastighet och därned', 'hindra bildning av heta punkter, vid vilka elektrodmaterialet', 'förstörs, är anordningen utrustad ned organ för alstring av ett', '10', 'nagnetfält vid elektrodytan, vilka vid det visade utförandet', 'innefattar en spolanordning 40 bestaende av en inon en kâpa 42', 'anordnad lindning 41, till vilken de tidigare närnda ledarna 25', 'och 26 är anslutna. I drift ür ledarna 25 och 26 företrädesvis', 'anslutna till en likströnskälla, varvid ett ned linjerna 44 an-', '15', 'tytt magnetfält bildas, vars fältlinjer ligger väsentligen vin-', 'kelrätt mot strönbanan genom bägen 36. Bâgen 36 bringas sâlunda', 'att genom sanverkan av bâgströumen och magnetfältet rotera kon-', 'tinuerligt kring elektrodens ringformade yta.', 'Anordningen innefattar dessutom ett ringformat ok 48 av', '20', 'ferromagnetiskt naterial, vilket har en central tapp 49, vars', 'nedre yta har en konisk yta 50, som ligger tätt ihop med en skiv-', 'formad värmesköld 52 av mycket värnebeständigt, exempelvis kera-', 'niskt material. Oket 48 har en ringformad läpp 54, som sträcker', 'sig axiellt nedât och âtminstone delvis onsluter fültspolen 41,', '25', 'sã att magnetiska motstândet i denna. del av nagnetkretsen blir', 'förhällandevis lâg. Oket 48 har naturligtvis häl 56, 57 och 58', 'för ledningarna 1ör tillförsel av elektrisk ström och kylvätska.']"
7,"['- 7 -', 'Elektrodkonstruktionen kan ha vilken önskad längd som', 'helst. On sã erfordras kan ett metallstöd vara anordnat inom ett', 'contralt hâl och därvid ocksá vara försett med vätskekylning', 'Om spolen natas med likströn och bâgen bildas av en', '5', 'växelströn kommer den pâ bägen utovade kraften att växla rikt-', 'ning när vöxelströmmen växlar riktning, sã att rotationen hos', 'bâgen kastar on.', 'En del viltiga och i vissa fall kritiska förhällanden', 'náste upprätthôllas vid drift av en elektrod a.v ifrâgavarande', '10', 'slag.', 'Viktiga faktorer är sâlunda följande:', '1. Ledningsförungan för värme och elektricitet, tjocklek, smält-', 'punkt och förângningstemperatur hos det i elektrodytan använda', 'materialet.', '15', '2.', 'Ströntätheten i bâgen.', '3.', 'Fältstyrkan hos det för bögens rotation anordnade fältet', 'och fältets läge.', '4.', 'Bâgbanans nedeldianeter kring den ringfornade elektrodyta', 'frân vilken bägen utgar och bredden hos denna och därmed även', '20', 'ytan hos den för vörneflödet utsatta elektroddelen.', '5.', 'Slag av kylnedel och dess tryck, hastighet och temperatur', 'vid ingängen till elcktroden sant tillâtlig vätsketenperatur vid', 'avgängen frûn elcktroden.', 'Dessa kritiska förhöllanden beskrivs först i samband ned', '25', 'en enkel ihôlig clektrod, vid vilken en bâge föreligger mellan', 'elektroden och en snälta ned notsatt polaritet. En ändring av', 'kylvätskans vic frôn det enkla utförandet enligt fi3. 2 till den', 'skruvformade vägen enligt fig. 1 pâverkar inte väsentligt de', 'grundläggande förhillandena. On elektroden används i en trefas-', 'POOR QUALITE']"
8,"['-8-', 'ugn är det klart att närvaron av andra bagar i ugnsrummet kan', 'ha ett inflytande pâ mängden värme, som mâste avlägsnas över en', 'viss elcktrod.De väsentliga mängden värme överförs genom sträl-', 'ning, medan värmeöverföringen genom gasernas konvektion inte', 'nämnvärt ökar det värmeflöde som máste avlägsnas genom elektro-', '5', 'den. Likaledes kan det värme som alstras i själva elektroden pa', 'grund av dess motstànd försummas, eftersom elektroden dimensio-', 'neras med hänsyn härtill. Tvà skilda, ehuru icke av varandra', 'oberoende förhällanden begränsar nedât storleken av elektrodens', '10', 'diameter och vid val av diameter väljs den dimension, son är', 'den med hänsyn till dessa förhällanden största.', 'En första minsta diameter för elektroden bestäms av smält-', 'och förângningstemperaturerna hos det i elektroden använda mate-', 'rialet och av hastigheten hos bâgen när den roterar kring elek-', '15', 'trodens ringformade yta, varvid denna hastighet är en funktion', 'av sâväl bàgström som ma.metfältstyrka. För bägströmmar av de', 'storlekar, som kan komma ifrâga, kan värmetillströmningen till', 'elektrodmaterialet vid bâgens kontaktfläck uppga till stor-', 'leksordningen 4,3.10 Chcal/h-cm?. Lokala värmeflöden i denna stor-', '20', 'leksordning kan inte avlägsnas fràn elektrodytan med nâgra kän-', 'da medel. Om bagen blir kvar pà en fläck eller rör sig för lâng-', 'samt, kommer elektroden praktiskt taget momentant att smälta', 'och förängas. Som tidigare angivits är koppar', 'ett lämp-', 'ligt material i elektroden och vid ett energiflöde av den nämn-', '25', 'da storleksordningen skulle kopparns yttemperatur stiga till om-']"
9,"['-9-', 'kring 1600°C pá omkring en mikrosekund. Om diametern hos bâg-', 'fläcken är omkring 1 mm, vilket är en storlek som normalt kan', 'uppträda i drift, maste sälunda bägen röra sig med en hastig-', 'het av omkring 1000m/s för att bägen inte skall stanna kvar pâ', '5', 'elektrodytan tillräckligt länge för att medföra allvarlig för-', 'störning av elektrodmetallen.', 'Det är sedan länge känt att man för att undviko skada pâ', 'materialet máste bringa bagen att röra sig med hög hastighet.', 'Denna fraga har behandlats i ett föredrag med titeln ""Theory', '10', 'of the Deion Circuit\'Brecker"" av J. Slepian vid American Insti-', 'tute of Electrical Engineers, New York, möte i New York 28 ja-', 'nuari-l februari, 1929. I vidareutvecklingen av de därvid fram-', 'lagda resultaten avser nu uppfinningen att âstadkomma en elek-', 'trod, som kan arbeta inom omrádet frân 1kA till 100kA under', '15', 'lang tid och i närheten av smält metall utan att förstöras.', 'Vid en elektrod enligt uppfinningen erfordras sâlunda. en', 'minsta hastighet hos bägfläcken för att elektroden inte skall', 'förstöras. En minsta diameter hos elektroden kan bestämmas pà', 'bas av blott denna överläggning för att överhettning av samma', '20', 'plats pa elektroden inte skall uppträda när bagen roterar kring', 'elektroden. Eftersom bâgen hoppar och växlar bana slumpvis är', 'det klart att den matematiska sannolikheten för att bagen skall', 'träffa exakt samma millimeterbreda plats exempelvis pá en kon-', 'taktyta som är 25 mm bred är tämligen liten men det är ocksà', '25', 'klart att den matematiska sannolikheten för att bágen skall', 'träffa samma fläck atminstone under nágra vary efter blott ett', 'POOR QUALITY']"
10,"['-10-', 'vary är nära säkerhet, och vid val av elektroddiameter base-', 'ras detta pa antagandet att bagflöcken kan och kommer att komma', 'tillbaka till exakt samma läge även nästa varv. Vid en loppex-', 'elektrod med ett värmeflöde pá 4,3.10 kcal/h-cm och', '6', '2', 'en', 'bàg-', '5', 'hastighet pa 1000 m/s kommer temperaturen hos en fläck pa', 'elektrodytan sedan bâgen har passerat densamma att falla till', 'ett betryggande värde pa omkring 100 mikrosekunder. Som exempel', 'kan nämnas att temperaturen pa 115 nikrosekunder kan falla i', 'storleksordningen 1550°C. Pa 100 mikrosekunder rör sig bâgen om-', '10', 'kring 10 cm vid den angivna hastigheten 1000 m/s och om sálunda', 'elektroddiametern är minst 10/3 cm är det inte sannolikt att', 'skada pa elektroden uppkommer pá grund av att bâgen ätervänder', 'till samma fläck. Elektroden bör sâlunda ha en diameter av minst', '3,2 cm, men lämpligen större för att medge en bâgbana med större', '15', 'bredd.', 'Fig. 4A - 40, som är ritade med ungefär samma tidskala,', 'representerar bäghastigheter pa omkring 1000 m/s, 880 m/s och', '1330 m/s. I fig. A förutsätts elektrodytan ha en genomsnitts-', 'temperatur motsvarande 80 och att en viss fläck pa ytan har', '20', 'temperaturen Q1 som är nágot större än of pa grund av bàgens', 'passage av fläcken under nâgot föregaede varv. Om man som', 'exempel förutsätter en bägströra pa 20kA och ett spänningsfall', 'vid elektroden pâ 20V mâste 400 kW värme pa grund av bägfläcks-', 'förlusterna avlägsnas. Dessutom maste värme pâ grund av strâl-', 'ningen frân metallen och bâgen bortföras. Ett visst temperatur-', 'fall kommer att föreligga mellan bâgytan och ytan hos den inre', 'kanalen för kylmedlet. Vid en bagyta av koppar']"
