PageNo,Text
1,"['UTLÄGGNINGSSKRIFT nr', '300 245', 'Int CI', 'H 01 m 27/00 Kl. 21 b 14/01', 'P.ans. nr', '4994/62', 'Inkom den', '4 V 1962', 'Giltighetsdag den', '4 V 1962', 'PATENT- - OCH', 'Ans. allmänt tillgänglig den', '22 IV 1968', 'REGISTRERINGSVERKET', '22 IV 1968', 'Ans. utlagd och utläggnings-', 'skriften publicerad den', 'Prioritet styrkt fran den 8 V 1961', '(USA, 108 418)', 'GENERAL eLECTRIC COMPANY, SCHENECTADY, N.Y., USA', 'Uppfinnare: L W Niedrach', 'Ombud: L Brann', 'Gasbränslecell', 'Uppfinningen hänför sig till bränsleceller, i vilka gasformigt', 'bränsle användes. Speciellt hänför sig uppfinningen till förbättrade', 'bränsleceller, vilka innefattar ett par gasadsorberande, för gas genom-', 'trängliga, hydrofoba, elektroniskt ledande elektrodelement i beröring', 'med en ny lektrolytkonstruktion, som innefattar en fast bärare med däri', 'adsorberad elektrolyt pa vattenbasis, varjämte uppfinningen ytterligare', 'hänför sig till den i dylika celler använda förbättrade elektrodkonstruk-', 'tionen. Genom användande av dessa elektrodkonstruktioner i kombination', 'med den fasta bäraren, som innehäller den adsorberade vattenhaltiga', 'elektrolyten, erhâllas gasbränsleceller, vilka är särskilt lämpade för', 'växelvis pa varandra följande driftsfaser, varvid cellerna alstrar elek-', 'tricitet under ""urladdnings""-perioden, där bränslet och oxiderande gaser', 'förbrukas, samt förbrukar elektricitet under ""laddnings""-perioden, där', 'bränsle och de oxiderande gaserna regenereras. En pa detta sätt driven', 'cell är sãledes en elektrisk magasineringsanordning. Det fullständiga', 'urladdnings- och laddningsförloppet för vilket dessa anordningar utsät-', 'tas ställer höga krav pà elektrod- och elektrolytkonstruktionen i dessa', 'celler i vad beträffar stabiliteten och icke-polarisering under drift.', 'De nya  elektrodkonstruktionerna innefattar katalytiskt aktiva,', 'gasabsorberande partiklar, vilka är bundna med varandra med polytetra-']"
2,"['2', 'fluoretylen för alstrande av elektroniskt ledande, för gas genomträng-', 'liga, hydrofoba lektrodkonstruktioner, vilka kunna framställas i för-', 'hallandevis tunna filmer, vilket är önskvärt för höjning av cellens', 'verkningsgrad samt för minskning av kostnaderna. Eftersom den nya cel-', 'len innehäller en elektrolyt pa vattenbasis inom en bärare, sã att cel-', 'len kan utföras sã att den icke innehäller nagra fritt flytande media,', 'har cellen ytterligare den fördelen att vara synnerligen lämplig för', 'att användas i omgivningar, där tyngdkraften är eliminerad.', 'Manga av de nu för tiden kända bränslecellerna uppvisar den olä-', 'genheten att deras volymverkningsgrad är förhällandevis lâg. Användning', 'av fritt flytande och i vissa fall cirkulerande vattenhaltiga elektro-', 'lyter i mánga av dessa celler utesluter dessutom deras drift i en icke', 'för tyngdkraften utsatt omgivning utan att ytterst komplicerade hjälp-', 'regleringsanordningar användas.', 'I belgiska patentet 596.662 och brittiska patentskriften', '894.530 beskrives en bränslecell, som innefattar ett jonbytarhartsmem-', 'bran sãsom en elektrolyt, varvid elektroder är fast anbragta pa membra-', 'nets tvà huvudytor. En sãdan bränslecell har hög volymverkningsgrad,', 'dà cellen kontinuerligt drives sãsom elektrisk strömkälla. Denna brän-', 'slecell paverkas icke av driften vid kontinuerlig urladdning, eftersom', 'elektrolyten bestar av de joniskt aktiva grupperna pá själva membranet,', 'och dessa grupper kan icke urlakas ur membranet genom det vid cellreak-', 'tionen alstrade vattnet.', 'Det har nu visat sig att den maximala effektkapaciteten hos en', 'dylik cell kan ökas genom att jonbytarhartsmembranet balanseras med en', 'elektrolyt, exempelvis en svavelsyrelösning, sà att syran absorberas', 'av membranet och därvid ökar dess ledningsförmäga och förbättrar cell-', 'elektrodernas prestation. Olyckligtvis är prestationsförbättringen en-', 'dast temporär, eftersom det genom cellreaktionen bildade vattnet utspä-', 'der och extraherar den icke bundna elektrolyten, da vattnet avrinner', 'fràn cellen, till dess att vid fortsatt drift balanseringseffekten slut-', 'ligen helt gar förlorad.', 'Sádan fullständig utspädning skulle icke inträffa, om cellen', 'skulle drivas med regenerativa arbetsperioder, under vilka det vid cel-', 'lens urladdning bildade vattnet skulle aterföras till membranet och.', 'elektrolyterna för regenerering av bränslet och den oxiderande gasen', 'under cellens âteruppladdning. För att uppna detta skulle det vara nöd-', 'vändigt att utarbeta ett sätt att lagra det bildade vattnet och àter-', 'föra det till cellen under ateruppladdningen.', 'Uppfinningen avser en kombinerad elektrod- och elektrolytkon-']"
3,"['300245', 'struktion för en bränslecell, som är anordnad att drivas i upprepade', 'regenerativa arbetsperioder, varvid varje arbetsperiod innefattar sâväl', 'en ""urladdnings""- som en ""laddnings""-period.', 'Uppfinningen avser dessutom en bränslecell med hög volymverk-', 'ningsgrad, hög effektkapacitet, lâg polarisation, hög stabilitet och', 'hög verkningsgrad under hela det pa regenerering baserade arbetsförlop-', 'pet.', 'Dessa syften uppnãs och ovannämnda olägenheter elimineras en-', 'ligt uppfinningen genom en sàdan konstruktion av en gasbränslecell med', 'en bränslegaskammare, som är skild frân en oxideringskammare genom en', 'i en fast bärare upptagen .ex. adsorberad, vattenhaltig elektrolyt,', 'och med en elektrod i beröring med bränslegasen och elektrolyten och', 'en andra elektrod i beröring med oxideringsgasen och elektrolyten, vil-', 'ken gasbränslecell kännetecknas därav, att elektroderna bestar av gas-', 'adsorberande metallpartiklar, sammanbundna med polytetrafluoreten.', 'Uppfinningen förklaras närmare med ledning av bifogade ritning,', 'i vilken', 'fig. 1 är en framställning av de isärförda delarna av en brän-', 'slecell enligt uppfinningen och', 'fig. 2 är en förstorad tvärsektion av den hopsatta bränslecel-', 'len enligt fig. 1.', 'Ett antal olika typer av elektrodmetaller lämpar sig för använd-', 'ning i celler enligt uppfinningen. Lämpliga material innefattar ädel-', 'metallerna enligt grupp VIII i det periodiska systemet, dvs. rodium,', 'rutenium, palladium, osmium, iridium och platina. Andra lämpliga metal-', '1er är de övriga metallerna i grupp VIII, t.ex. nickel, järn eller ko-', 'bolt, samt andra metaller vilka är kända för att katalytiskt adsorbera', 'gaser, exempelvis silver, koppar och metaller av övergängsserien, t.ex.', 'mangan, vanadin eller renium. Elektroderna kan även framställas av pla-', 'tina- eller palladiumsvart, som avsatts pá ett metallunderlag, exempel-', 'vis rostfritt stal, järn eller nickel. Lämpliga elektroder kan även', 'framställas av metalloxider och kol, som aktiverats med platina eller', 'palladium, eller av kol, som aktiverats med oxider av järn, magnesium,', 'kobolt eller koppar.', 'Eftersom adsorptionen av gaser pa fasta ämnen är ett ytfenomen,', 'är det önskvärt att elektroderna har största möjliga ytarea och att y-', 'tan företrädesvis befinner sig i det mest aktiva tillständet för ad-', 'sorption av gaser. För maximal verkningsgrad hos cellerna bör varje', 'elektrod dessutom sã likformigt som möjligt täcka hela den effektiva', 'stora sidoytan pà bäraren. Av dessa skäl användes företrädesvis finför-']"
4,"['4', 'delade metallpulver med stor ytarea, exempelvis av atminstone 10 m2/8', 'och företrädesvis âtminstone 100 m2g. För erhällande av maximal pres-', '2', 'tation hos cellen föredragas elektroder, som framställts med användande', 'av pulver av de mycket aktiva metallerna ur grupp VIII, exempelvis pla-', 'tinasvart, palladiumsvart eller Raneynickel. Adelmetallerna ur grupp', 'VIII har ytterligare den fördelen att deras motstândskraft mot sur kor-', 'rosion medgiver deras användning tillsammans med en bärare, som är', 'framställd av katjonbytesharts. Den korroderande effekten är icke lika', 'utpräglad hos bränsleceller, hos vilka ett anjonbytesmembran användes.', 'I', 'dylika fall kan stor livslängd hos cellen erhâllas genom användande', 'av nágon metall, som är motstandskraftig mot baser, exempelvis metaller-', 'na ur grupp VIII, till exempel nickel eller kobolt, samt andra metal-', 'ler, till exempel renium, vilkas gasadsorberande förmâga är känd. Valet', 'mellan metallerna bestämmes genom konstruktiva överväganden, t. ex. det', 'avsedda användningsomradet, den önskade livstiden eller de sãsom bräns-', 'le och oxideringsmedel använda gaserna.', 'Vid framställning av elektroderna blandas det finfördelade', 'metallpulvret med polytetrafluoretylenen pa sâdant sätt att en likfor-', 'mig dispergering av metallpulvret i hartset erhälles. Goda resultat er-', 'hâllas genom blandning av en emulsion av polytetrafluoretylenharts pa', 'vattenbasis med 2 - 20 g av metallpulvret per gram polytetrafluorety-', 'len i emulsionen, varefter en film med minsta möjliga tjocklek bildas', 'pá en gjutyta, exempelvis ett ark av metallfolie eller en metallplatta', 'i den önskade elektrodens form, varefter vattnet avdunstas frân emul-', 'sionen och polytetrafluoretenen sintras, om sã önskas, under tryck vid', 'tillräckligt hög temperatur för att de enskilda polytetrafluoretenpar-', 'tiklarna skall sintras ihop till en sammanhängande massa. Därefter av-', 'lägsnas elektroden frän gjutytan och skäres till önskad form, sávida', 'den icke erhâllit denna form redan vid gjutningsprocessen. Genom detta', 'tillvägagangssätt erhälles en för gas genomtränglig, elektroniskt ledan-', 'de, hydrofob elektrod, som har mycket hög mekanisk hällfasthet, utan', 'andra behandlingsatgärder. Alternativt kan metallpulvret blandas med', 'torr, pulverformig polytetrafluoreten, formas, pressas och sintras i', 'antingen en tunn film eller tjocka massor, vilka kan formas eller skä-', 'ras till de tunna filmer, som skall användas sãsom elektroder. Dylika', 'tekniska tillvägagangssätt är emellertid besvärligare och mera tidsödan-', 'de än användning av en emulsion.', 'Det är även möjligt att använda ett vävt eller filtat fiberma-', 'terial, företrädesvis av fibrer, vilka är motstandskraftiga mot de i', 'hög grad sura eller basiska villkoren för vilka materialet kommer att']"
5,"['5', 'utsättas i bränslecellen, t.ex. fibrer av glas, asbest, akrylnitril,', 'vinylidenklorid eller polytetrafluoreten, och att impregnera och i ytan', 'överdraga dessa textilmaterial med en blandning av polytetrafluoreten', 'och metallpulver.', 'Fastän andra material, t.ex. polytrifluorkloretylen, polyten,', 'polypropylen eller polytrifluoreten skulle kunna användas i stället för', 'polytetrafluoretenen, är dessa materials kemiska motstandskraft mindre', 'än polytetrafluoretenens under de i bränsleceller uppträdande betingel-', 'serna, varför detta materialbyte endast kan företagas med en betydande', 'uppoffring i avseende pa elektrodernas prestationer och stabilitet.', 'Medan man enligt uppfinningen erhäller förbättrade bränslecel-', 'ler, hos vilka elektrolytbäraren är ett jonbytesharts, i vilket elek-', 'trolytlösningen pa vattenbasis absorberats, ingar det även i uppfinnin-', 'gen att bäraren icke behöver vara ett jonbytesharts utan kan framstäl-', 'las av i gel- eller skumform överfört, pulverformigt eller fibröst ma-', 'terial, förutsatt att materialet har porer, vilka medgiver absorption', 'av', 'den vattenhaltiga elektrolytlösningen genom kapillära krafter. Om', 'bäraren bestar av fibrer, kan dessa förekomma i form av vävt tyg eller', 'ovävt bandmaterial eller filt. Om ett vävt textilmaterial användes, i', 'vilket maskornas dimensioner är sãdana att en effektiv gasspärr icke', 'erhalles, kan ett skikt av tätt till en bana förenade fibrer, exempel-', 'vis erhâllet genom filtning eller med pappersframställningsmetoder, in-', 'arbetas i bäraren sãsom ett spärrskikt, varefter denna laminerade bära-', 're kan användas.', 'Andra krav pá elektrolytbäraren är att den máste ha tillräck-', 'ligt hög mekanisk hallfasthet för att kunna uthärda tryckskillnader i', 'cellen. Den bör icke vara elektroniskt ledande, fastän jonisk lednings-', 'förmaga är önskvärd. Tydligen máste bäraren vara indifferent mot ke-', 'miskt angrepp genom elektrolyten. Lämpliga material är exempelvis as-', 'best, vinylidenklorid, akrylnitril, polytetrafluoreten etc., vilka samt-', 'liga kan användas i form av vävda, till en lös bana förenade eller fil-', 'tade produkter eller sãsom porösa gjutna, formade, kalandrerade eller', 'pa annat sätt erhâllna element, kiselgeler (för sura elektrolyter), po-', 'rösa keramiska material, jonbytarhartsmembraner etc.', 'De med dessa elektrolytbärare framställda cellerna kan drivas', 'vid rumstemperatur och atmosfärtryck. Om sã önskas, kan cellerna drivas', 'ovanför eller nedanför omgivande atmosfäriska temperatur- och tryckbe-', 'tingelserna inom gränserna för den i bäraren närvarande vattenhaltiga', 'elektrolytens frys- och kokpunkt. För undvikande av brott hos bäraren,', 'bör trycket hos den med membranet i beröring befintliga bränsle- och']"
6,"['6', 'oxideringsgasen företrädesvis vara lika, men icke i nágot fall bör', 'tryckskillnaden vara. större än vad som svarar mot bärarens motständs-', 'kraft mot denna pâverkan.', 'Jonbytarhartsmembranen lämpar sig särskilt för framställning av', 'fasta bärare enligt uppfinningen, eftersom deras egentliga karaktär', 'medför, att de lätt absorberar elektrolytlösningen och är i hög grad', 'kemiskt motstandskraftiga mot den. Dessutom lämpar de sig för olika', 'framställningsmetoder för bärarna och bildar genom sin naturliga karak-', 'tär gasspärrar, vilka förhindrar blandning mellan bränsle- och oxide-', 'ringsgaserna. Membranets elektroniska ledningsförmäga är försumbart li-', 'ten, den elektrolytiska ledningsförmägan hos membranet kan göras hög,', 'membranen motsätter sig genomgängen av oladdade gaser, membranen är', 'jälvbärande och kan förstärkas för erhâllande av delar med hög kemisk', 'hällfasthet och membranen kan framställas av tunna ark med stor yta i', 'enlighet med kraven beträffande gynnsam geometrisk form hos cellen.', 'Jonbytarhartsmembranen kan framställas enligt samma sätt som', 'den fasta bäraren och eftersom de pa grund av sin inneboende karaktär', 'är i stand att absorbera den vattenhaltiga elektrolytlösningen, kan de', 'gjutas, kalandreras eller direkt formas i ark av utgangsmaterialet u-', 'tan att särskilda ätgärder mâste träffas för erhällande ay porer i ma-', 'terial. Om hartset vid användningen befinner sig i delvis polymeriserat', 'eller härdat tillständ, kan det ytterligare polymeriseras eller härdas', 'efter omvandling till ark antingen till en högre polymerisationsgrad', 'eller till det slutliga polymeriseringstillstandet. Kända pressmetoder', 'med användande av utvändiga mellanlägg, former eller matriser kan använ-', 'das för begränsande av plastens flöde och, om sã önskas, för framställ-', 'ning av membranorgan med speciell tjocklek och form.', 'Jonbytarhartserna innehäller (i den polymeriska strukturen) jo-', 'niserbara radikaler av vilka en jonkomponent är fast vid eller kvarhil-', 'les av polymermatrisen, medan âtminstone en jonkomponent utgöres av en', 'rörlig, utbytbar jon, som är elektrostatiskt kopplad med den fasta', 'komponenten. Den rörliga jonens förmaga att under lämpliga betingelser', 'ersättas av andra joner, förlänar dessa material jonbytesegenskaper.', 'Som bekant kan jonbyteshartser framställas genom polymerisering', 'av en blandning av beständsdelar, av vilka den ena innehäller en jon-', 'substituent. Vid katjonbytarhartser är dessa jongrupper sura grupper,', 'exempelvis sulfonsyregruppen, karboxylgruppen el.dyl. Hos anjonbytar-', 'hartser är jongruppen basisk till sin karaktär och kan utgöras av amin-', 'grupper, kvarternära ammoniumhydroxider, guanidingruppen, dicyandiami-', 'dingruppen och andra kvävehaltiga basiska grupper. Hos dessa jonbytar-']"
7,"['7', 'hartser är den joniserbara gruppen fästad vid en polymerförening, exem-', 'pelvis en fenolformaldehydharts, en polystyrendivinylbensensampolymer,', 'ett  rinämnes-formaldehydharts, ett laminformaldehydharts, ett polyal-', 'kylen-polyaminformaldehydharts etc. Saledes kan ett typiskt katjonby-', 'tarharts framställas genom polymerisering av reaktionsprodukten av', 'm-fenolsulfonsyra med formaldehyd. Ett typiskt anjonbytarharts kan fram-', 'ställas genom polymerisering av reaktionsprodukten av fenol, formalde-', 'hyd och trietylentetramin.', 'Framställning av dessa jonbytarhartser i form av membran eller', 'ark är ävenledes välkänd. Dessa membraner är i regel av tvà formen, av', 'mosaiktyp eller heterogentyp, varvid korn av jonbytarharts ingar i en', 'arkformig bärare av ett lämpligt bindmaterial, exempelvis ett bindmate-', 'rial av polyetylen- eller polyvinylklorid och det kontinuerliga eller', 'homogena jonbytarhartsmembranet, i vilket hela membranstrukturen har', 'jonbytaregenskaper. Sistnämnda membrantyp kan framställas genom press-', 'ning eller gjutning av ett delvis polymeriserat jonbytarharts i arkform.', 'Sãsom en allmän regel kan sägas att jonbytarhartser framstäl-', 'las i vattenlösningar eller emulsioner av olika slags organiska förenin-', 'gar, sã att membranet efter färdigställandet är i huvudsak mättat med', 'vatten. Saledes visar det sig att ett fenol-sulfonsyre-formaldehydharts', 'innehäller ett flertal reaktiva punkter bestaende av -SO ,H-radikala', 'vilka är fast förbundna med plastbäraren, varvid tillräckligt vatten', 'fasthalles i plastbäraren genom Van der Waalskraften, för att H+jonen', 'skall vara ytterst rörlig i plastmatrisen. En i denna form befintlig', 'plast säges vara vattenhaltig eller ""hydratiserad"". Med uttrycket ""hyd-', 'ratiserad"" menas att plasten innehäller sã mycket vatten att den är i', 'huvudsak mättad, men att den icke med nödvändighet är fuktig. Vatten-', 'mängden i ett hydratiserat jonbytarharts kan variera inom vida gränser', 'beroende pà ifragavarande materials speciella sammansättning och dess', 'fysikaliska struktur. De enligt föreliggande uppfinning använda hydra-', 'tiserade hartserna innehäller i största allmänhet 15 - 50 viktprocent', 'vatten, vilka fasthallas i plasten genom sekundära Van der Waalskraf-', 'ter. Dessa hydratiserade vatten kan icke avlägsnas frân hartset genom', 'mekaniska krafter, men kan avlägsnas frân plastmaterialet genom att det', 'underkastas ett vakuum av flera N.', 'Sedan membranet framställts, kommer hydratiseringsvattnet att', 'ersättas med en vattenhaltig elektrolyt, genom att membranet neddoppas', 'i en lämplig vattenlösning av syra eller bas. Innan membranet inbygges', 'i en cell, kan det torkas ytligt och icke nágon fritt flytande vätska', 'behöver vara närvarande i cellen. Membranet kan dà anses utgöra en gel-']"
8,"['8', 'liknande bärare för den ytterligare tillförda, icke bundna elektroly-', 'ten. Optimala resultat erhâllas genom användande av en stark syra med', 'ett katjonbytarharts och en stark bas med ett anjonbytarharts. Elektro-', 'lytens koncentration skall vara sã hög som kan tillâtas utan att mem-', 'branets kemiska uppbyggnad utsättes för kemisk pâverkan och dess meka-', 'niska och elektriska egenskaper pâverkas ogynnsamt. Elektrolytens kemis-', 'ka sammansättning skall dessutom vara sàdan, att en elektrolys av dess', 'lösning alstrar väte och syre. Elektrolyten mâste vara löslig i vatten-', 'fasen och bör ha tillräckligt lagt ângtryck för att icke förängas ini', 'gasfasen.', 'Med hänsyn till dessa överväganden utgöras de i samband med', 'katjonbytarhartsmembran lämpligaste elektrolyterna i svavelsyra, fos-', 'forsyra, de aromatiska sulfonsyrorna, sãsom bensen- mono-, di- och tri-', 'sulfonsyrorna, toluen- mono-, di- och trisulfonsyrorna, naftalensulfon-', 'syrorna, . ex. alfa- och betanaftalen-monosulfonsyrorna, och de olika', 'haftalendisulfonsyrorna etc. I största allmänhet är syror och baser med', 'en dissociationskonstant av ätminstone 1 x 10-4 tillfredsställande,', 'förutsatt att en vattenlösning av elektrolyten kan elektrolyseras för', 'alstrande av väte och syre och ämnet är i huvudsak. icke flyktigt. Ty-', 'piska exempel för de i samband med anjonbytarhartser användbara baser-', 'na är natriumhydroxyd, kaliumhydroxid, litiumhydroxid, cesiumhydroxid', 'och rubidiumhydroxid. Om matrisen är okänslig mot sàväl syre och baser,', 'kan elektrolyten vara antingen sur eller basisk. Med hänsyn till latt', 'tillgänglighet, stabilitet under bränslecellens driftsbetingelser, lâg', 'kostnad och hög joniseringsgrad i vattenlösning föredragas oorganiska', 'syror, till exempel svavelsyra eller fosforsyra eller oorganiska baser,', 't.ex. natriunhydroxid eller kaliunhydroxid.', 'Vid hopsätthing av bränslecellen anbringas en elektrod pa var-', 'dera stora ytan pá den fasta bäraren, i vilken den önskade vattenhalti-', 'ga elektrolytlösningen är absorberad. Eftersom elektroden har nàgot be-', 'gränsad elektrisk ledningsförmäga, som ökar cellens inre motständ, är', 'det önskvärt att förse elektroden med en strömsamlande anslutning av', 'material med god elektrisk ledningsförmäga. Denna strömsamlande anslut-', 'ning kan även vara ett konstruktionselement, som förlänar cellkonstruk-', 'tionen styvhet. Dessa strömsamlande anslutningar kan lämpligen erhâllas', 'med användande av nät, metalltradar, metallstänger eller stansade el-', 'ler utvidgade metallplattor, vilka icke förhindrar beröring mellan', 'bränslegasen och elektrodens yta och vilka elektriskt anslutas till', 'ifrâgavarande elektriska ledare. Den strömsamlande anslutningskonstruk-', 'tionen kommer här att betecknas sãsom anslutningsgaller. Dessa anslut-']"
9,"['9', 'ningsgaller kan antingen vara i beröring med endast elektrodens yta', 'eller de kan vara inarbetade i och bilda en integrerande beständsdel', 'av elektroden. Vid användning av ett anslutningsgaller med öppen be-', 'skaffenhet, som endast är i ytberöring med elektroden, kan detta galler', 'pa motsatta sidan vara i beröring med elektrodytan pa ett andra membran', 'i en batterianordning, i vilken flera celler är hopkopplade. I en sãdan', 'anordning har de bada elektronerna, vilka är i beröring med samma an-', 'slutningsgaller, samma elektriska laddning, eftersom de kommer att vara', 'i beröring med samma gas, dvs. antingen bränsle- eller oxideringsgas.', 'Vid en sàdan anordning är tvà celler parallellkopplade.', 'Man kan även använda med upphöjningar eller korrugeringar för-', 'sett, för gas genomträngligt arkmaterial sãsom anslutningsgaller. Hä-', 'rigenom erhäller gas pà gallrets ena sidan tillträde till endast en', 'elektrodyta. Ett sâdant anslutningsgaller kan användas sãsom separator', 'eller spärr i samband med tva elektroder, sã att bränsle- och oxide-', 'ringsgaserna visserligen är skilda fràn varandra, men dock i beröring', 'med samma galler, men med olika elektroder. Vid denna anordning är när-', 'gränsande celler seriekopplade. En anordning hos ett dylikt batteri be-', 'skrives i större detali i belgiska patentet 596.662.', 'Den i ritningen visade utföringsformen i bränslecellen enligt', 'uppfinningen innefattar en fast bärare 1, i vilken en vattenhaltig', 'elektrolytlösning är absorberad och som har elektroder 2 och 3 och an-', 'slutningsgaller 4 och 5. Till gallren 4 och 5 anslutna ledare 6 resp.', '7 användas för tillförande av elektrisk ström till den av cellen under', 'urladdningsprocessen drivna apparaten och för tillförsel av elektrisk', 'ström till cellen under processens laddningsdel. Bränslegas, som utgö-', 'res av väte, tillföres fran en icke visad källa genom ett inlopp 8 till', 'elektroden 2 eller förekommer endast i kammaren 9, som begränsas av en', 'ändplatta 10, en packning 11 och elektroden 2 pa bärarens 1 yta. Ett', 'ventilförsett utlopp 12 tjänar att avlägsna föroreningar som tränger in', 'i eller ansamlar sig i kammaren 9. Den oxiderande gasen, som utgöres av', 'syre i en med regeneration arbetande cell, tillföres frán en icke vi-', 'sad källa genom ett inlopp 16 till elektroden 3 eller förekommer endast', 'i kammaren 13, som begränsas av ändplattan 14, packningen 15 och elek-', 'troden 3 pa bärarens 1 yta. Ett med ventil försett utlopp 17 är anord-', 'nat för uttagning av föroreningar, vilka tränger in i eller ansamlar', 'sig i kammaren 13. Vid normal drift med väte och syre är utloppens 12', 'och 17 ventiler slutna. Med hänsyn till den totala reaktionens stökio-', 'metri, H2 + 2', 'H20, star volymerna för förrädskamrarna för H2', 'och O2 i förhällandet 2:1, sã att tryckjämvikt upprätthälles under drif-']"
10,"['10', 'ten för undvikande av alla päkänningar pa elektroderna och bäraren pa', 'grund av bristande tryckjänvikt. Det kan dessutom vara önskvärt att', 'anordna ett membran eller en annan tryckutjämningsanordning mellan för-', 'rädskamrarna för väte och syre. Tryckplattorna, packningarna och bära-', 'ren fasthallas i gastätt förhällande till varandra med hjälp av ett', 'flertal muttrar 18, isolerande brickor 21 och bultar 19, vilka uppbär', 'isolerande hylsor 20, vilka koncentriskt är inpassade i hal kring änd-', 'plattornas 10 och 14 och packningarnas 11 och 15 omkrets. Andra alter-', 'nativa organ för hopklämning av dessa organ torde vara uppenbara för', 'fackmannen. Ändplattorna 10 och 14 kan framställas av varje material', 'med tillräcklig hällfasthet och motstândskraft mot de i cellen uppträ-', 'dande korrosionsbetingelserna. Ändplattorna 10 och 14 kan framställas', 'av metall, men bestâr företrädesvis av isolerande material, exempelvis', 'polystyren, polymetylmetakrylat, vulkanfiber, fenol-, urinämnes- eller', 'melaminlaminat pà fiber- eller vävbasis, hârt gummi etc. I ett sãdant', 'fall kan de isolerande hylsorna 20 och den isolerande brickan 21 ute-', 'lämnas. Packningarna 11 och 15 kan framställas av varje elastisk poly-', 'mer av gummityp, företrädesvis ett material, som icke pâverkas av de', 'tillförda gaserna eller dessas reaktionsprodukter med vilka de kommer i', 'beröring. Lämpliga material utgöras exempelvis av de syntetiska, gummi-', 'aktiga elasterna, .ex. silikongummi, gummiaktiga sampolymerisat av', 'fluorinerad etylen, syntetiska, gummiaktiga sampolymerisat av butadien', 'med styren, akrylnitril, isopren, buten, kloropren eller homopolymerer-', 'na av kloropren etc. De isolerande hylsorna 20 och de isolerande bric-', 'korna 21 kan framställas av nágot känt isolermaterial, exempelvis samma', 'material som användes för ändplattorna 10 och 14.', 'Fig. 2 visar en vertikalsektion av cellen enligt fig. 1 i pla-', 'net för gasinloppen 8 och 16 och utloppen 12 och 17. I fig. 2 visas', 'bäraren 1 framställd utan tygförstärkning. En sãdan förstärkning kan', 'emellertid anordnas och är särskilt önskvärd, om den fasta bäraren 1', 'har framställts av ett jonbytarhartsmembran. En sâdan förstärkning kan', 'bestà av varje icke ledande material, som är motständskraftigt mot de', 'kemiska betingelserna i membranet, exempelvis. orlontyg, asbesttyg, glas-', 'tyg, fiberbanor av orlon, asbest eller glas. Förstärkningen är avsedd', 'att förläna bäraren 1 större hällfasthet varjämte den kan ha den nytti-', 'ga effekten att under tillverkningen fastlägga membranets tjocklek. Änd-', 'anslutningarna 4 och 5 visas bestà av metallträdnät och är oberoende av', 'elektroderna 2 och 3, vilka är framställda av i polytetrafluoreten in-', 'blandat metallpulver. Vid denna konstruktion fasthallas elektroderna 2', 'och 3 och ändanslutningarna 4 och 5 sã nära och sã fast som möjligt mot']"
