PageNo,Text
1,"['UTLÄGGNINGSSKRIFT nr', '310 601', 'Int CI', 'B 41 m 5/26 Kl. 57 b 14/02', 'P.ans. nr', '1325/60', 'Inkom den 10 II 1960', 'Giltighetsdag den', '10 II 1960', 'PATENT- OCH', 'Ans. allmänt tillgänglig den 1 VII 1968', 'REGISTRERINGSVERKET', 'Ans. utlagd och utläggnings-', 'skriften publicerad den', ',5 V 1969', 'Prioritet begärd frân den 11 II och 22 IX 1959', 'I', '(Storbritannien, 4 809, 32 261)', '.', 'IMAGIO PROCESS LTD, LONDON, STORBRITANNIEN', 'Uppfinnare: A Games', 'Ombud: T F Nilsson', 'Sätt och apparat för franställning av kopior', 'o', 'Föreliggande uppfinning hänför sig till kopiering av', 'original, t ex i form av trycksaker, bildmönster, fotografier osv,', 'pã en andra yta. Uppfinningen är särskilt användbar för kopior pã', 'papper men kan även tillämpas för kopietagning pa ätskilliga andra', 'material, t. ex plast, glas, metall osv.', 'De viktigaste stegen vid förfarandet enligt uppfinningen', 'äro, att originalet, som skall kopieras, anbringas i beröring med', 'en yta, pã vilken kopian skall &stadkommas, och att kombinationen', 'utsättes för värme pa sã sätt, att ett oljeartat material bringas att', 'förängas utöver areor, som äro representativa för originalet, för', 'att astadkomma motsvarande areor av oljeartat material pa kopieytan.', 'Det är detta fysikaliska fenomen (nämligen det förhällandet,', 'att', 'tillförsel av värme kan ästadkomma selektiv förängning och konden-', 'sering av oljeartat material), som bildar grundvalen för uppfinningen', 'och som kan utnyttjas pa flera sätt. Uttrycket ""oljeartat material""', 'eller ""olja"" användes här sãsom inbegripande material, vilka normalt', 'icke betraktas sãsom oljor men som ändã äro i stand att uppträda pã', 'det just beskrivna sättet.', 'Föreliggande uppfinning avser sãlunda ett sätt att pa ett', 'kopieark &stadkomma en positiv kopia av ett original, vid vilket sätt', 'Dupl.kl. 57 d:2/01']"
2,"['2', 'kopiearket och originalet hopläggas i en kopieringssats och kopierings-', 'satsen utsättes för inverkan a.v värme, och det för sättet enligt upp-', 'finningen kännetecknande är, att pã originalet före sammanläggningen', 'av original och kopieark anbringas ett skikt av oljeartat material,', 'att originalet och kopiearket sammanläggas med skiktet av oljeartat', 'material mellan sig och att originalet i kopieringssatsen pã ett', 'sâdant sätt utsättes för inverkan av värmet under bibehällande av', 'kopiearket vid en lägre temperatur än originalet, att det oljeartade', 'materialet förängas inom mot bildpartierna à originalet svarande', 'areor och kondenseras pa kopiearkets mot originalet vända yta för att', 'pã denna âstadkomma ett mot originalets bildpartier svarande mönster', 'av kondenserad olja.', 'Vissa original, som skola kopieras, innehâlla i sig själva', 'det oljeartade material, som erfordras för astadkommande av kopian.', 'Sälunda framställes särskilt tidningstryck medelst en oljeartad tryck-', 'färg, som själv bidrager med den nödvändiga oljan för destillation.', 'Eftersom oljan är koncentrerad utöver de areor, som skola. reproduceras', 'pã kopian, kommer nãgon form av upphettning att astadkomma den nöd-', 'vändiga destillationen. En liknande effekt kan även uppnãs genom att', 'anbringa den nödvändiga oljan i exempelvis ett färgband för skriv-', 'maskiner, ett karbonpapper eller t o m i en penna eller nãgot annat', 'medium för ästadkommande av ett mönster eller tryck pa en yta, av', 'vilken en kopia skall tagas. Detta medför i huvudsak samma resultat', 'som det just i samband med tidningstryck nämnda, nämligen att oljan är', 'koncentrerad utöver de areor, som skola reproduceras pa kopian, sã att', 'destillation utöver dessa areor astadkommes utan svärighet. Uppfinningen', 'omfattar därför även en modifikation av det ovannännda sättet, och', 'denna modifikation kännetecknas därav, att det oljeartade materialet', 'pâföres pa originalet enbart sãsom en del av originalets bildareor', 'genom att dessa bildas av ett material, som innehäller det oljeartade', 'materialet.', 'I de flesta fall innehäller emellertid det original, som', 'skall kopieras, icke nâgon sâdan olja, och det är nödvändigt att', 'sãsom ett förberedande steg anbringa en tunn oljehinna. Denna anbringas', 'vanligen ovanpã originalet, men i vissa fall kan det vara lämpligt', 'att använda papper, pã vilken en oljehinna anbragts pã förhand och pã', 'vilket originalet sedan astadkommes, t ex medelst skrivmaskin. Upp-', 'finningen omfattar därför den ytterligare modifikationen av det ovan-', 'nämnda sättet, att det oljeartade materialet pâföres pa originalet,']"
3,"['310601', 'innan dettas bildpartier paförts.', 'När en olja paföres sãsom ett skikt pa originalet före', 'eller efter päföringen av dettas bildpartier, kan man emellertid', 'lätt välja en olja, som är ren och genomskinlig, sã att originalet', 'icke skadas pa nãgot sätt och restoljan efter upphettning är praktiskt', 'taget icke upptäckbar. Da originalet behandlats pâ detta sätt, finnes', 'givetvis en oljehinna utöver hela ytan, och, eftersom det är nödvändigt,', 'att oljan skall destilleras endast utöver de areor, som äro represen-', 'tativa för originalet, bör strälningsvärme användas, eftersom denna', 'selektivt absorberas av de mörka areorna av originalet, sã att oljan', 'destilleras endast utöver dessa areor för alstring av den latenta', 'bilden.', 'Ehuru uppfinningen vanligen tillämpas pa sã sätt, att oljan', 'bringas att destillera frän originalets bildpartiuppbärande yta till', 'kopieringsytan, kan samma fysikaliska princip begagnas pa andra sätt.', 'Om exempelvis originalet befinner sig pa ett genomskinligt ark, kan', 'oljehinnan anbringas pã baksidan av arket, eftersom samma selektiva', 'absorption av strälningsenergi uppträder och oljan kommer att destille-', 'ras frän baksidan av arket pã samma sätt som frän arkets framsida.', 'Det original, som skall kopieras, behöver icke befinna sig', 'pã papper eller överhuvudtaget pã nãgon annan slät yta. Exempelvis', 'kan ett kopieark sammanföras med en yta, som bildas av t ex skalan pa', 'ett instrument, varvid olja bringas att destillera frän denna yta', 'för att giva en kopia av instrumentindikeringen vid önskad tidpunkt.', 'Indikeringen i en räknemaskin eller dylikt kan kopieras pã samma sätt.', 'Salunda kan destillationen âstadkommas frân en rad siffror, som', 'representera indikeringen, vid vilken som helst tidpunkt, och denna', 'destillation uppstär antingen genom radens läge eller genom tillförsel', 'av ett strälningsknippe, vilket tjänar till att utvälja en viss rad.', 'Oavsett hur den latenta bilden alstras pa kopieytan,', 'kräves normalt, att bilden behandlas med ett framkallningsmedel, som', 'lämpligen har formen av ett pulver, vilket häftar fast vid oljeareorna,', 'medan överskottet av pulver avlägsnas. Ibland kan emellertid ett flytan-', 'de framkallningsmedel begagnas, sãsom kommer att framga ay det följande.', 'Vid kopiering av exempelvis dokument är det nödvändigt att âstadkomma', 'en synlig bild, och för detta ändamäl kan ett framkallningsmedel bestã', 'av en färg, som bestär av en blandning av ett finfördelat pigment och', 'ett bindemedel. Alternativt kan emellertid en framkallare i pulverform']"
4,"['4', 'användas för att giva en bild, som icke är synlig men som är avsedd', 'för', 'ett i det följande angivet ändamal. Da en pulvriserad färg', 'begagnas för att giva en synlig bild, kan denna fixeras genom upp-', 'hettning, av kopian för smältning av bindemedlet.', 'Vissa ytor äro givetvis mera lämpliga än andra för mottag-', 'ning av den latenta bilden, men i intet fall maste ytan sensibiliseras', 'speciellt pã nágot sätt. Eftersom en av de viktigaste tillämpningarna', 'av förfarandet bestär i kopiering av dokument och liknande, är möjlig-', 'heten att använda ett osensibiliserat papper särskilt viktig, ty detta', 'innebär en stor kostnadsbesparing i jämförelse med andra typer av för-', 'faranden, vid vilka man vanligen maste begagna ett preparerat papper,', 'som är sensibiliserat antingen för värme eller för ljust. Kostnaden', 'för sãdant preprarerat papper representerar härvid en mycket avsevärd', 'del av hela kostnaden för processen. Vid föreliggande uppfinninge be-', 'gagnas osensibiliserat papper, och i allmänhet kan vilken som helst', 'lämplig papperskvalitet begagnas, ehuru vissa papperskvaliteter äro', 'lämpligare än andra vid framställning av den latenta bilden.', 'Vid det direkta utövandet av förfarandet, dvs da oljan', 'destilleras frân originalets bildpartibärande yta till kopieytan,', 'kommer den latenta bilden att vara sidvänd sãsom en ""spegelbild""', 'Denna spegelbild blir givetvis ater sidvänd, om den anyo kopieras,', 'men det är, da nâgon förnyad kopiering icke göres, i allmänhet nöd-', 'vändigt, att papperet är genomskinligt, sã att den framkallade bilden', 'kan betraktas frän pappererts andra sida, sã att man ser den sidriktigt.', 'Betraktning av en bild genom genomskinligt papper eller genomskinlig', 'film underlättas, om ett vitt överdrag anbringas ovanpa bilden för att', 'astadkomma en bakgrund för bilden, dã denna betraktas frân papperets', 'eller filmens motsatta sida. Detta överdrag kan bildas av ett extra', 'skikt papper eller film, t ex en självklistrande plastfilm, för er-', 'hâllande av en laminerad kopia. Alternativt kan vitt pigment begagnas,', 'som kan sprutas direkt pã ytan, t ex frân en tryckbehällare. Det har', 'visat sig, att detta överdrag, oavsett om det utgöres av ett extra', 'skikt eller av ett pigment, i manga fall innesluter bilden och sãlunda', 'onödiggör särskild fixering.', 'Förutom att papperet eller filmen för kopian skall vara', 'genomskinlig föreligger ett ytterligare krav, nämligen att papperet', 'eller filmen är tillräckligt transparent för infraröd strälning för', 'att möjliggöra besträlning av originalet genom papperet eller filmen']"
5,"['310601', 'för astadkommande av destillationen. I allmänhet är det lämpligt', 'att begagna vitt eller färgat silkespapper och genomskinligt papper', 'av den typ, som begagnas vid framställning av genomskinliga diazo-', 'kopior. För tagande av avtryck är det önskvärt med en slät yta, och', 'för detta ändamäl är det särskilt lämpligt att begagna film eller', 'ark av cellulosaacetat eller regenererad cellulosa. Om papperet eller', 'filmen begagnas i form av en kontinuerlig remsa, som drages genom de', 'olika stegen av förfarandet, maste papperet eller filmen givetvis', 'Vara tillräckligt stark för detta ändamal.', 'Vitt skilda material kunna begagnas sãsom ""olja"", som', 'bringas att förängas fran originalets yta. Huvudkraven äro, att oljan', 'är färglös för att icke giva märken pã originalet, att oljan kan', 'destilleras vid en temperatur, som icke skadar originalet, och att', 'oljan giver en latent bild, som har förmãga att kvarhälla eller', 'reagera med ett lämpligt framkallningsmedel. Atskilliga, verkliga', 'oljor äro lämpliga för detta ändamäl, t ex eteriska oljor, vegeta-', 'biliska oljor och mineraloljor, medan andra oljeartade material,', 't ex glyceriner och glykoler, även kunna begagnas effektivt. Av de', 'verkliga oljorna finnas de lämpligaste bland mineraloljorna och frak-', 'tioner av dessa. De extra tunna mineraloljorna med en ungefärlig', 'medelkokpunkt av 330°C äro särskilt lämpliga. Alternativ till mineral-', 'oljorna äro hydrerade terfenyler, to ex de som försäljas under handels-', 'namnet ""HB 40"" av Monsanto Chemicals Limited. Dessa äro färglösa', 'vätskor med hög kokpunkt, vilka bestã av en partiellt hydrerad bland-', 'ning av isomera terfenyler med ett destillationsomrâde mellan 340', 'och 396°C. Detta material har större latitud och högre viskositet än', 'mineraloljor och har därför nãgot bättre förmaga att kvarhãlla färg.', 'Klorerade difenyler och polyfenyler, t ex de som försäljas av', 'Monsanto Chemicals Limited under handelsnamnet ""Aroclor"", äro även', 'lämpliga och hava ett destillationsomrãde av 275-390°C.', 'Ju snabbare oljan kan bringas att förângas, desto snabbare', 'blir förfarandet i sin helhet, och man erhäller exempelvis särskilt', 'snabba resultat vid begagnande av luktlös fotogen, som förängas utöver', 'ett omrâde av 200-250°C. Förängningshastighete: och därmed förfarandets', 'snabbhet är givetvis intimt beroende av strälningsenergikällan, och', 'det visar sig, att en rörformig infrarödlampa, som är ,anordnad ungefär', '10 mm frän kopians yta och som har en effektiv reflektor, giver goda', 'resultat. En lamplängd av 250 mm är lämplig för papper med normal', 'bredd, och vid begagnande av en 1350 W lampa erhalles härvid 135 W per']"
6,"['6', '25 mm längd.', 'Sedan den latenta bilden har âstadkommits pã kopieytan,', 'är det vanligen nödvändigt att framkalla densamma, och, da en- synlig', 'bild erfordras, uppnãs denna lämpligen medelst en pulverformig färg,', 'sãsom förut nämnts. Färgen maste bringas i beröring med den latenta', 'bilden, tills den senare icke mottager mera färg. Eventuella över-', 'skottspartiklar av färgen maste därefter avlägsnas. Genom att välja', 'ett lämpligt material för färgen minskas emellertid eventuellt över-', 'skott till försumbara mängder, och den latenta bilden mottager all', 'erforderlig färg, medan resten av ytan förblir ren. Vid begagnande', 'av en blandning av ett pigment och ett bindemedel är det för det', 'mesta lämpligt, att bindemedlet är termoplastiskt, sã att det smältes', 'fast pã kopieytan. Sadana naturhartser som schellack och kolofonium', 'och sãdana konsthartser som epoxi- och polyesterhartser hava visat', 'sig mycket lämpliga. Pigmentet maste i allmänhet vara svart, men', 'andra kulörer kunna även begagnas, om sã erfordras.', 'Andra pulver kunna begagnas för olika ändamal, t ex fram-', 'ställning av litografiska tryckplâtar. För sistnämnda ändamäl kan', 'man begagna nãgot vattenfast harts, som är lämpligt för litografiska', 'förfaranden, och pulvret kan även innehâlla tillräckligt med pigment', 'för att tjänstgöra sãsom ett toningsmedel, sã att man erhäller en', 'synlig bild för kontroll.', 'Dessutom kunna sma halter av ledande material, t ex', 'aluminium- eller kopparpulver, järnpulver, grafit eller kol, inga i', 'framkallningsmedlet för att minska effekten av statisk elektricitet,', 'da man arbetar med plastfilmer. Blandningens partikelstorlek kan', 'variera mellan omkring 50 och 175 um.', 'Vid begagnande av en pulvriserad färg pa det just beskrivna', 'sättet undvikes helt användningen av flytande medel, sã att hela för-', 'farandet är ett torrförfarande och följaktligen är renligare än jäm-', 'förbara förfaranden, vid vilka begagnas flytande framkallare. I all-', 'mänhet äro de använda materialen billiga och försämras icke under', 'lagring, sã att de kunna stã länga tidrymder utan att fã försämrad', 'effekt. Dessutom äro de i huvudsak luktlösa, och kopian är torr och', 'redo för omedelbart begagnande.', 'Ibland kan det emellertid vara lämpligt att använda en', 'flytande framkallare, och i detta fall maste den pa originalets yta', 'anbragta oljan vara blandad med ett ämne, som kan reagera med det']"
7,"['7', 'flytande framkallningsmedlet för astadkommande av en synlig bild.', 'Detta ämne, som är blandat med oljan, överföres frân oroginalet till', 'kopieytan under destillationen och reagerar sedan med framkallnings-', 'medlet. Särskilt lämpliga för detta ändamäl äro kemikalier, som reage-', 'ra med vatten under bildande av färg pa den yta, pa vilken kopian', 'skall astadkommas. Efter destillationen är det sãlunda endast nödvändigt', 'att fukta kopians yta för att alstra den synliga bilden, och det', 'kräves icke nãgon fixering.', 'Salunda kan pyrogallussyra blandas med ett av de ovannämnda,', 'oljeartade materialen, vilket da tjänstgör sãsom en bärare. Syran över-', 'föres till kopieytan under destillationen, och den latenta bilden kan', 'sedan framkallas medelst ferrosalter. Garvsyra giver även liknande', 'resultat och alstrar, da den blandas med ferrosulfat i närvaro av', 'vatten, en djupblã färg, medan den vid blandning med kaliumbikromat', 'giver en brun färg. Om kopieytan skall fuktas endast med vatten, maste de', 'tvã material, som skola reagera, bâda överföras fran originalet till', 'kopieytan, men pyrogallussyra eller garvsyra giver en synlig bild vid', 'fuktning med flytande ammoniak utan behov av nãgon ytterligare ingre-', 'diens.', 'Oavsett om förfarandet sedermera utnyttjar en pulverformig', 'färg eller en flytande framkallare äro begynnelsestegen, som bestã i', 'paföring av oljan och exponering med värme, i huvudsak lika, och i all-', 'mänhet maste för värmeexponeringen kombinationen av originalet och', 'kopian förflyttas i förhällande till en rörformig infrarödlampa.', 'Lämpligen astadkommes denna relativrörelse genom att uppstöda kopieytan', 'i beröring med originalet pã ytan av en roterbar trumma, som bringar', 'kombinationen att röra sig förbi en fast anordnad lampa. De tvã arken', 'skiljas sedan at, innan framkallning sker. Alternativt kunna emellertid', 'de tvã arken monteras pã ett plant underlag, över vilket lampan för-', 'flyttas. Detta representerar den enklaste utföringsformen av förfarandet,', 'vilken kan utföras helt manuellt. För detta ändamal kan oljehinnan', 'först anbringas pã originalet medelst en vals, varefter kopiepapperet', 'anbringas i beröring med den oljade ytan. Därefter anbringas kombina-', 'tionen av de tvâ arken under en ram med glas. En rörformig infrarödlampa', 'förflyttas sedan tvärs över bildarean för att destillera oljan, var-', 'efter kopiepapperet avlägsnas fran ramen och framkallas genom utsprid-', 'ning av pulverformig färg pã kopiepapperet. Bilden fixeras därpã genom', 'tillförsel a.v värme, t ex genom att ater föra infrarödlampan över', 'bilden.']"
8,"['8', 'I allmänhet är det emellertid lämpligt att begagna ett', 'automatiskt förfarande, och uppfinningen astadkommer därför en apparat,', 'vilken har en anordning för att hâlla originalet och kopiearket hop-', 'lagda i en kopieringssats och en strälningskälla för besträlning', 'och', 'uppvärmning av originalet, medan detta och kopiearket hâllas hoplagda', 'i en kopieringssats, och för förängning av ett mellan original och', 'kopieark förefintligt oljeartat material för att astadkomma ett mot', 'originalets bildpartier svarande latent mönster av kondenserad olja', 'pã kopiearket, och denna apparat kännetecknas enligt uppfinningen', 'därav, att den har en anordning för paföring av det oljeartade materi-', 'alet pã originalets yta och en anordning för paföring av ett framkall-', 'ningsmedel pa kopiearket för framkallning av dess latenta, mot origi-', 'nalets bildpartier svarande mönster av olja.', 'Anordningen för paföring av ett framkallningsmedel kan', 'bestã antingen av en behâllare för pulverformigt material, vilken är', 'sã anordnad, att pulvret kommer i beröring med den mot originalet', 'vända sidan av kopiearket, eller ocksã kan framkallningsorganet tjäna', 'till att pãföra- kopiearket flytande framkallare.', 'Anordningen för paföring av det oljeartade materialet', 'pã originalet i form av en tunn oljehinna pã den sida av originalet,', 'som kommer i beröring med kopiearket, kan lämpligen utgöras av en', 'av matningsvalsarna för originalet. Sãsom förut nämnts, bestär värme-', 'källan lämpligen av en rörformig infrarödlampa, och dessutom erfordras', 'i allmänhet en fläkt för kylning av kopiearket för att detta skall', 'hallas vid en lägre temperatur än originalets upphettade bildpartier,', 'sã att kondensationen av det oljeartade materialet är möjlig.', 'Uppfinningen skall beskrivas närmare i det följande under', 'hänvisning till bifogade ritningar, som visa nãgra utföringsexempel.', 'Fig 1 visar schematiskt en sektion genom en apparat, vid vilken be-', 'gagnas en pulverformig torrframkallare. Fig 2 visar den övre delen av', 'apparaten enligt fig 1 modifierad för tagande av avtryck. Fig 3 visar', 'en modifierad utföringsform, som är särskilt lämplig att begagna i', 'samband med ett genomskinligt original. Fig 4 och 5 visa modifikatio-', 'ner av apparaten enligt fig 1 för framställning av litografiska tryck-', 'plâtar. Fig 6 och 7 visa alternativa modifikationer av apparaten enligt', 'fig 1 för multipelkopiering. Fig 8 visar apparaten enligt fig 1 modi-', 'fierad för begagnande av en flytande framkallare.']"
9,"['310601', 'I fig 1 matas ett original 1, som skall kopieras in i', 'apparaten medelst valsar 2 och 3. Valsen 2 drives över en rem 4 av', 'en elektrisk motor 5. Valsen 2 ingriper även med en undre vals 6,', 'som doppar ned i ett trag 7, vilket är fyllt med olja för destilla-', 'tionsändamal. Härigenom överföres en tunn oljehinna fran valsen 6', 'till valsen 2 och därifrän till undersidan av originalet 1. Om det', 'originalet 1 uppbärande arket, sãsom vanligen är fallet, är ogenom-', 'skinligt, insättes den originalet uppbärande ytan nedâtvänd, och', 'det är denna yta, som mottager oljehinnan. Om originalet är genom-', 'skinligt, kan det insättas i omvänt läge, sã att baksidan oljas och', 'den erhâllna bilden blir rättvänd.', 'Valsarna 2 och 3 mata originalet till beröring med en', 'roterbar trumma 10. Denna är icke driven utan bringas endast att', 'rotera genom originalets rörelse och även genom rörelsen av en remsa', '11, som avlindas frän en rulle 12. Pã denna remsa ästadkommes kopian,', 'och den kan besta av antingen papper eller en plastfilm. I varje fall', 'maste remsan vara genomskinlig för att tillâta strälning att gã genom', 'densamma till originalet. Sedan remsan 11 lämnat rullen 12, gar den', 'över ledvalsar 13 och 14, varifran remsan gar till beröring med', 'originalet runt ungefär 1/4 av trummans 10 periferi. Därefter fort-', 'sätter originalet i beröring med trummans yta under en vals 15, vari-', 'frän originalet utkommer ur apparaten vid 16. Remsan 11 gar däremot', 'över en vals 17 och skiljes frän originalet. Vanligen finnes ingen', 'större benägenhet hos remsan 11 och originalet att häfta fast vid', 'varandra, men om sâdan benägenhet finnes, insättes en platta 18 mellan', 'de bada valsarna, varvid originalet 1 följer den med en prickstreckad', ""linje 1' antydda banan."", 'Medan originalet och kopieremsan 11 stá i beröring med', 'trumman 10, pâverkas de av en rörformig infrarödlampa 20, som. är', 'försedd med en reflektor 21. Samtidigt kyles remsan 11 medelst en fläkt', '22, som riktar kylluft genom en kanal 23 och hindrar remsan frän att', 'nã samma temperatur som originalet. Medelst denna fläkt säkerställes,', 'att den fran originalet till kopieytan överdestillerade oljan icke', 'förängas till följd av kopieytans förhöjda temperatur. Sedan kopie-', 'ytan lämnat originalet, uppbär den en latent bild, som framkallas', 'medelst en pulvriserad färg 25, vilken finnes i en behâllare 26. Den', 'vänstra väggen av behällaren bildas av en böjlig membran 27, som är', 'utspänd mellan fasta monteringsorgan 28. Denna membran bringas att']"
10,"['10', 'vibrera medelst en sexhörnig del 30, vilken drives av den elektriska', 'motorn 5 över remmen 4. Membranens 27 vibration tjänar bâde till att', 'hâlla färgen 25 i rörligt tillstand och till att avlägsna eventuell', 'överskottsfärg frân remsan 11. Remsan lämnar därefter behällaren 26', 'och gar över en driven vals 31. Vid detta stadium uppbär remsan en', 'infärgad bild, som fixeras medelst en andra rörformig infrarödlampa', '32, som har en reflektor 33. Remsan 11 drages genom apparaten medelst', 'ett par dragvalsar 34 och 35, av vilka den senare drives av motorn', '5 över en rem 36. Den färdiga kopian, som uppbär den fixerade bilden,', 'avskäres sedan medelst ett par knivblad 37.', 'Om originalet är ogenomskinligt, är den sãlunda alstrade', 'bilden en spegelbild, som maste betraktas frân den motsatta sidan av', 'papperet eller filmen. Bildens tydlighet kan ökas, sãsom förut nämnts,', 'genom paföring av ett bakgrundsöverdrag. Den för exponeringen nöd-', 'vändiga tiden bestämmes i motsvarighet till tätheten och gradationen', 'av originalet. Exponeringstiden regleras genom ändring av hastig-', 'heten av motorn 5, som exempelvis giver remsan 11 en hastighet av', '12-15 m/min. Typiska driftsförhällanden äro följande:', 'Exempel 1', 'Remsan 11: var ett genomskinligt papper med en vikt av', '2', '16 g/m, och oljan i trâget 7 bestod av den hydrerade terfenyl, som', 'försäljes under handelsnamnet ""HB 40"" av Monsanto Chemicals Limited.', 'Lampan 20 hade en effekt av 1350 W och en driftsspänning', 'av 280 V. Lampan hade en längd av 250 mm och befann sig ungefär', '10 mm frân remsans 11 yta. Färgen 25 hade följande sammansättning:', 'kolofoniumharts', '50 vikt-%', 'kolsvart', '46 vikt-%', 'svart anilinfärg (försält under', 'handelsnamnet ""Hexalac Black 61738""', 'av Pointing Ltd England)', '4 vikt-%', 'Denna färg maldes till en partikelstorlek av ungefär 60 jm.', 'Fixeringslampan 32 hade även en längd av 250 mm och en effekt av', '1000 W. Vid kopiering av ett original med medeltäthet och medel-', 'gradation inställdes motorn 5 sã, att den gav remsan 11 en hastighet', 'av 13,5 m/min, varigenom erhölls en ren, skarp, svart kopia pã ungefär', '2 sek.', 'Om man underläter att fixera den av färgen 25 alstrade bilden', 'pã kopieremsan, kan denna bild överföras till ett annat mottagningsark.']"
