PageNo,Text
1,"['UTLÄGGNINGSSKRIFT nr', '359 479', 'Int CI', 'B 29 C 17/03', 'P.ans. nr', '2284/72', 'Inkom den', '24 II 1972', 'Giltighetsdag den', '24 II 1972', 'PATENT- OCH', 'Ans. alimänt tillgänglig den', '3 IX 1973', 'REGISTRERINGSVERKET', 'Ans. utlagd och utläggnings-', 'skriften publicerad den', '3 IX 1973', 'Prioritet ej begärd', 'AB PLATMANUFAKTUR, MALMÖ', 'Uppfinnare: F E Granséus, Vintrie och K I H Borgström, Malmö', 'Ombud: T Ström', 'Apparat för framställning av lock till förslutning av bägare, flaskor, burkar', 'och liknande', 'Föreliggande uppfinning avser en apparat för framställning av', 'lock till förslutning av bägare, flaskor, burkar och liknande, och', 'utgör', 'en vidareutveckling av uppfinningen enligt patentet 336.455.', 'I syfte att uppna en helt mekaniserad process för tillförlit-', '5', 'lig tät men likväl lätt öppningsbar förslutning av bägare under', 'tillfredsställande hygieniska förhällanden, vilken lätt kan till-', 'lämpas vid moderna fyllningsmaskiner under transport av bägarna', 'genom olika stationer utan att manuella ingrepp behöver ske, före-', 'slâs enligt uppfinningen en apparat i enlighet med patentkravet 1.', '10', 'Uppfinningen beskrives närmare i det följande med hänvisning', 'till bifogade ritningar, pa vilka fig. 1 är en schematisk vy för', 'äskädliggörande av apparaten enligt uppfinningen, samt i anslutning', 'därtill anordnade stationer för fyllning och förslutning av bägare,', 'fig. 2 är en sidovy av en övre del av apparaten enligt uppfinningen,', '15', 'vilken visar anordningarna för formning och stansning av locket,', 'fig. 3 är en sidovy av apparaten frân dennas ena sida och visar', 'delar av apparatens drivmekanism, samt fig. 4 är en vy i motsvarig-', 'het till fig. 3 och visar andra delar av apparatens drivmekanism.', 'I fig. 1 visas schematiskt en förrâdsrulle 10 av banformigt', '20', 'plastmaterial, exempelvis PVC, av den beskaffenhet som avses i', 'Dupl. kl. B 65 b 7/28']"
2,"['2', 'patentet 336.455, och frân denna förrädsrulle är banan 11 fram-', 'dragen över brytvalsar 12 i en slingbildare till en brytvals 13', 'och en matarvals 14, varav den senare är tillordnad en upplyftbar', 'mottrycksvals 15. Frân matarvalsen 14 är banan 11 dragen genom ett', '5', 'formningsverktyg 16 för astadkommande av en skâlformig fördjupning', '17 i banan med en krage 18 genom tillämpning av förfarandet enligt', 'patentet 336.455 och ett stansverktyg 19 för avstansning av det av', 'fördjupningen 17 bildade locket. Detta faller ned i ett vertikalt', 'matarschakt 20, medan banan 11 med kragarna 18 avledes ât sidan', '10', 'och upplindas pa en haspel 21.', 'Mottrycksvalsen 15 är upplyft frân matarvalsen 14 under', 'formnings- och stansverktygens slutningsrörelse för att banan skall', 'vara fritt rörlig, da operationerna i dessa bâda verktyg försiggar,', 'sã att den skälformiga fördjupningen lätt skall kunna styras in i', '15', 'stansverktygets dynhälighet. Banan 11 frammatas intermittent frân', 'förrädsrullen 10 till haspeln 21 i takt med formnings - och stans-', 'verktygens rörelser.', 'Fran ett bägarmagasin 22 utportioneras bägare 23 en i sänder', 'och ställes pa ett transportband 24, vilket förflyttas intermittent', '20', 'i riktningen av pilen 25. Därvid föres de pã bandet i rad uppställda', 'bägarna i tur och ordning genom ett antal längs transportbandet för-', 'delade stationer, vilkas inbördes avstând motsvarar bandets rörelse-', 'steg under den intermittenta rörelsen. I en fyllningsstation 26', 'fylles bägaren med den vätska eller annat material, som skall för-', '25', 'packas däri, varefter bägaren föres förbi matarschaktets 20 nedre', 'ände, vilken är försedd med en lockdispenser 27, medelst vilken ett', 'lock 17 utmatas frân schaktet och fälles över bägaren, da denna', 'passerar förbi dispensern nedanför dennas nedre öppna ände. Den med', 'löst pâlagt lock försedda bägaren tillföres sedan en första krymp-', '30', 'ningsstation 28, där lockets kantparti krympes över bägaren pã det', 'sätt som är visat och beskrivet i patentet 336.455, för att slutligen', 'tillföras en andra krympningsstatior 29, där lockets plana översida', 'krympes.', 'I det konstruktiva utförandet av apparaten enligt uppfinningen,', '35', 'vilket är visat i fig. 2 - 4, är tvã brytvalsar 13 anordnade pa var', 'sin sida om matarvalsen 14, sãsom framgär av fig. 2. Vidare är en', ""ytterligare matningsvals 14' med tillhörande mottrycksvals 15' an-"", 'ordnad efter formnings- - och stansverktygen 16 resp. 19. Brytvalsar', 'och matningsvalsar är lagrade i ett stativ 30, vilket ocksà uppbär', '40', 'mottrycksvalsarna 15, slingbildarvalsarna 12 samt förrâdsrullen 10,']"
3,"['3', 'vilken sistnämnda är lagrad i en bygel 31.', 'Formningsverktyget 16 innefattar en form 32 för formning av', 'den skâlformiga fördjupningen (locket) genom tryck och/eller vakuum.', 'Denna form uppbäres av en rörlig verktygsplatta 33, som är för-', '5', 'skjutbart styrd pã ett par stänger, varav en är visad vid 34. Dessa', 'stänger är förbundna med kraftiga stationära plattor 35 och 36', 'i', 'stativet. Medelst ett dubbelt knähävtyg 37 är den rörliga verktygs-', 'plattan förbunden med plattan 36. Knähävtyget är försett med en kam-', 'följare 38, som av en pneumatisk cylinder 39 halles i anliggning mot', '10', 'en kamskiva 40, vilken sitter pâ en axel 41. Denna är medelst ett', 'kugghjul 42 kopplad till ett kugghjul 43 pã en axel 44, vilken', 'bildar utgángsaxel pá en vinkelväxel 45, fig. 3, vars ingängsaxel', 'är visad vid 46 och är kopplad till en inte närmare visad elektrisk', 'drivmotor.', '15', 'För samverkan med formen 32 är pâ plattan 35 anordnat ett mot-', 'hâll 47, vilket uppbäres av ett i plattan 35 axiellt förskjutbart', 'skaft 48, som mot en fjäderbelastning 49 är rörligt ât vänster med', 'avseende pã fig. 2. Detta mothâll är utfört som en värmeplatta och', 'är ansättbart mot det ringformiga parti pa formen 32, som omger', '20', 'formhäligheten däri. Genom verktygsplattans förskjutning fram och', 'âter medelst knähävtyget 37 föres formen 32 växelvis mot och bort', 'frân mothället 47, och da den föres mot mothället, ansättes detta', 'mot formen under viss eftergivning hos fjäderbelastningen 49, varvid', 'den mellan form och mothâll framdragna banan 11 blir fastklämd om-', '25', 'kring formhäligheten. Formhäligheten kan pá konventionellt sätt', 'medelst här icke närmare visade medel sättas under visst över- eller', 'undertryck för att banan skall tryckas resp. dragas in i formhälig-', 'heten och formas efter denna genom tillämpning av förfarandet enligt', 'patentet 336.455, varvid banan mjukas upp för underlättande av dess', '30', 'formning genom uppvärmning av densamma medelst det som värmeplatta', 'utförda mothället. Den bildade fördjupningen 17 har, sãsom tidigare', 'nämnts, en krage 18 och är genom formningen bibringad de speciella', 'egenskaper med avseende pâ strukturen i det banan bildande plast.', 'materialet, som är närmare beskrivna i det nämnda patentet.', '35', 'Verktygsplattan uppbär vidare en dyna 50, vilken har en till', 'de skâlformiga fördjupningarna 17 passande hälighet, vari är an-', 'ordnad en utstötare 51, som med ett skaft 52 är fast förankrad i', 'maskinens stativ 30. Denna utstötare intager läget enligt fig. 2', 'i anliggning mot dynhälighetens botten, när verktygsplattan 33 är', '40', 'i sitt vänstra ändläge, men förskjutes ut ur dynhäligheten relativt']"
4,"['4', 'dynan vid verktygsplattans rörelse at höger med avseende pã fig. 2', 'under den medelst knähävtyget 37 istadkomna fram- och âtergaende', 'rörelsen hos verktygsplattan. I skaftet 51 kan vara anordnad en', 'avluftningsförbindelse frân dynhäligheten till den omgivande luften.', '5', 'För samverkan med dynan är anordnad en stans 53, som uppbäres av en', 'fram och âter förskjutbar stâng 54, vilken gâr genom plattan 35.', 'Denna stang är medelst ett enkelt knähävtyg 55 förbunden med en', 'axel 56, som bibringas en oscillerande rörelse medelst en i fig. 4', 'närmare visad transmission. Pã axeln 56 är anbragt en arm 57, som', '10', 'medelst en vevstake 58 är förbunden med en kamföljare 59, vilken', 'har en vridbart lagrad rulle 60 för samverkan med en kamskiva 61.', 'Denna kamföljare är svängbart lagrad medelst en axel 62, varmed den', 'är vridfast förbunden, och pã samma axel är vridfast anbragt en', 'andra arm 63, vilken är kopplad till en pneumatisk cylinder 64.', '15', 'Genom att denna cylinder sättes under tryck för utövning av en', 'nedâtriktad kraft pã dess kolvstäng, hâlles tamföljaren 59 i anligg-', 'ning mot kamskivan 61 med sin rulle 60 under ett tryck, som be-', 'stämmes av lufttrycket i cylindern. Luftens kompressibilitet medger', 'att kamföljaren följer den av kambanan pâ kamskivan bestämda rörelsen,', '20', 'och det framgar, att denna kambana är till största delen cirkulär', 'men har ett plant parti, som upptager ungefär en tredjedel av kam-', 'skivans omkrets. Genom kamskivans rotation bibringas sálunda vev-', 'staken 58 en fram- och atergaede rörelse och därmed axeln 56 en', 'oscillerande rörelse, innebärande att stansen 53 genom knähävtygets', '25', '55 och stängens 54 förmedling bibringas en fram- och atergaede', 'rörelse. Kamskivan sitter pa axeln 41, och dess rotation är sálunda', 'tvängsmässigt sammankopplad med kamskivans 40 rotation, vilket inne-', 'bär, att verktygsplattans 33 rörelse och stansens 53 rörelse alltid', 'sker i en förutbestämd inbördes relation.', '30', 'Pã stansen 53 är anordnad en konisk inriktare och tillhâllare', '65 i form av en stansen omgivande ring, vilken uppbäres av stift', '66, medelst vilka tillhällaren är axiellt förskjutbart styrd pâ', 'stansen, varvid tillhâllaren är mot fjäderverkan rörlig ât vänster', 'med avseende pã fig. 2. Relationen mellan verktygsplattans 33 och', '35', 'stansens 53 rörelser är nu sádan, att följande rörelseförlopp er-', 'hâlles: vid verktygsplattans 33 rörelse at vänster med avseende pa', 'fig. 2 förskjutes dynan 50 at vänster under rörelse relativt ut-', 'stötaren 51, sá att dynan och utstötaren efter rörelsens full-', 'bordande intager läget enligt fig. 2. Stansen 53 har under denna', '40', 'rörelse varit i ett tillbakadraget läge men föres nu medelst sin']"
5,"['5', 'drivmekanism ât höger, varvid först tillhâllaren 65 kommer i an-', 'liggning mot dynan 50 för att banan 11 skall klämmas fast mellan', 'dyna och tillhâllare i en ringformig klämzon, som omgiver dyn-', 'häligheten. Anpressningstrycket erhâlles genom tillhâllarens för-', '5', 'skjutning relativt stansen mot fjäderverkan. Vid stansens fortsatta', 'rörelse &t höger in i dynhäligheten avstansas den av banan bildade', 'skâlformiga fördjupningen 17 frân kragen 18 genom samverkan mellan', 'eggar pá stansen och dynan, varvid den avstansade delen av banan,', 'locket, föres in i dynhäligheten Vid stansens âtergang stannar', '10', 'locket kvar i dynhäligheten. Tillhällaren 65 släpper sitt grepp', 'om banan, och när dynan därefter föres tillbaka genom verktygs-', 'plattans 33 rörelse ât höger, stötes locket ut ur dynhäligheten av', 'utstötaren 51 och hamnar i schaktet 20.', 'Banan 11 maste framdrivas stegvis i takt med verktygsplattans', '15', '33 och stansens 53 rörelser, och även denna rörelse &stadkommes', 'därför frän ingängsaxeln 46 medelst den transmission, som är visad', 'i fig. 3. En kuggväxel 67 förbinder ingängsaxeln 46 med en indexe-', 'ringsväxellâda 68 och ett programverk 69 för drift av dessa bada', 'enheter i synkronism med vinkelväxeln 45. Växellâdan har en ut-', '20', 'gángsaxel 70, som medelst en kuggväxel är förbunden med en vevskiva', '72 pã en axel 73, och vevskivan är i sin tur medelst en vevstake', '74 kopplad till en vevarm 75 pã en axel 76, varvid denna vevarm är', ""förbunden med sin axel medelst en envägskoppling 75' av sádan be-"", 'skaffenhet, att vevarmen medtager axeln i medurs rörelse med av-', '25', 'seende pa fig. 3 men är frikopplad frän axeln vid moturs rörelse.', 'Pã axeIn 76 sitter ett kugghjul 77 - se fig. 4 - som är i ingrepp', 'med ett kugghjul 78 pá banframmatningsvalsen 14 och med ett kugg-', 'hjul 79, som medelst en kedjetransmission 80 är kopplad till ett', ""likadant kugghjul 79', som i sin tur star i ingrepp med ett kugg-"", '30', ""hjul 77', vilket är likadant som kugghjulet 77 och ingriper med"", ""ett kugghjul 78' pã banframmatningsvalsen 14', vilket är likadant"", 'som kugghjulet 78. Detta innebär, att banframmatningsvalsarna är', 'hopkopplade för synkron drift frän axeln 75.', 'För drift av axeln 76 bibringas vevstaken 74 en fram- och', '35', 'âtergäende rörelse frân indexeringsväxelladan 68 medelst vevskivan', '72. Det nedätgäende slaget är därvid det aktiva slaget och utföres', 'i det ögonblick, dã verktygsplattan 35 är tillbakadragen ât höger', 'med avseende pã fig. 2, för framdragning av banan ett steg, mot-', 'svarande delningen mellan de bildade skâlformiga fördjupningarna', '40', '17. Under detta aktiva slag skall sálunda banframmatningsvalsarna']"
6,"['6', ""14,14' driva banan 11, och detta astadkommes genom att mottrycks-"", ""valsarna 15, 15' hâlles i anliggning mot banframmatningsvalsarna"", 'för att anpressa banan mot dessa. För upplyftning av mottrycks- -', 'valsarna, när banan skall frigöras, är pneumatiska cylindrar 81', '5', ""och 81' kopplade till mottrycksvalsarna, och dessa cylindrar till-"", 'föres tryckluft för upplyftning av mottrycksvalsarna i beroende', 'av', 'reglering frân programverket 69.', 'Mellan tillhällaren 47 och stansen 53 är pa plattan 35 anbragt', 'en s.k. antistat 82 för avledning av statisk elektricitet frân den', '10', 'genom de bâda bearbetningsstationerna passerande banan, sã att locken', 'inte genom statisk uppladdning häftar vid schaktets 20 väggar och', 'blir sittande i schaktet.', 'PATENTKRAV', '15', '1. Apparat för framställning av lock till förslutning av bägare,', 'flaskor, burkar och liknande, k ä n n e t e c k n a d av en anord-', 'ning (14, 15) för frammatning av en kontinuerlig plastmaterialbana', '(11) stegvis, efter varandra anordnade formnings - och stansnings- -', 'don (16; 19) för formning av fördjupningar (17) i banan och efter-', '20', 'följande avstansning av fördjupningarna frân banan, i stansnings-', 'donet (19) ingaende organ (65) för inriktning av den bildade för-', 'djupningen (17) i stansningsdonet, samt organ (81) för frigöring av', 'banan fran frammatningsanordningen under formnings - och stansnings-', 'operationerna, för att materialbanan skall vara fritt rörlig under', '25', 'formnings- och stansningsoperationerna.', '2. Apparat enligt krav 1, k à n n e t e c k n a d av att', 'formnings- och stansningsdonen (16; 19) innefattar en form (32) resp.', 'en dyna (50), vilka är uppburna pa en gemensam verktygsplatta (33)', 'och är rörliga mot och bort frân materialbanan (11) pa dennas ena', '30', 'sida.', '3. Apparat enligt krav 2, k ä n n e t e c k n a d av att för', 'samverkan med formen (32) resp. dynan (50) är pã den andra sidan om', 'materialbanan (11) anordnad en värmeplatta (47) resp. en tillhâllare', '(65), varvid materialbanan vid ansättningen av formen resp. dynan', '35', 'mot densamma är anpressbar mot värmeplattan resp. tillhällaren.', '4. Apparat enligt nágot av krav 1 - 3, k à n n e t e c k n a d', 'av att mellan formnings - och stansningsdonen (16; 19) är placerad', 'en anordning (82) för avledning av statisk elektricitet frân material-', 'banan vid dess passage mellan dessa bâda don.', '40', '5. Apparat enligt nâgot av krav 1 - 4, k ä n n e t e c k n a d']"
7,"['7', 'av att Trammatningsanordningen innefattar minst en driven fram-', 'matningsvals (14), en mot denna belastad tryckvals för anpressning', 'av materialbanan (11) mot frammatningsvalsen, och organ (81) för', 'upplyftning av tryckvalsen frân frammatningsvalsen med &tföljande', '5', 'frigöring av materialbanan frán frammatningsanordningen.', '6. Apparat enligt nágot av krav 1 - 5, k ä n n e t e c k n', 'a', 'd', 'av ett schakt (20) för avledning av de avstansade fördjupningarna', '(17), vilka bildar de framställda locken, i rad efter varandra och', 'av en anordning (21) för avledning och upplindning av den resterande', '10', 'materialbanan.', 'ANFÖRDA PUBLIKATIONER:']"
8,"['Fig.1', '15', 'fo', 'O', '14', '13', 'O', '16', '18', '17', 'o', '12', '19', 'o', '12', '11', '10', '21', '18.', '17', 'O', '20', '11', '22', '28', '26', 'to', '27', '29', '23', '17', '24.', '25']"
9,"['15', '13', 'V', 'Fig. 2', 'C', 'of', 'o', '81', '14', 'o', '13', '16', 'If', '49 35 48', '15.13', '47,', '(', '32', '33', '37', 'Q', 'A', 'Q', 'Q', '36', '82', '34', '65', '66', '53', '37', '30', 'D', '252', 'Q', 'Q', '56', '55', '54', '51', '50', '14', 'O.', '38', '19', '12', 'D', '15', 'to', 'O', '44', '11', 'HE', '18', '81° 41', '11', '43', '12', '40', '20', '10', '42', '17', 'D', '17', '39', '31']"
10,"['OF', 'o', 'TL', 'B', 'O', 'EL', '68', '96', '47', 'O', 'o', 'of']"
