PageNo,Text
1,"['UTLÄGGNINGSSKRIFT nr 313 394.', 'Int CI', 'A 61: C 17/02* 30 b 19/02.', 'P.ans. nr 14204/64 Inkom den 25 XI 1964', 'Giltighetsdag den 25 XI 1964', 'PATENT- OCH', 'Ans. allmänt tillgänglig den 1 VII 1968', 'REGISTRERINGSVERKET', 'Ans. utlagd och utläggnings-', 'skriften publicerad den', '11 VIII 1969', 'Prioritet', 'styrkt fran den 28 IX 1964', '(USA, 399 482)', 'RITTER PFAUDLER CORPORATION, ROCHESTER N.Y. USA', 'Uppfinnare: E L Kummer och K H Burzlaff', 'Ombud: G Backer', 'Sprutaggregat för användning vid dentaloperationer', 'Dentalenheter, som används av tandläkare, kan ha varje lämplig', 'form om omfattar vanligen en piedestal, vilken innehäller olika förnöden-', 'heter och instrument, som används av tandläkaren i hans yrkesutövning.', 'Sádana dentalenheter är anbragta nära dentalstolen, och olika instrument,', 't. ex. en munlampa, ett bränninstrument eller tandpulpaprovare och olika', 'sprutor, är uppburna av utrustningsstativet inom bekvämt räckhäll för tand-', 'läkaren.', 'Varje sâdant instrument är vid föredragna utföringsformer förbun-', 'det med en förnödenhet, sãsom kallt vatten, varmt vatten, luft eller elek-', 'tricitet, inuti enheten, och instrumenten är normalt uppburna i hylsor mon-', 'terade pâ dentalenheten. I de flesta fall är instrumentet förbundet med', 'förnödenheten genom en böjlig slang, vilken kan dragas ut frân enheten,', 'när den skall användas för den patient, som skal 1 behandlas.', 'Föreliggande uppfinning avser ett sprutaggregat för användning', 'vid dentaloperationer och liknande samt anordnat att uppbäras av och inuti', 'en dentalenhet, vid vilken sprutan med av ventilorgan reglerbara ganaler', 'för fluidum genom en böjlig ledning är förbunden med en källa för vatten', 'under tryck och med en källa för luft under tryck inuti dentalenheten och', 'är anordnad att dragas ut frân dentalenheten före användandet.', 'Ett syfte med uppfinningen är att âstadkomma ett för tandläkaren', 'synnerligen effektivt och mangsidigt användbart sprutaggregat, och uppfin-', 'ningen kännetecknas väsentligen därav, att ventilorganen är solenoidmanöv-', 'rerade och anbragta inuti dentalenheten, att elektriska strömställar-orgar', 'och ett manuellt manövrerbart regleringsorgan därför är uppburna av sprutan']"
2,"['2', 'och att ventilorganen är öppnings- och tillslutningsbara medelst det nämn-', 'da regleringsorganet.', 'Detta och andra kännetecken för uppfinningen framgär av patent-', 'kraven och den följande beskrivningen med hänvisning till den bifogade', 'ritningen, pa vilken fig. 1 är en yttervy av en utföringsform av sprutagg-', 'regatet med tillhörande slang och visande en hankopplingsdel pa ena slang-', 'änden avsedd att förbindas med en honkopplingsdel som är uppburen av den-', 'talenheten, fig. 2 en sektionsvy av en del av sprutans handtagsände, fig.3', 'en fig. 2 kompletterande sektion visande en del av handtaget och sprutans', 'utloppsände, fig. 4 en sektionsvy av en del av fig. 2 och 3 visande spru-', 'tans handtagsände med handtaget vridet 90° frän sitt läge i dessa', 'vyer,', 'varvid sektionen är tagen efter linjen 4-4 i fig. 2, fig. 5 en sektionsvy', 'tagen i huvudsak efter linjen 5-5 i fig. 3 och sedd i den riktning, som', 'anges av pilarna, fig. 6 en schematisk vy visande den böjliga slangled-', 'ningen och elementen inuti dentalenheten, med vilka sprutan är förenad', 'samt fig. 7 en schematisk vy visande sprutan och kopplingsschemat för den-', 'samma.', 'Enligt fig. 1, 2 och 3 innefattar det föreliggande sprutaggrega-', 'tet en i sin helhet med 11 betecknad spruta, vilken bestär av en handtags-', 'del, som i sin helhet betecknats med 12, och en fluidet fördelande del,', ""som i sin helhet betecknats med 13. Handtagsdelen 12 är förbunden med den'"", 'böjliga slangens eller ledningens 14 ytterände (fig. 6), medan slangens', 'innerände är anbragt i dentalenheten, varvid slangkopplingen inuti denna', 'enhet är visad schematiskt och i sin helhet betecknad med 16.', 'Sãsom vanligt vid denna typ av sprutaggregat drages slangen 14', 'efter användning âter in i dentalenheten och sprutan delvis in i en av', 'denna enhet uppburen hylsa 17 av en âterdragningsmekanisin som i sin hel-', 'het betecknats med 18 ocli kan vara endast viktsbelastad för aterdragning', 'av slangen eller kan en fjäder vara anordnad för att linda slangen pâ en', 'rulle eller trumma. I den visade utföringsformen är anordnad en viktsbe-', 'lastad mekanism och förskjutes rullen längs en vertikal styrning 19. Hyl-', 'san 17 kan vara uppburen av en panel (ej visad) och vara ay nágon konven-', 'tionell konstruktion, exempelvis enligt amerikanska patentet Re-24087 ut-', 'färdat i namnet F. E. Bronk.', 'En lämplig styrning, som schematiskt visas vid 21, kan vara an-', 'ordnad för slangen och en spänningsavledare innefattande en spärr och en', 'hâllare kan ocksà vara anordnad.', 'I den nedre delen i fig. 1 har inre änden av den nämnda böjliga', 'ledningen visats. Vid denna inre ände av ledningen är anbragt en handel', 'av en koppling i form av en propp 26, som har ett antal spar 27 bildande']"
3,"['3', 'säten för 0-ringar 28. Kopplingsdelen 26 har en radiell vattenkanal 29', 'som är belägen mellan tvá 0-ringar och förbunden med en längsgäende kanal', 'även betecknad med 29, vilken är förbunden med ett böjligt vattenlednings-', 'rör eller en -slang (ej visad), som löper genom ledningen 14. Kopplings-', 'delen 26 är vidare försedd med en radiell luftkanal 31, som är belägen', 'mellan tvá 0-ringar, vilka är förbundna med en längsgäende luftledning,', 'ävenledes betecknad ned 31 och förbunden med det inre av slangen 14, De', 'tre 0-ringarna 28 t jänar att skilja de radiella vatten- och luftkanalerna', 'frän varandra och att hindra läckage av vatten och luft utât frân kopp-', 'lingen.', 'Inuti dentalenheten är med en vägg av densamma vid 32 stelt för-', 'bunden en honkopplingsdel eller hylsa 33 (fig. 6) Denna hylsa har en', 'radiell vattenkanal 34 och en radiell luftkanal 36, med vilka vatten- och', 'luftledningar 37 resp. 38 är förbundna. Vatten- och luftledningarna 37', 'och 38 är förbundna med en vatten- resp. luftkälla (ej visad) inuti dental', 'enheten. En ställskruv 39 skjuter genom honkopplingsdeler 33 och ingriper', 'i han-kopplingsdelen 26 sã, att portarna eller kanalerna för luft resp.', 'vatten i honkopplingsdelen och han-kopplingsdelen är i förbindelse med', 'varandra.', 'Mellan honkopplingsdelens innervägg och hankopplingsdelens yttre', ""vägg är anordnade runtom l'pande kanaler för luft och vatten, vilka är be-"", 'gränsade av 0-ringarna, som skiljer luften och vattnet frân varandra.', 'Dessa runtom gande kanaler är anslutna till de förut angivna portarna i', 'hon- och hankopplingsdelarna. Ställskruven 39 inskjuter i ett spar 41 i', 'hankopplingsdelen och förhindrar endast att slangen drages frän honkopp-', 'lingsdelen, medan den medger hankopplingsdelens rotation i förhâllande till', ""honkopplingsdelen och upprätthäller f'örbindelserna för vatten och luft."", 'Proppar 40 är visade i fig. 6 och anslutas till elektriska kon-', 'takter i enheten, varvid tradförbindelserna löper genom slangen. Det är', 'tillräckligt att nämna, att vattnet strömmar genom den böjliga vattenled-', 'ningen, luften strömmar genom slangen, som omger den böjliga vattenled-', 'ningen, och att slangen innesluter de fyra strömförande tradarna, vilkas', 'ändamäl framgâr av det följande.', 'Med hänvisning till fig. 2 innefattar den yttre änden 46 en me-', 'tallbussning 47 med en änddel med minskad diameter förbunden med änden av', 'slangen 14, som omfattar denna änddel. Denna slang är tillverkad av gummi', 'och förbindelsen är âstadkommen genom pâskjutning av ena slangänden över', 'ett smalare ändparti av bussningen sãsom visats vid 48. En korrugerad', 'eller veckad metallring eller ett rör 49 hâller slangänden pã bussningen.', 'penna har ett ringformigt spar 51, som bildar säte för en O-ring 52 och', 'bär en uppskuren stoppring 53 av metall använd endast i samband med hop-']"
4,"['4', 'fogning av delarna. Metallbussningen är sãsom visat vid54 ansluten genom', 'intryckning av metallen till en isolator 56, som uppbär fyra kontaktring-', 'nr 57, 58, 59 och 61.', 'Vattenledningen 66 löper fritt genom slangen 14, som är ansluten', 'till en ringformig kanal 67 löpande genom bussningen 47 och ansluten till', 'en utvidgad hâlighet 68 i handtagsdelen 12. Luftledningarna har icke full-', 'ständigt visats pã ritningen, dã dessa ledningar eller kanaler skulle göra', 'ritningen otydlig. Vattenröret 66, vilket är av böjligt plastmaterial, är', 'vid 69 anslutet till en metallbussning 71. Denna bussning genomgas av en', 'vattenkanal 72, som är ansluten till ett vattenrör 73, vilket uppbäres av', 'sprutans 11 handtag 12.', 'I syfte att astadkomma denna löstagbara vattenledning är buss-', 'ningen 71 inskjuten i en propp 76, som har en genomgaende vattenkanal 77.', 'Proppen 76 är gängad och inskruvad i den gängade änden av en kärna 80, vil-', 'ken utgör en del av isolatorn 56. Proppen 76 har en kâpa 81 med en vatten', 'kanal ansluten till kanalen 72, 77 och har ett gängat parti 82, som är in-', 'skruvat i proppen 76. En O-ring 83 pressas mellan kapans 81 ena ände och', 'ett säte pa proppen 76. Vattenröret 73 passar in i den kâpan och buss-', 'ningen genomgäende kanalen och förbindelsen är tätad genom 0-ringen 83.', 'Alla delar, som är förbundna med proppen 76 och sträcker sig at', 'höger frän denna sãsom visat i fig. 2, är vridbara i förhällande till', 'sprutans 11 handtagsdel 12. Vridningsvinkeln är lämpligen 360° och bör ej', 'vara mindre än 180°, sã att sprutan 11 kan bringas i rät linje med slangen', 'och dess förbindelser i varje vinkel. Salunda kan utan ändring sprutan', 'användas av antingen en höger- eller vänsterhänt tandläkare och vridningen', 'av delarna anpassas till sprutans användningsläge. Om sã önskas, kan', 'stoppanslag vara anordnade för att begränsa vridningsvinkeln till den i', 'varje fall erforderliga vid användningen av instrumentet,', 'Bussuingen 47 är försedd med ett ringformigt spar 88. Ett par', 'öppningar 89 genomgär bussningens vägg. Ändpartiet av en tunn metalltrâd', 'eller kabel av bestämd längd är dragen genom öppningarna 89 och fasthamrat', 'vid den närbelägna kabeldelen sâsom visat vid 92. Sâlunda är kabeländen', 'fixerad i förhällande till bussningen, som i sin tur är vridbart anbragt', 'i sprutans handtagsdel 12. Sâsom Tramgâr av fig. 1 och 4 är den andra', 'än-', 'den av kabeln 91 fäst vid den proppformiga hankopplingsdelen 26, Kabelns', '91 inre ändparti löper genom öppningar i hankopplingsdelens ändparti och', 'är fastgjort pa samma sätt som kabelns ytterände, sãsom visat vid 95 i', 'fig. 1.', 'I praktiken är slangen 14 utförd av gummi och är sträckbar, sã', 'är', 'att den/eftergivande i alla riktningar. När slangen är sträckt i längd-']"
5,"['5', 'riktningen, alstrar sträckningen en reaktionskraft som motverkar ytterli-', 'gare sträckning. Förnödenhetsledningarna, inklusive de elektriska trádar-', ""na, l'pande genom slangen är utforia sã, att de är nâgot slaka men slakhe-"", 'ten upptages atminstone delvis, när slangen. sträckes. Även ou kabeln 91', 'är tillräckligt lâng för att medge nágon sträckning av slangen, är den', 'kortare än förnödenhetsledningarna i slappt tillstând. Oberoende av, hur', 'hârt tandläkaren drager eller rycker i slangen kan alltsà förnödenhetsled-', 'ningarna icke dragas ut frân dentalenheten eller pã annat sätt skadas dá', 'pâkänning av desamma upptages av kabeln.', 'Fyra kontaktf jädrar 97 hâllas i sitt läge av i isolatordelen 84', 'inskjutande skruvar 96 och samverkar med kontaktringarna 57, 58, 59 och 61.', 'Dessa kontaktringar är fästa vid isolatorn 56 och medelst ledningstradar', 'förbundna med elektriska ledningar, vilka löper genom luftrummet i slangen', 'till propparna 40 (fig. 1 och 6). Tre av contaktfjädrarna är genom trâdar', '98 (fig. 4), vilka sträcker sig genom ett avtätat rum, förbundna med ström', 'ställarorgan i form av mikroströmbrytare 101 och 102 monterade pá ledning-', 'arna.', 'Kopplingen är, sãsom framgar av fig. 7, sà beskaffad, att när mik-', 'roströmbrytaren 101 intryckes, en solenoidmanövrerad vattenventil i dental-', 'enheten öppnas, vilket icke visas i fig. 6 men schematiskt äskädliggöres', 'i', 'fig. 7 vid beteckningen 100. Vatten strömmar genom det böjliga plaströ-', 'ret 66, som löper genom slangen 14 och genom de ovan beskrivna kanalerna.', 'Vattnet strömmar genom ledningar i handtaget, som är anslutna till den rör-', 'formiga delen 73, till en kanal 103 i ett block 104 (fig. 4). Vattenkana-', 'len 103 är ansluten till en vattenkanal i sprutans fördelningssektior 13,', 'som nedan skall beskrivas,', 'När mikroströmbrytaren 102 aktiveras, öppnas solenoidventilen i', 'dentalenheten, vilken ventil endast är schematiskt visad i fig. 7 och där', 'är antydd med beteckningen 105.', 'Denna ventil insläpper luft i luftledningen 38 (fig. 6) genom', 'slangen. Luften strömmar till det i handtaget utformade rummet 68 (fig.4),', 'sãsom. förut beskrivits, och fran detta rum genom en ledning 99, vilken är', 'monterad pa hâllaren för strömbrytaren, sãsom visat i fig. 4, till en i', 'blocket 104 utformad kanal 107.', 'Ett manuellt manövrerbart regleringsorgan i form av ett tumstycke', '108', 'har en urtagning 109, i vilken en skruy 111 är försänkt. Skruven pas-', 'serar genom ett spelrum 110 och är inskruvad i en hylsa 112, som är uppbu-', 'ren av strömbrytarhâllaren 106. En fjäder 113 är anbragt i en i tumstycket', 'bildad urtagning 114 och pressar normalt tumstycket i riktning uppät en-', 'ligt fig. 3. Ett inställbart stoppanslag 115 begränsar tumstyckets rörel-', 'se nedât och möjliggör inställning av den punkt i tumstyckets nedätrörelse,']"
6,"['6', 'vid vilken mikroströmbrytarna 101 och 102 aktiveras. Vid 116 har organ', 'antytts för inställning av strömbrytarna 101 och 102 längs handtaget pã', 'strömbrytarhällare 106.', 'Av fig. 7 liksoin av fig. 3 framgar, att, när tumstycket 108 ned-', 'tryckes nära beteckningen 121, medges detsamma genom spelrummet 110 att', 'vippa och samverka med knappen pa mikroströmbrytaren 101, vilket förorsa-', 'kar, att vatten strömmar genom de förut angivna kanalerna till kanalen', '103 (till vänster i fig. 4) fran solenoidvattenventilen 100. När tum-', 'stycket nedpressas av tummen vid beteckningen 122 vippar tumstycket och', 'mikroströmbrytaren 102 aktiveras och medger luft att strömma frân sole-', 'noidventilen 105 genom kanalen 107 (fig. 4).', 'Av fig. 7 framgär ocksâ att i strömkretsen även ingär en trans-', 'formator 120, vilkens primärlindning är förbunden med en energikälla inuti', 'dentalenheten. Träden 125 är genom tradar 232 och 233 ansluten till ett', 'i', 'sprutans fördelningsdel 13 anbragt värmeelement och bildar ocksà en ge-', 'mensam ledning till luft- och vattensolenoidventilerna 100 och 105, sã att', 'när tumstycket 108 intryckes vid sin mitt bâda mikroströmbrytarna 101 och', '102 aktiveras och magnetiserar bada solenoiderna till luft- och vatten-', 'ventilerna 100 och 105, varigenom vatten och luft bringas att strömma ge-', 'nom kanalerna 103 resp. 107. Denna operation bringar en luft-vatten-dim-', 'ma eller dusch att utgâ frân sprutans fördelningssektion. De ovan beskriv-', 'na delarna är anbragta i ett hölje, vilket innefattar en cylindrisk, iso-', 'lerande handtagsdel 123, som vid ena änden medelst skruvar 130 är fäst', 'vid blocket 104 (fig. 4). Vid sin andra ände är den isolerande handtags-', 'delen 123 medelst skruvar 126 fäst vid en metallhylsa 127 (fig. 2) . Efter', 'avlägsnandet av skruvarna 126 kan metallhylsan 127 förskjutas it höger', ""och avtäcka ett inspektionsf'önster 128 av plastmaterial, och ävensã kan"", 'hela kärnaggregatet inbegripande proppen 76 avlägsnas frân sprutan 11.', 'Plastfönstret 128 ligger an fluidumtätt mot 0-ringen 52 och mot en O-ring', '129 anbragt i ett ringformigt spar som är utformat i en del 131. Ett böj-', 'ligt, spirallindat slangskydd 132 löper runt slangens yttre ändparti och', 'är fäst med ena änden vid en metallhylsa 133, medan slangskyddets andra', 'ände är fritt eftergivande, Metallhylsan 133 är skjuten över metallhy1-', 'sans 127 ände och är fäst vid denna hylsa genom en skruv 134.', 'Sãsom framgar av fig. 3 innefattar sprutans fördelningsdel för', 'vattén och luft det ovan nämnda blocket 104, en noskon 141, en sprutspets', '142 och en huv 143. Noskonen och blocket innesluter mekanismer för juste-', 'ring av `volymen vatten och luft och organ for vat tnets uppvärmning, som', 'nedam beskrives.', 'Noskonen 141 är vridbar i förlällande till blocket 104 för änd-', 'ring av den - volym luft, som avges fran sprutan. Sprutspetsen 142 har ett']"
7,"['.7', 'vattenrör 144, vilket löper i huvudsak koncentriskt därtill och är förs.ett', 'med en ansats 146, som vilar mot en motsvarande ansats 147 utformad pâ', 'noskonens 141 insida, Sprutspetsen är fritt vridbar pã ansatserna 146,', '147 sã, att sprutspetsen kan orienteras i förhâllande till spruthandtaget', 'och rikta rluiduiströmmen enligt tandläkarens önskan. Vattenröret 144', 'löper genom noskonen 141 och genom sprutspetsen 142 och slutar i huven vid', '148, där vattnet blandas med luft, när fingerstycket tryckes ned nära sin', 'mitt för aktivering av bâda solenoidventilerna,', 'Vattnet inkommer i vattenröret 144 genom ett ringformigt spâr', '151, som kommunicerar med kanalen 103 (fig.4) vilken är utformad i en', 'vattnet ledande hylsa 152. Denna hylsa har en radiell kanal 153, sou med-', 'ger vattnet att strömma frân det ringformiga spâret 151 till en kammare', '154. Denna kammare är i öppen förbindelse med vattenrörets 144 övre ände.', 'Organ är anordnade för att reglera vattenvolynen, som matas till', 'röret 144. Dessa organ innefattar en ventil med en ventilspindel 156, som', 'uppbär en hallarring 157, fäst i ett spar i spindeln och mot vilken tät-', 'ningsringen 159 anligger. Denna tätningsring kan bringas till anliggning', 'mot en i en mutter 162 utformad vägg 161. I detta läge är den radiella', 'kanalen eller porten 153 öppen i maximal utsträckning.', 'Muttern 162 är försedd med en yttre gänga 163 samverkande med not-', 'svarande gänga i blocket 104, varvid muttern anligger mot en yta 164 pã', 'detta block. Muttern anligger mot en hâllarring 158 och häller denna mot', 'ett analag. Mutterns inre gänga 166 samverkar med en motsvarande gänga', 'pa ventilspindeln 156. Denna regleras medelst ett fingerstycke 167 sã,', 'att spindeln kan skruvas inât och utät för att öppna eller sluta porten', '153 och variera volymen av vattenströmmen. Nattenläckage runt spindeln', 'och vattenröret 144 hindras av ett par O-ringar 168 anbragta mellan delar~', 'na sãsom framgar av fig. 3.', 'Luften strömmar fran kanalen eller ledningen 107 (fig. 4) till', 'ett ringformigt luftrum eller en kammare 176 (fig. 3), som är utformad i', 'blocket 104. Luftrummet 176 kommunicerar med ett par portar 177, som', 'skall spärras av en luftventilskiva 178. Denna skiva är försedd med ett', 'par avlanga, manskärformiga öppningar 180 (fig. 5), som kan föras i och ur', 'förbindelse med portarna 177 genom vridning av ventilskivan 178.', 'För rotationen har ventilskivan 178 ett par nedskjutande öron el-', '1er', 'tungor 179, som är anordnade att ingripa i ett par urtagningar 181 ut-', 'formade i den ett stycke med noskonen 141 bildande ansatsen 182.', 'När öppningarna i ventilskivan 178 är i förbindelse med portarna', '177, kan luft strömma genom det ringformiga rummet 183 i noskonen och ge-', 'nom ett par radiella portar 184 i sprutspetsen. Luften strömmar genom en', 'ringformig kanal 186 in i en ringformig kanal 187, som sträcker sig runt']"
8,"['8', 'vattenröret 144. Änden av sprutspetsen har en del 188, som vid 189 är', 'lödd vid jälva spetsen. Kâpan 143 innesluter en luft och vattenbland-', 'ningskammare 196, varvid luften strömmar till blandningskammaren', '196', 'genom', 'ett par längsgäende spar 197, som är utformade i kâpan 143.', 'Som förut nämnts, är organ anordnade för att reglera volymen av', 'luftströmmen, och detta utföres genom vridning av noskonen 141 och luft-', 'ventilskivan 178. Rotation av noskonen utföres genom vridning av ett', 'fingerstycke 199.', 'Noskonsaggregatet innefattar en isolator 200, vilken pressas till', 'anliggning mot en nedre O-ring 168 medelst en fjäder 201. Denna fjäders', 'ena ände anligger not nedre änden av isolatorn, är anordnad koncentriskt', 'till vattenledningen 144 och anligger med andra änden mot en ansats, som', 'bildas av en utvidgning 202 pã vattenledningen 144. En isolerande skâl-', 'formad del 203 har en central öppning, genom vilken vattenledningen 144', 'löper.', 'En ledande metallskâl 206 har i sin nedre ände en öppning, genom', 'vilken vattenledningen 144 passerar sâsom visat vid 207, och har en utât', 'riktad fläns 208 vid sin övre ände. En cylindrisk isolator 211 har flän-', 'sar vid övre och nedre ändarna, varvid nedre flänsen tjänar som säte för', 'en fjäder 212, som trycker luftventilbrickan eller -skivan 178 mot dess', 'säte. En mutter 216 med räfflad omkrets 217 är vid 218 inskruvad i block-', 'et 104.', 'En med noskonen 141 koncentrisk ring 219 har en gängad öppning', '221 vid sin omkrets, i vilken öppning fingerstycket 199 är inskruvat.', 'Fingerstycket 199 innefattar en koniskt formad tryckände 223 av en gängad', 'tapp 220, som är inskruvad i den gängade öppningen 221 och ingriper i nos-', 'konens närbelägna vägg, sà att vid vridning av fingerstycket 199 noskonen', 'roterar med detta. Den gängade tappen 220 har en därpa fritt roterbar', 'hylsa 224 och är försedd med ett huvud 226 med en skâra, 227 för en skruv-', 'mejsel. Efter atdragning av den gängade tappen 220 medelst skruvme jseln', 'fixeras ringen i- förhällande till- noskonen, men tillräckligt spelrum finns', 'för at.t möjliggöra hylsans 224 rotation, da ringen jämte noskonen 141 vri-', 'des med fingret.', 'När fingerstycket 199 vrides, bringas öppningarna 180 i luftreg-', 'leringsskivan 178 mer eller mindre i eller ur förbindelse med portarna', '177. Genom att variera läget av öppningarna 18.0 i skivan i förhällande', 'till portarna 177 kan volymen av den genom sprutan avgivna luften ändras.', 'Av avanstaede beskrivning framgar, att antingen luftvolynien el-', '1er vattenvolymen, som strömmar genom sprutan, kan ändras. Dessutom fram-', 'gür att bâde luft och vatten, enbart luft eller enbart vatten kan bringas', 'att utströmma genom sprutspetsen. Salunda är det möjligt att medi sprutan']"
9,"['9', 'avge enbart luft i stor volym för att blasa bort flisor frän den yta, som', 'är under behandling eller är det möjligt att astadkomma en langsam luft-', 'ström för torkning av en tand och förberedning av en halfyllning, Det är', 'vidare möjligt att avge en dusch av luft och vatten pã den under behandling', 'varande tanden efter minskning av vattenvolymen genom vridning av tum-', 'eller fingerstycket 167 och med användning av en relativt stor volym luft.', 'I tandläkarens praktik tillföres sprutan normalt varmvatten frän', 'en varivattenkälla inuti dentalenheten. Efter perioder, dá sprutan ej an-', 'vänts, faller emellertid temperaturen i ledningarna frân dentalenheten till', 'fördelningskammaren till rumstemperatur.', 'För uppvärmning av vattnet efter .en sãdan period innefattar ström-', 'kretsen frân transformatorn ledningen 125 (fig. 7), som är försedd med ett', 'motständ 231, genom vilket den elektriska strömmen och alltsà vattentem-', 'peraturen i illförselledningarna till sprutmunstycket kan regleras. Led-', 'ningen 125 leder frân förut beskrivna ledningar genom en ledning 232, som', 'vid 233 (se även fig. 2 och 3) är ansluten till en ledande bricka 234 med', 'kontakten 236. Den ledande brickan är i kontakt med en ledande metallskal', '206 (se även fig. 5), som anligger mot en upp och nedvänd ledande skâl 238.', 'Värmeelementet innefattar en ihâlig cylindrisk isolerande kropp', '241 med en runt denna lindad motstândstrad 242, och skâlen 238 leder ströni-', 'men till trádarna. En fjäder 244, som stöder mot den inre ansatsen 146', 'pa noskonen 141, är lindad runt andra änden av den cylindriska kroppen 241', 'och trycker pã keramikisolatorn samt häller skâlarna 238 och 124 i elek-', 'trisk kontakt. Strömmen ledes bort fràn trâden genom fjädern 244 till an-', 'satsen 146, genom noskonen 141 och den gängade ringen 219 till blocket 104,', 'som har jordpotential.', 'Av ovanstäende framgar att sprutaggregatet enligt uppfinningen', 'har ett antal nya egenskaper, som är av stor betydelse för tandläkarens', 'arbete. Även om en föredragen utföringsform av uppfinningen har visats', 'och beskrivits är det tydligt, att olika modifikationer och ändringar ay', 'densamma kan företagas, särskilt beträffande form och inbördes anordning', 'av delarna, utan att uppfinningens grundtanke frângas.']"
10,"['10', 'Patentkrav:', '1.', 'Sprutaggregat för användning vid dentaloperationer och liknande', 'samt anordnat att uppbäras av och inuti en dentalenhet, vid vilken sprutan', 'med av ventilorgan reglerbara kanaler för fluidum genom en böjlig ledning', 'är förbunden med en källa för vatten under tryck och med en källa för luft', 'under tryck inuti dentalenheten och är anordnad att dragas ut frân dental-', 'enheten före användandet, k ä n n e t e c k n a t', 'd ä r a v, att', 'ventilorganen (100, 105) är solenoidmanövrerade och anbragta inuti dental-', 'enheten, att elektriska römställarorgan (101, 102) och ett manuellt man-', 'övrerbart regleringsorgan (108) därför är uppburna av sprutan (11), och att', 'ventilorganen (100, 105) är öppnings- och tillslutningsbara medelst det', 'nämnda regleringsorganet (108).', '2.', 'Sprutaggregat enligt krav 1, k à n n e t e c k n a t', 'd ä r a v,', 'att ventilorganen (100, 105) utgöres av en olenoidmanövrerad ventil (100)', 'i en kanal för nämnda vatten under tryck och en solenoidmanövrerad ventil', '(105) i en kanal för näninda luft under tryck.', '3.', 'Sprutaggregat enligt krav 1, k ä n n e t e c k n a', 'd ä r a V,', 'att strömställarorganen (101, 102) inbegriper en mikroströmbrytare, och att', 'elektriska ledningar (98) löper frän mikroströmbrytaren till solenoiden ge-', 'nom den böjliga ledningen (14).', '4.', 'Sprutaggregat enligt krav 1, 2 eller 3, k ä n n e t e c k n a t', 'd', 'ä r a v, att strömställarorganen innefattar tva mikroströmbrytare (101', 'resp. 102) och att det manuellt manövrerbara regleringsorganet (198) är sã', 'anordnat, att valfritt den ena eller den andra av de nämnda mikroströmbry-', 'tarna är aktiverbar individuellt eller bâda dessa strömbrytare är aktiver-', 'bara samtidigt.', '5.', 'Sprutaggregat enligt krav 2, 3 eller 4, k ä n n e t e c k n a t', 'd ä r a v, att i sprutan (11) är anordnade regleringsventiler (153, 156', 'och 141, 177, 178, 180) för ändring av volymen av bâde sprutan genomströn-', 'mande luft och vatten oberoende av varandra och att dessa regleringsventi-', '1er är nställbara medelst av sprutan uppburna fingerstycken (167, 199).', 'ANFÖRDA PUBLIKATIONER:', 'Sverige 139 268 (30 b:19/02)', 'Tyskland 959 217 (30 b:19/02)', '.USA 2 420 338- (32-28), 3 001 288 (32-69), 3 137 297 (128-173.1), 3 254 646 (128-173.1)']"
