PageNo,Text
1,"['UTLÄGGNINGSSKRIFT nr 321 410', 'Int CI', 'G 03 g 15/20 Kl. 57 e 15/20', 'P.ans. nr 8841/66', 'Inkom den 29 VI 1966', 'Giltighetsdag den', '29 VI 1966', 'PATENT- OCH', 'Ans. allmänt tillgänglig den', '1 VII 1968', 'REGISTRERINGSVERKET', 'Ans. utlagd och utläggnings-', 'skriften publicerad den', '2 III 1970', 'Prioritet begärd frän den 1 VII 1965', '(USA, 468 840)', 'RANK XEROX ITD, LONDON, STORBRITANNIEN', 'Uppfinnare: A T Manghirmalani, A F Trabold och R H Figler', 'Ombud: L Holmqvist', 'Apparat för smältning av en termoplastisk hartspulverbild pa ett bärarmaterial', 'Föreliggande uppfinning hänför sig till en apparat för', 'smältning av en termoplastisk hartspulverbild pá ett bärarmaterial.', 'Närmare bestämt avser uppfinningen en förbättrad vals för', 'användning i en xerografisk smältanordning eller i en liknande', '5', 'anordning. Även om uppfinningen är avsedd för allmän användning,', 'är den särskilt användbar inom den xerografiska avbildnings-', 'tekniken och har ett viktigt användningsomrade vid de upphettade', 'trycksmältanordningar, som användas vid smältning av harts inne-', 'fattande pulverbilder, vilka framställts pá lektrofotografisk', '10', 'eller xerografisk väg pá ark av papper och liknande, pá vilka', 'pulverbilderna ha överförts, sedan de ha astadkommits genom an-', 'bringande av pulver pa en elektrostatisk, latent bild.', 'En av de i allmänt bruk varande metoderna att framkalla den', 'elektrostatiska, latenta bilden beskrives i den amerikanska', '15', 'patentskriften nr 2 618 551 och är känd sãsom kaskadframkallning.', 'Denna framkallningsteknil användes i allmänhet för framkallning', 'av linjekopior. Vid den ifrâgavarande tekniken blandas pulvret', 'eller ""tonaren"" med ett granulformigt ""bärmaterial"", och denna', 'av tvá beständsdelar bestäende framkallare kastas eller far', '20', 'kaskadformigt falla över plattans yta. Bärmaterialets funktion är']"
2,"['2', 'att förbättra tonarens trömningsegenskaper och att pá tonaren', 'genom statisk elektricitet âstadkomma den riktiga elektriska', 'laddningen, sã att tonaren kommer att attraheras till bilden.', 'Mera exakt är bärmaterialets funktion att astadkomma den meka-', '5', 'niska regleringen av tonaren eller att förflytta tonaren till en', 'bildyta och samtidigt astadkomma homogenitet hos laddningens', 'polaritet.', 'I den amerikanska patentskriften nr 2 297 691 angives, att', 'ett flertal typer av finfördelade, elektroskopiska pulver kunna', '10', 'användas för framkallning av elektrostatiska, latenta bilder. Allt', 'eftersom den xerografiska framkallningstekniken emellertid har ut-', 'vecklats, har det befunnits vara att föredraga att framkalla linje-', 'kopiebilder med ett pulver eller en tonare, som är bildad av nágon', 'av ett flertal pigmentformiga, termoplastiska hartser, vilka ha ut-', '15', 'vecklats för detta speciella ändamäl. Ett antal sádana framkall-', 'ningsmaterial tillverkas och försäljas kommersiellt och äro', 'speciellt sammansatta för att astadkomma täta bilder med hög upp-', 'lösning och för att ha sádana egenskaper, att de tillâta bekväm', 'lagring och hantering. Sadana framkallningsmaterial äro samman-', '20', 'satta för att fixeras vid ytan av ett överföringsmaterial antingen', 'genom värmefixering eller genom fixering medelst anga, i överens-', 'stämmelse med det speciella användningsändamalet, dvs. de enskilda', 'partiklarna av harts (tonare) mjukas och förenas, da de upphettas', 'eller mjukgöras medelst lösningsmedel, sã att de bli klibbiga och', '25', 'lätt vidhäfta ytan av bärmaterialet.', 'Uttrycket ""klibbig"" och de olika böjningsformer av detta ord,', 'som användas i föreliggande beskrivning, äro avsedda att angiva', 'det tillständ hos den xerografiska pulverbildens pulverpartiklar,', 'vid vilket partiklarna ha upphettats eller plasticeras medelst', '30', 'ett lösningsmedel pa ett sádant sätt, att de enskilda partiklarna', 'mjukas och förenas och vid vilket tillstand de bli klibbiga och', 'lätt vidhäfta andra ytor. Även om detta tillstand nödvändigtvis', 'innebär att partiklarna sammanflyta för att astadkomma en noggrann', 'sammanföring av dessa, inses att den utsträckning, till vilken', '35', 'denna flytning uppträder, icke är tillräcklig för att sträcka sig', 'utanför gränserna av det mönster, i vilket partiklarna äro anordnade.', 'En av de viktiga tillämpningarna för xerografisk avbildning', 'är dess användning i automatiska kopieringsmaskiner för allmänt', 'kontorsbruk, där de pã en xerografisk platta framställda pulver-', '40', 'bilderna överföras till ett papper och sedan fixeras pa detta']"
3,"['321410', 'genom värmesmältning. För att smälta hartspulverbilder, som', 'framställts av de pulverformiga hartser, som nu vanligen användas,', 'är det nödvändigt att upphetta pulvret och papperet, pá vilket', 'pulvret skall smältas till en relativt hög temperatur, t.ex. ungefär', '5', '165°c. Det är emellertid icke lämpligt att höja papperets tempera-', 'tur avsevärt över 190°C under längre tid, eftersom papperet har', 'benägenhet att missfärgas vid sã höga temperaturer.', 'Det har sedan länge statt klart, att ett av de snabbaste och', 'bästa sätten att tillföra värme för smältning av pulverbilden pã', '10', 'papperet är att bringa pulverbilden i direkt beröring med en het', 'yta, t.ex. en upphettad, plan platta.', 'Da emellertid pulverbilden göres klibbig av värmet, kommer en', 'del av den av bärmaterialet uppburna bilden att fastklibba vid ytan', 'av den upphettade plattan, sà att da nästa ark anbringas pa den', '15', 'upphettade plattan, kommer den klibbiga bild, som delvis avlägsnats', 'frán det första arket, att delvis överföras till det nästa arket,', 'varvid samtidigt en del av den klibbiga bilden frân det nämnda', 'nästa arket vidhäftar den upphettade plattan. Detta förlopp be-', 'tecknas allmänt inom tryckeritekniken sãsom ""offset"" (avsättning).', '20', 'Denna avsättning av tonare pá den upphettade beröringsytan', 'har hittills lett till att man avstatt fran användning av be-', 'röringssmältanordningar till förmän för andra värmefixerings-', 'anordningar, främst spiralformiga stralningselementupphettare med', 'reflektorer. Dessa trälningselementupphettare med reflektorer ha', '25', 'nackdelen av att avgiva en stor värmemängd in i maskinens hölje,', 'i vilket de användas, att överföringen genom strälning till pulver-', 'bilden är ineffektiv och att de utgöra en säkerhetsrisk, pá grund', 'av det oskyddade tralningselementet', 'Tidigare känd är en med direkt beröringssmältning arbetande', '30', 'anordning, som snabbt smälter tonarebilder utan att astadkomma', 'att tonarepartiklarna smeta, medan de äro i klibbigt tillstand,', 'eller genom avsättning överföras pa anordningen. En vals, som', 'framställts i enlighet med föreliggande uppfinning kan t.ex. an-', 'vändas vid en sádan känd smältanordning, varför uppfinningen be-', '35', 'skrives med hänvisning till sin användning vid denna typ av upp-', 'he ttningssmältanordning. Emellertid inses att uppfinningen kan', 'användas med samma framgang pá andra omräden.', 'En vals, som användes vid en sádan smältanordning, maste ha', 'lämplig termisk ledningsförmäga för att säkerställa riktig smält-', '40', 'ning och maste motstià tonareavsättning för att förhindra den']"
4,"['4', 'klibbiga bilden pá bärmaterialet att vidhäfta valsen och avgivas', 'pa de ark av bärmaterial, som sedan passerar.', 'Genom föreliggande uppfinning astadkommes en vals med en', 'cylindrisk kärna av koppar eller en oxiderbar, koppar innehällande', '5', 'legering, pá vilken ett överdrag av ett abhesivt material, t.ex.', '""Teflon TFE"" anbringats pa lämpligt sätt.', '""Abhesiv"" är ett relativt nytt uttryck, som först användes av', 'Dow Corning Corporation i samband med deras kiselmaterial för att', 'angiva en yta, som har sádana släppningsegenskaper, att den är', '10', 'repellent gentemot klibbiga ämnen.', '""Teflon TFE"", som är ett varumärke tillhörande DuPont Corpora-', 'tion och angiver en produkt av tetrafluoretylenharts, är ett', 'lämpligt ämne för användning pa en vals, vilken skall användas i', 'en sâdan smältanordning. Man har funnit, att användningen av koppar-', '15', 'valsar för en upphettad vals är fördelaktig pa grund av de termiska', 'ledningsegenskaperna hos dessa material. Emellertid vidhäftar', '""Teflon"" icke koppar och därför kunde Teflon före tillkomsten av', 'sättet enligt föreliggande uppfinning icke fästas vid kopparvalsar', 'tillräckligt kraftigt för att tillâta användning i en upphettad', '20', 'trycksmältanordning.', 'Det antages, att orsaken till att bindningen mellan ""Teflon""', 'och koppar icke är tillfredsställande, beror pa uppkomsten av lös', 'kopparoxid pa kopparvalsen vid sádana temperaturer, son äro nöd-', 'vändiga för smältningen av det pâsprutade ""Teflon""-överdraget.', '25', 'Experiment med bindningen mellan Teflon och koppar visade, att', 'godtagbara bindningar uppstodo, da kopparvalsen försägs med ett', 'nickelöverdrag, innan ""Teflon""-materialet pasprutades. Det antages,', 'att nickelöverdraget hindrade bildandet av lös kopparoxid. Sasom', 'ett alternativ till nickelöverdrag användes Ebanol ""C"", ett', '30', 'handelsnamn för ett kopparsvärtningsmaterial, som kan erhâllas', 'frän Enthrone, Inc., ett dotterbolag till American Smelting &', 'Refining Company, för att behandla kopparvalsarna, innan Teflon-', '-materialet pafördes, och &stadkom en tillfredsställande bindning.', 'Det antages, att Ebanol ""C"" bildar en tunn, tätt vidhäftande', '35', 'kopparoxidfilm, som förhindrar ytterligare oxidation, som skulle', 'medföra bildandet av icke önskvärd, lös kopparoxid. Även om be-', 'handling med Ebanol ""C"" medför en tillfredsställande bindning', 'mellan Teflon-materialet och kopparn, är det föredraget att an-', 'vända nickelöverdraget.', '40', 'Uppfinningen skall i det följande närmare beskrivas under']"
5,"['5', 'hänvisning till bifogade ritningar. Fig. 1 visar en föredragen', 'utföringsform av en vals, vilken är framställd i enlighet med', 'uppfinningen och är anordnad i en upphettad rrycksmältningsanord-', 'ning. Fig. 2 visar en vals, som är utformad i enlighet med upp-', '5', 'finningen. Fig. 3 visar en sektion av en vals, som är utformad', 'i enlighet med uppfinningen, och äskädliggör mera tydligt valsens', 'delar.', 'I fig. 1 visas en värmesmältanordning, innefattande en övre', 'vals 1, som är pa lämpligt sätt lagrad i vertikala ramplatar 3', '10', 'och 4, vilka äro fästa pà avständ fran varandra vid ett fundament', '5. Den övre valsen är invändigt försedd med ett upphettningselement', '8.', 'För att astadkomma smältning av en tonarebild pâ ett bär-', 'material, bringas bärmaterialet med bildsidan uppât till tryckbe-', '15', 'röring med den övre valsen 1, som är utformad i enlighet med upp-', 'finningen, genom att bärmaterialet förflyttas framät mellan den', 'övre valsen 1 och en undre tryckvals 2.', 'För att förhindra att tonarematerial avsätter sig pa den', 'övre valsen 1 är dennas periferiella yta försedd med ett överdrag', '20', 'av ett abhesivt material, t.ex. ""Teflon TFE"". Dessutom anbringas', 'en tunn film av en abhesiv vätska, t.ex. kiselvätska, pa ytan av', 'den övre valsen 1.', 'Upphettningsvalsen 1 ,har en cylinder 10, vilken vid motsatta', 'ändar är delvis tillsluten medelst smältvalslock 11 och 12, vilka', '25', 'äro fästa vid cylindern, t.ex. genom hârdlödning. Valsen är lagrad', 'för rotation i lager 13 och 14, vilka äro anordnade i ramplâtarna', '3 resp. 4.', 'Lagrets 13 inre ring är fäst vid locket 11 med hjälp av en', 'fixeringsskruv 15. En tryckbricka 16, vilken omsluter spindeldelen', '30', 'av smältvalslocket 11 mellan lagret 13 och en hallarering 17, som', 'är fäst i ett lämpligt, i ramplâten 3 utformat spar, kvarhâller', 'den yttre ringen av detta lager och tillâter att den upphettade', 'valsen utvidgas under drift.', 'Vid den motsatta änden av valsen är den inre ringen av lagret', '35', '14 fäst vid navdelen av ett kedjehjulsnav 18. Kedjehjulsnavet 18', 'omsluter spindeldelen av locket 12 och är anslutet för att rotera', 'med detta efter ingrepp mellan tappen 19 pã kedjehjulsnavet och', 'ett lämpligt spar i locket 12. Den yttre ringen av lagret 14 halles', 'i läge i ramplaten 4 medelst en hallarering 21, vilken är fäst', 'i', '40', 'ett lämpligt, ringformigt spar i rampläten.']"
6,"['6', 'Vart och ett av smältvalslocken är försett med en lämplig', 'urtagning för att upptaga ett kvartsrör 7, som uppbär ett lämpligt', 'motstandsupphettningselement 8. Motstândselementet 8, vilket', 'sträcker sig genom valsen 1, är medelst lämpliga ledare 22 anslutet', '5', 'till en energikälla, varvid den yttre ledaren täckes av ett lock', '23. En termostat 24, som utgör en del av ett elektriskt réglerings-', 'system för att reglera energitillförseln till motstândselementet 8,', 'är pá lämpligt sätt anordnad i termiskt förhâllande till en icke', 'överdragen del 25 av smältvalsen 1.', '10', 'För att förhindra att tonarematerial avsätter sig pa den upp-', 'hettade valsen, som star i beröring med den icke smälta tonare-', 'bilden pa bärmaterialet, täcker ett avsättning förhindrande', 'material 9 den yttre ytan av valsens 1 cylinder 10. Ett lämpligt', 'material är ett överdrag av ""Teflon"" vilket är ett handelsnamn', '15', 'för ett av DuPont Corporation försält tetrafluoretylenharts.', 'Teflon är kemiskt inert, icke poröst och icke absorberande, rela-', 'tivt hârt och huvudsakligen formbeständigt, vaxliknande, syn-', 'tetiskt harts, som är svagt elastiskt under lâg pakänning och har', 'förmäga att kallflyta under kraftigare pâkänning och som har', '20', 'förmaga att glida över en yta pa ett jälvsmörjande sätt i för-', 'hâllande till denna. Sättet att framställa den upphettade valsen', '1', 'omfattar bearbetning av en kopparcylinder 10 till de riktiga', 'dimensionerna. Det vänstra och det högra smältvalslocket 11 resp.', '12 gjutas, bearbetas till de riktiga dimensionerna och fästas', '25', 'medelst silverhârdlod vid kopparcylindern. Efter slutbearbetning', 'blästras cylindern för att fa en matt yta, varefter den luft-', 'blästras för avlägsnande av damm och slipkorn. Cylindern, som fram-', 'ställts pá detta sätt, maskeras sedan pa de ytor av valsen, som', 'icke skola förses med överdrag, genom användning av ett avdragbart', '30', 'vinylvax. Den maskerade cylindern behandlas pá lämpligt sätt, t.ex.', 'genom rengöring medelst ett fosfatfritt rengöringsmedel, och', 'överdrages sedan för att bilda en nickelplatta 27. Därefter ren-', 'göres den genom gnidning medelst ett inhiberat, klorerat lösnings-', 'medel. Valsen förupphettas sedan och tillates att svalna i luft', '35', 'till rumstemperatur. Ett överdrag av Teflon TFE primer 28 sprutas', 'sedan pa valsen för att fullständigt täcka underlaget och tillâtes', 'att lufttorka. Den grundade valsen upphettas sedan till en lämplig', 'temperatur för att tillâta primeröverdraget 28 att smälta pá', 'valsen och tillates därefter att svalna i luft till rumstemperatur.', '40', 'Ett överdrag av Teflon TFE lack 9 sprutas sedan pá den grundade']"
7,"['321410', 'valsen och tillâtes att lufttorka. Den med Teflon-överdrag för-', 'sedda valsen upphettas till en lämplig temperatur under en till-', 'räckligt lâng tid för att smälta överdraget och tillates sedan att', 'svalna i luften till rumstemperatur. Den eflon-överdragna valsen', '5', 'poleras sedan till den önskade ytfinishen och rengöres medelst', 'ett inhiberat, klorerat lösningsmedel.', 'Ett speciellt förfaringssätt, som är väl lämpat för fram-', 'ställning av valsar i enlighet med uppfinningen, skall i det', 'följande beskrivas.', '10', 'Ett valsrör av elektrolytisk, segpolad koppar bearbetas till', 'en diameter av ungefär 7,5 cm. Ett vänstra och ett hogra smältvals-', 'lock, som gjutits av rostfritt stàl, bearbetas till de riktiga', 'dimensionerna och silverhárdlodas vid kopparvalsröret. Det hard-', 'lödda aggregatet slutbearbetas till de riktiga dimensionerna,', '15', 'sandblästras lätt med användande av ett 80-100 grit aluminiumoxid-', '+', 'slipmedel för att &stadkomma en matt finish av 100 rms, 20 rms', 'och blästras sedan med damm- och oljefri luft för avlägsnande av', 'damm och slipmedel. Cylindern maskeras vid de ytor av valsen, som', 'icke skola förses med överdrag, genom användande av ett avdragbart', '20', 'vinylvax. Den maskerade cylindern rengöres sedan med ett lämpligt,', 'fosfatfritt rengöringsmedel och förses med ett nickelöverdrag med', 'en tjocklek av 0,0050 mm 0,0025 mm, och rengöres därefter genom', 'gnidning medelst en ren trasa, doppad i ett inhiberat, klorerat', 'lösningsmedel, t.ex. xylen (dimetylbensen). Maskeringen avlägsnas', '25', 'sedan, och valsen upphettas till 365°C + 5°c, vilken temperatur', 'hâlles under minst 5min och företrädesvis 20 min, varefter valsen', 'tillâtes att svalna i luft till rumstemperatur. Ett överdrag av', 'DuPont Teflon TFE primer 850-201 eller 850-204 (primer 850-201', 'föredrages), sprutas sedan pá valsen till en tjocklek av omkring', '30', '0,0075 mm för att fullständigt täcka underlaget och tillâtes att', 'lufttorka. Den grundade valsen upphettas sedan till 370°C 5°c', 'och hâlles under en förutbestämd tidsperiod vid denna temperatur,', 'För att bestämma den för smältningsperioden erforderliga tiden', 'överdrages en provvals med DuPont 852-201 indikeringsfärg, som', '35', 'ändrar färg fran mjölkvitt, vid lufttorrt tillstand, till ett', 'klart överdrag vid smältningstemperaturen Provvalsen anbringas', 'sedan i en ugn och upphettas till 370°C 5°C med tillräckligt', 'mânga andra valsar för att simulera den termiska massan av den', 'ifrágavarande ugnsbeskickningen under smältningen. Den tid, som', '40', 'erfordras för indikeringslacket att ändra färg, antecknas, och']"
8,"['8', 'smältningsperioden vid de ifragavarande valsarna bestämmes till', 'denna tid plus 10 min. Efter smältningen tillates valsen att svalna', 'i luften till rumstemperatur. Ett överdrag av DuPont Teflon TFE', 'lack 851-224 sprutas sedan pá de grundade valsarna. Tvâ eller', '5', 'flera likadana lacköverdrag skola användas för att överdraga', 'valsarna till en tjocklek av 0,0760 + 0,0013 mm inklusive primer-', 'överdragets tjocklek, varvid lacket tillates att lufttorka mellan', 'paföringarna. Den Teflon-överdragna valsen fär sedan lufttorka.', 'Den Teflon-överdragna valsen upphettas till 400°C + 5°c och bibe-', '10', 'hâlles vid en tillräcklig tid (10 min längre än smältningstiden', 'för primeröverdraget) för att smälta Teflon-överdraget och tillâtes', 'sedan att svalna i luften till rumstemperatur. Stegen med sprutning', 'av Teflon TFE lacköverdraget och upphettningen för att smälta detta', 'överdrag upprepas tills den önskade tjockleken (0,0760 + 0,0013 mm)', '15', 'har uppnatts. Den Teflon-överdragna valsen poleras sedan till', 'en', 'ytfinish av 20 rms eller bättre och valsens yta rengöres med en', 'icke repande trasa, doppad i ett inhiberat, klorerat lösningsmedel,', '.ex. xylen (dimetylbensen)', 'Pã grund av det nya förfaringssättet enligt uppfinningen har', '20', 'utvecklats ett lämpligt sätt att pröva Teflon TFE materialets', 'bindning vid underlaget.', 'Följande prov användes för att fastställa bindningen och', 'kvaliteten av det smälta överdraget.', 'En liten yta av det av Teflon TFE bestäende överdraget pá', '25', 'en provvals etsas genom att valsen doppas i natriumnaftalen under', 'minst 2 min. Valsen sköljes sedan med vatten, och den etsade ytan', 'rengöres medelst ett inhiberat, klorerat lösningsmedel. Medelst', 'ett skarpt instrument, ristas ett 3,2 mm kvadratiskt gallermönster', '(minst 9 kvadrater) genom ytan av det etsade Teflonmaterialet.', '30', 'En tunn film av ""Eastman EK 910"" klister, som framställes av', 'Eastman Kodak Company, Rochester, New York, anbringas pá den etsade', 'och ristade ytan genom paföring av en klisterdroppe per kvadrattum', 'av ytan. Härvid maste tillses att klistret icke borstas eller', 'rullas pá bindningsytan, eftersom även mycket lätt tryck pá klister-', '35', 'filmen före sammanföringen av bindningsytorna kan igängsätta för', 'tidig polymerisation och därigenom medföra svaga bindningar. En', 'remsa rengjord, fuktfri triacetatfilm eller liknande anbringas', 'sedan pa klistret, pressas omsorgsfullt och tillâtes att torka', 'under minst 1 min. Trycket fär sedan upphöra och klistret tillates', '40', 'att härda under minst 2 min. Acetatremsan drages sedan av frân']"
9,"['321410', 'Teflon-materialöverdraget. Om Teflon-överdraget drages fran', 'valsen, är bindningshällfastheten otillräcklig och kan icke god-', 'tagas. Om avlägsnandet av acetatremsan medför att den etsade ytan', 'av Teflon-överdraget medföl jer är valsen godtagbar. Om emellertid', '5', 'provet icke medför att den etsade ytan avdrages frän Teflon-över-', 'draget, maste provet göras om.', 'PATENTKRAV', '1. Apparat för smältning av en termoplastisk hartspulverbild', '10', 'pá ett bärmaterial, vilken apparat omfattar en tryckvals och en', 'smältvals, vilken innehäller ett upphettningselement, varvid bär-', 'materialet matas mellan smältvalsen och tryckvalsen med pulver-', 'bilden i beröring med smältvalsens yta, k ä n n e t e C k n a', 'd', 'av att smältvalsen innefattar ett stelt rör av koppar eller en', '15', 'oxiderbar, koppar innehallande legering och ett pá röret anbragt', 'skikt av en polymer av ett fluorerat kolväte, varvid polymer-', 'skiktet har anbringats genom att en beläggning först astadkommes', 'pá röret, vilken beläggning hindrar bildandet av icke vidhäftande', 'partiklar av koppar (II) oxid, och polymeren sedan smältes pa be-', '20', 'läggningen.', '2. Apparat enligt krav 1, k ä n n e t e c k, n a d av att', 'beläggningen utgöres av ett nickelskikt.', '3. Apparat enligt krav 1, k à n n e t e c k n a d av att', 'beläggningen utgöres av ett kraftigt vidhäftande skikt av koppar', '25', '(II)oxid.', '4. Apparat enligt nágot av krav 1 - 3, k à n n e t e C k n a d', 'av att polymeren utgores av tetrafluoretenharts.', '5. Apparat enligt nágot av krav 1 - 4, k ä n n e t e C k n a d', 'av att polymeren har anbringats pá röret genom sprutning.', '30', '6. Apparat enligt nágot av krav 1 .15, k ä n n e t e c k n a d', 'av att polymerskiktet har en tjocklek av fran 0,06 till 0,09 mm.', '7. Apparat enligt nágot av krav 1 - 6, k ä n n e t e c k n a d', 'av att den innefattar en tillslutningsanordning av rostfritt stâl,', 'vilken är fäst vid ändarna av röret och är försedd med axiellt', '35', 'pá linje anordnade öppningar, varvid ett av en kvartslampa be-', 'stande upphettningselement är koncentriskt anordnat i öppningarna', 'och uppbäres oberoende av dessa och varvid apparaten har en', 'anordning för verksamgöring av upphettningselementet.', 'ANFÖRDA PUBLIKATIONER:', 'Frankrike 1 379 715', 'Kanada 694 226', 'Storbritannien 926 675']"
10,"['//,', '25', '23', '7', '22', 'B', '10', '12', '-', '06', '4', 'o', '3,', 'o', '2', 'a', 'are', '5', '9', 'FIG. /', '28', '27', '10', '12', 'FIG. 2', '.']"
