PageNo,Text
1,"['UTLÄGGNINGSSKRIFT nr', '316 447', 'Int CI D 06 m 11/08 Kl. 8 k 1/01', 'P.ans. nr 2825/65', 'Inkom den 4 III 1965', 'Giltighetsdag den 4 III 1965', 'PATENT- - OCH', 'Ans. allmänt tillgänglig den 1 VII 1968', 'REGISTRERINGSVERKET', 'Ans. utlagd och utläggnings-', 'skriften publicerad den', '27 X 1969', 'Prioritet begärd frän den 6 III 1964', '(Storbritannien, 9 493)', 'COURTAULDS LTD, LONDON, STORBRITANNIEN', 'Uppfinnare: W A Dziuba och G Palmer', 'Ombud: N Larfeldt', 'Textilbehandlingsmedel innefattande ett kaliumalkylfosfat med 6-10 kolatomer i', 'alkylgruppen', 'o', 'Föreliggande uppfinning hänför sig till medel för behand- -', 'ling av textilier. Dessa medel användes vid behandling av naturliga', 'och syntetiska fibrer, trad och liknande, vilka samtliga 1 det föl-', 'jande benämnes fibrer, Behandlingsmedlen kan emellertid speciellt', '5', 'anbringas pà syntetiska fibrer.', 'Det finns manga olika slag av fibrer, t.ex, regenererade', 'cellulosafibrer, cellulosaacetatfibrer, polyamidfibrer, polyester-', 'fibrer, polyolefinfibrer och polyakrylonitrilfibrer, innefattande', 'modifierade akrylsyrafibrer, vilka skiljer sã till vida att de', '10', 'olika. lätt kan behandlas, Varje fiber besitter karakteristiska', 'friktions- och elektriska egenskaper, Det är vanligt att man an-', 'bringar ett för en viss fiber lämpligt behandlingsmedel under till-', 'verkningen för att minska friktionen mellan fibern och de delar av', 'textilmaskinerna med vilka fibern kommer i kontakt samt för att', '15', 'minska uppkomsten av statisk elektricitet, Det är uppenbarligen', 'Dupl. kl. 8 k:1/08; 8 k: 1/40; 29 0:5/01']"
2,"['2', 'fördelaktigt om ett visst behandlingsmedel kan användas för smörj- -', 'ning av ett stort antal syntetiska fibrer, Föreliggande uppfinning', 'avser ett behandlingsmedel, som med fördel kan användas till ett', 'stort antal fibrer. Dessutom kan behandlingsmedel enligt uppfinning-', '5', 'en ge överlägsna inti-statiska egenskaper 1 jämförelse med konven-', 'tionella behandlingsmedel.', 'Behandlingsmedel enligt uppfinningen innefattar ett kaliumal-', 'kylfosfat, Alkylradikalen (-gruppen) har frän 6 till 10 kolatomer,', 'Kaliumalkylfosfatet är dispergerat 1 en inert, neutral, icke', '10', 'flyktig, organisk vätska, vilken kokar vid en temperatur över', '100°C och innefattar en mineralolja, en monoester eller bâda,', 'varvid behandlingsmedlet lämpligen gjorts homogent med ett blandnings- -', 'medel. Termen ""behandlingsmedel"", som användes i denna beskrivning,', 'avser kompositioner, som anbringas pâ fibrer för att underlätta', '15', 'dessas fortsatta behandling, Vanligen är kompositionerna vätskor,', 'vilket är speciellt lämpligt, när fibermaterial (filamentary)', 'behandlas, Kompositionerna kan även vara fasta, t.ex. vaxer, som', 'vanligen anbringas pa stapelfibrer, när langsammare hastigheter', 'användes, Behandlingsmedlet kan vara vattenhaltigt eller icke', '20', 'vattenhaltigt, Den icke vattenhaltiga typen föredrages, eftersom', 'denna typ av behandlingsmedel kan förena smörjande egenskaper med', 'anti-statiska egenskaper, Det icke vattenhaltiga behandlingsmedlet', 'kan anbringas sãsom emulsioner i vatten eller 1 outspädd form, En', 'annan form av behandlingsmedlet kan innehâlla bâde vatten och en', '25', 'icke vattenhaltig vätska eller icke vattenhaltiga vätskor, varvid', 'detta behandlingsmedel göres homogent med hjälp av lämpliga före-', 'ningar.', 'Kaliumalkylfosfatet innehâlla 1 medeltal mellan 6 och 10 kol- -', 'atomer i alkylradikalen, även om vissa mängder alkylradikaler utom', '30', 'dessa gränser kan vara närvarande. Den lämpliga gränsen mellan 6', 'till 10 kolatomer bestämmes av produktens önskade egenskaper, Om', 'mindre än 6 till 10 kolatomer är närvarande i alkylradikalen', 'anses molekylerna kunna förflytta sig in 1 fibrerna och därigenom', 'minska effektiviteten hos behandlingsmedlet, varvid även den', '35', 'smörjande effekten minskas. Med mer än 10 kolatomer närvarande', 'förminskas de anti-statiska egenskaperna samt förenligheten med', 'de vattenhaltiga komponenterna 1 behandlingsmedlen, under det', 'att smörjningen förbättras,', 'Fosfaten kan framställas frân blandningar av alkoholer', '40', 'eller frân väsentligen rena alkoholer. Av ekonomiska skäl föredrager']"
3,"['316447', 'man blandningar av alkoholer, sãsom en blandning av alifatiska', 'alkoholer, innehallande företrädesvis mellan 7 och 9 kolatomer per', 'molekyl. En lämplig produkt saluföres av Imperial Chemical Indust-', 'ries Limited under handelsnamnet Alphanol 79. Vid användning av', '5', 'en väsentligen ren alkohol har det visat sig att 2-etylhexanol,', 'oktanol och nonanol är användbara.', 'Framställningen av kaliumalkylfosfater utföres lämpligen', 'genom att fosforpentoxid bringas att reagera med en alkohol eller', 'en blandning av alkoholer 1 ett lösningsmedel. Lämpligen utgöres', '10', 'lösningsmedlet av en av komponenterna i det behandlingsmedel, som', 'skall framställas, Härigenom undviker man givetvis det reningssteg,', 'varvid lösningsmedlet 1 annat fall skulle avlägsnas. Även om det', 'ej är av avgörande betydelse, sã är det lämpligt, att den primära', 'reaktionen mellan fosforpentexiden och alkoholen utföres med ett', '15', 'överskott av fosforpentoxid, varigenom man undviker en närvaro', 'av lägmolekylära alkoholer efter reaktionen, Härefter bringar man', 'överskottet fosforpentoxid att reagera med en högre alkohol (eller', 'nágot fettsyraderivat, som innehäller en hydroxylgrupp, sãsom en', 'glycerolfettsyramonoester eller en glykolfettsyra-eter eller -ester),', '20', 'varav ett överskott kan tolereras och vara önskvärt, Produkten är', 'en alkylfosfatester, som kan neutraliseras med en lösning av ka-', 'liumhydroxid, Det är önskvärt att den använda kaliumhydroxid-', 'lösningen är koncentrerad och har en halt av minst 40 viktprocent,', 'När emellertid det blandade behandlingsmedlet innehäller en upp-', '25', 'skattbar mängd vatten, kan en utspädd kaliumhydroxidlösning', 'användas för att neutralisera alkylfosfatestern. I lämpliga fall', 'kan kaliumhydroxiden tillsättas i fast form. Det visar sig att', 'reaktionen mellan fosforpentoxid och en alkohol eller alkoholer', 'medför en produktion av en blandning, som väsentligen innehäller', '30', 'mono- och dialkylsyrafosfater, Termen ""fosfat"" avser 1 denna', 'beskrivning bâde mono- och dialkylfosfater samt blandningar av', 'dessa föreningar,', 'Som pâpekats i det föregaende användes kaliumalkylfosfatet', 'i form av en dispersion 1 en inert, väsentligen neutral, icke', '35', 'flyktig organisk vätska (i det följande benämnd ""organisk vätska"")', 'varvid produkten göres homogen med ett blandningsmedel. Med ""inert""', 'avses vad beträffar den organiska vätskan att denna ej 1 uppskatt-', 'bar utsträckning reagerar med kaliumalkylfosfatet, Termen skall', 'emellertid ej tolkas sã, att den nödvändigtvis avser även de andra', '40', 'delarna av behandlingsmedlet, som eventuellt tillsättes den']"
4,"['4', 'organiska vätskan under produktens Tramställning, Med termen ""icke', 'flyktig"" avses att vätskan ej skall ha ett lâgt angtryck vid rums-', 'temperatur och att vätskan ej kokar under cirka 100°C, helst bör', 'vätskan ej koka förrän vid betydligt högre temperatur,', '5', 'Förutom, sãsom bärare för alkylfosfatet, skall den organiska', 'vätskan fördelaktigt öka behandlingsmedlets friktionsnedsättande', 'egenskaper, Den organiska vätskan kan innefatta en blandning av', 'föreningar, t.ex. en mineralolja, eller en enda substans, sãsom', 'en monoester, t.ex. butylstearat, vilken lämpligen bör innehilla', '10', 'mer än 12 kolatomer per molekyl. Alternativt kan oljan utgöras', 'av en blandning av en mineralolja och en monoester, Det kan vara', 'önskvärt att förena den organiska vätskan av mineralolja genom', 'tillsats av smörjförhöjande medel (lubricity additives), sãsom', 'dioleylcitrat, pentaerytritol, di-, tri- eller tetra-oleat,', '15', 'oxiderad jordnötsolja, vegetabiliska oljor, t.ex, palmkärneolja', 'och naturligt förekommande eller syntetiska gylcerider, De bästa', 'smörjförhöjande medlen är de, som kan associeras med metaller.', 'Sâsom papekats i det föregãende kan behandlingsmedlen, som', 'innehäller organiska vätskor göras homogena genom tillsats av ett', '20', 'blandningsmedel. Detta bör lämpligen göras utan användning av över-', 'skottsmängder (sásom mer än 90 viktprocent 1 smörjmedlet) av bland-', 'ningsmedlet, Det har visat sig att kaliumalkylfosfatet är ett', 'antistatiskt medel, ett medel som ökar konduktiviteten hos behand-', 'lingsmedlet och de fibrer varpa det anbringats, Blandningsmedlet', '25', 'är närvarande för att möjliggöra att fosfatet bildar en homogen', 'dispersion inom den organiska vätskan, sã att behandlingsmedlet', 'enkelt och jämnt kan anbringas pa textilfibrerna, De bästa blanda-', 'de behandlingsmedlen skall ha mânga önskvärda egenskaper, varav', 'följande är viktiga. De bör minska friktionen, ge fibrerna en', '30', 'hög elektrisk konduktivitet och de bör lätt kunna avlägsnas fran', 'textilmaterial. Behandlingsmedlen avlägsnas givetvis vanligen', 'fran det fibermaterial pá vilket det anbringats, innan materialen', 'försäljes. Avlägsnandet kan lämpligen ske genom spolning, Andra', 'önskvärda egenskaper är att de skall vara färglösa, icke giftiga,', '35', 'stabila och billiga samt att de icke skadligt pâverkar de fibrer', 'varpà de anbringas,', 'Det har visat sig att de blandningsmedel, som beskrives 1', 'den svenska patentansökningen 11 809/64 är speciellt användbara', 'sásom blandningsmedel 1 behandlingsmedlen enligt föreliggande', '40', 'uppfinning, Blandningsmedlen enligt denna patentansökan innefattar']"
5,"['316447', 'en blandning av föreningar med formlerna:', '(a)', 'P=0', 'o - - -', '5', ""i - (R' - -0)-11-1 - H"", 'och', '(b)', '(RO) - P=0', ""o - (R' - o)n - H"", '10', 'vari grupperna R betecknar kolväten med 1 medeltal mellan 6 och 18', ""kolatomer, grupperna R' betecknar"", 'CH', 'CH3 CH3', '-(CH2 - CH2) -,', '- - -, -(CH - CH)-', '- -', 'eller', 'FH3', '15', '-(CH2 - c)', '-', 'CH3', 'och n betecknar ett heltal med lägst värdet 1. n behöver nödvändigt- -', 'vis ej vara samma heltal i hela blandningen. Lämpligen är medel-', '20', 'värdet av n mellan 1 och 2, Sádana blandningsmedel kan framställas', 'genom att en alkohol med i medeltal mellan. 6 och 18 kolatomer per', 'molekyl alkohol bringas att reagera med fosforpentoxid, varvid', 'fosfaten, som erhállits, bringas att reagera med minst en molekyl', 'per syragrupp i fosfaten, av en alkylenoxid, som innehäller mellan', '25', '2 och 4 kolatomer.', 'Alternativa blandningsmedel är polyetylenglykolderivat av', 'alkoholer, som har mellan 8 och 18 kolatomer per molekyl alkohol.', 'Dessa kan framställas genom att man âstadkommer en reaktion mellan', 'etylenoxid och en alkohol eller blandning av alkoholer, varvid man', '30', 'använder sig av proportionerna 2) till 5 molekyler etylenoxid per', 'molekyl av alkoholerna. Alkoholmolekylerna bör lämpligen ha raka', 'kedjor och bör vara vätskor. De kan vara mättade eller omättade.', 'Produkten, dvs. polyetylenglykolderivatet av alkoholen, är lämpligen', 'vattenlöslig, eftersom blandningsmedel, som är vattenlösliga eller', '35', 'i det närmaste vattenlösliga, verkar som emulgermedel. Lämpliga', 'blandningsmedel av detta slag framställes genom att oleylalkohol', 'bringas att reagera med 5 molekyler etylenoxid eller genom att', 'laurylalkohol bringas att reagera med 2 molekyler etylenoxid eller', 'genom att man bringar alkoholer med mellanliggande kedjelängder att', '40', 'reagera med mellanliggande mängder etylenoxid. Dessa förhällanden']"
6,"['6', 'mellan alkohol och etylenoxid ger den lämpliga balansen mellan', 'hydrofoba och hydrofila egenskaper, De relativa mängderna av tex-', 'tilbehandlingsmedlens komponenter kan varieras inom vida gränser.', 'I behandlingsmedel, vari kaliumalkylfosfatet är dispergerat 1 en', '5', 'organisk vätska med tillsats av ett blandningsmedel, är det lämp-', 'ligt att använda följande komposition, 5 till 25 delar kaliumalkyl-', 'fosfat, mellan 5 och 25 delar blandningsmedel samt 50 till 90 delar', 'organisk vätska. Mängderna av den organiska vätskan kan emellertid', 'i', 'speciellt hög grad varieras, varför man kan använda sig av mindre', '10', 'mängder än 50 delar vätska, även om detta ej av ekonomiska skäl', 'är önskvärt, De relativa mängderna av komponenterna kan givetvis', 'även variera med egenskaperna nos de specifika komponenterna i', 'en', 'viss blandning, Normalt använder man emellertid viktmängder av', 'samma storleksordning vad beträffar kaliumalkylfosfat och blandnings -', '15', 'medel i en viss komposition av ett behandlingsmedel.', 'Det har visat sig, att det 1 behandlingsmedlet enligt', 'föreliggande uppfinning är kaliumalkylfosfatet, som mest bidrager', 'till den ökade elektriska konduktiviteten. Man kan emellertid till-', 'sätta andra föreningar till behandlingsmedlet, som förbättrar den', '20', 'elektriska konduktiviteten eller andra önskvärda egenskaper. Alkyl-', 'fenoler, C.ex. oktylfenoler, kan förbättra användbarheten hos', 'behandlingsmedlet.', 'Det har visat sig att viskositeten hos vätskeformiga be-', 'handlingsmedel med smörjande egenskaper lämpligen bör vara mellari', '25', '70 och 300 Redwoodsekunder (1 mm kapillärdiameter),', 'Behandlingsmedlen enligt uppfinningen belyses med hjälp av', 'följande exempel, vari med delar resp, procent avses viktdelar', 'resp. viktprocent,', '30', 'Exempel 1, En alkylfosfatester framställdes av följande komponenter:', 'Mineralolja (white mineral oil), med', '37', 'viskositeten 80 Redwoodsekunder vid 20°c', 'Fosforpentoxid', '7', 'Alphanol (Imperial Chemical Industries Ltd)', '17', 'Oleylalkohol (handelskvalitet, 65 % oleyl-', '19', '35', 'alkohol och ett jodtal av 75 - 80)', 'Fosforpentoxiden och Alphanolen bringades att reagera med', 'varandra 1 mineraloljan, varefter oleylalkoholen tillsattes sã att', 'nâgon icke reagerad fosforpentoxid âterstod.', '40', '30 delar av det sãlunda framställda alkylfosfatet blandades']"
7,"['7', 'med 15 delar  kokosalkoholer-dipropylenglykolfosfat (blandnings -', 'medlet) 1 10 delar mineralolja med viskositeten 65 Redwoodsekunder', 'vid 20°C 5,6 delar av en 50-procentig vattenlösning av kalium-', 'hydroxid samt 40 delar n-butylstearat. Blandningsmedlet framställdes', '5', 'sãsom beskrivits 1 den svenska patentansökningen il 809/64 genom', 'att 11 delar fosforpentoxid bringades att reagera med 52 delar', 'kokosalkohol i 56 delar mineralolja, varefter 90 delar av pro-', 'dukten bringades att reagera med 16 delar propylenoxid, varav', 'överskottet avlägsnades genom förängning under kväve,', '10', 'Behandlingsmedlet hade viskositeten 121 Redwoodsekunder.', 'Vid behandling av en matt 6-nylontrãd, pa vilken medlet anbringats', 'under spinningen i form av en vattenhaltig emulsion, visade det sig', 'att konduktiviteten var 700 x 10-12 (ohm cm) 1/1000 denier. Det', 'använda garnet (40 denier, 10 tradar, 0,3 t.p.i.) hade en friktions-', '15', 'koefficient garn/metall av 0,5 - 0,75 pà en Bucket-Pollit prov-', 'maskin, när 1 % av behandlingsmedlet hade anbringats pà garnet.', 'Vid upphettning av ovanstäende garn till 180°C under 5 minuter', 'inträdde endast ringa missfärgning,', 'Pã ellulosatriacetatgarn (200 denier, 38 tradar) anbringades', '20', 'behandlingsmedlet sãsom 100 olja under spinningen, varvid konduk-', 'tiviteten erhöll ett medelvärde av över 850 x 10-12 (ohm cm) -1/1000', 'denier, och en friktionskoefficient av 0,36, när 2 % av behand- -', 'lingsmedlet hade anbringats pa garnet.', '25', 'Exempel 2, Ett alkylfosfat framställdes pà samma sätt som i exempel', '1 med det undantaget, att Empilan KB2 användes i stället för oleyl-', 'alkohol. Empilan KB2 är handelsnamn pá en produkt, som väsentligen', 'bestär av laurylalkohol, som bringats att reagera med 2 mol etylen-', 'oxid, och som saluföres av Marchan Products Ltd.', '30', 'Behandlingsmedlet utgjordes av följande komponenter:', 'Alkylfosfat, som framställts sãs.om 1 det', '30 delar', 'Blandningsmedel (oleyl-dipropylen-', '15 delar', 'glykolfosfat)', 'Mineralolja', '10 delar', '35', 'Kaliumhydroxid (50-procentig vatten-', '5,4 delar', 'lösning)', '40 delar', 'Butylstearat', 'Blandningsmedle: framställdes pá ett sätt likmande det,', '40', 'som beskrivits 1 exempel 1, varvid 45 delar oleylalkohol av handels-']"
8,"['8', 'kvalitet bringades att reagera med 7 delar fosforpentoxid 1 43', 'delar mineralolja, varefter det sálunda erhâllna fosfatet bringades', 'att reagera med 15 delar propylenoxid, varav överskottet avlägsna-', 'des genom förängning under kväve,', '5', 'Behandlingsmedlet visade sig ha goda självemulgerande egen-', 'skaper och hade 1 övrigt egenskaper liknande de hos behandlings- -', 'medlet i exempel 1 vad beträffar friktionsminskning och anti-', '-', 'statisk verkan.', '10', 'Exempel 3. Ett alkylfosfat framställdes sãsom beskrivits i exempel', '2, varefter detta blandades och gav ett behandlingsmedel med föl-', 'jande sammansättning:', 'Alkylfosfat', '30 delar', 'Blandningsmedel (kokosalkohol-di-', '15 delar', 'ropylenglykolfosfat)', '15', 'Pentaerytritoltetraoleat', '10 delar', 'Kaliumhydroxid (50 % vattenlösning)', '5,6 delar', 'Mineralolja (varav 10 delar an-', '39,4 delar', 'vändes vid framställningen av', 'blandningsmedlet)', '20', 'Sásom 1 föregalende exempel hade behandlingsmedlet utmärkta', 'egenskaper och användes med framgang vid spinning av ett stort', 'antal olika fibrer.', '25', 'Exempel 4, 30 delar av alkylfosfatestern, som framställts sãsom', 'i exempel 1, blandades med 15 delar av en etoxylerad cetylalkohol,', '(som framställts genom att cirka 3,5 mol etylenoxid bringats rea-', 'gera med 1 mol av alkoholerna, företrädesvis cetylalkohol), cirka', '5,5 delar av en 50-procentig vattenlösning, av kaliumhydroxid,', '30', '(varvid produktens pH inställdes mellan 7,5 och 8,5), 15 delar', 'palmkärneolje och 35 delar butylstearat,', 'Det blandade behandlingsmedlet hade en viskositet av 152', 'Redwoodsekunder. Det hade goda emulger- och örjegenskaper samt', 'en konduktivitet av cirka 1000 x 10-12 (ohm cm) -1/1000 denier, dã', '35', 'det anbringats pà garn av 6-nylon sãsom en 15-procentig vatten-', 'lösning,', '40']"
9,"['316447', 'Patentkrav', '1.', 'Textilbehandlingsmedel innefattande ett kaliumalkylfosfat', 'k à n n e t e e k n a t därav, att alkylgruppen 1 fosfatet inne-', 'hâller 6-10 kolatomer och att fosfatet är dispergerat i en inert,', 'väsentligen neutral organisk vätska, vilken kokar vid en tempera-', 'tur över 100°C och innefattar en mineralolja, en monoester eller', 'bâda.', 'Textilbehandlingsmedel enligt krav 1, k à n n e t e C k n a', 't', '2.', 'därav, att monoestern har atminstone 12 kolatomer per molekyl.', '3.', 'Textilbehandlingsmedel enligt krav 2, k à n n e t e e k n a t', 'därav, att monoestern är butylstearat,', '4.', 'Textilbehandlingsmedel enligt nágon av de föregdende kraven,', 'k ä n n e t e c k n a,t därav, att den förutom oljan och/eller', 'monoestern innefattar ett blandningsmedel som gör textilbehandlings -', 'medlet homogent.', 'Textilbehandlingsmedel enligt krav 4, k ä n n e t e c k', 'n a t', '5.', 'därav, att det innehäller 5-25 vikt av kaliumalkylfosfat 50-90', 'vikt- mineralolja och/eller monoester och 5-25 vikt blandnings', '-', 'medel.', '6,', 'Textilbehandlingsmedel enligt krav 4 eller 5, k ä n n e-', 't', 'e c k n a t därav, att blandningsmedlet innefattar en blandning', 'med följande formel:', '(a) (RO) 2 P=0', ""(o-(R' -0) - H"", '(b)', ""of(R'-0)n"", '(RO)-P=0', ""d-(R'-0),H"", 'vari R-grupperna betecknar alifatiska kolväteradikaler med 1 medel-', ""tal 6-18 kolatomer, R' -grupperna betecknar:"", 'ÇH3', 'CH3 CH,', 'CH', '(CH2-CH2)- -(CH2 -CH) -, - -(CH - CH) - eller', 'och n betecknar ett helt tal med ett medelvärde av 1-4,', '7.', 'Textilbehandlingsmedel enligt krav 4-5, k à n n e t e C k n a t', 'därav, att blandningsmedlet innefattar ett polyetenglykolderivat', 'av en alkohol eller en blandning av alkoholer med i medeltal 8-18', 'kolatomer per alkoholmolekyl,', '8,', 'Textilbehandlingsmedel enligt nágot av de föregaende kraven,', 'k à n n e t e c k n a t därav, att det ocksà innehäller ett', 'smörjförhöjande medel.']"
10,"['10', 'ANFÖRDA PUBLIKATIONER:', 'Sverige 141 737 (8 k: 1/01)', 'Storbritannien 511 566, 902 365', '4']"
