PageNo,Text
1,"['UTLÄGGNINGSSKRIFT nr', '355 794', 'Int CI', 'C 03 C 21/00', 'P.ans. nr', '9776/69', 'Inkom den', '9 VII 1969', 'Giltighetsdag den', '9 VII 1969', 'PATENT- OCH', 'Ans. allmänt tillgänglig den', '11 I 1970', 'REGISTRERINGSVERKET', 'Ans. utlagd och utläggnings-', 'skriften publicerad den', '7 V 1973', 'Prioritet', 'styrkt frân den 10 VII 1968', '(USA, 743 851)', 'THE UNIVERSITY OF UTAH, SALT LAKE CITY, UTAH USA', 'Uppfinnares S S Kistler, Salt Lake City, Utah', 'Ombud: S Hammar', 'Förfarande för kemisk härdning av glasföremal', 'Föreliggande uppfinning avser att förstärka ytorna pa ett keramiskt', 'föremal, och närmare bestämt, i sin föredragna utföringsform, att genom använd-', 'ning av växelström paskynda förstärkningen av ett keramiskt föremäl genom att', 'ersätta joner, som ursprungligen finns i föremälet pa motsatta ytor, med större', '5', 'joner frän en omgivande vätska under växelströmscykeln. Uppfinningen kan även', 'tillämpas pa cementerings- och dealkaliseringsförfaranden.', 'Det är känt att förstärka glas genom att ersätta ytjoner i glaset med', 'joner av större jondiameter genom spontan eller naturlig diffusion av joner frän', 'en smälta in i glaset vid hög temperatur. Detta förfarande gâr normalt besvär-', '10', 'ande langsamt och kräver upp till flera dagar vid hög temperatur för att ästad-', 'komma jonbyte till erforderligt djup i glaset. Dessutom uppnas bästa resultat', 'endast da en dyr glassammansättning med relativt hög litiumhalt användes.', 'Det har föreslagits att lägga en likström pa glas i en jonlösning för', 'att paskynda utbytesförfarandet, sãsom beskrives i den amerikanska patent-', '15', 'skriften 3 218 220. Ehuru användningen av likström pâskyndar jonbytet, inträder', 'förstärkningen dock endast pa en yta av glaset, där stora joner ersätter smá joner.', 'Om därpa glasets andra yta förstärkes med samma likstrümsfürfarande under en', 'andra kontinuerlig behandlingsperiod, sedan apparaten omställts, erhälles sam-']"
2,"['2', 'tidigt en omkastning av det inledande jonbytet pa den första ytan. Detta betyder,', 'sãsom pâpekas i den angivna patentskriften, att glasets första yta försvagas,', 'da den andra förstärkes, varvid försvagningen och förstärkningen väsentligen', 'är desamma.', '5', 'Mot denna bakgrund har man förkastat användningen av växelström', 'för att stimulera jonbytet för att förstärka glas pa grund av att man har antagit', 'att vid användning av växelström de joner, som förts in i glaset under den första', 'halvperioden, skulle âterga till den omgivande vätskan under den andra halv-', 'perioden, sã att hällfasthetsökningen skulle bli noll i en yta vid periodens slut.', '10', 'I motsats härtill avser föreliggande uppfinning att med hjälp av', 'växelström âstadkomma ett kraftigt paskyndat jonbyte i motstäende ytor pa ett', 'keramiskt föremäl under en kontinuerlig förutbestämd tid. Icke blott pâskyndas', 'förstärkningen genom jonbyte i hög grad vid användning av växelström, utan den', 'erhâllna produkten far därjämte överlägsen hallfasthet pa bâda ytorna även da', '15', 'strömflödet delas jämnt mellan tva riktningar. Uppfinningen har även tillämpning', 'pa cementering och avalkalisering av keramiskt material. Uttrycket ""keramiskt', 'material"" avser här varje produkt, som framställes väsentligen av ometalliskt', 'mineral genom bränning vid hög temperatur, och inbegriper glas liksom andra', 'keramiska material. Den för närvarande föredragna utföringsformen innefattar', '20', 'värmning av det keramiska föremal, som skall förstärkas, tills det är elektriskt', 'ledande, och införing av föremälet eller en del därav i ett jonbad vid eller över', 'den temperatur, vid vilken föremalet är elektriskt ledande. Badet kan utgöras', 'av en smälta eller en vattenfri lösning med en relativt hög koncentration av joner', 'med större jondiameter än de som ursprungligen finns i det keramiska materialet.', '25', 'Därpa lägges en elektrisk spänning över föremalet, och en växelström bringas att', 'framga mellan badet och föremälets motsatta ytor, vilket medför jonbyte pa bada', 'ytorna. Överraskande nog har det visat sig, att vid strömmens omkastning flödet', 'av utbytesjoner tillbaka till vätskan frän ""utgängsytan""1 sker med mycket lägre', 'hastighet än flödet av joner frän vätskan till föremälet pa ""ingängsytan"". Salunda', '30', 'förstärkes bada ytorna pa ett lämpligt sätt trots att de effektiva tiderna för ingang', 'och utgang av joner vid ena ytan är lika med de effektiva tiderna för ingang och', 'utgang vid den andra ytan.', 'Sasom redan nämnts, avser föreliggande uppfinning utom själva för-', 'stärkningen ett snabbt utbyte av joner i den keramiska ytan mot andra joner än', '35', 'alkalimetall- eller jordalkalimetalljoner i ett omgivande jonbad. Denna process', 'benämnes ""cementeringsutbyte"" och har hittills utförts med ett förfarande, som', 'bygger pa spontan eller naturlig diffusion, och använts för att pigmentera en yta', 'pa ett keramiskt föremal. Avalkalisering kan ocksã utföras genom tillämpning', 'av föreliggande uppfinning. Med avalkalisering avses utbyte av alkalimetaller', '40', 'i en keramisk yta mot vätejoner, vilket förbättrar ytans beständighet mot korro-', 'sion.']"
3,"['3', 'Föreliggande uppfinning avser sâlunda ett förfarande för att paskynda', 'jonbyte i ett keramiskt föremal med hjälp av växelström. Uppfinningen avser även', 'ett förfarande, vid vilket bada sidorna pa ett karamiskt föremal förstärkes, cemen-', 'teras eller avalkaliseras under inverkan av växelström. Uppfinningen avser även', '5', 'ett förfarande för förstärkning av ett keramiskt föremäl genom jonbyte, vilket', 'är särskilt effektivt för att ersätta natriumjoner eller litiumjoner med kalium-', 'joner eller litiumjoner med natriumjoner. Uppfinningen avser ocksã ett för-', 'farande för jonbyte i keramiska föremäl vid relativt lâga temperaturer. Uppfin-', 'ningen avser vidare ett förfarande för utbyte av mindre alkalimetalljoner i kera-', '10', 'miska material mot mycket stora joner, sãsom cesium- eller rubidiumjoner,', 'utan användning av alltför höga temperaturer. Uppfinningen avser vidare ett', 'förfarande för pâskyndad cementering och/eller avalkalisering under använd-', 'ning av växelström. Uppfinningen avser ocksã ett mera ekonomiskt och mindre', 'tidskrävande förfarande för förstärkning av keramiska material.', '15', 'Uppfinningen beskrivs närmare i anslutning till bifogade ritning.', 'Fig. 1 - 5 är schematiska vyer avsedda att klargöra det teoretiska', 'underlaget för uppfinningen.', 'Det är välkänt att keramiska material är svaga och lätt gar sönder', 'pã grund av ytfel, där sprickbildningen begynner när de utsättes för en relativt', '20', 'ringa dragspänning. Genom att sätta ytorna pa ett keramiskt föremäl under tryck', 'som följd av jonbyte förstärker man föremälet i hög grad, enär en avsevärd', 'kraft mâste utövas innan tryckspänningen övervinnes och dragspänning uppstar.', 'Trycket i ytskiktet uppnas genom utbyte av sma joner av envärda', 'metaller i de keramiska föremalens ytor mot stora metalljoner, sã att tryck-', '25', 'spänningar uppstar.', 'Detta förfarande för utbyte av joner i ytan pa keramiska föremäl', 'mot andra joner i ett bad av smält salt användes för närvar ande i industriell', 'skala, men den tid, som normalt erfordras för jonbytet, medför höga kostnader', 'för tillverkningen. För att hâlla kostnaden nere höjer man temperaturen i', '30', 'badet över det värde, där tryckspänning ernãs. Den högre temperaturen pã-', 'skyndar jonbytet, men medför ocksa, att de alstrade spänningarna i ytan snabbt', 'sjunker till följd av plastisk flytning. Den slutliga tryckspänningen i glasföre-', 'malets ytor blir därför en kompromiss mellan längsammare förlopp vid lâga', 'temperaturer, som ger hög tryckspänning, och snabbare förlopp vid högre tem-', '35', 'peraturer, som ger en lägre tryckspänning.', 'Med hänsyn till hastigheten har man brukat framställa keramiska', 'material med litium, som är mycket dyrt. Det keramiska materialet diffusions-', 'förstärkes därpa genom utbyte av litiumjonerna i ytan mot natriumjoner. Aven', 'om litium är dyrt, har fördelarna med snabbare jonbyte motiverat användningen', '40', 'av litium.']"
4,"['4', 'Det har nu visat sig, att man kan i hög grad paskynda diffusionsför-', 'farandet genom användning av en elektrisk växelström, som ledes mellan ett', 'bad av smält salt eller en vattenfri lösning och det keramiska materialet. Det', 'är lämpligt att genomföra jondiffusionen vid temperaturer, som ligger ända', 'o', '5', 'upp till 300 C under den temperatur, som erfordras vid kända förfaranden.', 'Exempelvis kräver de konventionella metoderna, att vissa glastyper för-', 'stärkes i en saltsmälta vid 450°C. Med föreliggande förfarande kan samma', 'resultat uppnas vid sã lâg temperatur som 150°C. Samma föremäl, som', 'behandlas enligt föreliggande uppfinning, erhäller en förstärkning av bada', '10', 'sidorna och ger sálunda ett starkare keramiskt material med besparingar', 'i bränslekostnader och med mindre mängder skadliga angor att avlägsna', 'och mindre hälsorisker för personalen. Vid användning av växelström kan', 'man använda avsevärt billigare material, som har hög koncentration av', 'natrium vilket snabbt kan utbytas mot kalium.', '15', 'Försök visar, att utbytet vid användning av växelström pâskyndas', 'med en faktor pa ända upp till 10.', 'Ehuru keramiska material allmänt användes sãsom isolatorer,', 'är det känt att de flesta keramiska material blir elektriskt ledande vid värm-', 'ning. Detta gäller särskilt de flesta glastyper. Det är ocksà känt, att led-', '20', 'ningen av elektricitet genom ett keramiskt material helt sker genom jonrörel-', 'ser. Motständet mot jonflödet genom keramiska material är större för stora', 'joner än för sma, och likasã är det större för tvâvärda och trevärda joner', 'än för envärda. Vid mättlig temperatur och mättlig spänning sker all ström-', 'transport medelst litium, natrium och kalium, da dessa ingär i sammansätt-', '25', 'ningen, varvid rörelsemotstândet ökar i angiven ordning.', 'Det är känt, att om exempelvis en skiva av soda-kalkglas (van-', 'ligt fönsterglas) användes för att skilja smältor av ett natriumsalt och en', 'elektrod anbringas i varje smälta med ena polen pa ett batteri eller annan', 'likströmskälla kopplad till ena elektroden och andra polen kopplad till den', '30', 'andra elektroden, en ström gar frän ena smältan till den andra genom glaset.', 'Denna ström bäres av katjoner, sãsom natriumjoner, om saltet är natrium-', 'nitrat. Natriumjonerna gar in i glasytan pa den positiva sidan, och da dessa', 'joner gar in i glaset, strömmar ett lika stort antal natriumjoner ut fran', 'den andra glasytan till den negativa smältan. Trots att ström gar genom', '35', 'glaset, förändras icke glasets egenskaper oavsett hur länge strömmen fär', 'framga.', 'Om däremot den positiva smältan endast innehäller kaliumjoner', 'som katjoner, gar kaliumjoner in i glaset vid ena sidan och natriumjoner i', 'lika stort antal ut ur glaset vid andra sidan. Kaliumjonerna, som har större', '40', 'diameter än natriumjonerna, tränger in i glaset med svärighet, den elektriska', 'resistansen stiger avsevärt och den yta pa glaset, som mottar kaliumjonerna,', 'sättes under hög tryckspänning.']"
5,"['355792', 'Om detta glasstycke därpa provas pa böjhällfasthet, visar det sig', 'att da kaliumsidan utsättes för dragspänning, den uppmätta hallfastheten är av-', 'sevärt större än da natriumsidan utsättes för dragspänning.', 'Om under ovan angivna betingelser en växelström ledes genom', '5', 'glaset mellan de tva smältorna, har man hittills felaktigt antagit, att de kalium-', 'joner, som drives in i glasets ena yta under halva perioden, skulle drivas ut', 'under nästa halvperiod, varför inga eller ringa fördelar skulle uppnas.', 'Det har nu visat sig, att användning av växelström har den över-', 'raskande verkan att förstärka motsatta ytor pa keramiskt material, genom', '10', 'vilket elektrisk ström ledes, da de bâda motsatta ytorna ocksã utsättes för', 'en jonkoncentrationsgradient. En möjlig förklaring till de överraskande resul-', 'taten baserar sig pa antagandet, att i allmänhet varje jon intar ett viloläge', 'i molekylstrukturen i ett keramiskt material och därför kan betraktas som', 'vilande i en sänka omgiven av barriärer, som maste övervinnas genom termisk', '15', 'paverkan eller annan kraft innan en viss jon kan förflyttas till ett nytt läge.', 'Vid en given temperatur förflyttas eller hoppar varje jon som en följd av', 'värmerörelse, och den energimängd, som jonen har vid varje ögonblick, kan', 'variera frän noll till ett mycket högt värde, vilket är atminstone tillräckligt', 'för att jonen skall hoppa över en barriär. Jonens genomsnittliga energi be-', '20', 'stämmes av den absoluta temperaturen.', 'För en närmare förklaring hänvisas till ritningarna. I fig. 1', 'visas för enkelhets skull alla barriärer 14 lika höga, även om i praktiken', 'deras höjd varierar i hög grad inom molekylstrukturen, och likasã visas de', 'positiva jonerna 10 relativt jämint fördelade och utan hopträngning. Varje', '25', 'positiv jon 10 ligger i en sänka 12, vari den ständigt hoppar som en följd', 'av termisk pâverkan. I allmänhet när en jon 10 icke toppen av barriären', '14 under ett hopp, utan faller tillbaka i sänkan 12 till nästa hopp.', 'Ibland lyckas jonen 10 hoppa in i en angränsande sänka. Rörel-', 'sen av jonerna 10 är fullständigt oregelbunden, varför det under ett efter=', '30', 'följande hopp finns en hög sannolikhet för att jonen 10 skall aterga till den', 'ursprungliga sänkan. Värmerörelsen kan sãlunda innebära en ständig rörel:', 'se fram och tillbaka, men ingen allmän benägenhet till förflyttning mera i', 'en riktning än i en annan.', 'Om det keramiska materialet utsättes för en elektrisk potential', '35', '(positiv till vänster och negativ till höger), kommer varje katjon att attra-', 'heras at höger, vilket har den allmänna effekten att barriärens effektiva', 'höjd minskas till höger om varje jon och ökas till vänster om varje jon.', 'Dessa betingelser visas schematiskt i fig. 2, där det elektriska fältet antydes', 'med den lutande linjen 15 och fältstyrkan anges genom vinkeln amellan linjen', '40', '15 och horisontallinjen 17. Följaktligen finns det ett större antal joner, som']"
6,"['6', 'gar at höger än at vänster, vilket medför ett väsentligen stadigt nettoflöde av', 'joner at höger i figuren, vilkets hastighet är en funktion av temperaturen, den', 'effektiva barriärhöjden och det elektriska fältets styrka.', 'Ett analogt tillstand föreligger om en jonkoncentrationsgradient', '5', '18 orsakad av katjoner i ett omgivande bad andra än katjonerna 10 i det kera-', 'miska materialet palägges frän vänster till höger. Koncentrationsgradienten', 'är förändringen av koncentrationen av ersättningsjonerna med avstandet frän', 'den yta, som förstärkes eller eljest behandlas. Sasom schematiskt visas', 'i fig. 3, är det lättare för joner att lämna fördjupningen 12 at höger än at', '10', 'vänster, vilket medför ett nettoflöde av joner at höger i fig. 3. Om sã-', 'lunda exempelvis ett keramiskt föremäl med en hög koncentration av natrium-', 'joner doppas i ett bad av kaliumjoner och temperaturen är tillräckligt hög', 'för att dessa joner tillfälligtvis skall överstiga barriärerna i det keramiska', 'materialet, uppstâr det ett flöde av kaliumjoner till fördjupningar 12, som', '15', 'tömts pa natriumjoner pa grund av koncentrationsgradienten, och slutligen', 'uppträder ett flöde av natriumjoner ut ur det keramiska materialet vid den', 'andra ytan bade pa grund av koncentrationsgradienten i denna riktning och', 'pa grund av att lagarna för elektrisk neutralitet kräver, att för varje posi-', 'tiv jon, som kommer in i det keramiska materialet, en annan positiv jon', '20', 'maste avledas. Dessa betingelser visas schematiskt i fig. 3, där inverk-', 'an av koncentrationsgradienten visas sãsom den lutande linjen 18 och dess', 'storlek anges av vinkeln A mellan linjen 18 och den horisontella linjen 17.', 'I figurerna representeras den idealiserade energin pa grund av', 'termisk paverkan av den heldragna horisontella linjen 16, medan den energi,', '25', 'som erfordras för att stiga över spärren 14, anges av den brutna horison-', 'tella linjen 20.', 'I fig. 3 är den mot temperaturen svarande energi, ökad med in-', 'verkan av koncentrationsgradienten, för lâg för ett praktiskt uppnaende av', 'jonbyte da energinivin för linjen 16 ligger under linjen 20. Överlagringen av', '30', 'en elektrisk potential pã koncentrationsgradienten, sãsom visas i fig. 4, är', 'emellertid kumulativ (+ = 4) och medger att ersättningsjoner snabbt ström-', 'mar frän det omgivande badet in i det keramiska materialet. Om den elektriska', 'potentialen, sãsom visas i fig. 5, växlar eller omkastas och om koncentrations', 'gradienten förblir oförändrad, är effekten subtraktiv (a - = co) med inverkan', '35', 'av koncentrationsgradienter at höger och den större effekten ay det elektriska', 'fältet at vänster. Sálunda motverkas flödet av katjoner at höger mer än väl', 'av inverkan av den negativa riktningen at vänster av .den negativa elektriska', 'potentialen. Den erhâllna effekten medför', 'endast en ringa benägenhet', 'hos katjonerna att förflyttas at vänster i fig. 5, d.v.s. lämna den keramiska', '40', 'ytan.']"
7,"['7', 'Det jonflöde at höger, som uppstar genom den kombination av', 'elektrisk ström och koncentrationsgradient, som visas i fig. 4, är sã mycket', 'snabbare och effektivare än flödet at vänster i fig. 5, där koncentrationsgradi-', 'enten och den elektriska strömmen har motsatta effekter, att nettoresultatet', '5', 'är en snabb ansamling av kaliumjoner i', 'keramikytan. Salunda erhâlles', 'ett nettotillskott av kaliumersättningsjoner i ytan under varje period, under', 'vilken växelströmmen är delad lika mellan de bada riktningarna. Om det', 'keramiska materialet har formen av en skiva eller ett kärl innehallande', 'natriumjoner och doppas i ett bad av kaliumjoner, ansamlas kaliumjoner i', '10', 'ena ytan under den första halvperioden, och da den beskrivna effekten avser', 'bâda ytorna under den andra halvperioden, ansamlas kaliumjoner även i den', 'motsatta ytan under den andra halvperioden, medan ersättningsjoner utstötes', 'frän den första ytan i mycket mindre omfattning. Vid den förenade päläggning-', 'en av koncentrationsgradienter och det elektriska fältet pa beskrivet sätt över-', '15', 'stiger det antal kaliumjoner, som införes i varje yta per period växelström,', 'avsevärt det antal kaliumjoner, som aterföres till badet fran varje yta, och', 'förstärkningen av bada ytorna fortsätter normalt tills den önskade hallfast-', 'heten uppnatts.', 'Den kombinerade verkan av växelström och koncentrationsgradi-', '20', 'ent, som gör att större joner kan tränga in i den keramiska ytan med hög', 'momentan hastighet, är tillräckligt effektiv för att kvarhâlla jonerna, sã att', 'mycket stora joner, sãsom cesium- och rubidiumjoner, kan ersätta de mindre', 'jonerna i keramiska material vid mycket lägre temperaturer. Vidare genom-', 'föres cementeringsförfarandet med utbyte av alkalimetalljoner mot vilken som', '25', 'helst av de flesta övergängsmetaller snabbt och effektivt med en mycket lägre', 'temperaturökning än den som erfordras vid det naturliga diffusionsförfarandet.', 'Vid behov kan en koncentrationsgradient till förmän för mindre joner, sãsom', 'vätejoner, användas för att utbyta större joner mot mindre joner. Salunda är', 'även en dealkalisering möjlig att genomföra för att göra ett keramiskt föremäl', '30', 'mera beständigt mot korrosion.', 'Da en tyngre jon, sãsom kaliumjon, ersätter en lättare jon, sasom', 'natriumjon, sker utbytet alltid jon för jon, sãsom krävs av lagarna för elektrisk', 'neutralitet, varför det alltid uppstar en viktökning. En mol kalium väger om-', 'kring 39, 1 g, och en mol natrium väger ungefär 23, 0 g. Varje mol natrium', '35', 'i ett keramiskt material, som ersatts med kalium, medför därför en viktökning', 'av 16, 1 g. Samtliga kaliumjoner ligger nära ytan, enär hastigheten för diffusion', 'djupt in i det keramiska materialet vid praktiska temperaturer är mycket lägre', 'än utbyteshastigheten vid ytan. Detta gäller särskilt da lâga temperaturer före-', 'drages och även är möjliga vid växelström. En viktökning är därför en indika-', '40', 'tion pa ett framgângsrikt jonbyte, ehuru en hällfasthetsökning vanligen kan iakttas', 'innan en viktökning inträder.']"
8,"['8', 'Ovanstäende teoretiska förklaring av uppfinningen är den för när- -', 'varande accepterade hypotesen, men uppfinningens värde beror icke pa om denna', 'teori är riktig eller icke.', 'Nedanstäende exempel illustrerar uppfinningen.', '5', 'Exempel 1', 'Provrör av mjukglas användes i detta exempel. Rören var 12, 7 cm', 'langa och hade en ytterdiameter av 15, 9 mm. Rören hade följande analys:', 'Tabell I', 'Halt', 'Förening', 'viktprocent', '10', 'SiO.', '67,7', '2', 'Na20', '15,6', 'CaO', '5,6', 'MgO', '4,0', 'A1203', '2,8', '15', 'BaO', '2,0', '32°3', '1,5', 'K20', '0,6', 'SO3', '0,2', '20', 'Rören torkades och vägdes exakt till 0, 02 mg och fylldes därpa', 'med en vattenfri lösning av kaliumtiocyanat (KSCN) vid en temperatur av 200°C.', 'o', 'Därpa anbringades rören i ett bad av kaliumtiocyanat vid en temperatur av 200', 'C.', 'Rören paledes en växelström med fyrkantsform under de olika betingelser, som', 'anges nedan, och viktökningen bestämdes. Resultaten anges i tabell II.', '25', 'Tabell II', 'Rör', 'Tid vid temperatur Spänning Omkastningsfrekvens Viktökning', '1', '48 h', '0', '0', '0, 0 mg', '2', '24', '100', '60 min', '0, 9 mg', '3', '16', '130', '6 min', '3,0 mg', '30', '4', '18', '100', '20 s', '0, 3 mg', 'Av det ovanstäende framgar, att omkastningsfrekvensen har en', 'överraskande betydelsefull effekt pa hastigheten för utbyte av natriumjoner mot', 'kaliumjoner. Av försök framgick, att en temperatur av 200 C är otillräcklig för', 'att ge en mätbar viktökning frän enbart diffusion (se rör 1). Det förefaller även', '35', 'finnas vissa omkastningsfrekvenser som är mycket mera effektiva än andra.', 'Strömmar, som omkastades med en frekvens inom omrádet nâgra sekunder upp', 'till en timme eller mer, var de mest effektiva.', 'Exempel 2', 'Ett glasrörsprov med en sammansättning av 70 viktprocent SiO2,', '40', '20 viktprocent Na20 och 20 viktprocent ZrO2 behandlades sãsom i exempel 1']"
9,"['355794', 'med en spänning av omkring 100 V och en omkastningsfrekvens av 10 min. Provet', 'ökade 0, 40 mg i vikt.', 'Exempel 3', 'Ett annat glasrör med hög aluminiumhalt och en längd av 146 mm,', '5', 'en ytterdiameter av 9, 5 mm och en väggtjocklek av 2, 1 mm fylldes med kalium-', 'tiocyanat och anbringades i enn KSCN-bad, bâda med en temperatur av 200°C. En', '100 V potential palades genom glaset, och strömmen omkastades var tjugonde', 'minut. Sedan 31,5 C elektricitet förts genom glaset, tvättades det och torkades.', 'Röret visade en viktökning av ,29 mg.', '10', 'Exempel 4', 'Tva rör likadana som det rör, som beskrives i exempel 3, vägdes', 'och fylldes med en eutektisk blandning (smältpunkt 145°C av kaliumnitrat och', 'kalciumnitrat. Alla rören doppades i samma blandning. Ett rör underkastades', 'elektrolys vid en temperatur av 160°C och en potential av 100 V. Strömmen om-', '15', 'kastades var tjugonde minut, tills 27 C hade gatt genom. Den totala tiden var', '8 timmar. Detta rör tvättades därpa, torkades och vägdes. Det andra röret fick', 'kvarstanna i blandningen vid 160°C under 22 timmar, varpa det tvättades, torka-', 'des och vägdes. De relativa viktökningarna anges i nedanstäende tabell III.', 'Tabell III', '20', 'Rör', 'Tid vid temperatur', 'Spänning', 'Omkastningsfrekvens', 'Viktökning', '1', '8 h', '100 V', '20 min', '0,59 mg', '2', '22 h', '0', '0', '0,06 mg', 'Av tabell III framgar, att med växelströmmen ökade röret i vikt', 'ungefär 10 gänger sã mycket under nära 1/3 av den totala tiden i jämförelse med', '25', 'det naturliga diffusionsförfarandet.', 'Exempel 5', 'Provrör av porslin framställdes av 35 viktprocent grálera, 35 vikt-', 'procent natronfältspat och 30 viktprocent kvarts. Komponenterna maldes till-', 'sammans till ett fint pulver, överfördes till slicker och göts i gipsformer. Rör-', '30', 'en brändes vid 1 200°C och visade sig vid svalning vara ogenomträngliga för', 'vätskor eller gaser. Ett av fören underkastades elektrolys genom nedsänkning i', 'en eutektisk blandning av kaliumnitrat och kalciumnitrat. Temperaturen hölls', 'vid 250°C o C med hänsyn till porslinets lägre elektriska ledningsförmaga. Spän-', 'ningen hölls vid 100 V och strömmen omkastades var minut, tills 130 C hade', '35', 'gâtt genom. Den uppnadda viktökningen var 6, 3 mg. Ett annat av porslinsrören', 'visade ingen viktökning, da underkastades en naturlag diffusion under samma', 'betingelser under 24 timmar.', 'Ehuru kaliumtiocyanat och den eutektiska blandningen av kalium-', 'nitrat och kalciumnitrat användes som elektrolyter, kan vilken elektrolyt som', '40', 'helst användas, som har rimlig elektrisk ledningsförmäga och utgör en tillfreds-']"
10,"['10', 'ställande källa för de önskade jonerna. Da temperaturer ända ned till 160° kan', 'användas, kan en stor mängd olika joniserande organiska vattenfria vätskor an-', 'vändas som lösningsmedel för salter. Acetamid, dimetylformamid, dimetyl-', 'acetamid och propylenkarbonat är exempel. De temperaturer, vid vilka jonbytet', '5', 'företas, begränsas endast av det elektriska motstandet hos det keramiska', 'materialet och den önskade hastigheten hos förfarandet.', 'Uppfinningen erbjudet ett nytt unikt sätt att utbyta joner i ytan pa', 'keramiska material. Växelströmmen ger en ökad hastighet för ersättnings', '-', 'jonernas inträngning i keramiska ytor, och vid användning i samband med en', '10', 'koncentrationsgradient kvarhalles en avsevärd mängd av ersättningsjonerna', 'i ""utgängsytan"" da ersättningsjoner tränger in i ""ingängsytan"", under varje', 'halvperiod. Genom föreliggande uppfinning kan därför bâda ytorna pã en glas-', 'skiva eller annat keramiskt liksom ihâligt föremal väsentligen förstärkas', 'lika genom att utsättas för ett önskat antal perioder av växelström, varvid', '15', 'halva strömmen gar in genom en yta och ut genom den andra och tvärtom.', 'IF']"
