PageNo,Text
1,"['UTLÄGGNINGSSKRIFT nr 316 528', 'Int CI', 'G 01 r 11/44 Kl. 21 e 11/44', 'P.ans. nr 4722/63', 'Inkom den 29 IV 1963', 'Giltighetsdag den 29 IV 1963', 'PATENT- - OCH', 'Ans. allmänt tillgänglig den 1 VII 1968', 'REGISTRERINGSVERKET', 'Ans. utlagd och utläggnings-', 'skriften publicerad den', '27 X 1969', 'Prioritet', 'styrkt fran den 30 IV 1962', '(Caniada, 847 971)', 'THE MINISTER OF NATIONAL DEFENCE OF HER MAJESTY * CANADIAN GOVERNMENT, OTTAWA,', 'CANADA', 'Uppfinnare: I H S Henderson, Ottawa', 'Ombud: H Hammar', 'Kontrollanordning för bestämning av passagen av en förutbeständ elektricitetsmängd', 't.ex. vid urladdning och laddning av en ackumulator', 'O', '*', 'Föreliggande uppfinning hänför sig till en kontrollanordming för', 'övervakning av elektriska kretsar och särskilt vid urladdning och laddning', 'av ackumulatorer.', 'Enligt en välkänd elektrokemisk princip är den kemiska förändring,', '5', 'som elström förorsakar vid passage genom en elektrokemisk cell, direkt pro-', 'portionell mot strönstyrkan och tiden, dvs. direkt proportionell med den', 'mängd elektricitet mätt i coulomb, som har passerat. Denna kända princip tilläm-', 'pas i sãdana anordningar som coulometrar, i vilka mängden elektricitet be-', 'stämmes exempelvis genom en elektrods viktökning eller viktförlust, ändringen', '10', 'av koncentrationen av ett ämne 1 en kammare i en cell, genom titrering eller', 'mätning av färgförändringen, av rörelsen i ett gap i en kvicksilverpelare', 'eller med den volym gas, som frigöres, da elström har bragts att passera genom', 'anordningen. Den internationella amperen definieras sálunda som den ström,', 'som föranleder avsättning av 0,00111800 g/s silver i en silvercoulometer.', '15', 'En olägenhet med sádana instrument är, att starka strömmar icke', 'kunna genomledas och att mätningen, även om den är exakt, kräver vägning eller', 'nâgon visuell eller kemisk bestämning av den &stadkomna förändringen.', 'Dupl. kl. 21 b: 26/02; 21 c:50']"
2,"['2', 'Kontrollanordningen enligt föreliggande uppfinning kan arbeta vid', 'hög strömstyrka och den tillämpade mätmetoden möjliggör fjärrstymning utan', 'övervakning. Anordningen är reversibel och ger enligt en utföringsform om man', 'efter passage av en viss mängd elektricitet i ena riktningen omkastar ström-', 'riktningen ett utslag för den tidpunkt, da samma mängd elektricitet har', '5', 'strömmat i motsatt riktning. Utslaget avges i form av en elektrisk signal,', 'som kan användas för att styra elektriska kretsar. Det är uppenbart, att ett', 'sãdant utslag för tiden kan utnyttjas, exempelvis vid laddning av. ackumulato-', 'rer.', 'En ackumulator laddas genom att elström ledes genom densamma, tills', 'IL', 'den elektriska laddning, som har passerat, dvs. produkten av laddningsströmmen', 'och laddningstiden är lika med eller större än den laddning, som har avletts', 'under urladdningen, dvs. produkten av urladdningsströmmen och tiden. Da ladd-', 'ningen är fullbordad, medför ytterligare passage av ström 1 laddningsriktningen', 'en slösaktig elektrolys av elektrolyten med âtföljande gasutveckling. I en', '15', 'ackumulator med ventilation är det nödvändigt att periodiskt tillsätta vatten', 'för kompensering av denna förlust. I vissa fall är det nödvändigt att använda', 'hermetiskt förseglade batterier, varvid överladdningen mâste övervakas noga', 'för att förhindra allt för stark ackumulering av gaser. Denna gasankumulering', '20', 'till följd av överladdning kan medföra en tryckökning, som är tillräcklig för', 'att spränga ackumulatorkärlet.', 'I praktiken övervakas laddningsströmmen pa nâgot av följande sätt.', 'a) Laddningen kan genomföras vid en konstant potential, sã att ackumulatorns', 'emk, da ackumulatorn närmar sig fulladdat tillstand automatiskt balanserar', '25', 'den pâtryckta spänningen, varigenom strömflödet minskas. I mânga fall är detta', 'förfarande icke helt tillfredsställande, emedan i) strömstyrkan hastigt sjun-', 'ker till sã lâgt värde, att laddningen kräver lâng tid, och ii) det är svârt', 'att variera den pâtryckta, konstanta potentialen för kompensering av föränd-', 'ringar i ackumulatorns mot-emk, da ackumulatorn laddas vid olika temperaturer.', '30 Ackumulatorns mot-emk under laddningen ökar, da temperaturen sjunker, sã att', 'en inställning av en spänningsregulator, som nöjliggör full laddning vid lâg', 'temperatur, resulterar i stark överladdning vid normal eller högre temperatur.', 'b) Laddningen kan genomföras med en konstant ström, som är av sãdan styrka att', 'ackumulatorn kan tolerera den vid kontinuerlig överladdning. Denna ström är', 'vanligen sã svag, att alltför lâng tid erfordras för att ladda ackumulatorn.', '35', 'c)', 'Laddningen kan genomföras enligt en modifikation av dessa bägge metoder.', 'En del av laddningen kan sálunda genomföras med relativt hög och konstant ström,', 'varefter laddningen fullbordas vid lägre, konstant ström enligt b). Alternativt', 'kan laddningen genomföras med hög, konstant ström, tills mot-emk i ackumula-', 'torns enskilda celler nar en given spänning, sãsom anges under a), varefter', '40']"
3,"['3', 'strömmen reduceras. Den önskade potentialen bestämmes vanligen genom spänningen', 'avkännande instrument, som mäta ackumulatorns totala spänning. I en ackumula-', 'tor bestaende av flera seriekopplade celler uppträder emellertid tillräcklig', 'variation i spänningen frân cell till cell för att motivera utomordentlig', 'försiktighet vid tillämpning av denna metod för att bestämma tidpunkten, dâ', '5', 'ackumulatorn är fulladdad. Denna metod kan tillämpas vid hermetiskt förseglade', 'ackumulatorer i sâdana fall, da de enskilda cellernas spänningar kunna över-', 'vakas, exempelvis i laboratoriet.', 'Vid manga användningar av ackumulatorer, exempelvis pa fordon eller', '10', 'i satelliter, är sãdan övervakning ícke möjlig. Den i det följande beskrivna', 'anordningen undanröjer manga av olägenheterna med de ovan beskrivna laddnings-', 'metoderna och nöjliggör automatisk kontroll ay laddningsbetingelserna genom', 'att ge ett direkt utslag för den ticppunkt, da en mängd elektrisk laddning har', 'ersatts, vilken svarar mot den mängd, som har uttagits under föregaende ur-', '15', 'laddning, och oberoende av den tillämpade laddningsmetoden ger ett medel att', 'begränsa eller bryta laddningsströmmen.', 'I detta sammanhang definieras ""potential"" som det speciella spännings-', 'värde, som mätes i en öppen krets, medan med ""spänning"" avses det medelvärde,', 'som erhälles under elströmmens passage.', '20', 'Anordningen enligt uppfinningen är utformad sãsom framgar av patent-', 'kravet 1.', 'Man väljer lämpligen elektroder för anordningen, som ha samma elektrod-', 'potential, ehuru uttrycket ""spänningen mellan elektroderna är i huvudsak noll""', ""enligt patentkravet 1 innebär, 'att skillnaden mellan elektrodpotentialerna är"", '25', 'mindre än den spänning, som utvecklas mellan anordningens eller cellens poler,', 'da mer än den förutbestämda mängden elektricitet har passerat genom cellen, sã', 'att spänningsändringen kan styra en elektrisk krets. Skillnaden mellan elektrod-', 'potentialerna är vanligen mindre än 0,25 V. Ea ""plötslig"" ändring i spänning', 'är sálunda med hänsyn till skillnaden mellan elektrodpotentialer tillräckligt', '30', 'stark för att utlösa en elektrisk krets. Den hastighet med vilken denna', 'spänningsändring äger rum varierar med cellens konstruktion. Under alla för-', 'hallanden är spänningsändringen hastig i jämförelse med alla spänningsändringar,', 'som kunna ha ägt rum kort innan den förutbestämda mängden elektricitet har', 'passerat genom cellen, dvs. som kan ha ägt rum under den föregaede delen av', '35', 'förloppet under hela perioden, innan ändringen i den elektrokemiska processen', 'inträder.', 'Elström, som passerar genom cellen, förorsakar oxidation av det ak-', 'tiva materialet vid den ena elektroden och reduktion av det aktiva materialet', 'vid den andra elektroden, varvid graden av oxidation och reduktion är propor-']"
4,"['4', 'tionell mot den mängd elektricitet, som har passerat genom cellen. Elström,', 'som passerar genom cellen i motsatt riktning medför, att elektrodreaktionerna', 'förlöpa omvänt. Da en viss mängd elektricitet har passerat genom cellen i mot-', 'satt riktning, vilken är lika med den mängd elektricitet, som har passerat', '5', 'tidigare i den rättvända riktningen, âterga elektroderna till sitt ursprung-', 'liga oxidationstillstand. Da tillräcklig mängd elektricitet har passerat ge-', 'nom cellen för att oxidera allt det aktiva materialet vid en elektrod och/eller', 'reducera allt det aktiva materialet vid den andra elektroden, kommer ytterli-', 'gare passage av elström att medföra, att en ändring av den elektrokemiska', '10', 'processen börjar att intrada vid endera eller bägge elektroderna. Denna änd-', 'ring av den elektrokemiska processen kan exempelvis innebära begynnande gas-', 'utveckling. Om väte avges vid den ena elektroden och syre vid den andra, har', 'spänningen en benägenhet att stiga till minst 1,23 V, emedan denna spänning', 'är den teoretiska minimispänning, vid vilken dessa bägge gaser kunna utvecklas', '15', 'samtidigt. Den mängd elektricitet, som maste passera genom cellen, innan', 'spänningen börjar att stiga, kan automatiskt inställas pa lämpligt värde, som', 'bestämmes av cellens elektriska förhistoria eller ocksã kan man inställa ett', 'maximum genom att konstruera cellen med en förutbeständ mängd aktivt material.', 'Den ökade spänningen visar, att en viss mängd elektricitet har passerat genom', 'cellen. Denna ökade spänning kan utnyttjas för att styra en elektrisk krets,', '20', 'exempelvis en laddningskrets för en ackumulator.', 'Enligt den föredragna utföringsformen överensstämma oxidations- och', 'redulctionsreaktionerna vid de bägge elektroderna, ehuru reaktionerna förlöpa', 'i', 'motsatt riktning vid desamma. Om sálunda oxidationsreaktionen är', 'Cd + 2 OH""', 'ta(oh) + 2 e, kan reduktionsreaktionen vid den andra elektro-', '25', '2', 'den skrivas ca(oH)2 + 2 e-', 'Cd + 20H . Härigenom säkerställes, att elektrod-', 'potentialerna äro i huvudsak lika och möjliggöres enkel konstruktion av cellen.', 'En cell med elektroder omfattande tva olika aktiva material, där olika reak-', 'tioner uppträda, kan även vara lämplig, förutsatt att de olika elektroderna', 'ha i huvudsak samma elektrodpotential. Den tillâtliga skillnaden mellan elektrod-', '30', 'potentialerna i en cell av denna typ beror pâ det ändamal, för vilket cellen', 'skall användas.', 'Enligt den föredragna utföringsformen användes som elektrod ett', 'elektriskt ledande underlag tillsammans med ett aktivt material bestäende', '35', 'antingen av en metall, exempelvis Cd, och ett olösligt salt av nämnda metall,', ""exempelvis ca(oh) 2' eller en olöslig massa, som kan uppvisa variabel valens"", 'beträffande en av komponenterna, exempelvis elektrokemiskt aktiva nickeloxider', 'eller manganoxider. Under driften gâr det aktiva materialet till sitt högre', 'valensstadium vid oxidationselektroden och till sitt lägre valensstadium vid']"
5,"['5', 'reduktionselektroden, exempelvis vid oxidationselektrodens Cd', 'ca(oh),', '2', 'eller Ni++', 'högre Ni-oxider, och vid reduktionselektrodens ca(oh),', 'Cd', 'eller högre Ni-oxider', 'Nit+. Det är emellertid uppenbart för en fackman,', 'att andra typer av elektrodsystem äro tänkbara.', '5', 'En elektrod kan exempelvis besta av en bärare, sãsom platina, med', 'en beläggning av aktivt material, sâsom metallisk koppar, medan den andra', 'elektroden kan besta av samma bärare, som frân början icke har nágot aktivt', 'material. Elektrolyten bestar i detta fall av en lösning innehâllande koppar-', 'joner. Reaktionen vid oxidationselektroden förlöper da Cu', 'Cut+ + 2e- - ,', '10', 'medan reaktionen vid reduktionselektroden förlöper cut+ + 2 e', 'Cu, vilket', 'innebär, att koppar överföres fran den ena elektroden till den andra. Enligt', 'ett annat tänkbart elektrodsystem kunna elektroderna besta av en metall, som', 'icke angripes, sãsom platina, och vara nedsänkta i en lösning innehallande', 'en lämplig, oxiderad och reducerad form av ett oxidations-reduktionssystem,', '++++', '15', 'exempelvis Sn', 'och Sn*+ , med ett lämpligt, elektrolytiskt ledande membran,', 'sãsom ett poröst, keramiskt material impregnerat med elektrolyt.', 'Den elektrokemiska cellen enligt uppfinningen kan utföras med känd', 'elektrisk kapacitet, Ah, sã att den ökade potentialskillnader uppträder, dâ', 'oxidationen och/eller reduktionen har gatt till fullbordan i ena riktningen.', '20', 'Cellen ktan användas pa nytt efter en enkel omkastning av elströmmens riktning', 'genom cellen.', 'Enligt en annan utföringsform är cellens elektriska kapacitet större', 'än den mängd elektricitet, som ledes genom cellen under den avsedda använd-', 'ningen. Det aktiva materialet vid den ena elektroden befinner sig frân början', '25', 'i oxiderat tillstand och i reducerat tillstand vid den andra elektroden. El-', 'ström ledes genom cellen i lämplig riktning för att reducera en del av det', 'oxiderade, aktiva materialet och oxidera en del av det reducerade, aktiva ma-', 'terialet. Elström ledes sedan i motsatt riktning genom cellen. Da en mängd', 'elektricitet har passerat genom cellen, som är lika med den mängd elektrici-', '30', 'tet, som tidigare har passerat i riktning framät, befinna sig elektroderna pa', 'nytt i sitt ursprungliga oxidationstillstand. Vid denna punkt kommer ytterli-', 'gare ledning av elström baklänges att resultera i en benägenhet för gasutveck-', 'ling med &tföljande ökning av spänningen.', 'Uppfinningen kommer i det följande att beskrivas närnare med hänvis-', '35', 'ning till bifogade ritningar, vilka som exempel visa nágra utföringsformer.', 'Fig. 1 är ett tvärsnitt genom en utföringsform av kontrollanord-', 'ningen eller cellen.', 'Fig. 2 är en delvis skuren perspektivvy av en annan utföringsform.']"
6,"['6', 'Fig. 3 är ett diagram, där elektrodspänningen är avsatt mot anta-', 'let Ah för plattan X i cellen enligt fig. 1 i godtycklig skala.', 'Fig. 4 är ett liknande diagram för plattan Y i godtycklig skala.', 'Fig. 5 visar schematiskt en krets med en cell utnyttjad för att', '5', 'reagera för överladdning av en ackumulator.', 'Fig. 6 visar schematiskt en annan krets för övervakning av över-', 'laddning.', 'Fig. 7 är ett diagram över elektrodpotentialen avsatt mot laddnings-', 'tillstândet för en annan, icke visad utföringsform.', '10', 'Fig. 8 visar schematiskt en krets för att skydda utföringsformen', 'enligt fig. 7.', 'Tabellen i anslutning till beskrivningen utgör en förteckning över', 'typiska, ehuru icke alla elektrodsystem, vilka kunna användas enligt upp-', 'Cinningen och elektrodreaktionerna vid urladdning och uppladdning, dâ cellen', '15', 'användes i serie med en ackumulator.', 'Den i fig. 1 visade cellen kan bestà av en elektrokemisk cell, som', 'generellt betecknas med 10 och innehäller tva sintrade nickelplattor 11 och', '12 impregnerade med kadmium 13 respektive kadmiumhydroxid 14 och utan fysika-', 'lisk kontakt med varandra, ehuru de var för sig äro förbundna med en yttre,', '20', 'icke visad, elektrisk krets. Cellen innehäller även en elektrolyt 15, sásom', 'kalilut, genom vilken kontakt upprätthalles mellan plattorna. Den ena plattan,', 'plattan x, befinner sig i oxiderat tillsind, varvid kadmium är närvarande', 'som kadmiumoxid eller -hydroxid. Den andra plattan, plattan Y, befinner sig i', 'reducerat tillstand med kadmium i form av metall. Cellen kopplas i serie med', '25', 'ackumulatorn med sâdan polaritet, att urladdningen av ackumulatorn resulterar', 'i reduktion av en del av plattans X kadmiumoxid eller -hydroxid till metalliskt', 'kadmium och oxidation av en del av kadmiumet pa plattan Y till kadmiumhydroxid.', 'Sâ länge som bâde kramdium och hydroxiden därav föreligga i vardera plattan,', 'förblir spänningen mellan plattorna liten, även under strömgenomgängen. Da', '30', 'urladdningen stoppar och laddningen börjar, oxideras material i plattan X och', 'reduceras i plattan Y. Da allt kadmium i plattan X har oxiderats, ökar spänningen', 'vid denna platta hastigt och börjar syre att utvecklas vid densamma. Samtidigt', 'reduceras all kadmiumhydroxid i plattan Y till kadmium, varvid ytterligare', 'genomledning av ström resulterar i en hastig sänkning av spänningen vid denna', '35', 'platta, medan väteutvecklingen börjar. Denna hastiga ökning av spänningen mellan', 'cellens poler inträder först da en viss mängd ström har införts i cellen och', 'därmed även i ackumulatorn, vilken är lika med den mängd, som har uttagits under', 'föregaede urladdning. Denna hastiga spänningsändring kan, sãsom kommer att', 'visas i det följande, utnyttjas pâ olika sätt för att styra laddningen av en', '40', 'ackumulator.']"
7,"['7', 'Fig. 3 och 4 visa schematiskt plattornas X och Y uppträdande. Om', 'plattan x fran början är oxiderad, kommer urladdning av ackumulatorn i serie', 'med cellen att resultera i ett spänningsfall frân noll till A pa grund av', 'cellens inre motstand och polarisering. Denna spänning förblir i huvudsak', '5', 'konstant, tills urladdningen har slutat i punkten B, da spänningen âtergar', 'till noll. Vid pâtryckning av laddningsströn inträder en liknande ehuru om-', 'vänd spänningsändring fran noll till punkten C. Under laddningen av ackumula-', 'torn förblir spänningen vid plattan konstant fram till punkten D, da spänningen', 'stiger hastigt till E och syreutvecklingen börjar. En utmärkande egenskap för', '10 denna cell är, att avstanden A - B och c - D äro i huvudsak lika. Om A - B', 'avkortas eller förlänges, avkortas eller förlänges även avstandet C - D i', 'samma grad. Zonen A - B representerar reduktion av kadmiunhydroxid till kad-', 'mium, medan zonen C - D representerar oxidation av kadmium till kadmiunhydroxid,', 'och E - F representerar syreutveckling.', '15', 'Plattan Y arbetar i vissa hänseenden motsatt i förhällande till', 'plattan x, sãsom visas i fig. 4. Sträckan G - H representerar oxidation av', 'kadmium till kadmiumhydroxid, sträckan I - K reduktion av kadmiunhydroxid till', 'kadmium och sträckan L - M utveckling ay väte. Ungefärlig likhet râder ocksà', 'mellan G - H, I - K, A - B och C - D.', '20', 'Den nettospänning, som cellen utvecklar under vart och ett av de', 'olika drifttillständen, utgör summan av dessa storheter, bortsett fran för-', 'tecknen, i fig. 3 och 4. Under urladdningen av ackumulatorn är spänningsfallet', 'genom cellen AO + OG. Vid laboratorieförsök med en sádan cell har detta', 'spänningsfall uppgâtt till 0,1 V. Detta värde är icke kritiskt utan kan göras', '25', 'lägre eller högre enligt önskan, eftersom det är uppenbart för en fackman,', 'att ju svagare strömmen är och ju större den effektiva plattarean är, desto', 'mindre blir spänningen mellan cellens poler. Under laddningen av ackumulatorn', 'är spänningen mellan polerna först JO + OC. Värdet pa denna spänning beror', 'även pa strömmen och den effektiva plattarean och kan genom lämplig konstruk-', '30', 'tion hâllas relativt liten. Spänningen, da laddningen är fullbordad, beror', 'emellertid i första hand pa syre- och väte-utvecklingspotentialerna i syste-', 'met liksom pa strömstyrkan, sã att summan EO + OL alltid är minst 1,5 V och', 'kan stiga till värden över 2,0 V, da strömtätheten är hög. Denna kraftiga', 'spänningsändring kan sãsom har beskrivits ovan utnyttjas för kontroll av ladd-', '35', 'ningen av ackumulatorn.', 'Enligt den utföringsform, som visas i fig. 2, bestär cellen av flera', 'plattor X och Y anordnade omväxlande och tunn, vävd nylonduk 20, som skiljer', 'plattorna. Dessa plattor kunna erhâllas fran en urladdad, demonterad, alkalisk', 'nickel-kadmium-ackumulator av typen med sintrade plattor, samt bestà av en', '40', 'porös, sintrad nickelbärare 21, i vars porer ett tunt skikt av kadmiumhydroxid 22']"
8,"['8', 'har avsatts. De metallfanor 23, som äro fastsvetsade i plattorna X, äro för-', 'bundna inbördes och med den med plus-tecken märkta, yttre elektriska anslut-', 'ningen 24. Plattorna Y äro förbundna inbördes pâ samma sätt och med den med', 'minus-tecken märkta, yttre elektriska anslutningen 25. Plattpaketet placeras', '5', 'i ett kärl 26 av ett mot alkali inert material, sãsom plast, exempelvis nylon,', 'eller metall, sãsom nickel eller rostfritt stal, i form av ett rätvinkligt', 'prisma. Ett lock 27 är anordnat för kärlet och plattornas elektriska anslut-', 'ningar 24 och 25 äro dragna genom locket, som även är försett med ett ventila-', 'tionshâl 28 för pafyllning av elektrolyt 29 och avgang av gaser under den', '10', 'första laddningen.', 'Sedan cellen har satts ihop, pafylles tillräcklig mängd 20 - 30-', 'procentig kalilut för att mätta separatorerna 20, fylla porerna i plattorna', 'och täcka dessa med vätska. Det aktiva materialet pá plattorna utgöres under', 'detta stadium av kadmiumoxid eller -hydroxid. Ström ledes genom cellen i', '15', 'lämplig riktning för att reducera materialet pa plattorna Y till metallisk', 'kadmium och utveckla syrgas frân plattorna X. Syrgasen fâr avga genom cellens', 'ventilationshäl 28. Da tillräcklig mängd elektricitet har passerat för att', 'reducera allt aktivt material pû plattorna Y till metalliskt kadmium, avbry-', 'tes strömflödet. Det har visat sig, att en viss oxidation av plattornas X', '20', 'nickelbärare inträder, medan strömmen passerar under detta formeringssteg,', 'Den elektrokemiska kapacitet, som härvid utvecklas i plattorna X som högre', 'nickeloxid, svarar mot 5 - 10 % av den elektrokemiska kapaciteten för kadmiumet', 'i plattorna Y. Nickeloxiden avlägsnas lätt genom kortslutning av cellen eller', 'omkastning av strönflödet i densamma, tills cellens spänning blir noll. I det', '25', 'först laddade tillstândet har i huvudsak allt det aktiva materialet i plattor-', ""na X formen av cd(oh) 2' och plattorna Y 5 - 10 % av sitt aktiva material i"", 'form av Cd (OH) 2 och resten i form av Cd. Sedan en mängd elektricitet har passe-', 'rat i motsatt riktning genom cellen, vilken mängd är lika med den mängd, som', 'tidigare har passerat i rättvänd riktning, uppträder en benägenhet för syre-', '30 utveckling men icke nãgon väteutveckling, emedan en viss mängd oxiderat mate-', 'rial fortfarande finnes kvar i plattorna Y. Detta innebär en fördel, sãsom', 'kommer att förklaras i det följande.', 'Cellens ventilationshâl slutes sedan för att hindra inträngning av', 'syre, som skulle kunna reagera kemiskt med plattans Y kadmium till bildning av', '35', 'ca(oH)2 och ytterligare minska dess kapacitet, samt för att förhindra inträng-', 'ning av koldioxid, som förorenar elektrolyten. Cellen kan sedan användas för', 'att kontrollera laddningen av en ackumulator.', 'Enligt ytterligare en utföringsform kan cellen konstrueras under mo-', 'difiering av en hermetiskt förseglad, alkalisk ackumulator av nickel-kadmiumtyp']"
9,"['9', 'med en kapacitet av ca 5 Ah, vilken typ användes i satelliter. Följande modi-', 'fikationer av cellen genomföras: i) ett 50,8 mm längt, rostfritt rör med', 'ytterdiametern 3,2 mm och innerdiametern 1,6 mm införes genom ett hal pâ 3,2 mm', 'borrat i ena änden av cellens botten, sã att detta rör intränger högst 1,6 mm', '5', 'i cellen. Röret svetsas fast genom argonbägsvetsning. ii) Ackumulatorns posi-', 'tiva platta ersättes med en negativ platta uttagen ur en andra, likmande acku-', 'mulator. iii) Överskott av elektrolyt i förhallande till den mängd, som nor-', 'malt användes i hermetiskt förseglade batterier tillsättes för att säkerställa', 'ständig närvaro av fri, flytande elektrolyt för att minska cellens motstand', '10', 'till ett minimum. Anordningen formeras sedan sãsom enligt ovan, innan pafyll-', 'ningsröret förseglas.', 'Enligt en annan utföringsform kan plattan X bestà av inert material,', 'sãsom platina, och plattan Y av samma bärare, pa vilken en metall, sãsom koppar,', 'har avsatts. Elektrolyten utgöres da av en lösning innehallande kopparjoner.', '15', 'Under urladdning av en ackumulator kopplad i serie med anordningen utfälles', 'metallisk koppar pa plattan X och löses bort fran plattan Y. Under &teruppladd-', 'ning blir spänningen mellan cellens poler lâg, sã länge som koppar finnes kvar', 'pa plattan X. En kraftig ändiring av potentialskillnaden inträder, da all koppar', 'har avlägsnats frän plattan X och svarar mot begynnande syreutveckling vid', '20', 'platinaelektroden.', 'Den här beskrivna anordningen liknar till sin konstruktion i manga', 'hänseenden vanliga ackumulatorer med den viktiga skillnaden, att plattorna', 'enligt föreliggande uppfinning väljas för att ha mycket liten spänning i öppen', 'krets, medan för ackumulatorer väljas positiva och negativa elektrodmaterial,', '25', 'vilka ha sã hög spänning i öppen och sluten krets som möjligt. Detta resultat', 'uppnãs genom användning av samma aktiva elektrodmaterial i bägge plattorna,', 'varvid det i den ena plattan företrädesvis föreligger i reducerad form och i', 'den andra företrädesvis i oxiderad form. Enligt de beskrivna utföringsformerna', 'kan en platta sálunda övervägande bestà av kadmiummetall, som är finfördelat', '30', 'i porerna i en sintrad nickelbärare, medan den andra plattan huvudsakligen', 'bestâr av kadmiumoxid eller -hydroxid fint fördelad i porerna till en exakt', 'lika, sintrad nickelbärare.', 'Kontroll av laddningsströmmen', 'a) Under laddning med konstant potential föreligga tvã öjligheter. Om spännings-', '35', 'regulatorn kan inställas att verka inom ett intervall pa 1,5 V, lämnar anord-', 'ningen själv tillräcklig kontroll genom att säkerställa, att vid avslutandet', 'av laddningen den totala emk över ackumulatorn och anordningen är tillräckligt', 'hög för att säkerställa kontroll genom spänningsregulatorn inom det temperatur-']"
10,"['10', 'intervall, inom vilket ackumulatorn skall laddas. Om regulatorn icke är i', 'stand att reglera inom ett intervall pa 1,5 V, kunna tva sádana anordningar', 'kopplas i serie med ackumulatorn för vidgning av intervallet till 3,0 V, osv.', 'Alternativt kan den spänning, som utvecklas av anordningen, utnyttjas indirekt', '5', 'för att pâverka spänningsregulatorns relä eller nágon ekvivalent krets, som', 'begränsar eller bryter laddningsströmmen. Vid en sâdan tillämpning komplette-', 'rar den här beskrivna anordningen spänningsregulatorerna, exempelvis i fordon,', 'och möjliggör mer exakt kontroll av ledningen oberoende av temperaturvariatio-', 'ner.', '10', 'b) Vid laddning med konstant ström har det visat sig lämpligt att använda en', 'elektronisk krets, som paverkas av spänningen mellan anordningens poler, sã', 'att en del av eller vid behov all tillgänglig laddningsström kan shuntas, da', 'ackumulatorn är fulladdad. En sádan :crets, som är avsedd att styra laddningen', 'a.v förseglade ickel-kadmium-ackumulatorer med solceller i en satellit visas', '15', 'i fig. 5. Vid denna tillämpning av anordningen har 1 Ah tagits ut fran acku-', 'mulatorn vid urladdningen och har laddningen genomförts med ,400 A. Sedan', '1 Ah har ersatts vid laddningen, börjar spänningen i kontrollanordningen att', 'stiga. Denna spänning förstärktes med en transistor I, och den förstärkta sig-', 'nalen användes för att reglera strömmen genom en transistor T2. Denna krets', '20', 'hade sádana egenskaper, att transistorn T 2 ledde praktiskt taget hela ladd-', 'ningsströmmen och nâgon ström icke passerade genom ackumulatorn, da avkännings-', 'anordningens emic var 0,5 V. En alternativ krets med en enda transistor visas', 'i fig. 6. Med denna krets genomfördes laddningen vid 2,5 A, tills hela mängden', 'uttagen elektricitet hade ersatts, da strömmen reducerades till 0,15 A.', 'Eftersom en ackumulators laddningsverkningsgrad vanligen icke är', '25', '100 %, är det särskilt, da man närmar sig fullbordan av laddningen, lämpligt', 'att tillföra nâgot större mängd laddning än som har förbrukats under urladd-', 'ningen. Det är därför lämpligare att använda denna anordning för att reducera', 'strömmen till ett ofarligt värde för kontinuerlig överladdning än att bryta', '30', 'strömmen fullständigt. Detta är lätt att uppna. I de visade kretsarna är anord-', 'ningen shuntad med en seriekombination av motstand och diod, vilka beteckmas', 'med RB och DB i fig. 5 och 6. Dioden erfordras för att hindra strömmen frân', 'att passera genom motständet RB under urladdningen av ackumulatorn, vilket', 'skulle kunna medföra ett fel vid mätning av den uttagna mängden ström. I manga', '35', ""fall erfordras icke dioden DB' emedan anordningens effektiva motstand är"", 'mycket mindre än motstândet RB utom da ett högt spänningsfall visar, att', 'ackumulatorn är fulladdad. Eftersom spänningsfallet i anordningen ligger', 'mycket nära noll, da ackumulatorn är ansluten till en öppen krets, inträder', 'mycket obetydlig eller icke nâgon urladdning genom motständet RB i öppen krets', '40', 'oberoende av om dioden DB användes. Det valda värdet för RB beror pa den an-']"
