PageNo,Text
1,"['UTLÄGGNINGSSKRIFT nr 319 085', 'Int', 'CI F 04 b 43/10 Kl. 59 a 10', 'P.ans. nr 12538/66', 'Inkom den', '19 IX 1966', 'Giltighetsdag den', '19 IX 1966', 'PATENT- OCH', 'Ans. allmänt tillgänglig den', '1 VII 1968', 'REGISTRERINGSVERKET', 'Ans. utlagd och utläggnings-', 'skriften publicerad den', '22 XII 1969', 'Prioritet begärd fran den 20 IX 1965', '(USA, 488 367)', 'LITTON INDUSTRIES, INC., BEVERLY HILLS, CAL. USA', 'Uppfinnare: D L Curtis', 'Ombud: C Westerlund', 'Tryckfluidumdriven gas- eller vätskepump av membrantyp', 'Föreliggande uppfinning hänför sig allmänt till en tryckfluidumdriven gas-', 'eller vätskepump och speciellt till en pump, i vilken en gas eller vätska', 'pumpas under inverkan av en annan gas eller vätska. Genom uppfinningen erhâlles', 'en pump, som transporterar en gas eller vätska pa ett sätt liknande det peri-', 'staltiska, dvs. där gasen eller vätskan, som halls instängd av ett membran', 'inuti pumpen, tvingas framat genom successiva membransammandragningar.', 'Nya framsteg har gjorts inom omrúdet för rena gas- eller vätskeanordningar och', 'för skyddsdräkter för piloter och andra personer, som befinner sig i lâgtrycks-', 'kabiner i farkoster, som rör sig pû höjder högre än 19 km över havet, Sádana', 'framsteg har uppenbarat ett behov av en förenklad, lätt och tillförlitlig gas-', 'eller vätskepump, som har relativt fa rörliga delar och som inte är beroende av', 'en elektrisk energikälla för sitt effektbehov. Ett av huvudproblemen, som man', 'hittills stött pa vid försöken att bemöta dessa behov, har varit oförmägan', 'att helt skilja en sûdan pumpanordning fran en elektrisk energikälla.', 'Gas- eller vätskepumpar har föreslagits, i vilka en gas eller vätska, verkande', 'som pumpande medel, används för att förflytta en annan gas eller vätska. Bland', 'de pumpar som faller inom denna kategori finns de, som bestär av ett styvt', 'yttre hölje med en ledning med flexibla väggar anordnad däri som ett inre foder.', 'Den gas eller vätska som skall pumpas (det passiva medlet) flyter genom den', 'flexibla ledningen, medan det pumpande medlet tvingas in i det ringformiga ut-', 'Dupl. kl. 27 b: 13; 59 a:35']"
2,"['2', 'rymmet mellan ledningen och den inre ytan av höljet, fastän det omvända för', 'hallandet även är känt. Súdana pumpar är peristaltiska till sin natur, emedan', 'det passiva medlet pumpas, genom att den flexibla ledningen, som innehäller det', 'passiva medlet, sammantrycks intermittent genom verkan av trycket hos det pump-', 'ande medlet. Fastän tidigare kända peristaltiska pumpar har befunnits fungera', 'tämligen bra i manga användningar, finns det &tskilliga nackdelar förenade med', 'deras användning. För det första är det ej ovanligt att finna, att mer än en av', 'de ovan beskrivna kombinationerna av hölje-ledning är nödvändig för att bilda', 'pumpen. I ett sadant fall är höljena normalt förbundna ände vid ände och den', 'peristaltiska verkan &stadkommes genom en. yttre controllventil eller en hjälp-', 'pump, som periodiskt förser en av hölje-ledning-anordningarna med pumpande', 'medel vid en tidpunkt. Uppenbarligen är en pump av denna utformning ganska', 'komplicerad och har ett ytterligt stort antal rörliga delar. För det andra', '&stadkommes den peristaltiska verkan i tidigare gas- eller ätskepumpar, som', 'endast har en hölje-ledningskombination, antingen genom en yttre kontrollventil', 'eller genom vandrande tryckvagor i det pumpande medlet, vilka alstras av en .', 'yttre källa för sinusformade tryckändringar. För att vandrande tryckvagor skall', 'kunna användes för att sammantrycka den flexibla ledningen inuti höljet är led-', 'ningen utförd av tva material med mycket skilda elasticitetsmoduler, vilket sã-', 'lunda ytterligare komplicerar konstruktionen av pumpen. Vidare har bägge de', 'nämnda tidigare kända gas- eller vätskepumparna beskrivits i litteraturen som', 'erfordrande en motordriven hjälppump för cirkulation av det pumpande medlet', 'genom hölje-ledning-anordningen eller för alstrande av det vandrande tryck-', 'vágorna. Detta krav gör gas- eller vätskepúmparna beroende av núgon annan', 'motordriven pump och utesluter deras användning där, av skäl som storlek, vikt,', 'franvaron av elektricitet, eller av andra skäl, motorer av vilket slag som helst', 'inte kan användas.', 'En annan typ av gas- eller vätskepump, som inte är av ovannämnda typ, har före-', 'slagits i ett försök att eliminera kravet pù en hjälpmotor som kraftkälla genom', 'att använda en gas eller vätskas energiinnehäll för att driva pumpen. Pumpen', 'bestar vanligen av ett hölje delat av ett böjligt membran. Det passiva medlet', 'införs i den nedre halvan av höljet, den sã kallade flytkammaren. Yttre ventil-', 'organ används för att alstra ett periodiskt gas- eller vätsketryck i den övre', 'halvan av höljet, kallad pumpkammaren. De periodiska tryckändringarna orsakar', 'en deformation av membranet som delar höljet, vilket förorsakar det passiva', 'medlet attt sugas in i och utstötas fran flytkammaren. Hydrostatiska tryck hos', 'pumpande medel, susom vattenfall, komprimerad gas, rörledningar under tryck och', 'liknande har föreslagits som tryckkällor för pumpkammaren. Emellerid har, även']"
3,"['319085', 'om sadana kraftkällor har använts med viss framgang vid denna tidigare pump,', 'man inte lyckats tillhandahalla en helt självstyrd gas- eller vätskepump, da', 'yttre ventilstyrning fortfarande har erfordrats för att astadkomma variationer', 'i trycket. Behovet av dessa hjälpkontrollanordningar har väsentligt minskat', 'användbarheten av denna pump.', 'Det är därför ett ändamal med föreliggande uppfinning att tillhandahalla en gas-', 'eller vätskepump, som inte erfordrar användandet av yttre motorer, hjälpventiler', 'eller pumpar för sin funktion.', 'Ett annat ändamal med uppfinningen är att tillhandahllla en förbättrad gas- elle', 'vätskepump, som drivs av en gas- eller vätskekälla med väsentligen konstant', 'tryck.', 'Det är vidare ett ändamal med uppfinningen att tillhandahâlla en gas-eller väts-', 'kepump, som har relativt f& rörliga delar, som lätt kan tillveras och som har', 'en hög livslängd.', 'Det är ett ytterligare ändamal med uppfinningen att tillhandahilla en gas- eller', 'vätskepump för att förflytta en gas eller vätska med hjälp av en tryckskillnad', 'mellan nämnda första och andra gas eller vätska.', 'Ett annat andamal med föreliggande uppfinning är att tillhandahalla en självstyr', 'ande gas- eller vätskepump, som är peristaltisk till sin natur, i det att ett', 'första medel förflyttas framat genom sammantryckning av ett flexibelt, rör-', 'formigt membran det första medel med hjälp av tryck i ett annat', 'medel.', 'Dessa och andra ändamal uppfylls i enlighet med ett illustrerande utförings-', 'exempel av uppfinningen, genom en gas- eller vätskepump som innehäller ett', 'yttre hölje och ett flexibelt rörformigt membran anbringat däri och sträckande', 'sig utefter höljets längd. Det rörformiga membranet verkar som en skiljevägg', 'mellan det pumpande medlet och det passiva medlet, som pumpas. Membranet verkar', 'även för att intermittent reglera flödet av det pumpande medlet, vilket skall', 'beskrivas mer i detalj nedan. M& det vara nog sagt, att membranet i sitt expan-', 'derande tillstand verkar som en spärrventil för det pumpande medlet. Den gas', 'eller vätska som pumpas, vilket är det passiva medlet, passerar genom det rör-', 'formiga membranet, medan det pumpande medlet inkommer i höljet och passerar', 'mellan` det rörformiga membranet och den inre ytan av höljet.']"
4,"['4', 'I det beskrivna utföringsexemplet av föreliggande uppfinning utföres pumpning', 'av ett passivt medel, som kan utgöras av ett kylmedel lagrat i en reservoar,', 'genom en skyddsdräkt, sasom en rymddräkt, genom att ansluta en ingang pà pump-', 'höljet till reservoaren för det passiva medlet och en utgang pù pumphöljet till', 'rymddräkten. Ett inloppsrör för det pumpande medlet kopplar en gas- eller vätske.', 'källa med konstant tryck med pumphöljet och ett utströmningsrör kopplar pump-', 'höljet till rymddräkten, eftersom vid utföringsexemplet det pumpande medlet är', 'det syre, som tillförs den som befinner sig i rymddräkten. Sammantryckning av', 'det rörformiga membranet tvingar pà grund av tryckskillnaden mellan det pumpande', 'medlet och det passiva medlet, det passiva medlet att utträda ur pumpen i en', 'flödesriktning, som bestäms av tvá backventiler.', 'Det antages att pumpmedlet utgörs av gasen syre och att membranet är fyllt med', 'ett passivt medel av vätsketyp. Det rörformiga membranet är därvid utpressat till', 'sin maximala dimension, som är begränsad av den inre väggen hos höljet. En', 'effektiv gastätning bildas av membranet när det pressas mot den inre väggen av', 'pumphöljet och en gasström in i pumpen frün källan med konstant tryck förhindras,', 'vilket orsakar att gastrycket i pumpen ökar. När gastrycket ökar blir det större', 'än vätsketrycket för att sammantrycka eller hoppressa det rörformiga membranet,', 'da det bildar ett omrade med utvidgad volym och pumpar därvid vätskan som inne-', 'halls i membranet i en jämn rörelse frün ena änden av pumpen till den andra.', 'Gastätningen bryts slutligen, vilket tillater gasen att utströmma ur pumpen', 'genom utströmningsröret. Den plötsliga minskningen i gastryck inuti pumpen, när', 'gasen strömmar ut genom utströmningsröret, resulterar i att vätsketrycket blir', 'större än gastrycket, vilket tillater vätska att intränga i membranet och tvinga', 'det att &terigen utvidga sig. Pumpcykeln är klar att repeteras.', 'Man inser lätt, att föreliggande uppfinning tillhandahaller en gas-', 'eller vätskepump bestdende av ett pumphölje med in- och utloppsöppningar, genom', 'vilka en första gas eller vätska kan passera. Ett rum med flexibla väggar an-', 'bringat inuti pumphöljet, har öppningar till utsidan av pumpen sã att en andra', 'gas eller vätska kan passera därigenom. När den andra gasen eller vätskan fyller', 'rummet med flexibla väggar, utvidgas dessa flexibla väggar helt och skiljer ut-', 'gängsöppningen frün ingängsöppningen genom att bilda en tätning, som därigenom', 'stoppar flödet av den första gasen eller vätskan genom pumphöljet, sã att trycket', 'av den första gasen eller vätskan inom inloppsomrädet i höljet kommer, att öka.', 'Eftersom den första gasen eller vätskan tillförs pumpen vid ett huvudsakligen', 'konstant tryck kommer trycket hos den del av den första gasen eller vätskan som', 'är instängd i höljet att öka och sammantrycker det flexibla rummet och tvingar', 'den andra gasen eller vätskan ut ur det flexibla rummet. Salunda är denna ytterst', 'förenklade och tillförlitliga gas- eller vätskepump särskilt lämplig för använd-']"
5,"['319085', 'ning exempelvis som en artificiell hjärtpump eller i rymddräktsapplikationer för', 'pumpning av blod eller ett kylmedel, med hjälp av kraft erhällen frün expan-', 'sionen av komprimerat syre, som normalt används för att tillföra andningsgas', 'till en patient eller en dräktbärare.', 'Genom att lata det expanderande komprimerade syret utföra arbetet vid pumpning-', 'en av ett kylmedel till en rymddräkt, exempelvis, tages energi fran det kompri-', 'merade syret, vilket därigenom núgot sänker temperaturen pù syret, som tillförs', 'rymddräkten fran utströmningsröret pù pumpen. Detta är fördelaktigt, emedan den', 'kallare andningsgasen samverkar med kylmedlet för att halla dräktbäraren vid en', 'lägre temperatur.', 'I enlighet härmed avser föreliggande uppfinning en tryckfluidumdriven gas-', 'eller vätskepump av membrantyp av i patentkravets 1 ingress angivet slag och', 'dess kännetecken framgar av patentkravens kännetecknande delar.', 'Andra än ovan nämnda fördelar och egenskaper, som är karakterisfiska för före-', 'liggande uppfinning bade med avseende pa uppbyggnad och arbetssätt, kommer att', 'framga bättre av följande beskrivning tillsammans med tillhörande ritningar, pù', 'vilka ett utföringsexempel av föreliggande uppfinning är illustrerat, Det maste', 'emellertid bestämt framhillas, att ritningarna endast är avsedda att illustrera', 'och komplettera beskrivningen och är inte avsedda som en definition pa uppfin-', 'ningen.', 'P& ritningarna visar:', 'Figur 1 visar en schematisk vy av ett pumpsystem innehullande en fluidumdriven', 'gas- eller vätskepump enligt föreliggande uppfinning;', 'Figur 2 visar ett tvärsnitt av en gas- eller vätskepump konstruerad i enlighet', 'med uppfinningen;', 'Figur 3 visar ett tvärsnitt av den gas- eller vätskepump som visas i figur 2 men', 'i ett annat skede av en arbetscykel;', 'Figur 4 visar ett tvärsnitt av den gas- eller vätskepump som visas i figur 2 men', 'i ytterligare ett annat skede av samma arbetscykel.', 'Med hänvisning till ritningarna, där lika eller motsvarande detaljer uppvisar', 'samma hänvisningsbeteckningar genom alla ritningsfigurerna, illustreras sche-', 'matiskt i figur 1 ett pumpsystem med en pump 10 för att förflytta ett passivt']"
6,"['6', 'medel, exempelvis en kylvätska frün en reservoar 40 genom en rymddräkt 50 med', 'hjälp av kraft tillförd genom ett pumpande medel exempelvis en komprimerad gas,', 'sãsom syre, som förvaras i en flaska 60. Pumpande medel tillförs pumpen 10 genom', 'en ledning 62 ansluten till ett inloppsrör 24 pù pumpen 10 genom en pa konstant -', 'tryck reglerande utloppsventil 64, som säkerställer ett väsentligen konstant', 'tryck cp till röret 24. Man kan se, att det passiva medlet flyter frün reservo-', 'aren 40 till pumpen 10 genom en ledning 29, som är kopplad till ett inloppsrör', '14 via en backventil 20. Ett tryck bibehälle pa det passiva medlet med hjälp av', 'en kolv 131 inuti reservoaren 40 vilken är nedtryckt av en fjäder 130.', 'Det passiva medlet utstöte.s fran pumpen 10 genom ett utloppsrör 16 till rymd-', 'dräkten 50 genom en backventil 30 kopplad till rymddräkten 50 genom en ledning', '31. Pumpen 10 är ocksà ansluten till rymddräkten 50 genom ett utloppsrör 26,', 'genom vilket det pumpande medlet utströmmar ur pumpen 10 för att tillföra syre', 'som andningsfas till dräktbäraren.', 'Det kan noteras att rymddräkten 50 schematiskt visas ha ett inre rum 92, i', 'vilket dräktbäraren kan placeras och till vilket andningsgasen tillförs genom en', 'anslutning 93. Gas strömmar ut fran rymddräkten 50 genom en övertrycksutström-', 'ningsöppning 63 i dess hjälm. Rymddräkten 50 innehäller även en kylande klädnad', '90 som en integrerad del. Det passiva kylande medlet tillförs den kylande kläd-', 'naden 90 genom en förbindning 94, till vilken ledningen 31 är ansluten. Det', 'passiva medlet utträder frün den kylande klädnaden i rymddräkten 50 genom en', 'ledning 91, som är ansluten till reservoaren 40.', 'Fackmannen kan lätt utläsa av den beskrivning som härefter följer, att det', ""'passiva medlets strömningshastighet genom pumpen 10 kan justeras för anpossning"", 'till strömningshastigheten hos kylmedlet inuti kylklädnaden 90, vilket er-', 'fordras för maximal alstring av värme genom ämnesomsättningen hos dräktbäraren.', 'Pumpen 10 enligt föreliggande uppfinning kan regleras att automatiskt anpassa', 'den erforderliga strömningshastigheten för kylmedlet över hela omradet för', 'värmealstring genom ämnesomsättning, pa grund ay det faktumet att syreupptag-', 'ningen för dräktbäraren är en väsentliger linjär funktion av värme alstrat', 'genom ömnesomsättning. Salunda pumpas, när mer syre krävs av dräktböraren pû', 'grund av ökad verksamhet, en proportionellt större mängd kylande medel till', 'kylklädnaden 90 av pumpen 10 enligt uppfinningen.', 'Figur 2 visar ett tvärsnitt av den självstyrande gas- eller vätskepumpen visad', 'i figur 1, vilken utnyttjar den nya uppbyggnaden enligt uppfinningen för att', 'undanröja behovet av extra motorer och pumpar vid pumpning av en gas eller vät-']"
7,"['7', 'ska med hjälp av en annon gas eller vätska. I en grundform innefattar', 'pumpen 10 visad i fig. 2 ett yttre, lämpligen cylindriskt hölje 12 förseglat', 'vid en ände av en inloppsplugg 15, genom vilken ett inloppsrör 14 är trätt.', 'Den andra änden av höljet 12 är, förseglad genom n.utloppsplugg 17, genom', 'vilken är trädd utgangsröret 16. Inuti höljet 12 är anbragt ett utvidgnings-', 'bart, rörformigt membran 18, som bildar en ledning för det passiva medlet. Det', 'rörformiga membranet 18 är vid ena änden anslutet till inloppsröret 14 med', 'hjälp av en spännring 21 och vid den andra änden till utgängsröret 16 med', 'hjälp av en spännring 23. För att ett pumpande medel skall kunna införas i', 'utrymmet mellan det rörformiga membranet 18 och den inre ytan av höljet 12,', 'är ett inloppsrör 24 för det pumpande medlet trätt genom höljets 12 vägg nära', 'inloppspluggen 15. Utloppsröret 26 för det pumpande medlet är trätt genom', 'höljet 12 nära utloppspluggen 17 för att &stadkomma ett utströmningsorgan för', 'det pumpande medlet fran höljet 12.', 'Innan en redogörelse för arbetssättet för pumpen 10 enligt föreliggande Upp-', 'finning ges är det viktigt att notera att höljet 12 hos pumpen uppvisar en', 'cylindrisk form i den föredragna utföringsformen, som beskrives. Vidare är', 'den inre diamatern hos det cylindriska höljet 12 inte konstant, utan i stället', 'har höljet 12 en första inre diameter över en inre yta 28, som sträcker sig', 'fran inloppsänden betecknad med A pù höljet 12 längs nästan hela höljets', 'längd mot utloppsänden B. Vid utloppsänden har det cylindriska höljet 12 en', 'andra diameter större än den första diametern och sträckande sig över en inre', 'cylindrisk yta 27. En avsats 25 bildas, där ytan 27 träffar ytan 28. Man', 'torde tydligt förstd av den redogörelse som följer nedan, att avsatsen 25 och', 'det rörformiga membranet 18 samverkar för att bilda en effektiv tätning för', 'gasen eller vätskan. Denna tätning förhindrar det pumpande medlet fran att i', 'membranet', 'otid utströmma genom utloppsröret 26, när detta medel införs i utrymmet mellary', '18 och den inre ytan 28 av höljet 12. Speciella fördelar, som kommer att', 'framga av den följande redogörelsen tillkommer pa grund ay inkluderandet av', 'denna inre ventilstruktur. Den mest betydelsefulla av dessa fördelar är ute-', 'slutandet av yttre kontrollventiler och hjälpmotorer och- pumpar, vilka', 'hittills varit nödvändiga för alstring av periodiska tryckvariationer för att', 'trycka samman ett membran liknande membranet 18 inuti höljet 12.', 'Sasom visas i fig. 2 flyter det passiva medlet, när detta skall pumpas ay', 'pumpen 10 enligt uppfinningen i de horisontella pilarnas riktning fran vänster', 'till höger, fran ledningen 29 genom backventilen 20 in i inloppsröret 14 pa', 'pumpen . 10. Backventilen 20 är i det visade exemplet av kultyp med ett ventil-', 'säte 20a och en kvarhällningsanordning 20b, vilken backventil förhindrar']"
8,"['8', 'bakätströmning av det passiva medlet, när ett pumpande medel under tryck', 'tvingas in i höljet 12 för att sammantrycka det rörformiga membranet 18.', 'Till utloppsröret 16 är ansluten en liknande backventil av kultyp 30 med ett', 'ventilsäte 30a och en kvarhallningsanordning 30b för att begränsa strömnings-', 'riktningen för det passiva medlet till rörelse i en och samma riktning, d.v.s.', 'frün utloppsröret 16 genom backventilen 30 till ledningen 31.', 'Fackmannen inser, att pumpen 10 enligt föreliggande uppfinning är en', 'peristaltisk anordning, d.v.s. att det passiva medlet tvingas till rörelse', 'genom sammandragning av det flexibla rörformiga membranet 18, som innehöller', 'det passiva medlet. I det beskrivna utföringsexemplet förutsättes det här-', 'efter, att det pumpande medlet är en gas, susom syre under tryck. Kraft för', 'att driva pumpen 10 erhälls fran den komprimerade gasen, när den utvidgas,', 'varvid det flexibla rörformiga membranet 18 fungerar som ledning för det', 'passiva medlet och som barriär mellan gasen och det passiva medlet inuti', 'membranet. Sammantryckning av det rörformiga membranet 18 pa grund ay det', 'gastryck, som appliceras genom inloppsröret 24 pà inloppsytan A tvingar', 'det', 'passiva medlet att utträda ur pumpen 10 genom utloppsröret 16, varvid', 'strömningsriktningen bestäms av backventilerna 20 och 30.', 'Sasom angivits ovan tjänar det rörformiga membranet 18 ocksà som ventil för', 'att intermittent avbryta flödet av det pumpande medlet, d.v.s, gasen fron', 'inloppsytan A till utloppsytan B. Detta kan inses genom undersökning av', 'arbetsföljden inuti pumpen. Antag inledningsvis att det rörformiga membranet', '18 är fyllt med ett passivt medel i form av en vätska sasom vatten och', 'salunda uppblist till sin största dimension, som visas i fig. 2. Den största', 'dimentionen av membranet 18 bestäms uppenbarligen av den inre väggen 27, 28', 'av höljet 12. En effektiv gastätning bildas av membranet 18, speciellt längs', 'kanten av avsatsen 25 i höljet 12 och gasflödet in i pumpen 10 stoppas vid', 'inloppsytan A, vilket orsakar gastrycket att stiga i volymen mellan membranet', '18 och höljet 12. Pumpgasens tryck ökar tills dess värde överstige trycket', 'pù vätskan, vid vilken tidpunkt det rörformiga membranet 18 börjar samman-', 'tryckas och inloppsyton A utvidgas mot utloppsytan B, eftersom en effektiv', 'tätning fortfarande existerar emllan membranet och ytan 27 i närheten av', 'utloppsytan B. Detta förhüllande visas i fig. 3.', 'Sammantryckningen av membranet 18 fortlöper i en jämn rörelse fran inlopps-', 'omrádet A för pumpen 10 till utloppsomrddet B och pumpar därigenom genom en', 'följdaktion den vätska som innehälls däri ut ur höljet 12 genom utloppsröret', '16. Tätningen är slutligen bruten, som visas i fig. 4, vilket till&ter det', 'pumpande medlet, d.v.s. gasen, som innehâlls mellan membranet 18 och ytan 28']"
9,"['319085', 'att utträda genom utloppsröret 26. Den plötsliga minskningen i pumpmedlets', 'tryck inuti pumpen 10, när gasen strömmar ut genom röret 26, öppnar back-', 'ventilen 20 och tilliter mer passivt medel d.v.s. vätska, att inträda i', 'membranet 18 genom inloppsröret 14. När vätska inträder tvingas membranet 18', 'att ater utvidga sig tills tillräckligt mycket passivt medel finns i membranet', '18 för att det skall göra kontakt med de inte ytorna 27 och 28 av höljet 12.', 'Med membranet 18 uppblist sã, att det tvingas mot de inre väggarna 27, 28', 'av cylindern 12, är pumpförloppet klart att repeteras.', 'En extra fördel för dem, som kan komma att utnyttja uppfinningen, kan', 'erhállas med pumpen 10. Det bör uppmärksammas, att det arbete som uträttas', 'av det pumpande medlet vid pumpning av ett passivt medel genom membranet 18', 'resulterar i ett temperaturfall i pumpmedlet fron inloppsröret .24 till ut-', 'loppsröret 26. Sálunda avlämnas det utströmmande pumpmedlet till rymddräkten', '50, sûsom visas i figur 1, vid en nàgot lägre temperatur än som annars skulle', 'vara fallet. Detta är fördelaktigt, eftersom den kallare andningsgasen kommer', 'att samverka med kylmedlet, d.v.s. det passiva fluidet, som pumpas genom', 'kylklädnaden 90, för att bibehilla dräktbäraren vid en lägre temperatur.', 'Pumpen 10 enligt uppfinningen kan beroende pà pumpens användningssätt konst-', 'rueras av olika material, välkända för fackmannen. Om icke-korrosiva vätskor', 'sûsom vatten och liknande, skall pumpas genom membranet 18, kan detta membran', 'konstrueras av gummi- eller plastmaterial. Höljet 12 kan i ett sadant fall', 'konstrueras av ett syntetiskt material, susom det under varumärket ""Lucite""', 'kända. Inloppspluggen 15 och utloppspluggen 17 kan utföras av gummi, plast', 'eller metall (sãsom koppar).', 'Det har befunnits, att skillnaden mellan de olika inre diametrarna i höljet', '12 för att bilda avsatsen 25 endast behöver vara 6 mm eller mindre. Nagra av', 'de andra dimensionerna, exempelvis vid den beskrivna utföringsformen av gas- -', 'eller vätskepumpen, är: en total löngd av omkring 100 mm; en inre yta 27 med', 'en approximativ längd av 25 mm; en yttre diameter av 19 mm och en vikt av', '73 g. I praktiken har det befunnits, att en pump enligt föreliggande upp-', 'finning utrustad enligt den föregdende beskrivningen kan arbeta med en pump-', 'hastighet av 30 cm 3 gas eller vätska per sekund eller bättre vid ett statiskt', 'tryck pù 35 103 N/A2, exempelvis, över ett temperaturourdde som i första', 'hand är begränsat av temperaturegenskaperna för de passiva och pumpande', 'medlen. Súlunda har det befunnits, att utnyttjandet av det grundläggande', 'begrepp som redovisats ovan leder till en gas- eller vätskepump, som kan', 'arbeta utan användning av núgra hjälpventiler, - pumpar eller - motorer över', 'temperaturomräden som betydligt överstiger de, som hittills uppnútts med', 'kända gas. - eller vätskepumpar.', 'POOR QUALITY']"
10,"['10', 'Medan gas - eller vätskepumpen enligt uppfinningen har beskrivits med', 'hänvisning till ett speciellt utföringsexempel är det uppenbart att olika', 'modifikationer är tänkbara vid konstruktionen därav utan avsteg fron upp', 'finningstanken och uppfinningens ram. Silunda kan som exempel och ej', 'begränsande fackmonnen lätt lata de tvà gaserna och/eller vätskorna omkastas', 'inuti pumpen, d.v.s. lata den pumpande vätskan eller gasen passera genom', 'de centrala delarna av det flexibla rörformiga membranet 18 och den passiva', 'gasen eller vätskan mellan det flexibla membranet 18 och den inre ytan 28 av', 'höljet 12. Vidare kan höljet 12 konstrueras koniskt och ha inloppsöppningen', 'för den passiva gasen eller vätskan vid den bredare delen av konen, medon', 'utloppsöppningen kan placeras vid spetsen eller den smalare änden av konen.', 'Höljet 12 kan väsentligen vara av vilken form som helst, förutsatt att den', 'tilláter det flexibla membranet 18 att stoppa utströnmandet av pumpgasen', 'eller - vätskan genom utströmningsröret 26, när membranet 18 är utvidgat.', 'Uppmärksamheten fästes även pù att pumpen 10 tillsammans med en kylmedels-', 'reservoar och ett syreförräd kan inordnas i en kompakt enhet, som kan bäras', 'pa baksidan av rymddräkten. Pã liknande sätt kan dessa komponenter inordnas', 'som en enhet i en rymdfarkost som en del i det livuppehdllande systemet.', 'Därför maste uttryckligen framhillas, att föregdende beskrivning skall tolkas', 'enbart som en illustration av uppfinningen och att olika ändringar kan göras', 'utan att man avlägsnar sig fran uppfinningstanken, sûsom den definieras i', 'bifogade patentkrav.']"
