PageNo,Text
1,"['UTLÄGGNINGSSKRIET nr', '365 841', 'Int CI', 'E 04 h 3/08', 'P.ans. nr', '12432/72', 'Inkom den 26 IX 1972', 'Giltighetsdag den', '26 IX 1972', 'PATENT- OCH', 'Ans. allmänt tillgänglig den', '27 III 1974', 'REGISTRERINGSVERKET', 'Ans. utlagd och utläggnings-', 'skriften publicerad den', '1 IV 1974', 'Prioritet ej begärd', 'A L H NILSSON, LANDVETTER', 'Ombud: S Lorenz', 'Sätt och anordning för att fastsätta takhängd utrustning', 'Uppfinningen avser ett sätt och en anordning för att lös-', 'bart resp förskjutbart fastsätta takhängd utrustning i opera-', 'tionssalar, röntgenrum, undersökningsrum och liknande rum med', 'bjälklag och undertak pá sjukhus, kliniker, läkarmottagningar', '5', 'osv, varvid i rummets tak anordnas en bärkonstruktion.', 'Vid planering av sjukhus och operationssalar etc uppkomma', 'f n mycket höga projekteringskostnader, bl a pá grund av det', 'stora antalet erforderliga sammanträden - ofta 10-15 - och utred-', 'ningar, innan det slutgiltiga utförandet kan fastslãs i form av', '10', 'ritningar, specifikationer etc, som kunna överlämnas till entre-', 'prenören. Dessutom föreligger den olägenheten att projekteringen', 'är bunden till den apparatur, som finns tillgänglig just dà eller', 'till vissa fabrikat, medan hänsyn icke kunna tagas till den vida-', 'reutveckling som eventuellt sker under tiden mellan projekte-', '15', 'ringen och upphandlingen. En annan olägenhet är att efter en', 'viss tids användning det valda utförandet kan visa sig vara', 'mindre lämpligt i vissa avseenden och kräva smärre eller större', 'justeringar för att bättre passa rãdande arbetsförhällanden.', 'Ett syfte med uppfinningen är sâledes att möjliggöra för-', '20', 'verkligandet av efter projekteringen och delvis efter upphand-']"
2,"['2', 'lingen resp t o m efter en tids användning framkommande förbätt-', 'rings- och ändringsförslag med avseende pá vald utrustning och', 'speciellt dennas placering.', 'Det kan exempelvis visa sig erforderligt att utöka utrymmet', '5', 'vid narkossidan, varigenom narkosanordningen mäste flyttas nágot', 'ifrán operationsbordet. Den S k sterila zonen där man opererar', 'är förut bestämd med hänsyn till ventilationen och lägges före-', 'trädesvis i den del av operationssalen, som är belägen längst', 'bort frán ingängen. Detta innebär att man normalt har patientens', '10', 'huvud och därmed narkosdelen närmast ingängen till operations-', 'salen. Vill man omdisponera en dylik operationssal för t ex öron-', 'eller ögonoperationer, máste man vända patienten och därmed flytta', 'narkosdelen till den plats, där förut fotänden var belägen. Dy-', 'lika ändringar äro f n antingen omöjliga eller mycket svâra samt', '15', 'kostnadskrävande att genomföra. Även denna olägenhet skall eli-', 'mineras genom uppfinningen.', 'En ytterligare synpunkt, som i detta sammanhang skall till-', 'godoses genom uppfinningen, är patientsäkerheten. Om exempelvis', 'en kortslutning eller ett överslag uppträder i en vid patientens', '20', 'fotände belägen anläggning, kan denna anläggning trots jordning', 'antaga en viss potential, som avviker frán apparaturens poten-', 'tial vid patientens huvud. Det finns dã risk att denna potential-', 'skillnad vill utjämnas via patienten, varigenom exempelvis kam-', 'marflimmer kan uppkomma, som kan resultera i en dödlig utgáng för', '25', 'patienten. Även denna risk skall elimineras genom uppfinningen.', 'Utmärkande för sättet enligt uppfinningen att lösbart resp', 'förskjutbart fastsätta takhängd utrustning i operationssalar,', 'röntgenrum, undersökningsrum och liknande rum med bjälklag och', 'undertak pá sjukhus, kliniker, läkarmottagningar osv, varvid i', '30', 'rummets tak permanent fastsättes en bärkonstruktion, är att en', 'i förhällande till sin höjd bred balkkonstruktion fastsättes vid', 'bjälklaget, företrädesvis med sin underkant i liv med undertaket,', 'att i balkkonstruktionen anordnas rör och ledningar för exempel-', 'vis gaser, vätskor, avsugning osv i en kanal och elektriska led-', '35', 'ningar i en kanal, att vid balkkonstruktionen lösbart resp för-', 'skjutbart fastsättes avsedd utrustning resp avsedda utrustnings-', 'centraler för operationsbelysning, narkos, konstgjord ventilering,', 'kirurgkopplingscentraler cöntgenutrustning OSV samt att balk-', 'konstruktionen användes för semjordning mellan den takhängda', '40', 'utrustningen.']"
3,"['3', 'Enligt en föredragen utföringsform av uppfinningen föreslas', 'vidare att utrustningens fastsättning vid balkkonstruktionen', 'sker genom fastklämning av med utrustningens övre del förbundna', 'fästplattor och/eller klammer. Lämpligen anordnas därvid mellan', '5', 'dessa fästplattor täckplâtar e d för att täcka öppna delar av', 'balkkonstruktionens undersida.', 'Vidare föreslas enligt uppfinningen att utrustningen anslu-', 'tes medelst flexibla slangar, kablar eller andra ledningar, vilka', 'förbinda utrustningen med den fasta ledningsförläggningen, vari-', '10', 'genom möjliggöres längtgäende förflyttning resp omplacering av ut-', 'rustning utmed balkkonstruktionen.', 'Det har vidare visat sig lämpligt att utrustningsenheterna', 'fastsättas med hjälp av fästklammer, vilka även i löst tillständ', 'tillförlitligt uppbära tillhörande enhet men dã medge en förskjut-', '15', 'ning i balkkonstruktionens längdriktning.', 'För att utöva förfarandet enligt uppfinningen föreslas vida-', 're en balkkonstruktion, avsedd att fastsättas permanent vid', 'rummets bjälklag, vilken kännetecknas därav, att den är bred i', 'förhällande till sin längd och att den är uppbyggd av minst en,', '20', 'företrädesvis tvà längsgäende balkar med underflänsar, vilka', 'medge fastsättning av takhängd utrustning, att i och/eller mellan', 'balkarna ledningar för gaser, vätskor, avsugning och elektriska', 'ledningar äro monterbara samt att balkkonstruktionen huvudsak-', 'ligen är uppbyggd av elektriskt ledande material.', '25', 'Vid en dylik balkkonstruktion med en längsgäende balk ut-', 'föres balken enligt uppfinningen med fördel sãsom nedtill öppen', 'lädbalk, lämpligen av grov stalplât, med i eller nära dess mitt', 'anordnad längsgäende skiljevägg. Ar balkkonstruktionen däremot', 'sammansatt av tvà längsgäende balkar, anbringas den längsgäende', '30', 'skiljeväggen mellan balkarna. Vid tre balkar tjänstgör den mel-', 'lersta även som skiljevägg. I samtliga fall är enligt uppfin-', 'ningen pá ena sidan om skiljeväggen anordnad en kanal med rörled-', 'ningar för narkosgas, syrgas, luft, tryckluft, vatten, avsugning', 'OSV och pá skiljeväggens andra sida en annan kanal med ledningar', '35', 'för tele, signalström, svagström, starkström, högspänning osv.', 'Genom skiljeväggen bildas tvà ätskilda kanaler i balken dels för', 'gaser och dels för elström. Lämpligen är mellan dessa bâda kana-', '1er anordnad en tätning. Detta medför ytterligare fördelar ur', 'brandskyddssynpunkt, eftersom vid eventuellt gasläckage och even-', '40', 'tuella elektriska överslag dessa överslag icke kunna ge upphov']"
4,"['4', 'till en tändning av ifrágavarande gas. Vidare räknas kanalut-', 'rymmet till lokalutrymmet, varigenom smidiga plastledningar och', 'anslutningskopplingar kunna tillátas i kanalutrymmet.', 'Ledningarna äro enligt uppfinningen försedda med anslut-', '5', 'ningar eller anslutningsmöjligheter för flexibla ledningar till', 'den takhängda utrustningen resp utrustningskomponenterna. En', 'tätning av i och för sig känt slag kan anordnas mellan de pá', 'ömse sidor om skiljeväggen belägna kanalerna. Även mot underta-', 'ket och utrymmet ovanför detta förses balkkonstruktionen lämpli-', '10', 'gen med tätningsorgan och/eller -medel. Eftersom balkkonstruk-', 'tionen enligt uppfinningen har vridstyv profil och kan förses', 'med organ för vridstyv fastsättning vid bjälklaget, medger den', 'upptagning av vridmoment kring balkkonstruktionens längdaxel och', 'därmed även sidomontering av takhängd utrustning under full trygg-', '15', 'het.', 'Balkkonstruktionen utföres företrädesvis sluten upptill och', 'mot lángsidorna, medan dess undersida i huvudsak är öppen och', 'avsedd att ätminstone delvis täckas med underifrán monterbara', 'täckskivor mellan fästplattorna för den takhängda utrustningen.', '20', 'Dessa täckskivor äro i och för montering, inspektion, översyn', 'osv av ledningar i balkkonstruktionen lätt borttagbart monter-', 'bara medelst snabblâsanordningar av lämpligt konventionellt ut-', 'förande. Pã detta sätt kan all anslutning till fast installation', 'med lätthet ske underifrán och pá ett enda ställe. Genom snabb-', '25', 'läsen i täckplattorna underlättas detta arbete ytterligare. Dess-', 'utom undvikas de kritiska kopplingsställen, som tidigare uppstatt', 'p', 'g a utrymmesbrist mellan utrustning och tak. Genom det nedtill', 'öppna utförandet och en sinnrik infästning av montageplátarna', 'för den takhängda utrustningen underlättas i hög grad uppsätt-', '30', 'ningen av de tunga takhängda enheterna.', 'Uppfinningen skall nu närmare beskrivas i anslutning till', 'ett pá bifogade ritningar âtergivet utföringsexempel, dock utan', 'att begränsa uppfinningen härtill. Ritningen visar pá mer eller', 'mindre schematiskt sätt en operationssal under pâgäende opera-', '35', 'tion, varvid i taket är anordnad en balkkonstruktion enligt upp-', 'finningen, vilken längst upp till vänster visas delvis i snitt.', 'Till höger i figuren befinner sig narkosdelen, bestäende av', 'dels en eluttagsláda 3 och dels en narkoscentral 7, varifrán', 'narkosläkaren sköter om patientens narkos. Narkosdelens tak-', '40', 'fäste 1 är fastsatt medelst fyra fästklammer vid den av tvã längs-']"
5,"['365841', 'gande balkar 21, 22 uppbyggda balkkonstruktionen 2. En i el-', 'uttagsladan 3 upphängd lagtalande snabbtelefon 4 medger kommuni-', 'kation utat, utan att patienten eller operationsteamet störes', 'därav. Ett manöverdon 5 medger inställning av operationsbordet', '5', 'i', 'olika lägen. Frän narkoscentralens takstativ skjuter i sidled', 'ut en arm 6 med en narkoscentral 7 samt ytterligare en arm 6a.', 'Denna narkoscentral 7 har i föreliggande fall fyra anslutningar,', 'exempelvis för syrgas, lustgas, luft och vakuum för evakuering', 'av överskottsgaser. Det med rullar försedda narkosbordet 8 är', '10', 'via slangförbindningar anslutet till denna narkoscentral 7. Pã', 'narkosbordet 8 star vidare ett till eluttagslädan 3 anslutet', 'kardioskop 9, som kontinuerligt visar patientens hjärtverksamhet.', 'Vidare kan till eluttagsládan 3 vara anslutna blodvärmare, dropp-', 'anordningar, ledningar för elektromedicinska ändamäl samt even-', '15', 'tuellt ledningar för skrivare i angränsande rum etc.', 'Förutom narkosdelen är vid den i taket försänkt anordnade', 'balkkonstruktionen 2, vilken i föreliggande fall med sin under-', 'kant ligger ungefär i höjd med ett i operationssalen indraget', 'undertak, även anordnad en takhängd operationsbelysningsanord-', '20', 'ning 10. Densamma uppvisar en sväng- och vridbar huvudlampa 11', 'samt en satellitlampa 12. Övrig rumsbelysning sker medelst pá', 'konventionellt sätt anbringade belysningsarmaturer, t ex lysrör.', 'Balkkonstruktionen 2 enligt uppfinningen kan utan vidare', 'utföras standardmässigt och infästas sã vridstyvt, att den tâl', '25', 'torsionsbelastning genom sidomonterad utrustning utan att därvid', 'deformeras nämnvärt.', 'Ungefär över operationsbordets fotände är vid balkkonstruk-', 'tionen 2 fastsatt den S k kirurgkopplingscentralen 13. Denna upp-', 'visar i likhet med narkoscentralen en at sidan utskjutande arm,', '30', 'vilken i. föreliggande figur skymmes nágot av strälkastaren 11 och', 'dess upphängning. Kirurgkopplingscentralen 13 uppvisar ett fler-', 'tal anslutningar, uttag, strömbrytare och snabbkopplingar. Sälun-', 'da ingà i densamma exempelvis en slang eller kabel 14 till en', 'operationssuganordning, uttag 15 för diatermi, anslutning 16 för', '35', 'tryckluft för tryckluftsdrivna operationsverktyg, ljuskälla för', 'S k fiberljusledare, uttag för centralt matade kryoanläggningar', 'för nedfrysning vid t ex ögonoperationer, varvid den lága tempe-', 'raturen astadkommes genom expansion av komprimerad CO, osv.', 'Mellan och utanför de takhängda anordningarnas infästningar', '40', 'äro täckplâtar 17 anordnade för att skyla takbalkskonstruktionen', 'och dess ledningar.']"
6,"['6', 'Den enligt uppfinningen föreslagna takbalkskonstruktionen', '2', 'utgöres i föreliggande utföringsexempel av tvà längsgäende U-', 'balkar 21, 22 pá högkant, vilka bâda med sin överfläns äro in-', 'fästade i betongtaket och vid sin underfläns möjliggöra fast-', '5', 'sättning av den takhängda utrustningen. Mittemellan balkarna är', 'anordnad en skiljevägg 18 och till höger och vänster därom finnas', 'i tvã separata kanaler rörledningar 19 för exempelvis andnings-', 'luft, tryckluft, syrgas, lustgas, vatten, avsugning samt elled-', 'ningar 20 för kommunikation, svagström, starkström, högspänning', '10', 'och signalström.', 'Exempelvis vid användning i röntgenlaboratorier erfordras', 'inga gasledningar och man kan dã förlägga signalledningar i den', 'ena kanalen, varigenom induktion av strömmar frán högspännings-', 'ledningar till nämnda signalledningar effektivt förhindras. Bal-', '15', 'ken tjänstgör dâ samtidigt som jordad avskärmning.', 'Av ritningen framgár vidare att balkkonstruktionen i hygie-', 'niskt avseende bildar en enhet med undertaket, i och med att tak-', 'och balkkonstruktionerna äro väl tätade mot varandra. Vidare kan', 'man täta elkanalen och gaskanalen mot varandra genom en längs-', '20', 'gãende, utmed skiljeväggens 18 undersida anbringad tätningsremsa.', 'Utrustningens upphängning medelst en sinnrik infästning av', 'montageplätarna i balkkonstruktioner underlättar i hög grad upp-', 'sättningen av de tunga takhängda enheterna och är i föreliggande', 'fall tänkt att ske medelst därvid anordnade fästplattor 1, genom', '25', 'vilka skruvar sträcka sig och vilka istället för med muttrar stá', 'i ingrepp med ovridbara fästklammer med gängade häl, sã att efter', 'skruvarnas lossande utrustningen hängande kan förskjutas i balk-', 'konstruktionens längdriktning. Givetvis kan utrustningen även', 'helt tagas loss och exempelvis kirurgkopplingscentralen och nar-', '30', 'kosdelen byta plats eller flyttas till andra rum.', 'Utrustningens anslutning till fasta rör och ledningar i balk-', 'konstruktionen sker via flexibla slangar resp kablar, sã att', 'ingen omkoppling erfordras vid utrustningens förskjutning resp', 'lägesjustering. Endast täckplátarnas 17 längd máste anpassas till', '35', 'ändrade avstánd mellan utrustningens fästplattor inbördes samt', 'dem och balkkonstruktionens ändar. Täckplatarna kunna väljas i', 'modullängder; vid montering av takhängd utrustning ersättas', 'täckplâtarna med fördel av montageplattor i samma modul. Genom', 'att täckplattorna förses med snabblás av konventionellt utförande,', '40', 'underlättas arbetet ytterligare, vilket även gäller inspektion', 'och översyn av ledningar.']"
7,"['7', 'Takbalkens montering är oberoende av i bjälklaget anordnade', 'nedät utskjutande takbalkar. Balkkonstruktionen enligt uppfin-', 'ningen kan sãledes valfritt anordnas i rummets längd- eller tvär-', 'riktning eller givetvis även diagonalt resp i annan godtycklig', '5', 'vinkel, vilket ytterligare ökar projekteringsmöjligheterna. Sã-', 'ledes kunna platsutrymme, utrustningsomfang och arbetsteknik', 'tämligen fritt bestämma, vilken placering som blir den fördel-', 'aktigaste. Balkkonstruktionen monteras företrädesvis i liv med', 'undertaket eller utanpa liggande direkt mot bjälklaget, om under-', '10', 'tak saknas. Om balken monteras i liv med undertaket, blir tak-', 'höjden i lokalen ifraga oförändrad.', 'Även vid modernisering av äldre sjukhus är det mycket ratio-', 'nellt och kostnadsbesparande att använda sig av balkkonstruktio-', 'nen enligt uppfinningen i ombyggnadsarbetet. Den reducerar alla', '15', 'tidigare besvärliga infällningar av el- och gasrör, dosor, fix-', 'turer OSV och möjliggör anslutning av utrustning till fast in-', 'stallation pá ett enda ställe. Denna anslutning kan t ex för-', 'läggas i korridoren utanför lokalen ifraga genom att montera bal-', 'ken mot takets undersida och draga den genom väggen mellan de', '20', 'bâda utrymmena. Den utrustning, som takmonteras medelst balkkon-', 'struktionen i exempelvis äldre moderniserade byggnader, kan syn-', 'nerligen lätt flyttas över till en eventuellt senare färdigställd', 'nybyggnad, varigenom man kan vinnamycken tid och inbespara stora', 'kostnader.', '25', 'Genom att balkkonstruktionen är tillverkad av elektriskt', 'ledande material, företrädesvis stàl resp stalplat, och den be-', 'skrivna utrustningen skruvas resp klämmes fast vid densamma,', 'kunna samtliga anslutna komponenters höljen bringas att alltid', 'ligga pá samma elektriska potential. Sâledes kunna inga poten-', '30', 'tialskillnader uppkomma mellan olika till patienten anslutna kom-', 'ponenter, varigenom patienten effektivt skyddas mot att genom-', 'strömmas av elektriska strömmar, vilka eljest kunna uppkomma pá', 'grund av olika jordpotentialer i olika komponenter, speciellt', 'vid kortslutning, elektriska överslag eller elektrostatisk upp-', '35', 'laddning av utrustning eller ledningar.']"
8,"['365841', 'I', 'Patentkrav', '1. Sätt att lösbart resp. förskjutbart fastsätta takhängd', 'utrustning i operationssalar, röntgenrum, undersökningsrum och', 'liknande rum med bjälklag och undertak pã sjukhus, kliniker,', 'läkarmottagningar osv., varvid i rummets tak anordnas en bär-', 'konstruktion, k ä n n e t e c k n a t därav, att en i', 'förhällande till sin höjd bred balkkonstruktion fastsättes vid', 'bjälklaget företrädesvis med sin underkant i liv med under-', 'taket, a t t i balkkonstruktionen anordnas rör och ledningar', 'för exempelvis gaser, vätskor, avsugning osv. i en kanal och', 'elektriska ledningar i en kanal, a t t vid balkkonstruktionen', 'lösbart resp. förskjutbart fastsättes avsedd utrustning resp.', 'utrustningscentraler för operationsbelysning narkos, konstgjord', 'ventilering, kirurgkopplingscentraler, röntgenutrustning osv.', 'samt a t t aalkkonstruktionen användes för samjordning mellan', 'den takhängda utrustningen.', '2. Sätt enligt krav 1,', 'k ä n n e t e C k n a t därav,', 'att utrustningens fastsättning vid balkkonstruktionen sker genom', 'fastklämning av vid utrustningens överdel anordnade fästplattor', 'och/eller klammer.', '3. Sätt enligt krav 2,', 'k à n n e t e c k n a t därav,', 'att mellan fästplattorna placeras täckplátar e .dyl. för att', 'täcka öppna delar av balkkonstruktionens undersida.', '4. Sätt enligt krav 1, 2 eller 3,', 'k ä n n e t e e k n a t', 'därav, att den takhängda utrustningen anslutes medelst flexibla', 'slangar eller kablar resp. andra ledningar, vilka förbinda', 'utrustningen med den fasta ledningsförläggningen i balkkon-', 'struktionen, för att möjliggöra förflyttning resp. omplacering', 'av utrustning utmed balkkonstruktionen eller även mellan olika', 'rum.', '5. Sätt enligt nágot eller nágra av föregäende krav,', 'k ä n n e t e c k n a t därav, att en utrustningsenhet fast-', 'sättes vid balkkonstruktionen med hjälp av fästklammer, vilka', 'även i löst tillständ tillförlitligt uppbära enheten ifrága men', 'dá medge en förskjutning i balkkonstruktionens längdriktning.']"
9,"['365841', '6. Balkkonstruktion för utövande av sättet enligt nágot', 'eller nágra av föregäende krav, avsedd att fastsättas vid', 'ett bjälklag i operationssalar, röntgenrum, undersökningsrum', 'e.dyl. pa sjukhus, kliniker, äkarmottagningar OSV., k ä n n e-', 't', 'e C k n a d därav, att den är bred i förhällande till sin', 'höjd och uppbyggd av minst en, företrädesvis tvà längsgäende', 'balkar (21, 22) med underflänsar, som medge fastsättning av', 'takhängd utrustning (3, 10, 13, 14), a t t i och/eller mellan', 'balkarna (21, 22) ledningar (19, 20) för gaser, vätskor, av-', 'sugning och elektriska ledningar äro monterbara samt a t t', 'balkkonstruktionen (2) huvudsakligen är uppbyggd av elektriskt', 'ledande material.', '7. Balkkonstruktion enligt krav 6 med en längsgäende balk,', 'k', 'ä n n e t e C k n a d därav, att balken är utförd sãsom', 'nedtill öppen ládbalk (21, 22) med i eller nära dess mitt an-', 'ordnad längsgäende skiljevägg (18) samt a t t pa den ena', 'sidan om skiljeväggen (18) en kanal med rörledningar (19) för', 'narkosgas, syrgas, luft, tryckluft, vatten, avsugning OSV. och', 'pá skiljeväggens andra sida en annan kanal med ledningar (20)', 'för tele, signalström, svagström, starkström, högspänning OSV.', 'är anordnad.', '8. Balkkonstruktion enligt krav 6 med tvà längsgäende bal-', 'kar,', 'K ä n n e t e C k n a d därav, att mellan balkarna', '(21, 22) är bildad en längsgäende skiljevägg (18) samt a t', 't', 'pá den ena sidan om skiljeväggen (18) en kanal med rörledningar', '(19) för narkosgas, syrgas, luft, tryckluft, vatten, avsugning', 'OSV. och pa skiljeväggens (18) andra sida en annan kanal', 'med ledningar (20) för tele, signalström, svagström, stark-', 'ström, högspänning osv. är anordnad.', '9. Balkkonstruktion enligt krav 6, 7 eller 8, K ä n n e-', 't', 'e C k n a d därav, att ledningarna (19, 20) äro försedda', 'med anslutningar eller anslutningsmöjligheter för flexibla', 'ledningar till den takhängda utrustningen resp. utrustnings-', 'komponenter (3, 10, 13, 14 etc.).']"
10,"['10', '10. Balkkonstruktion enligt nágot eller nágra av kraven', '6-9,', 'k ä n n e t e c k n a d därav, att den har en vrid-', 'styv profil och är försedd med organ för vridstyv fastsättning', 'vid bjälklaget för att medge upptagning av vridmoment kring', 'balkkonstruktionens (2) längdaxel och därmed sidomontering av', 'takhängd utrustning (14).', '11. Balkkonstruktion enligt nágot eller nágra av kraven', '6-10,', 'k ä n n e t e c k n a d', 'därav, att den är sluten', 'upptill och mot lângsidorna, medan dess undersida i huvudsak', 'är öppen och avsedd att ätminstone delvis täckas med underifrán', 'monterbara täckskivor (17) mellan fästplattor (1) för den tak-', 'hängda utrustningen (3, 10, 13 etc.)', '12. Balkkonstruktion enligt krav 11, K ä n n e t e c k-', 'n a d', 'därav, att täckskivorna (17) i och för montering,', 'inspektion, översyn osv. av ledningar i balkkonstruktionen (2)', 'äro lätt borttagbart monterbara t.ex. medelst snabblasanordningar', 'av lämpligt konventionellt utförande.', 'ANFORDA PUBLIKATIONER:', 'Sverige 177 283 (21 f:58), 332 664 (21 f:87)', 'Tyskland 1 063 273 (21 f:87)']"
